,thscode,ths_ths_bond_first_type_bond
1046,175397.SH,公司债
1047,2022045.IB,金融债
1048,092000013.IB,金融债
1049,2089382.IB,资产支持证券
1050,2089383.IB,资产支持证券
1051,2022048.IB,金融债
1052,169674.SH,资产支持证券
1053,169979.SH,资产支持证券
1054,175473.SH,金融债
1055,169843.SH,资产支持证券
1056,169931.IB,国债
1057,2089419.IB,资产支持证券
1058,2089420.IB,资产支持证券
1059,2089427.IB,资产支持证券
1060,2020080.IB,金融债
1061,179079.SH,资产支持证券
1062,102002225.IB,中期票据
1063,169977.SH,资产支持证券
1064,175514.SH,公司债
1065,102002241.IB,中期票据
1066,179149.SH,资产支持证券
1067,175521.SH,金融债
1068,128140.SZ,可转债
1069,102002265.IB,中期票据
1070,179050.SH,资产支持证券
1071,175535.SH,金融债
1072,2089464.IB,资产支持证券
1073,179117.SH,资产支持证券
1074,169695.SH,资产支持证券
1075,2028054.IB,金融债
1076,2020077.IB,金融债
1077,2026005.IB,金融债
1078,179221.SH,资产支持证券
1079,113615.SH,可转债
1080,123091.SH,金融债
1081,179385.SH,资产支持证券
1082,179224.SH,资产支持证券
1083,200219.IB,金融债
1084,137434.SZ,资产支持证券
1085,2189002.IB,资产支持证券
1086,179455.SH,资产支持证券
1087,102002363.IB,中期票据
1088,112010546.IB,同业存单
1089,2189012.IB,资产支持证券
1090,127028.SH,企业债
1091,210202.IB,金融债
1092,102100022.IB,中期票据
1093,210204.IB,金融债
1094,102100016.IB,中期票据
1095,042100017.IB,短期融资券
1096,210302.IB,金融债
1097,149345.SH,资产支持证券
1098,128143.SZ,可转债
1099,175630.SH,金融债
1100,102100062.IB,中期票据
1101,102100058.IB,中期票据
1102,163862.SH,金融债
1103,102100073.IB,中期票据
1104,2189018.IB,资产支持证券
1105,179460.SH,资产支持证券
1106,019649.SH,国债
1107,179250.SH,资产支持证券
1108,102100112.IB,中期票据
1109,2128002.IB,金融债
1110,042100044.IB,短期融资券
1111,2189043.IB,资产支持证券
1112,2189036.IB,资产支持证券
1113,2128003.IB,金融债
1114,149364.SH,资产支持证券
1115,042100052.IB,短期融资券
1116,179513.SH,资产支持证券
1117,102100165.IB,中期票据
1118,210201.IB,金融债
1119,179275.SH,资产支持证券
1120,175651.SH,公司债
1121,113621.SH,可转债
1122,042100074.IB,短期融资券
1123,112117023.IB,同业存单
1124,123097.SH,金融债
1125,2128005.IB,金融债
1126,042100063.IB,短期融资券
1127,2123002.IB,金融债
1128,2189023.IB,资产支持证券
1129,102100207.IB,中期票据
1130,179633.SH,资产支持证券
1131,149375.SH,资产支持证券
1132,2180023.IB,企业债
1133,179611.SH,资产支持证券
1134,137643.SZ,资产支持证券
1135,179565.SH,资产支持证券
1136,137682.SZ,资产支持证券
1137,137673.SZ,资产支持证券
1138,092118001.BC,金融债
1139,102100260.IB,中期票据
1140,210401.BC,金融债
1141,175741.SH,金融债
1142,179557.SH,资产支持证券
1143,210212.IB,金融债
1144,137689.SZ,资产支持证券
1145,137691.SZ,资产支持证券
1146,137721.SZ,资产支持证券
1147,179746.SH,资产支持证券
1148,123100.SH,金融债
1149,179748.SH,资产支持证券
1150,179609.SH,资产支持证券
1151,137758.SZ,资产支持证券
1152,042100470.IB,短期融资券
1153,179659.SH,资产支持证券
1154,102100298.IB,中期票据
1155,179815.SH,资产支持证券
1156,175789.SH,公司债
1157,128144.SZ,可转债
1158,2120009.IB,金融债
1159,210402.IB,金融债
1160,112103017.IB,同业存单
1161,112111077.IB,同业存单
1162,175777.SH,公司债
1163,092118002.IB,金融债
1164,210213.IB,金融债
1165,210301.IB,金融债
1166,210312.IB,金融债
1167,102100353.IB,中期票据
1168,137709.SZ,资产支持证券
1169,179306.SH,资产支持证券
1170,137789.SZ,资产支持证券
1171,102100378.IB,中期票据
1172,113620.SH,可转债
1173,175812.SH,公司债
1174,102100445.IB,中期票据
1175,2128004.IB,金融债
1176,112194797.IB,同业存单
1177,2120010.IB,金融债
1178,102100427.IB,中期票据
1179,123103.SZ,可转债
1180,179800.SH,资产支持证券
1181,175845.SH,公司债
1182,2128007.IB,金融债
1183,179758.SH,资产支持证券
1184,2120012.IB,金融债
1185,175848.SH,公司债
1186,137765.SZ,资产支持证券
1187,2128008.IB,金融债
1188,2189127.IB,资产支持证券
1189,179913.IB,国债
1190,2128011.IB,金融债
1191,042100124.IB,短期融资券
1192,102100512.IB,中期票据
1193,149421.SH,资产支持证券
1194,2128010.IB,金融债
1195,2180085.IB,企业债
1196,2128012.IB,金融债
1197,2189103.IB,资产支持证券
1198,210403.BC,金融债
1199,179994.SH,资产支持证券
1200,137865.SZ,资产支持证券
1201,102100570.IB,中期票据
1202,152801.SH,企业债
1203,175915.SH,金融债
1204,175916.SH,金融债
1205,179988.SH,资产支持证券
1206,179989.SH,资产支持证券
1207,112110144.IB,同业存单
1208,210303.IB,金融债
1209,2189155.IB,资产支持证券
1210,112110146.IB,同业存单
1211,179315.SH,资产支持证券
1212,2128013.IB,金融债
1213,2128014.IB,金融债
1214,2120025.IB,金融债
1215,137891.SZ,资产支持证券
1216,042100153.IB,短期融资券
1217,112110150.IB,同业存单
1218,210005.00,其他债券
1219,2120029.IB,金融债
1220,2120028.IB,金融债
1221,2120026.IB,金融债
1222,137835.SZ,资产支持证券
1223,112118082.IB,同业存单
1224,112114044.IB,同业存单
1225,149445.SH,资产支持证券
1226,2128015.IB,金融债
1227,173575.IB,地方政府债
1228,102100667.IB,中期票据
1229,132100034.IB,中期票据
1230,189073.SH,资产支持证券
1231,175987.SH,金融债
1232,102100711.IB,中期票据
1233,102100694.IB,中期票据
1234,2189165.IB,资产支持证券
1235,2189166.IB,资产支持证券
1236,175994.SH,金融债
1237,112110166.IB,同业存单
1238,189075.SH,资产支持证券
1239,2189114.IB,资产支持证券
1240,175986.SH,公司债
1241,112109160.IB,同业存单
1242,179784.SH,资产支持证券
1243,175957.SH,公司债
1244,189101.SH,资产支持证券
1245,019654.SH,国债
1246,137851.SZ,资产支持证券
1247,169416.SH,资产支持证券
1248,149458.SH,资产支持证券
1249,102100766.IB,中期票据
1250,2189172.IB,资产支持证券
1251,137917.SZ,资产支持证券
1252,102100800.IB,中期票据
1253,2128017.IB,金融债
1254,111103.SZ,企业债
1255,102100807.IB,中期票据
1256,175975.SH,金融债
1257,189208.SH,资产支持证券
1258,2189170.IB,资产支持证券
1259,188042.SH,公司债
1260,012101661.IB,短期融资券
1261,189000.SH,资产支持证券
1262,137923.SZ,资产支持证券
1263,188050.SH,公司债
1264,2180083.IB,企业债
1265,102100850.IB,中期票据
1266,188052.SH,公司债
1267,137925.SZ,资产支持证券
1268,189186.SH,资产支持证券
1269,042100196.IB,短期融资券
1270,2180292.IB,企业债
1271,042100202.IB,短期融资券
1272,102100918.IB,中期票据
1273,012101765.IB,短期融资券
1274,127034.SH,企业债
1275,2189185.IB,资产支持证券
1276,2189198.IB,资产支持证券
1277,188101.SH,公司债
1278,137989.SZ,资产支持证券
1279,2189200.IB,资产支持证券
1280,210007.00,其他债券
1281,2189209.IB,资产支持证券
1282,2189202.IB,资产支持证券
1283,2189229.IB,资产支持证券
1284,2189230.IB,资产支持证券
1285,210305.IB,金融债
1286,112112067.IB,同业存单
1287,019656.SH,国债
1288,210008.IB,国债
1289,102100967.IB,中期票据
1290,173264.SH,地方政府债
1291,102100970.IB,中期票据
1292,112112070.IB,同业存单
1293,189321.SH,资产支持证券
1294,210404.BC,金融债
1295,210405.IB,金融债
1296,102100982.IB,中期票据
1297,189348.SH,资产支持证券
1298,189392.SH,资产支持证券
1299,112113099.IB,同业存单
1300,2189227.IB,资产支持证券
1301,149482.SH,资产支持证券
1302,188137.SH,公司债
1303,102100987.IB,中期票据
1304,112107075.IB,同业存单
1305,123114.SZ,可转债
1306,188155.SH,公司债
1307,2120046.IB,金融债
1308,189260.SH,资产支持证券
1309,210304.IB,金融债
1310,136012.SH,公司债
1311,012101968.IB,短期融资券
1312,102101011.IB,中期票据
1313,136040.SH,公司债
1314,2120048.IB,金融债
1315,2120047.IB,金融债
1316,2128020.IB,金融债
1317,136025.SH,公司债
1318,189069.SH,资产支持证券
1319,188182.SH,公司债
1320,136054.SH,公司债
1321,189396.SH,资产支持证券
1322,149499.SH,资产支持证券
1323,127037.SH,企业债
1324,189456.SH,资产支持证券
1325,102101039.IB,中期票据
1326,042100235.IB,短期融资券
1327,102101043.IB,中期票据
1328,2128023.IB,金融债
1329,179102.SH,资产支持证券
1330,179103.SH,资产支持证券
1331,2122033.IB,金融债
1332,189460.SH,资产支持证券
1333,189461.SH,资产支持证券
1334,123116.SZ,可转债
1335,102101068.IB,中期票据
1336,102101250.IB,中期票据
1337,2120049.IB,金融债
1338,102101087.IB,中期票据
1339,2122038.IB,金融债
1340,189503.SH,资产支持证券
1341,012102157.IB,短期融资券
1342,188246.SH,公司债
1343,102101095.IB,中期票据
1344,136077.SH,公司债
1345,102101104.IB,中期票据
1346,042100245.IB,短期融资券
1347,2189286.IB,资产支持证券
1348,012102226.IB,短期融资券
1349,102101150.IB,中期票据
1350,042100247.IB,短期融资券
1351,2189278.IB,资产支持证券
1352,188288.SH,公司债
1353,113051.SH,可转债
1354,189408.SH,资产支持证券
1355,102101172.IB,中期票据
1356,2189291.IB,资产支持证券
1357,188294.SH,公司债
1358,123117.SZ,可转债
1359,189549.SH,资产支持证券
1360,102101196.IB,中期票据
1361,163800.SH,公司债
1362,189685.SH,资产支持证券
1363,042100267.IB,短期融资券
1364,102101216.IB,中期票据
1365,136027.SH,公司债
1366,136056.SH,公司债
1367,186009.SH,地方政府债
1368,2120061.IB,金融债
1369,102101245.IB,中期票据
1370,189701.SH,资产支持证券
1371,188332.SH,公司债
1372,136190.SH,公司债
1373,188343.SH,公司债
1374,2122044.IB,金融债
1375,012102426.IB,短期融资券
1376,102101822.IB,中期票据
1377,012102434.IB,短期融资券
1378,136090.SH,公司债
1379,136193.SH,公司债
1380,012102456.IB,短期融资券
1381,102101266.IB,中期票据
1382,189714.SH,资产支持证券
1383,189715.SH,资产支持证券
1384,173789.SH,地方政府债
1385,112114070.IB,同业存单
1386,112118157.IB,同业存单
1387,149542.SH,资产支持证券
1388,189656.SH,资产支持证券
1389,189730.SH,资产支持证券
1390,189731.SH,资产支持证券
1391,112184419.IB,同业存单
1392,189763.SH,资产支持证券
1393,112109222.IB,同业存单
1394,012102515.IB,短期融资券
1395,012102518.IB,短期融资券
1396,189773.SH,资产支持证券
1397,136230.SH,公司债
1398,189668.SH,资产支持证券
1399,112118164.IB,同业存单
1400,112106202.IB,同业存单
1401,189803.SH,资产支持证券
1402,189810.SH,资产支持证券
1403,189819.SH,资产支持证券
1404,189820.SH,资产支持证券
1405,019658.SH,国债
1406,210010.BC,国债
1407,2102002.IB,金融债
1408,136234.SH,公司债
1409,136256.SH,公司债
1410,188432.SH,金融债
1411,188411.SH,公司债
1412,188393.SH,金融债
1413,189761.SH,资产支持证券
1414,112110288.IB,同业存单
1415,112103099.IB,同业存单
1416,092118003.IB,金融债
1417,136287.SH,公司债
1418,2122047.IB,金融债
1419,112108132.IB,同业存单
1420,136334.SH,公司债
1421,136314.SH,公司债
1422,149562.SH,资产支持证券
1423,149563.SH,资产支持证券
1424,136303.SH,公司债
1425,112103101.IB,同业存单
1426,188452.SH,金融债
1427,012102691.IB,短期融资券
1428,2128024.IB,金融债
1429,136288.SH,公司债
1430,136289.SH,公司债
1431,136231.SH,公司债
1432,136282.SH,公司债
1433,136339.SH,公司债
1434,136323.SH,公司债
1435,136315.SH,公司债
1436,189744.SH,资产支持证券
1437,112110299.IB,同业存单
1438,112105143.IB,同业存单
1439,2189309.IB,资产支持证券
1440,042100300.IB,短期融资券
1441,189775.SH,资产支持证券
1442,189913.IB,国债
1443,136318.SH,公司债
1444,188472.SH,公司债
1445,112109231.IB,同业存单
1446,2189318.IB,资产支持证券
1447,2189319.IB,资产支持证券
1448,2189320.IB,资产支持证券
1449,210407.IB,金融债
1450,2180296.IB,企业债
1451,189849.SH,资产支持证券
1452,189957.IB,国债
1453,136216.SZ,资产支持证券
1454,136224.SH,公司债
1455,136349.SH,公司债
1456,112105149.IB,同业存单
1457,012102812.IB,短期融资券
1458,112106221.IB,同业存单
1459,136350.SH,公司债
1460,189964.SH,资产支持证券
1461,189861.SH,资产支持证券
1462,2121036.IB,金融债
1463,2128025.IB,金融债
1464,012102853.IB,短期融资券
1465,136394.SH,公司债
1466,210408.IB,金融债
1467,102101504.IB,中期票据
1468,012102912.IB,短期融资券
1469,189998.SH,资产支持证券
1470,2180325.IB,企业债
1471,179819.SH,资产支持证券
1472,2189334.IB,资产支持证券
1473,189399.SH,资产支持证券
1474,189945.IB,国债
1475,188588.SH,金融债
1476,210214.IB,金融债
1477,112103112.IB,同业存单
1478,136441.SH,公司债
1479,193115.SH,资产支持证券
1480,193155.SH,资产支持证券
1481,136381.SH,公司债
1482,136403.SH,公司债
1483,189978.SH,资产支持证券
1484,102101616.IB,中期票据
1485,2120070.IB,金融债
1486,2128028.IB,金融债
1487,188571.SH,金融债
1488,188602.SH,金融债
1489,012103042.IB,短期融资券
1490,112104044.IB,同业存单
1491,102101649.IB,中期票据
1492,193196.SH,资产支持证券
1493,193191.SH,资产支持证券
1494,2189344.IB,资产支持证券
1495,102101666.IB,中期票据
1496,2128027.IB,金融债
1497,112109248.IB,同业存单
1498,112108140.IB,同业存单
1499,012103123.IB,短期融资券
1500,102101681.IB,中期票据
1501,136452.SH,公司债
1502,2120073.IB,金融债
1503,189980.SH,资产支持证券
1504,136444.SZ,资产支持证券
1505,102101719.IB,中期票据
1506,136490.SH,公司债
1507,042100372.IB,短期融资券
1508,012103193.IB,短期融资券
1509,188668.SH,金融债
1510,193101.SH,资产支持证券
1511,184034.SH,企业债
1512,2189352.IB,资产支持证券
1513,2189353.IB,资产支持证券
1514,2189354.IB,资产支持证券
1515,210012.IB,国债
1516,132100100.IB,短期融资券
1517,012103229.IB,短期融资券
1518,012103255.IB,短期融资券
1519,012103252.IB,短期融资券
1520,189432.SH,资产支持证券
1521,219942.IB,国债
1522,102101795.IB,中期票据
1523,136484.SH,公司债
1524,188701.SH,公司债
1525,012103310.IB,短期融资券
1526,012103302.IB,短期融资券
1527,193304.SH,资产支持证券
1528,193158.SH,资产支持证券
1529,2121040.IB,金融债
1530,193335.SH,资产支持证券
1531,108804.SZ,金融债
1532,108615.SZ,金融债
1533,2189304.IB,资产支持证券
1534,193332.SH,资产支持证券
1535,193333.SH,资产支持证券
1536,136535.SH,公司债
1537,2121041.IB,金融债
1538,193102.SH,资产支持证券
1539,210208.IB,金融债
1540,042100403.IB,短期融资券
1541,193359.SH,资产支持证券
1542,193314.SH,资产支持证券
1543,193415.SH,资产支持证券
1544,193375.SH,资产支持证券
1545,136539.SH,公司债
1546,2189387.IB,资产支持证券
1547,210215.IB,金融债
1548,012103360.IB,短期融资券
1549,102101852.IB,中期票据
1550,012103355.IB,短期融资券
1551,186507.SH,地方政府债
1552,042100407.IB,短期融资券
1553,112113169.IB,同业存单
1554,112189154.IB,同业存单
1555,2121043.IB,金融债
1556,012103386.IB,短期融资券
1557,102101868.IB,中期票据
1558,112113170.IB,同业存单
1559,188749.SH,公司债
1560,2189405.IB,资产支持证券
1561,2189406.IB,资产支持证券
1562,2189407.IB,资产支持证券
1563,188751.SH,金融债
1564,149633.SH,资产支持证券
1565,149634.SH,资产支持证券
1566,012103426.IB,短期融资券
1567,102101881.IB,中期票据
1568,012103432.IB,短期融资券
1569,072110009.IB,金融债
1570,149595.SH,资产支持证券
1571,2189392.IB,资产支持证券
1572,012103461.IB,短期融资券
1573,2189411.IB,资产支持证券
1574,2189413.IB,资产支持证券
1575,2189409.IB,资产支持证券
1576,072110013.IB,金融债
1577,193538.SH,资产支持证券
1578,193539.SH,资产支持证券
1579,193484.SH,资产支持证券
1580,012103479.IB,短期融资券
1581,2128030.IB,金融债
1582,012103491.IB,短期融资券
1583,102101933.IB,中期票据
1584,2120086.IB,金融债
1585,193517.SH,资产支持证券
1586,193424.SH,资产支持证券
1587,193552.SH,资产支持证券
1588,193545.SH,资产支持证券
1589,193546.SH,资产支持证券
1590,012103541.IB,短期融资券
1591,2189370.IB,资产支持证券
1592,188780.SH,公司债
1593,012103566.IB,短期融资券
1594,012103564.IB,短期融资券
1595,102101975.IB,中期票据
1596,012103618.IB,短期融资券
1597,012103614.IB,短期融资券
1598,042100441.IB,短期融资券
1599,193644.SH,资产支持证券
1600,193638.SH,资产支持证券
1601,112170350.IB,同业存单
1602,112170317.IB,同业存单
1603,210322.IB,金融债
1604,2189421.IB,资产支持证券
1605,136580.SH,公司债
1606,042100444.IB,短期融资券
1607,210013.IB,国债
1608,042100448.IB,短期融资券
1609,102102034.IB,中期票据
1610,210014.IB,国债
1611,112170802.IB,同业存单
1612,012103709.IB,短期融资券
1613,112107113.IB,同业存单
1614,193508.SH,资产支持证券
1615,188883.SH,公司债
1616,012103749.IB,短期融资券
1617,2189428.IB,资产支持证券
1618,2189429.IB,资产支持证券
1619,210217.IB,金融债
1620,012103728.IB,短期融资券
1621,210015.IB,国债
1622,112106282.IB,同业存单
1623,042100461.IB,短期融资券
1624,2171050.IB,地方政府债
1625,2189452.IB,资产支持证券
1626,2189453.IB,资产支持证券
1627,2189454.IB,资产支持证券
1628,012103788.IB,短期融资券
1629,042100464.IB,短期融资券
1630,2120092.IB,金融债
1631,112105212.IB,同业存单
1632,149673.SH,资产支持证券
1633,2180423.IB,企业债
1634,184091.SH,企业债
1635,2103688.IB,金融债
1636,193731.SH,资产支持证券
1637,193732.SH,资产支持证券
1638,112105214.IB,同业存单
1639,112106286.IB,同业存单
1640,186788.SH,地方政府债
1641,012103850.IB,短期融资券
1642,042100468.IB,短期融资券
1643,012103840.IB,短期融资券
1644,072110041.IB,金融债
1645,019664.SH,国债
1646,210016.BC,国债
1647,042100469.IB,短期融资券
1648,186837.SH,地方政府债
1649,112171908.IB,同业存单
1650,112109284.IB,同业存单
1651,112114121.IB,同业存单
1652,112113209.IB,同业存单
1653,112117180.IB,同业存单
1654,112106289.IB,同业存单
1655,188928.SH,金融债
1656,193657.SH,资产支持证券
1657,012103884.IB,短期融资券
1658,102102165.IB,中期票据
1659,193738.SH,资产支持证券
1660,193760.SH,资产支持证券
1661,2189456.IB,资产支持证券
1662,012103924.IB,短期融资券
1663,012103918.IB,短期融资券
1664,012103917.IB,短期融资券
1665,102102184.IB,中期票据
1666,188933.SH,金融债
1667,193788.SH,资产支持证券
1668,149650.SH,资产支持证券
1669,149687.SH,资产支持证券
1670,2189449.IB,资产支持证券
1671,112105219.IB,同业存单
1672,112106294.IB,同业存单
1673,136702.SH,公司债
1674,012103957.IB,短期融资券
1675,193688.SH,资产支持证券
1676,193828.SH,资产支持证券
1677,012103991.IB,短期融资券
1678,112105223.IB,同业存单
1679,193604.SH,资产支持证券
1680,136693.SH,公司债
1681,136685.SH,公司债
1682,210216.IB,金融债
1683,012104031.IB,短期融资券
1684,112108160.IB,同业存单
1685,112103137.IB,同业存单
1686,072110052.IB,金融债
1687,210313.IB,金融债
1688,102102263.IB,中期票据
1689,102102264.IB,中期票据
1690,102102266.IB,中期票据
1691,112172818.IB,同业存单
1692,112117191.IB,同业存单
1693,112105225.IB,同业存单
1694,112106298.IB,同业存单
1695,2128036.IB,金融债
1696,193794.SH,资产支持证券
1697,112173154.IB,同业存单
1698,2189488.IB,资产支持证券
1699,188962.SH,金融债
1700,2189445.IB,资产支持证券
1701,2128037.IB,金融债
1702,112113226.IB,同业存单
1703,188980.SH,金融债
1704,012104080.IB,短期融资券
1705,102180021.IB,中期票据
1706,112173424.IB,同业存单
1707,2189477.IB,资产支持证券
1708,2189478.IB,资产支持证券
1709,193797.SH,资产支持证券
1710,2189474.IB,资产支持证券
1711,112114141.IB,同业存单
1712,072110061.IB,金融债
1713,188964.SH,公司债
1714,210017.IB,国债
1715,102102326.IB,中期票据
1716,012180024.IB,短期融资券
1717,102102329.IB,中期票据
1718,219955.IB,国债
1719,112115338.IB,同业存单
1720,012105002.IB,短期融资券
1721,012105022.IB,短期融资券
1722,012180021.IB,短期融资券
1723,012105027.IB,短期融资券
1724,102103033.IB,中期票据
1725,112174098.IB,同业存单
1726,2189511.IB,资产支持证券
1727,193854.SH,资产支持证券
1728,185024.SH,金融债
1729,2189497.IB,资产支持证券
1730,012180041.IB,短期融资券
1731,112106312.IB,同业存单
1732,112115345.IB,同业存单
1733,193885.SH,资产支持证券
1734,185010.SH,金融债
1735,149710.SH,资产支持证券
1736,2128042.IB,金融债
1737,193929.SH,资产支持证券
1738,112117204.IB,同业存单
1739,112106315.IB,同业存单
1740,193893.SH,资产支持证券
1741,012105108.IB,短期融资券
1742,112109294.IB,同业存单
1743,193897.SH,资产支持证券
1744,188994.SH,公司债
1745,193959.SH,资产支持证券
1746,193960.SH,资产支持证券
1747,193961.SH,资产支持证券
1748,2120107.IB,金融债
1749,102180043.IB,中期票据
1750,2128045.IB,金融债
1751,112104054.IB,同业存单
1752,072110074.IB,金融债
1753,193933.SH,资产支持证券
1754,012105177.IB,短期融资券
1755,136712.SH,公司债
1756,102103118.IB,中期票据
1757,112109296.IB,同业存单
1758,112174953.IB,同业存单
1759,2189522.IB,资产支持证券
1760,193918.SH,资产支持证券
1761,102103138.IB,中期票据
1762,193869.SH,资产支持证券
1763,193495.SH,资产支持证券
1764,136755.SH,公司债
1765,136756.SH,公司债
1766,136757.SH,公司债
1767,112175187.IB,同业存单
1768,112103142.IB,同业存单
1769,112106320.IB,同业存单
1770,219958.IB,国债
1771,193833.SH,资产支持证券
1772,193388.SH,资产支持证券
1773,2189562.IB,资产支持证券
1774,193281.SH,资产支持证券
1775,2189533.IB,资产支持证券
1776,149728.SH,资产支持证券
1777,193662.SH,资产支持证券
1778,112105248.IB,同业存单
1779,2171423.IB,地方政府债
1780,136777.SH,公司债
1781,012105243.IB,短期融资券
1782,012105250.IB,短期融资券
1783,012105240.IB,短期融资券
1784,210308.IB,金融债
1785,2189554.IB,资产支持证券
1786,136781.SH,金融债
1787,149734.SH,资产支持证券
1788,012105279.IB,短期融资券
1789,102103188.IB,中期票据
1790,102103201.IB,中期票据
1791,012105286.IB,短期融资券
1792,102103202.IB,中期票据
1793,112114162.IB,同业存单
1794,2126005.IB,金融债
1795,2120111.IB,金融债
1796,2128048.IB,金融债
1797,185097.SH,金融债
1798,2120112.IB,金融债
1799,012105329.IB,短期融资券
1800,012105318.IB,短期融资券
1801,102103232.IB,中期票据
1802,102103226.IB,中期票据
1803,2128049.IB,金融债
1804,012105348.IB,短期融资券
1805,012105335.IB,短期融资券
1806,2128051.IB,金融债
1807,183105.SH,资产支持证券
1808,112114172.IB,同业存单
1809,112109304.IB,同业存单
1810,020458.SH,国债
1811,219961.IB,国债
1812,012105400.IB,短期融资券
1813,102103261.IB,中期票据
1814,183150.SH,资产支持证券
1815,042100673.IB,短期融资券
1816,012105413.IB,短期融资券
1817,042100670.IB,短期融资券
1818,102103281.IB,中期票据
1819,183148.SH,资产支持证券
1820,183189.SH,资产支持证券
1821,193282.SH,资产支持证券
1822,183194.SH,资产支持证券
1823,112116233.IB,同业存单
1824,2120116.IB,金融债
1825,183206.SH,资产支持证券
1826,183208.SH,资产支持证券
1827,012105459.IB,短期融资券
1828,183204.SH,资产支持证券
1829,012105474.IB,短期融资券
1830,183229.SH,资产支持证券
1831,2121062.IB,金融债
1832,183265.SH,资产支持证券
1833,112109311.IB,同业存单
1834,136825.SH,公司债
1835,112103151.IB,同业存单
1836,183185.SH,资产支持证券
1837,183068.SH,资产支持证券
1838,112120299.IB,同业存单
1839,112114182.IB,同业存单
1840,112108181.IB,同业存单
1841,072110107.IB,金融债
1842,102103343.IB,中期票据
1843,112177586.IB,同业存单
1844,183271.SH,资产支持证券
1845,183231.SH,资产支持证券
1846,012105530.IB,短期融资券
1847,185188.SH,金融债
1848,183243.SH,资产支持证券
1849,183275.SH,资产支持证券
1850,112117217.IB,同业存单
1851,193207.SH,资产支持证券
1852,112115402.IB,同业存单
1853,112108191.IB,同业存单
1854,183277.SH,资产支持证券
1855,183338.SH,资产支持证券
1856,136885.SH,公司债
1857,088049.IB,政府支持机构债
1858,050217.IB,金融债
1859,122659.SH,企业债
1860,120410.IB,金融债
1861,120413.IB,金融债
1862,130209.IB,金融债
1863,124285.SH,企业债
1864,1380176.IB,企业债
1865,101464046.IB,中期票据
1866,101573006.IB,中期票据
1867,130724.SH,地方政府债
1868,136051.SH,公司债
1869,160408.IB,金融债
1870,101654013.IB,中期票据
1871,1680141.IB,企业债
1872,160418.IB,金融债
1873,019536.SH,国债
1874,160020.IB,国债
1875,1689171.IB,资产支持证券
1876,160025.IB,国债
1877,170403.IB,金融债
1878,170201.IB,金融债
1879,136980.SH,金融债
1880,101754015.IB,中期票据
1881,170303.IB,金融债
1882,101754027.IB,中期票据
1883,1728007.IB,金融债
1884,101761007.IB,中期票据
1885,101781001.IB,中期票据
1886,1780111.IB,政府支持机构债
1887,127524.SH,企业债
1888,101764035.IB,中期票据
1889,127540.SH,企业债
1890,101751019.IB,中期票据
1891,101775006.IB,中期票据
1892,170412.IB,金融债
1893,101754105.IB,中期票据
1894,101758047.IB,中期票据
1895,143366.SH,公司债
1896,101754121.IB,中期票据
1897,101769023.IB,中期票据
1898,170212.IB,金融债
1899,112611.SZ,公司债
1900,101752042.IB,中期票据
1901,1789346.IB,资产支持证券
1902,128025.SZ,可转债
1903,1780416.IB,企业债
1904,101800195.IB,中期票据
1905,127767.SH,企业债
1906,101800219.IB,中期票据
1907,1880071.IB,企业债
1908,101800590.IB,中期票据
1909,127007.SH,企业债
1910,112730.SZ,公司债
1911,101800769.IB,中期票据
1912,101800837.IB,中期票据
1913,1820042.IB,金融债
1914,101801098.IB,中期票据
1915,136942.SH,公司债
1916,180411.IB,金融债
1917,155037.SH,公司债
1918,101801366.IB,中期票据
1919,019610.SH,国债
1920,1889392.IB,资产支持证券
1921,1889449.IB,资产支持证券
1922,156522.SH,资产支持证券
1923,101900011.IB,中期票据
1924,1980005.IB,企业债
1925,101900020.IB,中期票据
1926,101900032.IB,中期票据
1927,101900038.IB,中期票据
1928,155098.SH,公司债
1929,101900070.IB,中期票据
1930,101900102.IB,中期票据
1931,101900142.IB,中期票据
1932,101900152.IB,中期票据
1933,1980033.IB,企业债
1934,1928001.IB,金融债
1935,101900180.IB,中期票据
1936,101900193.IB,中期票据
1937,131900005.IB,中期票据
1938,101900286.IB,中期票据
1939,101900298.IB,中期票据
1940,101900306.IB,中期票据
1941,101900319.IB,中期票据
1942,101900332.IB,中期票据
1943,101900390.IB,中期票据
1944,101900418.IB,中期票据
1945,091900004.IB,金融债
1946,101900424.IB,中期票据
1947,101900438.IB,中期票据
1948,101900455.IB,中期票据
1949,101900488.IB,中期票据
1950,101900521.IB,中期票据
1951,155351.SH,公司债
1952,101900619.IB,中期票据
1953,101900621.IB,中期票据
1954,1989123.IB,资产支持证券
1955,101900671.IB,中期票据
1956,101900676.IB,中期票据
1957,101900710.IB,中期票据
1958,1920038.IB,金融债
1959,1920043.IB,金融债
1960,1922023.IB,金融债
1961,101900770.IB,中期票据
1962,101900792.IB,中期票据
1963,101900806.IB,中期票据
1964,101900804.IB,中期票据
1965,101900824.IB,中期票据
1966,101900830.IB,中期票据
1967,101900837.IB,中期票据
1968,101900839.IB,中期票据
1969,101900900.IB,中期票据
1970,1928017.IB,金融债
1971,101900925.IB,中期票据
1972,101900936.IB,中期票据
1973,101900939.IB,中期票据
1974,101900980.IB,中期票据
1975,101901021.IB,中期票据
1976,1989283.IB,资产支持证券
1977,019621.SH,国债
1978,1920047.IB,金融债
1979,101901049.IB,中期票据
1980,155579.SH,公司债
1981,155596.SH,金融债
1982,155605.SH,公司债
