,thscode,ths_ths_bond_first_type_bond
1053,189135.SH,资产支持证券
1054,2189198.IB,资产支持证券
1055,2189200.IB,资产支持证券
1056,2189209.IB,资产支持证券
1057,2189202.IB,资产支持证券
1058,2122024.IB,金融债
1059,2189230.IB,资产支持证券
1060,019656.SH,国债
1061,102100967.IB,中期票据
1062,198010.SZ,地方政府债
1063,173264.SH,地方政府债
1064,102100970.IB,中期票据
1065,188139.SH,公司债
1066,188134.SH,金融债
1067,111000.SH,可转债
1068,123114.SZ,可转债
1069,2122028.IB,金融债
1070,102101005.IB,中期票据
1071,2120048.IB,金融债
1072,2120047.IB,金融债
1073,210210.IB,金融债
1074,127037.SH,企业债
1075,189456.SH,资产支持证券
1076,102101039.IB,中期票据
1077,102101041.IB,中期票据
1078,102101043.IB,中期票据
1079,2128023.IB,金融债
1080,123115.SZ,可转债
1081,102101052.IB,中期票据
1082,123116.SZ,可转债
1083,102101064.IB,中期票据
1084,2120049.IB,金融债
1085,102101087.IB,中期票据
1086,2122038.IB,金融债
1087,102101095.IB,中期票据
1088,102101141.IB,中期票据
1089,102101150.IB,中期票据
1090,152914.SH,企业债
1091,102101172.IB,中期票据
1092,123117.SZ,可转债
1093,189549.SH,资产支持证券
1094,188272.SH,公司债
1095,113626.SH,可转债
1096,102101235.IB,中期票据
1097,2120061.IB,金融债
1098,102101245.IB,中期票据
1099,2122043.IB,金融债
1100,188332.SH,公司债
1101,188343.SH,公司债
1102,2122044.IB,金融债
1103,149542.SH,资产支持证券
1104,149549.SH,资产支持证券
1105,127041.SH,企业债
1106,113627.SH,可转债
1107,188399.SH,金融债
1108,188374.SH,公司债
1109,2102002.IB,金融债
1110,102101338.IB,中期票据
1111,188393.SH,金融债
1112,102101348.IB,中期票据
1113,092118003.IB,金融债
1114,188443.SH,公司债
1115,2122047.IB,金融债
1116,188426.SH,公司债
1117,136334.SH,公司债
1118,149562.SH,资产支持证券
1119,102101380.IB,中期票据
1120,189909.IB,国债
1121,188452.SH,金融债
1122,136339.SH,公司债
1123,102101412.IB,中期票据
1124,189915.IB,国债
1125,149574.SZ,金融债
1126,2189318.IB,资产支持证券
1127,123120.SZ,可转债
1128,188496.SH,金融债
1129,2121036.IB,金融债
1130,2128025.IB,金融债
1131,210209.IB,金融债
1132,188529.SH,金融债
1133,136356.SH,公司债
1134,210408.IB,金融债
1135,102101532.IB,中期票据
1136,189999.SH,资产支持证券
1137,2189334.IB,资产支持证券
1138,2122050.IB,金融债
1139,102101562.IB,中期票据
1140,210214.IB,金融债
1141,127044.SH,企业债
1142,136441.SH,公司债
1143,2120071.IB,金融债
1144,102101616.IB,中期票据
1145,2120070.IB,金融债
1146,102101612.IB,中期票据
1147,2128028.IB,金融债
1148,102101649.IB,中期票据
1149,102101681.IB,中期票据
1150,2120073.IB,金融债
1151,136444.SZ,资产支持证券
1152,102101754.IB,中期票据
1153,2189352.IB,资产支持证券
1154,193266.SH,资产支持证券
1155,193267.SH,资产支持证券
1156,136484.SH,公司债
1157,102101787.IB,中期票据
1158,188701.SH,公司债
1159,108804.SZ,金融债
1160,108615.SZ,金融债
1161,2189304.IB,资产支持证券
1162,102101830.IB,中期票据
1163,193333.SH,资产支持证券
1164,2121041.IB,金融债
1165,2121039.IB,金融债
1166,102101838.IB,中期票据
1167,2180376.IB,企业债
1168,136539.SH,公司债
1169,123126.SZ,可转债
1170,210215.IB,金融债
1171,210409.BC,金融债
1172,2121043.IB,金融债
1173,188749.SH,公司债
1174,2189405.IB,资产支持证券
1175,188751.SH,金融债
1176,149634.SH,资产支持证券
1177,136449.SH,公司债
1178,2189409.IB,资产支持证券
1179,193538.SH,资产支持证券
1180,193539.SH,资产支持证券
1181,2128030.IB,金融债
1182,102101933.IB,中期票据
1183,2120086.IB,金融债
1184,193517.SH,资产支持证券
1185,102101975.IB,中期票据
1186,184082.SH,企业债
1187,149651.SH,资产支持证券
1188,193644.SH,资产支持证券
1189,193638.SH,资产支持证券
1190,210322.IB,金融债
1191,210013.IB,国债
1192,102102034.IB,中期票据
1193,102102042.IB,中期票据
1194,136635.SH,公司债
1195,2120089.IB,金融债
1196,2189429.IB,资产支持证券
1197,210217.IB,金融债
1198,102102093.IB,中期票据
1199,2189453.IB,资产支持证券
1200,2189454.IB,资产支持证券
1201,2120092.IB,金融债
1202,149673.SH,资产支持证券
1203,193731.SH,资产支持证券
1204,193732.SH,资产支持证券
1205,188906.SH,公司债
1206,193657.SH,资产支持证券
1207,102102165.IB,中期票据
1208,102102189.IB,中期票据
1209,110082.SH,可转债
1210,149687.SH,资产支持证券
1211,2189449.IB,资产支持证券
1212,123128.SZ,可转债
1213,193604.SH,资产支持证券
1214,136693.SH,公司债
1215,136685.SH,公司债
1216,2120094.IB,金融债
1217,102102256.IB,中期票据
1218,2120098.IB,金融债
1219,2128033.IB,金融债
1220,102102263.IB,中期票据
1221,2128035.IB,金融债
1222,113631.SH,可转债
1223,111001.SH,可转债
1224,2128036.IB,金融债
1225,2189488.IB,资产支持证券
1226,188962.SH,金融债
1227,2189445.IB,资产支持证券
1228,2128037.IB,金融债
1229,188980.SH,金融债
1230,2189478.IB,资产支持证券
1231,127050.SH,企业债
1232,2128038.IB,金融债
1233,193797.SH,资产支持证券
1234,2128041.IB,金融债
1235,2189474.IB,资产支持证券
1236,2128039.IB,金融债
1237,188964.SH,公司债
1238,188965.SH,公司债
1239,102102326.IB,中期票据
1240,102103013.IB,中期票据
1241,102103033.IB,中期票据
1242,2189511.IB,资产支持证券
1243,193854.SH,资产支持证券
1244,149709.SH,资产支持证券
1245,149710.SH,资产支持证券
1246,2128042.IB,金融债
1247,102103071.IB,中期票据
1248,2120105.IB,金融债
1249,193959.SH,资产支持证券
1250,193960.SH,资产支持证券
1251,193961.SH,资产支持证券
1252,2120107.IB,金融债
1253,193933.SH,资产支持证券
1254,2189522.IB,资产支持证券
1255,193869.SH,资产支持证券
1256,118003.SZ,公司债
1257,136756.SH,公司债
1258,136757.SH,公司债
1259,2189538.IB,资产支持证券
1260,113633.SH,可转债
1261,193833.SH,资产支持证券
1262,2189533.IB,资产支持证券
1263,149728.SH,资产支持证券
1264,2128046.IB,金融债
1265,102103181.IB,中期票据
1266,2128047.IB,金融债
1267,2189554.IB,资产支持证券
1268,136781.SH,金融债
1269,102103183.IB,中期票据
1270,2120111.IB,金融债
1271,2128048.IB,金融债
1272,2120112.IB,金融债
1273,113636.SH,可转债
1274,193740.SH,资产支持证券
1275,183105.SH,资产支持证券
1276,2189590.IB,资产支持证券
1277,183157.SH,资产支持证券
1278,183148.SH,资产支持证券
1279,183194.SH,资产支持证券
1280,2120116.IB,金融债
1281,183206.SH,资产支持证券
1282,183208.SH,资产支持证券
1283,183229.SH,资产支持证券
1284,2121062.IB,金融债
1285,102103330.IB,中期票据
1286,183265.SH,资产支持证券
1287,183185.SH,资产支持证券
1288,183271.SH,资产支持证券
1289,183243.SH,资产支持证券
1290,183275.SH,资产支持证券
1291,102103360.IB,中期票据
1292,2289003.IB,资产支持证券
1293,102280001.IB,中期票据
1294,102103366.IB,中期票据
1295,183277.SH,资产支持证券
1296,102280021.IB,中期票据
1297,102280020.IB,中期票据
1298,183338.SH,资产支持证券
1299,113053.SH,可转债
1300,092203001.IB,金融债
1301,102280038.IB,中期票据
1302,102280047.IB,中期票据
1303,185227.SH,公司债
1304,102280054.IB,中期票据
1305,102280051.IB,中期票据
1306,2220001.IB,金融债
1307,102280063.IB,中期票据
1308,183332.SH,资产支持证券
1309,185187.SH,公司债
1310,193289.SH,资产支持证券
1311,2228003.IB,金融债
1312,185219.SH,金融债
1313,102280069.IB,中期票据
1314,185245.SH,金融债
1315,220201.IB,金融债
1316,2223001.IB,金融债
1317,183295.SH,资产支持证券
1318,220205.IB,金融债
1319,149781.SH,资产支持证券
1320,102280120.IB,中期票据
1321,102280116.IB,中期票据
1322,183346.SH,资产支持证券
1323,136905.SH,公司债
1324,183282.SH,资产支持证券
1325,2228004.IB,金融债
1326,185232.SH,公司债
1327,102280155.IB,中期票据
1328,185311.SH,公司债
1329,183386.SH,资产支持证券
1330,2228007.IB,金融债
1331,185278.SH,金融债
1332,2228006.IB,金融债
1333,179821.SH,资产支持证券
1334,185298.SH,公司债
1335,185335.SH,公司债
1336,102280197.IB,中期票据
1337,2220009.IB,金融债
1338,183366.SH,资产支持证券
1339,193302.SH,资产支持证券
1340,113639.SH,可转债
1341,127053.SH,企业债
1342,102280213.IB,中期票据
1343,183432.SH,资产支持证券
1344,183421.SH,资产支持证券
1345,183440.SH,资产支持证券
1346,042280058.IB,短期融资券
1347,136909.SH,公司债
1348,136908.SH,公司债
1349,220305.IB,金融债
1350,136911.SH,公司债
1351,136910.SH,公司债
1352,183402.SH,资产支持证券
1353,136946.SH,公司债
1354,136953.SH,公司债
1355,183287.SH,资产支持证券
1356,183472.SH,资产支持证券
1357,136931.SH,公司债
1358,136916.SH,公司债
1359,136929.SH,公司债
1360,136939.SH,公司债
1361,183220.SH,资产支持证券
1362,136947.SH,公司债
1363,136969.SH,公司债
1364,136961.SH,公司债
1365,220301.IB,金融债
1366,102280256.IB,中期票据
1367,185364.SH,金融债
1368,102280259.IB,中期票据
1369,102280264.IB,中期票据
1370,102280265.IB,中期票据
1371,136983.SH,公司债
1372,102280275.IB,中期票据
1373,102280277.IB,中期票据
1374,2220010.IB,金融债
1375,132280010.IB,中期票据
1376,042280075.IB,短期融资券
1377,2228009.IB,金融债
1378,2228011.IB,金融债
1379,183501.SH,资产支持证券
1380,042280077.IB,短期融资券
1381,185407.SH,金融债
1382,2228012.IB,金融债
1383,042280079.IB,短期融资券
1384,220402.IB,金融债
1385,102280324.IB,中期票据
1386,102280318.IB,中期票据
1387,127055.SH,企业债
1388,183525.SH,资产支持证券
1389,2220012.IB,金融债
1390,132280015.IB,中期票据
1391,042280089.IB,短期融资券
1392,149809.SH,资产支持证券
1393,2228014.IB,金融债
1394,183547.SH,资产支持证券
1395,2228015.IB,金融债
1396,193284.SZ,地方政府债
1397,183499.SH,资产支持证券
1398,2220013.IB,金融债
1399,135004.SH,金融债
1400,2220014.IB,金融债
1401,112293394.IB,同业存单
1402,102200110.IB,中期票据
1403,042280098.IB,短期融资券
1404,183513.SH,资产支持证券
1405,2228017.IB,金融债
1406,183574.SH,资产支持证券
1407,220403.IB,金融债
1408,112294182.IB,同业存单
1409,2220022.IB,金融债
1410,102280487.IB,中期票据
1411,2228019.IB,金融债
1412,2228020.IB,金融债
1413,2220023.IB,金融债
1414,2220019.IB,金融债
1415,072210039.IB,金融债
1416,2220024.IB,金融债
1417,2280117.IB,企业债
1418,2220028.IB,金融债
1419,185471.SH,公司债
1420,042280143.IB,短期融资券
1421,123142.SZ,可转债
1422,183626.SH,资产支持证券
1423,220214.IB,金融债
1424,092280007.IB,金融债
1425,185559.SH,金融债
1426,102280610.IB,中期票据
1427,149849.SH,资产支持证券
1428,113643.SH,可转债
1429,102280665.IB,中期票据
1430,184283.SH,企业债
1431,183463.SH,资产支持证券
1432,183397.SH,资产支持证券
1433,185269.SH,金融债
1434,2220031.IB,金融债
1435,102280737.IB,中期票据
1436,183732.SH,资产支持证券
1437,135061.SH,公司债
1438,123144.SZ,可转债
1439,102280756.IB,中期票据
1440,012281414.IB,短期融资券
1441,183777.SH,资产支持证券
1442,102280799.IB,中期票据
1443,102280804.IB,中期票据
1444,102280821.IB,中期票据
1445,185681.SH,公司债
1446,2228026.IB,金融债
1447,123145.SZ,可转债
1448,2280195.IB,企业债
1449,102280890.IB,中期票据
1450,102280878.IB,中期票据
1451,183853.SH,资产支持证券
1452,220210.IB,金融债
1453,185709.SH,公司债
1454,183803.SH,资产支持证券
1455,2228028.IB,金融债
1456,102280982.IB,中期票据
1457,2220036.IB,金融债
1458,183198.SH,资产支持证券
1459,012281624.IB,短期融资券
1460,042280204.IB,短期融资券
1461,102280956.IB,中期票据
1462,042280211.IB,短期融资券
1463,102281011.IB,中期票据
1464,183871.SH,资产支持证券
1465,2221018.IB,金融债
1466,183896.SH,资产支持证券
1467,135131.SZ,资产支持证券
1468,135126.SZ,资产支持证券
1469,135146.SZ,资产支持证券
1470,042280221.IB,短期融资券
1471,102281063.IB,中期票据
1472,2220037.IB,金融债
1473,183641.SH,资产支持证券
1474,220010.IB,国债
1475,135147.SZ,资产支持证券
1476,185768.SH,金融债
1477,220217.IB,金融债
1478,112217098.IB,同业存单
1479,185767.SH,金融债
1480,135162.SZ,资产支持证券
1481,2222003.IB,金融债
1482,112299532.IB,同业存单
1483,113059.SH,可转债
1484,112203049.IB,同业存单
1485,183965.SH,资产支持证券
1486,135197.SZ,资产支持证券
1487,135169.SZ,资产支持证券
1488,183930.SH,资产支持证券
1489,183953.SH,资产支持证券
1490,185806.SH,公司债
1491,2228033.IB,金融债
1492,012281903.IB,短期融资券
1493,102281145.IB,中期票据
1494,012281895.IB,短期融资券
1495,2228034.IB,金融债
1496,135099.SH,公司债
1497,135194.SZ,资产支持证券
1498,135199.SZ,资产支持证券
1499,180041.SH,资产支持证券
1500,112212075.IB,同业存单
1501,102281179.IB,中期票据
1502,180025.IB,国债
1503,135198.SZ,资产支持证券
1504,183250.SH,资产支持证券
1505,135215.SH,公司债
1506,220405.IB,金融债
1507,180056.SH,资产支持证券
1508,135201.SH,公司债
1509,180053.SH,资产支持证券
1510,183994.SH,资产支持证券
1511,180086.SH,资产支持证券
1512,102281207.IB,中期票据
1513,183955.SH,资产支持证券
1514,012282039.IB,短期融资券
1515,042280265.IB,短期融资券
1516,2220048.IB,金融债
1517,012282048.IB,短期融资券
1518,012282083.IB,短期融资券
1519,012282062.IB,短期融资券
1520,012282068.IB,短期融资券
1521,102281267.IB,中期票据
1522,102281264.IB,中期票据
1523,2228037.IB,金融债
1524,2228039.IB,金融债
1525,180094.SH,资产支持证券
1526,135257.SH,公司债
1527,2223008.IB,金融债
1528,102281296.IB,中期票据
1529,180047.SH,资产支持证券
1530,220315.IB,金融债
1531,2228043.IB,金融债
1532,135251.SH,公司债
1533,180114.SH,资产支持证券
1534,135291.SH,公司债
1535,123149.SZ,可转债
1536,180164.SH,资产支持证券
1537,180118.SH,资产支持证券
1538,127065.SH,企业债
1539,012282204.IB,短期融资券
1540,111005.SH,可转债
1541,118008.SZ,公司债
1542,180239.SH,资产支持证券
1543,102200173.IB,中期票据
1544,118009.SZ,公司债
1545,2280290.IB,企业债
1546,180222.SH,资产支持证券
1547,135300.SH,公司债
1548,135290.SH,公司债
1549,180251.SH,资产支持证券
1550,102281433.IB,中期票据
1551,135305.SH,公司债
1552,135329.SH,公司债
1553,012282320.IB,短期融资券
1554,180297.SH,资产支持证券
1555,180298.SH,资产支持证券
1556,135259.SH,公司债
1557,185984.SH,金融债
1558,135348.SH,公司债
1559,180271.SH,资产支持证券
1560,012282360.IB,短期融资券
1561,092280014.IB,金融债
1562,180087.SH,资产支持证券
1563,092280016.IB,金融债
1564,112209127.IB,同业存单
1565,135354.SH,公司债
1566,220014.BC,国债
1567,102281545.IB,中期票据
1568,135369.SH,公司债
1569,180331.SH,资产支持证券
1570,137521.SZ,资产支持证券
1571,180144.SH,资产支持证券
1572,112282963.IB,同业存单
1573,180294.SH,资产支持证券
1574,180289.SH,资产支持证券
1575,220215.IB,金融债
1576,149992.SH,资产支持证券
1577,193426.SZ,地方政府债
1578,102281588.IB,中期票据
1579,220016.BC,国债
1580,102281605.IB,中期票据
1581,180481.SH,资产支持证券
1582,185944.SH,公司债
1583,109854.SZ,地方政府债
1584,180450.SH,资产支持证券
1585,012282605.IB,短期融资券
1586,102281647.IB,中期票据
1587,135391.SH,公司债
1588,148005.SZ,金融债
1589,180335.SH,资产支持证券
1590,112284003.IB,同业存单
1591,012282646.IB,短期融资券
1592,112209133.IB,同业存单
1593,112217146.IB,同业存单
1594,180490.SH,资产支持证券
1595,180588.SH,资产支持证券
1596,180473.SH,资产支持证券
1597,012282702.IB,短期融资券
1598,102281705.IB,中期票据
1599,135401.SH,公司债
1600,135402.SH,公司债
1601,135426.SH,公司债
1602,137591.SZ,资产支持证券
1603,180531.SH,资产支持证券
1604,180262.SH,资产支持证券
1605,180263.SH,资产支持证券
1606,180487.SH,资产支持证券
1607,180573.SH,资产支持证券
1608,137629.SZ,资产支持证券
1609,220017.IB,国债
1610,137650.SZ,资产支持证券
1611,042280369.IB,短期融资券
1612,137643.SZ,资产支持证券
1613,072210130.IB,金融债
1614,184533.SH,企业债
1615,137668.SZ,资产支持证券
1616,137666.SZ,资产支持证券
1617,180543.SH,资产支持证券
1618,2271612.IB,地方政府债
1619,135430.SH,公司债
1620,102281856.IB,中期票据
1621,012282895.IB,短期融资券
1622,220311.IB,金融债
1623,137693.SZ,资产支持证券
1624,2220034.IB,金融债
1625,180672.SH,资产支持证券
1626,092280069.IB,金融债
1627,012282949.IB,短期融资券
1628,102281911.IB,中期票据
1629,012282984.IB,短期融资券
1630,112209139.IB,同业存单
1631,072210135.IB,金融债
1632,072210137.IB,金融债
1633,112214143.IB,同业存单
1634,180692.SH,资产支持证券
1635,220019.IB,国债
1636,135468.SH,公司债
1637,135469.SH,公司债
1638,012283068.IB,短期融资券
1639,180565.SH,资产支持证券
1640,2289219.IB,资产支持证券
1641,220408.BC,金融债
1642,112214149.IB,同业存单
1643,072210145.IB,金融债
1644,180802.SH,资产支持证券
1645,012283155.IB,短期融资券
1646,180710.SH,资产支持证券
1647,180741.SH,资产支持证券
1648,042280413.IB,短期融资券
1649,012283161.IB,短期融资券
1650,180736.SH,资产支持证券
1651,112286478.IB,同业存单
1652,072210149.IB,金融债
1653,112203086.IB,同业存单
1654,112203088.IB,同业存单
1655,135395.SH,公司债
1656,180815.SH,资产支持证券
1657,2289234.IB,资产支持证券
1658,180876.SH,资产支持证券
1659,2289240.IB,资产支持证券
1660,180686.SH,资产支持证券
1661,012283217.IB,短期融资券
1662,135433.SH,公司债
1663,012283239.IB,短期融资券
1664,012283248.IB,短期融资券
1665,2220065.IB,金融债
1666,135572.SH,公司债
1667,102282117.IB,中期票据
1668,180961.SH,资产支持证券
1669,132280090.IB,中期票据
1670,148069.SZ,公司债
1671,042280426.IB,短期融资券
1672,012283289.IB,短期融资券
1673,112206199.IB,同业存单
1674,112209152.IB,同业存单
1675,2204103.BC,金融债
1676,180950.SH,资产支持证券
1677,135529.SH,公司债
1678,112006.SZ,公司债
1679,180938.SH,资产支持证券
1680,012283316.IB,短期融资券
1681,112208117.IB,同业存单
1682,180991.SH,资产支持证券
1683,180992.SH,资产支持证券
1684,102282159.IB,中期票据
1685,102282165.IB,中期票据
1686,180926.SH,资产支持证券
1687,180914.SH,资产支持证券
1688,112287934.IB,同业存单
1689,112214153.IB,同业存单
1690,112012.SZ,公司债
1691,2220067.IB,金融债
1692,102282193.IB,中期票据
1693,183240.SH,资产支持证券
1694,102282206.IB,中期票据
1695,112060.SZ,公司债
1696,2221032.IB,金融债
1697,135541.SH,公司债
1698,135563.SH,公司债
1699,112046.SZ,公司债
1700,012283452.IB,短期融资券
1701,012283472.IB,短期融资券
1702,012283523.IB,短期融资券
1703,102282247.IB,中期票据
1704,012283505.IB,短期融资券
1705,220410.BC,金融债
1706,102282240.IB,中期票据
1707,184599.SH,企业债
1708,127972.SH,政府支持机构债
1709,112214159.IB,同业存单
1710,2220071.IB,金融债
1711,042280456.IB,短期融资券
1712,042280457.IB,短期融资券
1713,112205163.IB,同业存单
1714,112217182.IB,同业存单
1715,112087.SZ,公司债
1716,112110.SZ,公司债
1717,137959.SZ,资产支持证券
1718,012283650.IB,短期融资券
1719,112204041.IB,同业存单
1720,092280108.IB,金融债
1721,012283655.IB,短期融资券
1722,2271899.IB,地方政府债
1723,135599.SH,公司债
1724,112039.SZ,公司债
1725,012283684.IB,短期融资券
1726,112210313.IB,同业存单
1727,012283701.IB,短期融资券
1728,112289485.IB,同业存单
1729,112101.SZ,公司债
1730,2220073.IB,金融债
1731,012283724.IB,短期融资券
1732,012283743.IB,短期融资券
1733,102282410.IB,中期票据
1734,012283751.IB,短期融资券
1735,102200254.IB,中期票据
1736,012283766.IB,短期融资券
1737,112161.SZ,公司债
1738,112130.SZ,公司债
1739,112277.SZ,公司债
1740,2289311.IB,资产支持证券
1741,042280492.IB,短期融资券
1742,2228057.IB,金融债
1743,012283869.IB,短期融资券
1744,102282493.IB,中期票据
1745,112294.SZ,公司债
1746,112306.SZ,公司债
1747,220025.BC,国债
1748,092280139.IB,金融债
1749,102282503.IB,中期票据
1750,220308.IB,金融债
1751,112214183.IB,同业存单
1752,138573.SZ,资产支持证券
1753,112311.SZ,公司债
1754,112290.SZ,公司债
1755,112280.SZ,公司债
1756,135655.SH,公司债
1757,229966.IB,国债
1758,012284056.IB,短期融资券
1759,092202001.BC,金融债
1760,112298.SZ,金融债
1761,012283978.IB,短期融资券
1762,072210187.IB,金融债
1763,229967.IB,国债
1764,102282569.IB,中期票据
1765,112424.SZ,公司债
1766,112450.SZ,公司债
1767,112515.SZ,公司债
1768,012284078.IB,短期融资券
1769,012284079.IB,短期融资券
1770,112204047.IB,同业存单
1771,112206244.IB,同业存单
1772,112209183.IB,同业存单
1773,112271659.IB,同业存单
1774,2220082.IB,金融债
1775,102282608.IB,中期票据
1776,102282616.IB,中期票据
1777,112203107.IB,同业存单
1778,2228059.IB,金融债
1779,220313.IB,金融债
1780,042280534.IB,短期融资券
1781,2220085.IB,金融债
1782,135736.SH,公司债
1783,112206255.IB,同业存单
1784,042280539.IB,短期融资券
1785,112439.SZ,公司债
1786,112440.SZ,公司债
1787,2228060.IB,金融债
1788,112635.SZ,公司债
1789,2220091.IB,金融债
1790,012284316.IB,短期融资券
1791,012284321.IB,短期融资券
1792,112055.SZ,公司债
1793,012284324.IB,短期融资券
1794,112216203.IB,同业存单
1795,112202007.IB,同业存单
1796,112736.SZ,公司债
1797,102282794.IB,中期票据
1798,112273826.IB,同业存单
1799,050217.IB,金融债
1800,1380176.IB,企业债
1801,101459002.IB,中期票据
1802,101464046.IB,中期票据
1803,150205.IB,金融债
1804,101573007.IB,中期票据
1805,130724.SH,地方政府债
1806,1680053.IB,企业债
1807,1680060.IB,企业债
1808,160303.IB,金融债
1809,101656023.IB,中期票据
1810,160418.IB,金融债
1811,160010.IB,国债
1812,101661023.IB,中期票据
1813,1680285.IB,企业债
1814,101659041.IB,中期票据
1815,160310.IB,金融债
1816,101625.SZ,国债
1817,170405.IB,金融债
1818,170303.IB,金融债
1819,101754025.IB,中期票据
1820,170210.IB,金融债
1821,1723002.IB,金融债
1822,101800040.IB,中期票据
1823,101800066.IB,中期票据
1824,180303.IB,金融债
1825,101800096.IB,中期票据
1826,180205.IB,金融债
1827,113505.SH,可转债
1828,143497.SH,金融债
1829,101800202.IB,中期票据
1830,1880032.IB,企业债
1831,1820013.IB,金融债
1832,101800326.IB,中期票据
1833,101800361.IB,中期票据
1834,101800423.IB,中期票据
1835,1823003.IB,金融债
1836,1880125.IB,企业债
1837,101800715.IB,中期票据
1838,127007.SH,企业债
1839,1823005.IB,金融债
1840,018008.SH,金融债
1841,101800837.IB,中期票据
1842,101800883.IB,中期票据
1843,1823006.IB,金融债
1844,1820042.IB,金融债
1845,127845.SH,企业债
1846,143783.SH,公司债
1847,1828007.IB,金融债
1848,101801032.IB,中期票据
1849,149827.SH,资产支持证券
1850,101801224.IB,中期票据
1851,143891.SH,公司债
1852,136942.SH,公司债
1853,101801252.IB,中期票据
1854,101801356.IB,中期票据
1855,101801366.IB,中期票据
1856,101801406.IB,中期票据
1857,019610.SH,国债
1858,101801418.IB,中期票据
1859,1889392.IB,资产支持证券
1860,101801532.IB,中期票据
1861,1889449.IB,资产支持证券
1862,156522.SH,资产支持证券
1863,101900020.IB,中期票据
1864,155098.SH,公司债
1865,101900070.IB,中期票据
1866,101900093.IB,中期票据
1867,101900109.IB,中期票据
1868,1980033.IB,企业债
1869,101900172.IB,中期票据
1870,101900185.IB,中期票据
1871,101900194.IB,中期票据
1872,131900005.IB,中期票据
1873,101900298.IB,中期票据
1874,101900306.IB,中期票据
1875,101900389.IB,中期票据
1876,101900427.IB,中期票据
1877,1980115.IB,企业债
1878,101900476.IB,中期票据
1879,101900491.IB,中期票据
1880,101900521.IB,中期票据
1881,101900533.IB,中期票据
1882,1989123.IB,资产支持证券
1883,101900669.IB,中期票据
1884,101900710.IB,中期票据
1885,101900721.IB,中期票据
1886,101900752.IB,中期票据
1887,101900748.IB,中期票据
1888,1989168.IB,资产支持证券
1889,101900837.IB,中期票据
1890,1920046.IB,金融债
1891,101900932.IB,中期票据
1892,1989267.IB,资产支持证券
1893,1989283.IB,资产支持证券
1894,190209.BC,金融债
1895,104675.IB,地方政府债
1896,101901206.IB,中期票据
1897,101901217.IB,中期票据
1898,1989325.IB,资产支持证券
1899,1980281.IB,企业债
1900,1928026.IB,金融债
1901,1980303.IB,企业债
1902,1989427.IB,资产支持证券
1903,1923009.IB,金融债
1904,1989497.IB,资产支持证券
1905,101901658.IB,中期票据
1906,1989488.IB,资产支持证券
1907,1989505.IB,资产支持证券
1908,102000020.IB,中期票据
1909,102000041.IB,中期票据
1910,102000055.IB,中期票据
1911,160640.SH,地方政府债
1912,149028.SH,资产支持证券
1913,102000073.IB,中期票据
1914,102000069.IB,中期票据
1915,108606.SZ,金融债
1916,018011.SH,金融债
1917,018012.SH,金融债
1918,102000143.IB,中期票据
1919,200307.IB,金融债
1920,160410.IB,金融债
1921,102000189.IB,中期票据
1922,2028004.IB,金融债
1923,2020005.IB,金融债
1924,102000283.IB,中期票据
1925,2028005.IB,金融债
1926,102000311.IB,中期票据
1927,149054.SH,资产支持证券
1928,102000338.IB,中期票据
1929,163256.SH,公司债
1930,163267.SH,公司债
1931,2028008.IB,金融债
1932,163292.SH,公司债
1933,102000428.IB,中期票据
1934,2023002.IB,金融债
1935,102000465.IB,中期票据
1936,102000466.IB,中期票据
1937,102000519.IB,中期票据
1938,102000531.IB,中期票据
1939,102000553.IB,中期票据
1940,102000601.IB,中期票据
1941,200005.IB,国债
1942,102000649.IB,中期票据
1943,102000665.IB,中期票据
1944,163398.SH,公司债
1945,102000674.IB,中期票据
1946,2020021.IB,金融债
1947,2028010.IB,金融债
1948,102000687.IB,中期票据
1949,2020022.IB,金融债
1950,102000704.IB,中期票据
1951,102000714.IB,中期票据
1952,102000863.IB,中期票据
1953,102000746.IB,中期票据
1954,2028011.IB,金融债
1955,102000775.IB,中期票据
1956,102000837.IB,中期票据
1957,102000836.IB,中期票据
1958,163485.SH,公司债
1959,102000876.IB,中期票据
1960,102000900.IB,中期票据
1961,2028015.IB,金融债
1962,102000942.IB,中期票据
1963,152481.SH,企业债
1964,2023010.IB,金融债
1965,2022020.IB,金融债
1966,092018002.IB,金融债
1967,102001004.IB,中期票据
1968,163541.SH,公司债
1969,102001063.IB,中期票据
1970,2005444.IB,地方政府债
1971,2022023.IB,金融债
1972,102001195.IB,中期票据
1973,102001222.IB,中期票据
1974,102001251.IB,中期票据
1975,163620.SH,公司债
1976,102001317.IB,中期票据
1977,149169.SH,资产支持证券
1978,018014.SH,金融债
1979,200209.IB,金融债
1980,163701.SH,公司债
1981,102001366.IB,中期票据
1982,102001391.IB,中期票据
1983,102001399.IB,中期票据
1984,2022026.IB,金融债
1985,102001420.IB,中期票据
1986,018017.SH,金融债
1987,2028027.IB,金融债
1988,108610.SZ,金融债
1989,108611.SZ,金融债
1990,102001478.IB,中期票据
1991,2028030.IB,金融债
1992,102001545.IB,中期票据
1993,2028031.IB,金融债
1994,102001593.IB,中期票据
1995,102001597.IB,中期票据
1996,175070.SH,公司债
1997,018083.SH,金融债
1998,018084.SH,金融债
1999,2022033.IB,金融债
2000,2021027.IB,金融债
2001,2020059.IB,金融债
2002,175168.SH,公司债
2003,175173.SH,公司债
