,jydm,jydm_mc,p00475_f001,p00475_f002,p00475_f009
0,000011.OF,华夏大盘精选混合A/B,2018/06/30,600525.SH,2.90966678593627637500
1,000011.OF,华夏大盘精选混合A/B,2018/06/30,603787.SH,0.000206925253176269916300
2,000011.OF,华夏大盘精选混合A/B,2018/06/30,002866.SZ,0.000490875371433952945500
3,000011.OF,华夏大盘精选混合A/B,2018/06/30,300514.SZ,0.000505395641077355145300
4,000011.OF,华夏大盘精选混合A/B,2018/06/30,603105.SH,0.000529404518324096277800
5,000011.OF,华夏大盘精选混合A/B,2018/06/30,603693.SH,0.001557520223670024786200
6,000011.OF,华夏大盘精选混合A/B,2018/06/30,603650.SH,0.001638937105495747627100
7,000011.OF,华夏大盘精选混合A/B,2018/06/30,300747.SZ,0.003985584194809148195700
8,000011.OF,华夏大盘精选混合A/B,2018/06/30,601939.SH,0.03985456265749997500
9,000011.OF,华夏大盘精选混合A/B,2018/06/30,000625.SZ,0.11571472686998698300
10,000011.OF,华夏大盘精选混合A/B,2018/06/30,300015.SZ,0.46703592208314586400
11,000011.OF,华夏大盘精选混合A/B,2018/06/30,601668.SH,0.49140187344121138600
12,000011.OF,华夏大盘精选混合A/B,2018/06/30,600004.SH,0.52005823919194783500
13,000011.OF,华夏大盘精选混合A/B,2018/06/30,601088.SH,0.71252300930989130600
14,000011.OF,华夏大盘精选混合A/B,2018/06/30,600585.SH,1.07604472592968930500
15,000011.OF,华夏大盘精选混合A/B,2018/06/30,002032.SZ,1.32768591351144343500
16,000011.OF,华夏大盘精选混合A/B,2018/06/30,000002.SZ,1.35800319445146580400
17,000011.OF,华夏大盘精选混合A/B,2018/06/30,002271.SZ,1.36688021115172123200
18,000011.OF,华夏大盘精选混合A/B,2018/06/30,601233.SH,1.62721816017508947400
19,000011.OF,华夏大盘精选混合A/B,2018/06/30,600703.SH,1.74686743011672284700
20,000011.OF,华夏大盘精选混合A/B,2018/06/30,603899.SH,1.83346012142491988300
21,000011.OF,华夏大盘精选混合A/B,2018/06/30,601318.SH,1.97696767843203517800
22,000011.OF,华夏大盘精选混合A/B,2018/06/30,000069.SZ,2.16345258693067363100
23,000011.OF,华夏大盘精选混合A/B,2018/06/30,600029.SH,2.17286542678086667400
24,000011.OF,华夏大盘精选混合A/B,2018/06/30,000338.SZ,2.25000857802752466200
25,000011.OF,华夏大盘精选混合A/B,2018/06/30,601098.SH,2.39704975518493376400
26,000011.OF,华夏大盘精选混合A/B,2018/06/30,600690.SH,9.47182896794278446300
27,000011.OF,华夏大盘精选混合A/B,2018/06/30,600600.SH,7.79506967660928447000
28,000011.OF,华夏大盘精选混合A/B,2018/06/30,600009.SH,7.38212125333874133900
29,000011.OF,华夏大盘精选混合A/B,2018/06/30,300124.SZ,6.11852148172343461300
30,000011.OF,华夏大盘精选混合A/B,2018/06/30,000333.SZ,5.30994995837699777900
31,000011.OF,华夏大盘精选混合A/B,2018/06/30,600036.SH,4.92910778436681523400
32,000011.OF,华夏大盘精选混合A/B,2018/06/30,600309.SH,4.76522502428755993400
33,000011.OF,华夏大盘精选混合A/B,2018/06/30,603833.SH,4.44146871662822574100
34,000011.OF,华夏大盘精选混合A/B,2018/06/30,600019.SH,4.12147788478883596600
35,000011.OF,华夏大盘精选混合A/B,2018/06/30,600885.SH,4.06602328719281964700
36,000011.OF,华夏大盘精选混合A/B,2018/06/30,000089.SZ,4.03388770039203995600
37,000011.OF,华夏大盘精选混合A/B,2018/06/30,600176.SH,3.92302196925856867000
38,000011.OF,华夏大盘精选混合A/B,2018/06/30,000568.SZ,3.71655135442272398000
39,000011.OF,华夏大盘精选混合A/B,2018/06/30,000858.SZ,3.36407139675613600200
40,000017.OF,财通可持续混合,2018/06/30,300618.SZ,0.20679114455754948900
41,000017.OF,财通可持续混合,2018/06/30,300601.SZ,0.15361209691219738500
42,000017.OF,财通可持续混合,2018/06/30,300747.SZ,0.09577704905803876000
43,000017.OF,财通可持续混合,2018/06/30,600703.SH,0.011134487823037006832600
44,000017.OF,财通可持续混合,2018/06/30,002475.SZ,0.003812884277582008695600
45,000017.OF,财通可持续混合,2018/06/30,600702.SH,0.002787677180252553427600
46,000017.OF,财通可持续混合,2018/06/30,000418.SZ,0.05356758449723318900
47,000017.OF,财通可持续混合,2018/06/30,300253.SZ,1.52139532897241144500
48,000017.OF,财通可持续混合,2018/06/30,300009.SZ,1.53687292360658894300
49,000017.OF,财通可持续混合,2018/06/30,002027.SZ,2.10586000465669848000
50,000017.OF,财通可持续混合,2018/06/30,600029.SH,2.22543270165686383400
51,000017.OF,财通可持续混合,2018/06/30,600967.SH,2.33043002581659571700
52,000017.OF,财通可持续混合,2018/06/30,600760.SH,2.39472123051544171300
53,000017.OF,财通可持续混合,2018/06/30,600519.SH,2.45208719317292658600
54,000017.OF,财通可持续混合,2018/06/30,002410.SZ,2.78016212318817511200
55,000017.OF,财通可持续混合,2018/06/30,300285.SZ,2.86299391468547926100
56,000017.OF,财通可持续混合,2018/06/30,300357.SZ,3.11968883723929083200
57,000017.OF,财通可持续混合,2018/06/30,002821.SZ,3.49694521321558027800
58,000017.OF,财通可持续混合,2018/06/30,000596.SZ,3.49715891196002158300
59,000017.OF,财通可持续混合,2018/06/30,601607.SH,3.60726508517878627300
60,000017.OF,财通可持续混合,2018/06/30,002697.SZ,3.77382250144561531000
61,000017.OF,财通可持续混合,2018/06/30,300529.SZ,3.77471396337703711000
62,000017.OF,财通可持续混合,2018/06/30,000977.SZ,3.83475027977700547000
63,000017.OF,财通可持续混合,2018/06/30,600305.SH,4.09952283875809182100
64,000017.OF,财通可持续混合,2018/06/30,603708.SH,4.49676706867119458800
65,000017.OF,财通可持续混合,2018/06/30,300144.SZ,4.60575057036852224000
66,000017.OF,财通可持续混合,2018/06/30,600138.SH,4.87899483318254960700
67,000017.OF,财通可持续混合,2018/06/30,601233.SH,4.98315101881576228300
68,000017.OF,财通可持续混合,2018/06/30,600887.SH,5.35216152448008340200
69,000017.OF,财通可持续混合,2018/06/30,000858.SZ,5.78952582825877435100
70,000017.OF,财通可持续混合,2018/06/30,300308.SZ,6.11773221706574002400
71,000017.OF,财通可持续混合,2018/06/30,002078.SZ,1.40910074033842150400
72,000017.OF,财通可持续混合,2018/06/30,300124.SZ,1.40697751748457428500
73,000017.OF,财通可持续混合,2018/06/30,600771.SH,1.30328890309755786300
74,000017.OF,财通可持续混合,2018/06/30,601111.SH,1.27373828138470285100
75,000017.OF,财通可持续混合,2018/06/30,600436.SH,1.16717471366210089200
76,000017.OF,财通可持续混合,2018/06/30,603799.SH,1.16643914228443874100
77,000017.OF,财通可持续混合,2018/06/30,600315.SH,1.03771804420907583000
78,000017.OF,财通可持续混合,2018/06/30,002390.SZ,1.01150896609988708500
79,000017.OF,财通可持续混合,2018/06/30,300408.SZ,0.84951159956823448600
80,000017.OF,财通可持续混合,2018/06/30,300098.SZ,0.72915109989893325400
81,000017.OF,财通可持续混合,2018/06/30,300324.SZ,0.69074159696699103800
82,000017.OF,财通可持续混合,2018/06/30,603986.SH,0.63965652821371160000
83,000017.OF,财通可持续混合,2018/06/30,600559.SH,0.49564807574044838800
84,000017.OF,财通可持续混合,2018/06/30,000830.SZ,0.36763605490939139000
85,000017.OF,财通可持续混合,2018/06/30,300122.SZ,0.28631967377040413900
86,000020.OF,景顺长城品质投资混合A,2018/06/30,300203.SZ,3.71311501773662147200
87,000020.OF,景顺长城品质投资混合A,2018/06/30,300207.SZ,0.78903322220350949000
88,000020.OF,景顺长城品质投资混合A,2018/06/30,600562.SH,0.75673559928626696400
89,000020.OF,景顺长城品质投资混合A,2018/06/30,002008.SZ,0.73483232696749493800
90,000020.OF,景顺长城品质投资混合A,2018/06/30,600879.SH,0.70967686639189754600
91,000020.OF,景顺长城品质投资混合A,2018/06/30,300335.SZ,0.70203355997108573600
92,000020.OF,景顺长城品质投资混合A,2018/06/30,600702.SH,0.63755010487083801800
93,000020.OF,景顺长城品质投资混合A,2018/06/30,002035.SZ,0.44777156092826012000
94,000020.OF,景顺长城品质投资混合A,2018/06/30,603605.SH,0.29003110600927481000
95,000020.OF,景顺长城品质投资混合A,2018/06/30,300747.SZ,0.01356315631243698400
96,000020.OF,景顺长城品质投资混合A,2018/06/30,601330.SH,0.008884862847225481323000
97,000020.OF,景顺长城品质投资混合A,2018/06/30,603650.SH,0.005577390681407071395500
98,000020.OF,景顺长城品质投资混合A,2018/06/30,603693.SH,0.005300324675346605452300
99,000020.OF,景顺长城品质投资混合A,2018/06/30,002236.SZ,4.33853003057586479800
100,000020.OF,景顺长城品质投资混合A,2018/06/30,300285.SZ,4.56323553191258931600
101,000020.OF,景顺长城品质投资混合A,2018/06/30,000858.SZ,4.63910107766039082300
102,000020.OF,景顺长城品质投资混合A,2018/06/30,600196.SH,4.98423156138222172800
103,000020.OF,景顺长城品质投资混合A,2018/06/30,000661.SZ,5.10818554316484137000
104,000020.OF,景顺长城品质投资混合A,2018/06/30,300413.SZ,6.61398448895452706500
105,000020.OF,景顺长城品质投资混合A,2018/06/30,603706.SH,0.002527197999226239689200
106,000020.OF,景顺长城品质投资混合A,2018/06/30,300482.SZ,3.85371757134588609600
107,000020.OF,景顺长城品质投资混合A,2018/06/30,002384.SZ,3.67347415463719911300
108,000020.OF,景顺长城品质投资混合A,2018/06/30,603105.SH,0.001801591908130287183800
109,000020.OF,景顺长城品质投资混合A,2018/06/30,600519.SH,3.50508795888574499900
110,000020.OF,景顺长城品质投资混合A,2018/06/30,002430.SZ,3.41058014326128533000
111,000020.OF,景顺长城品质投资混合A,2018/06/30,300476.SZ,3.36960182434942136000
112,000020.OF,景顺长城品质投资混合A,2018/06/30,002273.SZ,2.90583906267785820700
113,000020.OF,景顺长城品质投资混合A,2018/06/30,603337.SH,2.70631345070800038000
114,000020.OF,景顺长城品质投资混合A,2018/06/30,002223.SZ,2.69450792804305967400
115,000020.OF,景顺长城品质投资混合A,2018/06/30,002192.SZ,2.56636030610033099700
116,000020.OF,景顺长城品质投资混合A,2018/06/30,002572.SZ,2.45535224701453735500
117,000020.OF,景顺长城品质投资混合A,2018/06/30,300097.SZ,2.39378746203195028600
118,000020.OF,景顺长城品质投资混合A,2018/06/30,603839.SH,2.32900210631869372200
119,000020.OF,景顺长城品质投资混合A,2018/06/30,002078.SZ,2.26038487488713678200
120,000020.OF,景顺长城品质投资混合A,2018/06/30,300408.SZ,1.98972947894775510600
121,000020.OF,景顺长城品质投资混合A,2018/06/30,600048.SH,1.89483981920919328900
122,000020.OF,景顺长城品质投资混合A,2018/06/30,002531.SZ,1.87069269246108903100
123,000020.OF,景顺长城品质投资混合A,2018/06/30,600115.SH,1.80046174974854537400
124,000020.OF,景顺长城品质投资混合A,2018/06/30,002303.SZ,1.58208054996055421800
125,000020.OF,景顺长城品质投资混合A,2018/06/30,002912.SZ,1.54334656129964080700
126,000020.OF,景顺长城品质投资混合A,2018/06/30,002466.SZ,1.47370814995073864600
127,000020.OF,景顺长城品质投资混合A,2018/06/30,300308.SZ,1.37456355438304179200
128,000020.OF,景顺长城品质投资混合A,2018/06/30,603103.SH,0.79437139383976227700
129,000020.OF,景顺长城品质投资混合A,2018/06/30,300323.SZ,4.28924773075458878300
130,000020.OF,景顺长城品质投资混合A,2018/06/30,002217.SZ,4.19724710674452951400
131,000021.OF,华夏优势增长混合,2018/06/30,002332.SZ,0.09268221633355285400
132,000021.OF,华夏优势增长混合,2018/06/30,002373.SZ,1.92747708443938222400
133,000021.OF,华夏优势增长混合,2018/06/30,300003.SZ,1.91541578448957637800
134,000021.OF,华夏优势增长混合,2018/06/30,300308.SZ,1.84343975561425529800
135,000021.OF,华夏优势增长混合,2018/06/30,000768.SZ,0.18795741297786912400
136,000021.OF,华夏优势增长混合,2018/06/30,002376.SZ,1.76442445014646858700
137,000021.OF,华夏优势增长混合,2018/06/30,603659.SH,1.73988533903428673900
138,000021.OF,华夏优势增长混合,2018/06/30,002456.SZ,1.65753703584080215400
139,000021.OF,华夏优势增长混合,2018/06/30,300078.SZ,1.58208531045282817000
140,000021.OF,华夏优势增长混合,2018/06/30,601601.SH,1.57646141392218845400
141,000021.OF,华夏优势增长混合,2018/06/30,600036.SH,1.26985214210625748400
142,000021.OF,华夏优势增长混合,2018/06/30,600276.SH,1.21745425826040313700
143,000021.OF,华夏优势增长混合,2018/06/30,603986.SH,1.18903889372128135200
144,000021.OF,华夏优势增长混合,2018/06/30,601336.SH,1.14918079251740913200
145,000021.OF,华夏优势增长混合,2018/06/30,300136.SZ,1.13884466905299511900
146,000021.OF,华夏优势增长混合,2018/06/30,300036.SZ,1.10201545790401646500
147,000021.OF,华夏优势增长混合,2018/06/30,300124.SZ,1.06863588409984038600
148,000021.OF,华夏优势增长混合,2018/06/30,603369.SH,0.33014088330817318100
149,000021.OF,华夏优势增长混合,2018/06/30,600201.SH,0.35528043057383757700
150,000021.OF,华夏优势增长混合,2018/06/30,601607.SH,0.36412549560194854900
151,000021.OF,华夏优势增长混合,2018/06/30,600760.SH,0.37120265340459463900
152,000021.OF,华夏优势增长混合,2018/06/30,601688.SH,0.38090385553583622700
153,000021.OF,华夏优势增长混合,2018/06/30,001979.SZ,0.39242011916523462100
154,000021.OF,华夏优势增长混合,2018/06/30,000968.SZ,0.40278279721502473400
155,000021.OF,华夏优势增长混合,2018/06/30,603345.SH,0.40288465567630754400
156,000021.OF,华夏优势增长混合,2018/06/30,000002.SZ,0.42982300938941833800
157,000021.OF,华夏优势增长混合,2018/06/30,600498.SH,0.43321852489296697000
158,000021.OF,华夏优势增长混合,2018/06/30,600019.SH,0.43483122615039795800
159,000021.OF,华夏优势增长混合,2018/06/30,603019.SH,0.43947215663136173400
160,000021.OF,华夏优势增长混合,2018/06/30,300433.SZ,0.45845348689616215100
161,000021.OF,华夏优势增长混合,2018/06/30,002714.SZ,0.45847598152976469400
162,000021.OF,华夏优势增长混合,2018/06/30,300523.SZ,0.48353461526876904400
163,000021.OF,华夏优势增长混合,2018/06/30,002153.SZ,0.48866806451649161000
164,000021.OF,华夏优势增长混合,2018/06/30,300373.SZ,0.49988967316507428200
165,000021.OF,华夏优势增长混合,2018/06/30,600884.SH,0.50250333535508399100
166,000021.OF,华夏优势增长混合,2018/06/30,300097.SZ,0.50284155082308037400
167,000021.OF,华夏优势增长混合,2018/06/30,002008.SZ,0.51743133369564392800
168,000021.OF,华夏优势增长混合,2018/06/30,002405.SZ,0.52776489128866459600
169,000021.OF,华夏优势增长混合,2018/06/30,600585.SH,0.55175237012652000400
170,000021.OF,华夏优势增长混合,2018/06/30,600779.SH,0.56321391370572689500
171,000021.OF,华夏优势增长混合,2018/06/30,002507.SZ,0.56734679464698471800
172,000021.OF,华夏优势增长混合,2018/06/30,002384.SZ,0.63664262583160848000
173,000021.OF,华夏优势增长混合,2018/06/30,600570.SH,0.65444552156847789500
174,000021.OF,华夏优势增长混合,2018/06/30,002466.SZ,0.66205247743121903300
175,000021.OF,华夏优势增长混合,2018/06/30,002180.SZ,1.01803390876640019600
176,000021.OF,华夏优势增长混合,2018/06/30,300568.SZ,0.18902748496428502000
177,000021.OF,华夏优势增长混合,2018/06/30,000661.SZ,0.18949627663047383200
178,000021.OF,华夏优势增长混合,2018/06/30,300009.SZ,0.19019311588460094800
179,000021.OF,华夏优势增长混合,2018/06/30,002444.SZ,0.19241736547971829000
180,000021.OF,华夏优势增长混合,2018/06/30,603466.SH,0.19498954031434748600
181,000021.OF,华夏优势增长混合,2018/06/30,300750.SZ,0.20094731323823812800
182,000021.OF,华夏优势增长混合,2018/06/30,002050.SZ,0.20199377595311720100
183,000021.OF,华夏优势增长混合,2018/06/30,002268.SZ,0.21814300712797992200
184,000021.OF,华夏优势增长混合,2018/06/30,002867.SZ,0.21879832833349935600
185,000021.OF,华夏优势增长混合,2018/06/30,002202.SZ,0.22105420081037702000
186,000021.OF,华夏优势增长混合,2018/06/30,000333.SZ,0.22565599845667527400
187,000021.OF,华夏优势增长混合,2018/06/30,002157.SZ,0.22844692948319293300
188,000021.OF,华夏优势增长混合,2018/06/30,600195.SH,0.23478670825247215900
189,000021.OF,华夏优势增长混合,2018/06/30,002179.SZ,0.24101393145581338900
190,000021.OF,华夏优势增长混合,2018/06/30,601225.SH,0.26797807571953808700
191,000021.OF,华夏优势增长混合,2018/06/30,000063.SZ,0.26841124161275627900
192,000021.OF,华夏优势增长混合,2018/06/30,600782.SH,0.27493719849421479100
193,000021.OF,华夏优势增长混合,2018/06/30,600584.SH,0.27917498847394425300
194,000021.OF,华夏优势增长混合,2018/06/30,002727.SZ,0.27988134180451429000
195,000021.OF,华夏优势增长混合,2018/06/30,300377.SZ,0.27994695115252170600
196,000021.OF,华夏优势增长混合,2018/06/30,002912.SZ,0.28054244095854945400
197,000021.OF,华夏优势增长混合,2018/06/30,002747.SZ,0.28152998009307865900
198,000021.OF,华夏优势增长混合,2018/06/30,600872.SH,0.28839273849413567900
199,000021.OF,华夏优势增长混合,2018/06/30,600547.SH,0.29258877044130006900
200,000021.OF,华夏优势增长混合,2018/06/30,300577.SZ,0.30198109735778041600
201,000021.OF,华夏优势增长混合,2018/06/30,300010.SZ,0.30924682940427305100
202,000021.OF,华夏优势增长混合,2018/06/30,300383.SZ,0.31803401194982011800
203,000021.OF,华夏优势增长混合,2018/06/30,002594.SZ,0.18019821788439394300
204,000021.OF,华夏优势增长混合,2018/06/30,600518.SH,0.17872307749128689900
205,000021.OF,华夏优势增长混合,2018/06/30,300015.SZ,0.17840914324990803100
206,000021.OF,华夏优势增长混合,2018/06/30,300347.SZ,0.17105183971111467200
207,000021.OF,华夏优势增长混合,2018/06/30,002127.SZ,0.17095208445687473700
208,000021.OF,华夏优势增长混合,2018/06/30,300740.SZ,0.15999463881887199000
209,000021.OF,华夏优势增长混合,2018/06/30,300174.SZ,0.14899543041042346700
210,000021.OF,华夏优势增长混合,2018/06/30,000960.SZ,0.14804402276613131400
211,000021.OF,华夏优势增长混合,2018/06/30,002665.SZ,0.14115609179890001900
212,000021.OF,华夏优势增长混合,2018/06/30,300365.SZ,0.09553264896186624900
213,000021.OF,华夏优势增长混合,2018/06/30,300454.SZ,0.09219940239443401700
214,000021.OF,华夏优势增长混合,2018/06/30,300687.SZ,0.08765268817317777000
215,000021.OF,华夏优势增长混合,2018/06/30,000538.SZ,0.08130252726531275400
216,000021.OF,华夏优势增长混合,2018/06/30,000596.SZ,0.08119969465455827400
217,000021.OF,华夏优势增长混合,2018/06/30,603568.SH,0.07817503161323177900
218,000021.OF,华夏优势增长混合,2018/06/30,600754.SH,0.07415615520542807200
219,000021.OF,华夏优势增长混合,2018/06/30,603678.SH,0.07223707456639269600
220,000021.OF,华夏优势增长混合,2018/06/30,601021.SH,0.07201566310136195500
221,000021.OF,华夏优势增长混合,2018/06/30,000889.SZ,0.06763114590011032600
222,000021.OF,华夏优势增长混合,2018/06/30,300199.SZ,0.06524481958595928000
223,000021.OF,华夏优势增长混合,2018/06/30,300467.SZ,0.06198164545015747400
224,000021.OF,华夏优势增长混合,2018/06/30,002701.SZ,0.06152282290295396400
225,000021.OF,华夏优势增长混合,2018/06/30,601996.SH,0.05862812198928172000
226,000021.OF,华夏优势增长混合,2018/06/30,002529.SZ,0.05638255193099713200
227,000021.OF,华夏优势增长混合,2018/06/30,002387.SZ,0.05542753937747380200
228,000021.OF,华夏优势增长混合,2018/06/30,603203.SH,0.05332794754357055000
229,000021.OF,华夏优势增长混合,2018/06/30,600416.SH,0.05308272101818459000
230,000021.OF,华夏优势增长混合,2018/06/30,603929.SH,0.05103562696242793100
231,000021.OF,华夏优势增长混合,2018/06/30,000915.SZ,0.04407679258048972100
232,000021.OF,华夏优势增长混合,2018/06/30,300747.SZ,0.002554242574149630767800
233,000021.OF,华夏优势增长混合,2018/06/30,603650.SH,0.001050346129097710313600
234,000021.OF,华夏优势增长混合,2018/06/30,603693.SH,0.000998168466890845605700
235,000021.OF,华夏优势增长混合,2018/06/30,603105.SH,0.000339279637201425920000
236,000021.OF,华夏优势增长混合,2018/06/30,601838.SH,0.000108147276935300879800
237,000021.OF,华夏优势增长混合,2018/06/30,600809.SH,1.03641146823368181900
238,000021.OF,华夏优势增长混合,2018/06/30,600048.SH,1.00525468846527294000
239,000021.OF,华夏优势增长混合,2018/06/30,300170.SZ,0.98815118631821444500
240,000021.OF,华夏优势增长混合,2018/06/30,601233.SH,0.93484426878512451400
241,000021.OF,华夏优势增长混合,2018/06/30,600563.SH,0.92944927698684086900
242,000021.OF,华夏优势增长混合,2018/06/30,002475.SZ,0.91912850260794876600
243,000021.OF,华夏优势增长混合,2018/06/30,600845.SH,0.91646764144437266700
244,000021.OF,华夏优势增长混合,2018/06/30,600115.SH,0.90445087942713616300
245,000021.OF,华夏优势增长混合,2018/06/30,600600.SH,0.90287526629985477300
246,000021.OF,华夏优势增长混合,2018/06/30,600426.SH,0.89813446191163865300
247,000021.OF,华夏优势增长混合,2018/06/30,601398.SH,0.87671392502217246500
248,000021.OF,华夏优势增长混合,2018/06/30,600885.SH,0.84135106899950707100
249,000021.OF,华夏优势增长混合,2018/06/30,300047.SZ,0.84079123936758374900
250,000021.OF,华夏优势增长混合,2018/06/30,600138.SH,0.82109532545544629900
251,000021.OF,华夏优势增长混合,2018/06/30,002024.SZ,0.81512428399364716800
252,000021.OF,华夏优势增长混合,2018/06/30,300037.SZ,0.81079286566340708000
253,000021.OF,华夏优势增长混合,2018/06/30,300413.SZ,0.79858198752386423900
254,000021.OF,华夏优势增长混合,2018/06/30,601699.SH,0.76301642395321795400
255,000021.OF,华夏优势增长混合,2018/06/30,600867.SH,0.75295118820006110900
256,000021.OF,华夏优势增长混合,2018/06/30,300073.SZ,0.74820579115748447000
257,000021.OF,华夏优势增长混合,2018/06/30,601899.SH,0.74364127568844985900
258,000021.OF,华夏优势增长混合,2018/06/30,601318.SH,0.72294452361664236000
259,000021.OF,华夏优势增长混合,2018/06/30,601288.SH,0.70862215744273338400
260,000021.OF,华夏优势增长混合,2018/06/30,600029.SH,0.70265067679999248900
261,000021.OF,华夏优势增长混合,2018/06/30,300424.SZ,0.69370710546419407500
262,000021.OF,华夏优势增长混合,2018/06/30,002230.SZ,0.67017140250297188500
263,000021.OF,华夏优势增长混合,2018/06/30,600519.SH,3.01861713516973092900
264,000021.OF,华夏优势增长混合,2018/06/30,603039.SH,3.00002536787603652300
265,000021.OF,华夏优势增长混合,2018/06/30,002410.SZ,2.90590593561846785700
266,000021.OF,华夏优势增长混合,2018/06/30,002832.SZ,0.66799431542033899500
267,000021.OF,华夏优势增长混合,2018/06/30,300166.SZ,2.89317206960735469300
268,000021.OF,华夏优势增长混合,2018/06/30,603589.SH,0.32506723105880849400
269,000021.OF,华夏优势增长混合,2018/06/30,600703.SH,2.88693754677181255100
270,000021.OF,华夏优势增长混合,2018/06/30,000963.SZ,2.78469053209847625200
271,000021.OF,华夏优势增长混合,2018/06/30,000977.SZ,2.71789287726170628900
272,000021.OF,华夏优势增长混合,2018/06/30,603799.SH,2.53119078081393887900
273,000021.OF,华夏优势增长混合,2018/06/30,600690.SH,2.36996229218444980000
274,000021.OF,华夏优势增长混合,2018/06/30,300188.SZ,2.23619659390116314400
275,000021.OF,华夏优势增长混合,2018/06/30,002415.SZ,2.20180191844446072200
276,000021.OF,华夏优势增长混合,2018/06/30,300145.SZ,1.94749527517683873900
277,000031.OF,华夏复兴混合A,2018/06/30,002353.SZ,1.13191834717713439500
278,000031.OF,华夏复兴混合A,2018/06/30,600138.SH,1.12181381682037297700
279,000031.OF,华夏复兴混合A,2018/06/30,601601.SH,1.10723090302238721000
280,000031.OF,华夏复兴混合A,2018/06/30,002027.SZ,1.10524137367979081000
281,000031.OF,华夏复兴混合A,2018/06/30,002557.SZ,1.08775958107971159000
282,000031.OF,华夏复兴混合A,2018/06/30,300207.SZ,1.07986164302482409200
283,000031.OF,华夏复兴混合A,2018/06/30,600519.SH,1.06643945224421188200
284,000031.OF,华夏复兴混合A,2018/06/30,600201.SH,0.80917706371432205700
285,000031.OF,华夏复兴混合A,2018/06/30,300383.SZ,1.19296975997353641800
286,000031.OF,华夏复兴混合A,2018/06/30,600132.SH,1.17207514117212306700
287,000031.OF,华夏复兴混合A,2018/06/30,002773.SZ,1.19029790166811716700
288,000031.OF,华夏复兴混合A,2018/06/30,300073.SZ,1.18152635615405614600
289,000031.OF,华夏复兴混合A,2018/06/30,603799.SH,9.30031114020199744400
290,000031.OF,华夏复兴混合A,2018/06/30,002475.SZ,9.12778467955888482700
291,000031.OF,华夏复兴混合A,2018/06/30,002456.SZ,8.94152397889599223800
292,000031.OF,华夏复兴混合A,2018/06/30,002202.SZ,7.28118048595367023000
293,000031.OF,华夏复兴混合A,2018/06/30,300476.SZ,5.14933386845993443000
294,000031.OF,华夏复兴混合A,2018/06/30,002376.SZ,4.77884682874803391100
295,000031.OF,华夏复兴混合A,2018/06/30,002466.SZ,4.58463896006793467500
296,000031.OF,华夏复兴混合A,2018/06/30,002384.SZ,4.52002926391350623700
297,000031.OF,华夏复兴混合A,2018/06/30,603659.SH,4.48016587063988815400
298,000031.OF,华夏复兴混合A,2018/06/30,300001.SZ,2.80721414347956414100
299,000031.OF,华夏复兴混合A,2018/06/30,002217.SZ,2.56240827432193487500
300,000031.OF,华夏复兴混合A,2018/06/30,002709.SZ,2.34041728189024443800
301,000031.OF,华夏复兴混合A,2018/06/30,300037.SZ,2.32453289973001164100
302,000031.OF,华夏复兴混合A,2018/06/30,300750.SZ,0.66205063984929734400
303,000031.OF,华夏复兴混合A,2018/06/30,603345.SH,0.63657539266389750900
304,000031.OF,华夏复兴混合A,2018/06/30,002677.SZ,0.57812145198924458100
305,000031.OF,华夏复兴混合A,2018/06/30,600887.SH,0.50003175675538200500
306,000031.OF,华夏复兴混合A,2018/06/30,603737.SH,0.28786499728337852100
307,000031.OF,华夏复兴混合A,2018/06/30,300747.SZ,0.01135555623213184400
308,000031.OF,华夏复兴混合A,2018/06/30,603650.SH,0.004669589589055353694900
309,000031.OF,华夏复兴混合A,2018/06/30,603693.SH,0.004437620087314317033300
310,000031.OF,华夏复兴混合A,2018/06/30,300409.SZ,2.30116559901362600600
311,000031.OF,华夏复兴混合A,2018/06/30,002050.SZ,1.96351230665294419500
312,000031.OF,华夏复兴混合A,2018/06/30,300014.SZ,1.79088778171254133100
313,000031.OF,华夏复兴混合A,2018/06/30,603105.SH,0.001508356738568866514600
314,000031.OF,华夏复兴混合A,2018/06/30,002180.SZ,1.78900208623272760000
315,000031.OF,华夏复兴混合A,2018/06/30,603885.SH,1.78551860574921246000
316,000031.OF,华夏复兴混合A,2018/06/30,300351.SZ,1.29610404004514733500
317,000031.OF,华夏复兴混合A,2018/06/30,600885.SH,1.26783765657210681800
318,000031.OF,华夏复兴混合A,2018/06/30,000333.SZ,1.24608835631794318200
319,000031.OF,华夏复兴混合A,2018/06/30,300433.SZ,1.22371220284687240200
320,000031.OF,华夏复兴混合A,2018/06/30,000799.SZ,1.20485698807642327700
321,000039.OF,农银高增长混合,2018/06/30,603103.SH,1.10820063689150531300
322,000039.OF,农银高增长混合,2018/06/30,300630.SZ,2.46142305822873913200
323,000039.OF,农银高增长混合,2018/06/30,300251.SZ,2.77609688335963030300
324,000039.OF,农银高增长混合,2018/06/30,600036.SH,2.87141360116336317800
325,000039.OF,农银高增长混合,2018/06/30,300059.SZ,2.92332153070296723400
326,000039.OF,农银高增长混合,2018/06/30,000799.SZ,3.04984990754732033900
327,000039.OF,农银高增长混合,2018/06/30,603939.SH,3.27493886676273261300
328,000039.OF,农银高增长混合,2018/06/30,600197.SH,3.45489466384002862500
329,000039.OF,农银高增长混合,2018/06/30,300122.SZ,4.12701240333100590400
330,000039.OF,农银高增长混合,2018/06/30,600276.SH,4.31585376490083135200
