,thscode,x1,ww1,x2,ww2,x3,ww3,x4,ww4,x5,ww5,x6,ww6,x7,ww7,x8,ww8,x9,ww9,x10,ww10
50,000985.OF,677.0,61653034.53,360.0,38816266.86,175.0,38466131.01,685.0,37493324.4,404.0,31295603.85,518.0,31025643.0,129.0,30733531.86,777.0,30437569.23,985.0,30108596.0,376.0,29229517.89
51,000991.OF,1032.0,327859570.03,985.0,259309069.04,732.0,244201745.0,550.0,191037877.8,344.0,168162688.98,284.0,163050312.0,339.0,152859266.44,406.0,124499533.75,770.0,82446144.0,154.0,81193271.6
52,000996.OF,2045.0,71867500.0,1429.0,62871000.0,682.0,50554821.92,1536.0,46749780.0,1214.0,44235000.0,1204.0,35794532.0,226.0,32733000.0,221.0,32050000.0,451.0,28636000.0,676.0,28196000.0
53,001008.OF,1495.0,37424772.0,764.0,32254155.75,313.0,30093640.0,1207.0,27468056.0,1011.0,27019584.0,223.0,25440330.0,214.0,21760700.0,770.0,21315718.0,1003.0,20208780.0,742.0,19252992.0
54,001009.OF,1214.0,24535680.0,734.0,20048128.0,117.0,11272966.0,841.0,9170889.0,329.0,8873615.45,435.0,8676900.65,291.0,8576805.0,130.0,8330515.2,551.0,7595613.0,558.0,7570596.85
55,001028.OF,813.0,8514029.5,2311.0,7659889.2,835.0,7375270.5,705.0,7182053.16,673.0,6957417.0,1536.0,5928249.88,841.0,5303907.0,402.0,4734130.76,1207.0,4519515.0,1204.0,4440574.36
56,001036.OF,252.0,37995075.0,361.0,35191669.5,640.0,29809810.62,821.0,28592713.0,194.0,26808890.34,775.0,26424000.0,1029.0,25983366.2,289.0,22860125.76,658.0,22386302.7,388.0,22169510.0
57,001040.OF,192.0,73504513.88,413.0,68975200.0,518.0,57516930.0,454.0,53395200.0,194.0,48482811.9,252.0,47391216.0,253.0,46270183.4,253.0,45597330.0,124.0,43518708.36,327.0,43129944.0
58,001044.OF,452.0,119161350.0,2045.0,98661395.0,319.0,89056797.19,453.0,73936419.34,888.0,73847175.36,261.0,73825034.24,389.0,71321099.85,338.0,66946269.46,117.0,65149334.64,331.0,61885512.04
59,001054.OF,2311.0,228790000.0,550.0,147000000.0,394.0,145958917.06,2045.0,135280000.0,406.0,117500000.0,1372.0,116529231.68,705.0,105240450.0,835.0,104305000.0,807.0,99176000.0,344.0,99051183.0
60,001070.OF,1495.0,73310292.0,154.0,52652935.05,183.0,52404952.0,439.0,39215808.0,1260.0,35957980.0,990.0,31337256.0,276.0,30885232.0,935.0,29921801.0,196.0,27372825.0,793.0,22224780.0
61,001072.OF,841.0,61668705.0,576.0,57965476.0,813.0,54945650.0,962.0,49789504.8,356.0,42183350.3,1386.0,39582510.0,201.0,34742082.0,1260.0,34210905.0,1536.0,32377292.08,242.0,31411318.89
62,001126.OF,1495.0,75774006.0,2311.0,63942457.99,1214.0,62297625.0,2045.0,47571212.0,987.0,34766499.51,841.0,30835749.0,990.0,30317494.0,793.0,29563960.8,157.0,28419312.0,1011.0,26343216.0
63,001158.OF,2311.0,111191940.0,1185.0,110857500.0,1011.0,79056000.0,539.0,74721600.0,492.0,71848068.6,1372.0,58315000.0,551.0,55928000.0,401.0,55725000.0,316.0,53144474.5,210.0,50431017.0
64,001163.OF,2045.0,55422525.0,1429.0,44699394.87,668.0,42184628.7,1488.0,39818335.81,397.0,36648141.0,399.0,35712000.0,1006.0,32862515.65,584.0,30267900.0,700.0,26919644.22,388.0,26701753.98
65,001166.OF,2311.0,64077672.88,990.0,49003044.0,685.0,48721000.0,673.0,46794354.5,156.0,44752576.0,705.0,42886204.2,385.0,29256047.0,1372.0,26824900.0,404.0,25412249.0,1051.0,24693072.0
66,001171.OF,439.0,177196200.12,500.0,151651213.2,521.0,148325400.0,1267.0,134120000.0,1029.0,119920000.0,945.0,112070766.0,683.0,86816040.5,498.0,81378328.0,358.0,76968000.0,183.0,73410000.0
67,001178.OF,841.0,72425724.0,979.0,70620312.0,1536.0,70162919.82,1006.0,67740934.94,1204.0,67511464.0,441.0,61655263.36,193.0,49207418.0,1114.0,45811392.0,573.0,33142545.0,432.0,31021595.0
68,001186.OF,133.0,163970248.0,610.0,106576824.0,764.0,97881564.93,584.0,88358265.0,243.0,86121271.99,259.0,81762248.43,122.0,77777004.36,775.0,76952706.8,1003.0,66382950.0,152.0,64632332.4
69,001195.OF,658.0,45508000.0,277.0,30015000.0,238.0,25993500.0,164.0,25245000.0,73.0,24816000.0,43.0,23520700.0,573.0,18967500.0,888.0,18408000.0,123.0,17951500.0,215.0,16885000.0
70,001223.OF,1495.0,8347482.0,1214.0,7284030.0,962.0,6884640.0,743.0,6254985.0,476.0,5618200.0,1114.0,5528480.0,690.0,4510476.0,406.0,4081197.0,678.0,2976434.0,551.0,2969874.0
71,001230.OF,1267.0,325074212.2,226.0,315473670.96,203.0,221209923.25,69.0,211349318.52,404.0,188125635.15,100.0,178765690.95,550.0,148365003.4,676.0,147071137.36,76.0,145425296.0,683.0,140014824.95
72,001236.OF,695.0,71886051.0,1003.0,55653450.0,1185.0,42455693.7,228.0,35269646.88,388.0,34596160.0,734.0,28794918.0,985.0,27929118.0,2045.0,27901500.0,523.0,25792780.6,276.0,25691517.6
73,001245.OF,987.0,226177369.8,2311.0,220937927.2,794.0,181693600.0,1372.0,174424830.2,1495.0,117106110.0,990.0,91482032.0,313.0,90877720.0,793.0,88689300.0,130.0,81556359.48,404.0,80416701.59
74,001291.OF,405.0,3219408.0,443.0,2548128.0,381.0,2504400.0,180.0,2473112.0,990.0,2184772.0,130.0,2084082.0,159.0,2048585.0,734.0,1987606.0,489.0,1943379.0,108.0,1865688.0
75,001313.OF,1214.0,41143268.4,764.0,29399743.8,1536.0,20456570.4,608.0,20381065.0,350.0,19543093.5,1114.0,18632930.88,962.0,15777720.0,678.0,14414692.0,723.0,14231850.0,498.0,14008709.0
76,001396.OF,990.0,9556108.0,1495.0,8912178.0,2045.0,7947700.0,962.0,7416360.0,935.0,7185360.0,690.0,7008618.0,765.0,6469390.0,128.0,6156000.0,930.0,5864159.52,1267.0,5795900.0
77,001404.OF,523.0,183436444.9,737.0,181894727.61,1260.0,173314287.1,231.0,167149135.2,275.0,166804335.0,682.0,165314267.68,165.0,163488108.42,216.0,163026629.1,1144.0,159905041.8,530.0,151911127.55
78,001410.OF,518.0,603141602.7,487.0,226376557.0,330.0,178469080.74,303.0,170307730.25,307.0,160871356.0,1386.0,159101441.4,227.0,140597957.76,247.0,136830498.42,151.0,135191396.99,316.0,100436346.0
79,001416.OF,6.0,40907167.12,38.0,36818880.0,452.0,17579925.0,1214.0,13852927.5,123.0,12787362.9,389.0,11359425.0,136.0,10644315.0,345.0,10336430.0,13.0,10161882.0,388.0,9474816.0
80,001473.OF,2311.0,37517899.36,2045.0,36610150.0,1032.0,35944558.0,409.0,26355593.55,345.0,25111812.0,732.0,23309367.0,455.0,22091680.17,945.0,18696738.6,1207.0,17965850.21,242.0,17201018.07
81,001476.OF,2311.0,91991883.2,755.0,87569279.39,1495.0,74221092.0,1214.0,64199730.0,1536.0,63137230.66,793.0,62826321.9,987.0,56869246.11,98.0,44570751.68,518.0,42857739.9,1357.0,42516672.0
82,001490.OF,2045.0,72687635.0,1429.0,63876936.0,1488.0,38128167.0,1032.0,31011269.7,945.0,26676531.06,2311.0,24544591.2,237.0,19140420.0,1011.0,18436210.56,229.0,13519150.0,835.0,12430435.0
83,001496.OF,2311.0,21799111.2,1144.0,10011235.5,237.0,9661680.0,945.0,9359460.48,584.0,9275400.0,198.0,9211587.58,418.0,9003313.4,394.0,7975798.6,793.0,7731060.0,345.0,6708480.0
84,001528.OF,562.0,27168000.0,394.0,25995600.0,1357.0,25217760.0,695.0,24651000.0,197.0,17272000.0,962.0,12801600.0,723.0,11613000.0,818.0,11597800.0,177.0,11142194.4,908.0,9562818.75
85,001542.OF,737.0,88016120.93,234.0,85526722.9,1006.0,82998219.88,530.0,81122442.05,1536.0,80626370.58,1144.0,77796327.0,523.0,72331040.55,1260.0,59570492.75,930.0,54758779.56,294.0,24422201.78
86,001576.OF,295.0,216135480.0,990.0,192070780.74,342.0,175473848.55,2311.0,167706044.27,146.0,154517727.0,141.0,131848846.44,98.0,126685913.82,247.0,114641426.13,431.0,93818620.5,146.0,93154560.0
87,001579.OF,658.0,47710000.0,888.0,39648000.0,573.0,37935000.0,578.0,32788000.0,82.0,31429500.0,277.0,29945957.8,2045.0,29930700.0,635.0,27118624.0,178.0,26150000.0,176.0,20930580.0
88,001583.OF,322.0,61618020.64,985.0,57376374.16,1032.0,57140068.1,87.0,37172157.3,356.0,33984897.33,159.0,33628611.99,77.0,29781871.72,610.0,28870455.0,807.0,24156996.6,403.0,22537746.0
89,001605.OF,325.0,87094347.65,68.0,65142450.8,1052.0,55031142.24,167.0,51861375.0,755.0,46743000.0,356.0,46356462.92,102.0,46099000.0,54.0,45453844.5,821.0,44587424.0,481.0,44005000.0
90,001616.OF,2311.0,344361895.76,539.0,279176502.4,518.0,264983731.74,945.0,254833319.46,873.0,160213147.2,705.0,151052668.23,558.0,142236591.15,345.0,133249723.75,345.0,109991640.0,63.0,109896404.36
91,001637.OF,101.0,18031238.68,239.0,17003140.0,164.0,16483113.0,412.0,15673262.0,47.0,15471552.0,376.0,15422428.66,106.0,15206958.0,214.0,15126852.0,433.0,14998074.0,544.0,14350182.0
92,001645.OF,146.0,391411363.0,261.0,371867852.75,247.0,360413883.06,103.0,307809367.2,296.0,285492846.96,990.0,274839627.3,381.0,246508650.15,238.0,195311176.8,91.0,194593817.72,168.0,179365466.0
93,001651.OF,1087.0,17130492.0,732.0,16619765.0,103.0,13786066.0,1357.0,13192188.0,608.0,10511988.0,985.0,10220644.0,491.0,10121207.0,142.0,9875430.0,304.0,9383140.8,389.0,9330090.0
94,001672.OF,192.0,49829457.32,130.0,49098712.95,388.0,46720000.0,195.0,41951805.7,183.0,38776777.02,46.0,36444272.7,93.0,33540927.75,217.0,33501396.5,544.0,32394654.32,87.0,31353000.0
95,001703.OF,69.0,11730794.09,70.0,9580220.42,1052.0,9569304.18,205.0,8753646.91,180.0,8410006.53,139.0,8255229.84,677.0,7629854.4,305.0,7618104.07,777.0,7510820.64,2045.0,6922954.0
96,001705.OF,1011.0,70616947.68,2311.0,65328467.81,945.0,63931742.37,1029.0,60806935.0,807.0,56569282.0,1006.0,54372751.37,594.0,54308476.44,578.0,53327199.48,1185.0,52196259.0,401.0,51341532.0
97,001717.OF,1267.0,1532802634.5,439.0,1070822260.62,500.0,1031220000.0,1029.0,899400000.0,683.0,797650000.0,521.0,758975000.0,498.0,690720000.0,945.0,685410000.0,211.0,497280000.0,215.0,462540000.0
98,001725.OF,394.0,231167200.0,338.0,230732182.45,584.0,195277590.0,331.0,123973014.55,225.0,103314700.03,219.0,102694787.5,115.0,100951311.48,268.0,95880000.0,311.0,81236000.0,433.0,76558216.0
99,001726.OF,1429.0,24331077.0,498.0,19979076.0,1488.0,19448473.0,358.0,17787440.0,152.0,15697638.0,743.0,15005828.19,605.0,14989920.0,54.0,12881724.5,411.0,12340647.0,301.0,12327705.0
100,001736.OF,1495.0,131624262.0,388.0,123627333.76,524.0,114879342.0,835.0,109534852.7,23.0,107871534.25,2311.0,107705180.4,75.0,104019424.66,338.0,101240000.0,356.0,93558752.0,610.0,91945352.7
101,001766.OF,521.0,53777195.31,676.0,45567466.56,1029.0,42070934.0,225.0,37372969.99,1267.0,35258375.7,253.0,34310549.0,404.0,33672950.4,498.0,29313753.88,945.0,27767953.02,331.0,21429693.5
102,001790.OF,987.0,586569652.23,2311.0,574853406.99,584.0,486752924.39,539.0,454343391.55,110.0,437341152.54,990.0,428487712.52,247.0,408353964.48,342.0,373716943.6,683.0,344727196.4,295.0,339231445.3
103,001825.OF,2311.0,17604017.76,1429.0,15089040.0,732.0,13433930.0,817.0,12458600.0,435.0,12084776.0,319.0,11965120.0,259.0,11818953.0,524.0,9855039.0,286.0,9440508.0,142.0,9303441.84
104,001878.OF,1052.0,134520569.92,390.0,113587936.0,147.0,107133473.6,175.0,105163362.19,34.0,102916017.5,1386.0,94739073.0,279.0,82509506.39,121.0,80961840.0,75.0,67809785.04,249.0,65447568.41
105,001956.OF,1214.0,87098715.0,737.0,80640252.12,1536.0,77878994.62,755.0,64267106.51,530.0,64126593.05,1260.0,63745049.05,551.0,60406168.86,765.0,59731150.0,403.0,56433465.0,523.0,54228305.45
106,001974.OF,2045.0,37151270.0,2311.0,17021976.0,1488.0,16487856.0,1104.0,14213433.6,1011.0,10294848.0,987.0,10098357.0,210.0,9729852.0,113.0,9025720.0,508.0,8812723.0,635.0,8736664.09
107,001975.OF,187.0,257730336.6,398.0,246044857.68,322.0,239684249.0,366.0,208865036.8,640.0,195169494.87,259.0,193267638.99,452.0,165168818.56,403.0,155080037.2,242.0,154749962.01,290.0,154531771.04
108,002121.OF,1052.0,348927403.2,356.0,231103207.15,390.0,213261556.36,91.0,200760776.21,120.0,190710530.38,695.0,177797205.0,64.0,172803945.46,93.0,161051429.52,167.0,135475741.2,770.0,133261842.44
109,002168.OF,2311.0,415998103.87,558.0,375514297.3,518.0,344754604.74,539.0,333595465.33,487.0,250213164.75,345.0,248435258.4,705.0,243352208.79,794.0,194094829.5,63.0,191865677.68,207.0,186736876.2
110,002210.OF,755.0,13145503.84,55.0,4588801.0,91.0,4514059.32,43.0,4433298.0,119.0,4428000.0,46.0,4386789.0,322.0,4381130.04,61.0,4322039.31,257.0,4277548.0,53.0,4272571.8
111,002229.OF,1144.0,52350360.3,404.0,49448814.26,835.0,46861379.45,1207.0,44758760.2,487.0,33158515.29,755.0,33008036.88,2311.0,32683566.66,1536.0,31944738.56,436.0,31878804.0,908.0,30047500.0
112,003145.OF,202.0,16628357.92,358.0,16052080.0,252.0,13055185.0,841.0,11429397.0,700.0,10637340.0,122.0,10048588.0,271.0,8125666.2,439.0,8043048.0,1114.0,7837536.0,443.0,7783440.0
113,003298.OF,231.0,124127421.6,269.0,123600273.71,640.0,116260056.0,195.0,109001751.9,218.0,104749350.2,435.0,103709520.13,316.0,68052846.94,793.0,53045643.3,150.0,48904236.0,292.0,48167235.99
114,003745.OF,1372.0,286606562.0,1051.0,284696742.0,81.0,231541837.79,794.0,193917141.0,827.0,167134545.99,987.0,144347103.0,566.0,126425419.29,703.0,107885750.35,169.0,106614103.92,264.0,101344126.92
115,003834.OF,2311.0,1325096084.03,518.0,1144959100.74,584.0,1141128997.53,325.0,997993771.32,403.0,945942193.35,489.0,929944089.9,411.0,806438587.5,224.0,794865230.28,307.0,743433277.11,573.0,528757936.55
116,003984.OF,2311.0,488123922.58,558.0,397681734.5,518.0,391710703.02,539.0,360649198.96,345.0,279289526.4,487.0,275654626.25,705.0,255638897.46,794.0,219367797.0,63.0,219157200.6,283.0,198519557.31
117,004075.OF,331.0,311792246.0,683.0,282488229.8,945.0,273162117.51,1029.0,195269933.2,521.0,194156777.61,413.0,177374882.5,1267.0,174029322.0,219.0,116391246.25,345.0,99046366.25,309.0,91851319.74
118,004476.OF,259.0,42963597.0,1052.0,37910342.43,2311.0,34657566.78,452.0,33491785.36,238.0,28484632.2,294.0,28352385.41,539.0,27418676.0,835.0,27285281.0,172.0,24891445.0,438.0,23391360.0
119,004640.OF,577.0,51715828.5,118.0,47288332.0,573.0,40368889.63,75.0,38549040.25,80.0,33151972.56,80.0,32187311.44,131.0,30372305.13,539.0,30108394.15,366.0,27830342.4,594.0,26085020.82
120,004683.OF,498.0,16134068.0,332.0,14452198.0,259.0,11487334.88,147.0,10466190.0,274.0,10464232.79,338.0,10247892.0,62.0,9402516.0,276.0,9044480.0,85.0,8984754.0,309.0,8152624.38
121,004851.OF,1267.0,616897441.9,439.0,465781178.79,451.0,406661840.52,203.0,251689117.25,945.0,249128465.1,162.0,245748597.84,288.0,236762454.7,1029.0,225186675.4,215.0,219266624.46,236.0,212959082.0
122,005267.OF,390.0,406861660.58,319.0,404911725.73,452.0,404461208.25,1011.0,364797499.68,626.0,361429992.0,453.0,271546497.11,279.0,268602198.68,841.0,229785126.48,344.0,224053524.42,147.0,192731899.6
123,005268.OF,2045.0,36525600.0,1488.0,34756825.73,247.0,19825990.8,578.0,16183266.84,1029.0,15772178.2,945.0,15079269.24,409.0,13909800.0,2311.0,11191034.06,1429.0,10436586.0,331.0,8384501.5
124,040018.OF,,,,,,,,,,,,,,,,,,,,
125,110022.OF,2045.0,2326088870.0,1488.0,2152035694.05,700.0,2144019701.04,1429.0,1976838602.24,687.0,1502877591.3,1357.0,1436089212.48,835.0,1428597960.32,715.0,1406155470.0,409.0,1336260818.55,411.0,1092032174.46
126,118001.OF,,,,,,,,,,,,,,,,,,,,
127,162208.OF,215.0,29230513.8,261.0,22066821.0,1536.0,18994105.06,624.0,18407042.4,755.0,17594751.29,376.0,15084271.0,764.0,14230199.2,538.0,13831560.0,1185.0,13700850.0,962.0,13663440.0
128,320022.OF,2045.0,27563300.0,193.0,22736103.0,402.0,21177616.0,109.0,16589379.12,1185.0,15206238.0,2311.0,14907956.4,379.0,13388900.0,1488.0,13330955.0,441.0,13291042.56,184.0,10725738.0
129,340006.OF,211.0,121921545.21,2311.0,120272157.52,708.0,111700258.5,404.0,88286994.45,331.0,87856570.45,775.0,84846289.6,732.0,77367814.04,88.0,70734990.47,1260.0,68293797.05,1114.0,56016756.8
130,376510.OF,677.0,8790261.0,737.0,7308793.26,764.0,7086552.2,550.0,6784050.0,288.0,6772453.1,309.0,6736237.93,185.0,6690360.0,360.0,6556568.0,1104.0,6268640.0,1114.0,6264448.0
131,450009.OF,418.0,290113094.05,560.0,273881584.56,282.0,233020826.32,331.0,219687142.62,190.0,184931311.4,990.0,177371531.84,222.0,173214024.66,807.0,151964930.7,544.0,147880313.84,266.0,140425983.6
132,457001.OF,,,,,,,,,,,,,,,,,,,,
133,519193.OF,358.0,25883660.0,1104.0,21636320.0,339.0,21408496.0,775.0,18555520.0,383.0,17067316.0,358.0,15108390.8,403.0,14071400.0,338.0,13669264.0,500.0,13424058.0,1114.0,12748640.0
134,519714.OF,388.0,288862984.08,2045.0,283504605.0,668.0,281665889.2,331.0,270154779.5,1429.0,265129312.27,683.0,169118977.3,945.0,163114681.83,360.0,150870087.55,237.0,91982000.25,687.0,73676367.0
135,519965.OF,682.0,6369907.56,2045.0,6096055.0,2311.0,5751780.6,1104.0,5685020.8,1488.0,4547246.0,1357.0,4365972.0,1495.0,3957426.0,210.0,3889670.4,734.0,3657548.0,1029.0,3387740.0
136,519975.OF,755.0,33167117.37,252.0,11598840.0,71.0,11103456.0,142.0,10975356.0,144.0,10863072.0,158.0,10668008.32,39.0,10608972.0,377.0,10595112.0,180.0,10593226.0,139.0,10514504.0
137,540008.OF,2311.0,586263621.87,551.0,511110611.8,573.0,503823202.5,443.0,485940018.72,794.0,485053244.5,168.0,438738299.53,188.0,432771234.0,987.0,389017121.34,168.0,378137732.42,584.0,336830651.6
138,540010.OF,1536.0,40380948.86,1386.0,38031367.55,566.0,27697931.85,1006.0,24488206.74,2311.0,24335477.14,406.0,23832519.0,737.0,18161230.95,243.0,17866817.8,1260.0,17851930.0,1114.0,17593472.0
139,580008.OF,291.0,29244019.68,1386.0,29240695.0,827.0,27139280.03,90.0,25060840.0,90.0,24835098.67,1114.0,21402368.0,835.0,18717895.05,95.0,16978943.97,1185.0,16784394.0,1536.0,16446478.16
140,160314.SZ,1386.0,88419760.0,1372.0,88032324.0,577.0,79614468.15,1429.0,76283899.14,148.0,70727117.81,298.0,51661253.6,518.0,51640303.26,287.0,49085934.9,835.0,47236560.0,2311.0,45884292.08
141,160421.SZ,2311.0,6561697.2,201.0,4638096.0,133.0,4360077.0,456.0,4250936.0,303.0,4220455.0,100.0,4044942.0,90.0,3895750.95,347.0,3261245.0,30.0,2901015.0,127.0,2802254.0
142,160518.SZ,1386.0,6892380.0,841.0,5178663.0,979.0,4662448.0,2045.0,4227500.0,1204.0,4172744.0,360.0,4024842.0,116.0,4021479.0,403.0,3958240.0,695.0,3423501.0,624.0,3143078.0
143,160613.SZ,1003.0,49355700.0,388.0,36200208.0,818.0,29432575.93,269.0,27010699.35,331.0,26844249.74,558.0,24554680.0,375.0,23732415.0,1488.0,23047013.0,835.0,22282566.96,515.0,22145560.0
144,160916.SZ,243.0,94305328.0,1029.0,92934402.4,1087.0,82578975.18,250.0,78400000.0,261.0,70820000.0,100.0,64917334.0,183.0,63529392.96,51.0,61156650.5,342.0,57571614.1,102.0,56086176.0
145,160918.SZ,1495.0,152513460.0,1052.0,146719139.78,192.0,109714754.0,621.0,103458893.1,2311.0,101315762.07,481.0,96182515.0,841.0,84565572.0,229.0,81749342.0,708.0,79187900.0,376.0,75026787.0
146,161005.SZ,2045.0,2621050000.0,138.0,919378697.8,807.0,910977580.7,331.0,830500000.0,370.0,809500971.4,683.0,779261663.25,1029.0,749500000.0,291.0,749040000.0,2311.0,732128000.0,226.0,685000000.0
147,161224.SZ,206.0,9306692.57,211.0,8538498.0,322.0,8283792.0,608.0,7467768.0,1006.0,7394569.82,217.0,6383813.8,513.0,6055838.0,59.0,5878518.0,26.0,5725504.0,36.0,5100009.52
148,161610.SZ,732.0,24872967.0,406.0,22609709.7,1488.0,22049236.0,765.0,21556150.0,1429.0,21252284.13,1032.0,20210702.7,29.0,16909020.0,201.0,16481014.2,481.0,16431467.0,1214.0,16411185.0
149,161706.SZ,558.0,127843892.0,734.0,126321075.0,633.0,125133123.78,487.0,120783570.0,440.0,113850989.0,442.0,77229900.0,247.0,75941176.29,1003.0,74807940.0,818.0,73521269.2,27.0,70797482.19
150,161810.SZ,531.0,210192000.0,215.0,201085000.0,73.0,192965080.0,411.0,181350000.0,176.0,178200000.0,527.0,175817354.09,115.0,169259359.23,576.0,166709620.12,277.0,120060000.0,243.0,107646000.0
151,161903.SZ,355.0,820000061.5,171.0,799870486.03,987.0,774811033.08,573.0,762556870.5,1204.0,679600679.6,190.0,669721084.3,211.0,654000000.0,198.0,579560000.0,83.0,493440000.0,908.0,425006587.5
152,162006.SZ,594.0,269562705.18,238.0,249829732.37,291.0,185601875.12,2311.0,176675985.01,309.0,146087854.5,266.0,134764899.9,987.0,134507016.0,2045.0,122935700.0,119.0,112870642.38,639.0,112067820.0
153,162605.SZ,2045.0,1398732633.0,1429.0,1388626118.61,1488.0,1373331266.45,1029.0,1319120000.0,700.0,1241254630.14,621.0,956132691.08,578.0,749435269.16,1207.0,695305364.6,945.0,672948000.0,336.0,654926921.28
154,162703.SZ,1051.0,822274001.7,385.0,613735371.89,566.0,603633899.81,52.0,522245780.8,794.0,508171867.5,827.0,477011660.69,194.0,465695978.55,439.0,420876924.6,81.0,402066925.06,593.0,293962181.46
155,163302.SZ,157.0,27517584.0,371.0,27021887.52,229.0,23665747.6,264.0,20252571.6,412.0,17029170.0,625.0,14525236.0,687.0,14475510.0,103.0,13956267.6,227.0,13474560.0,159.0,13363368.48
156,163406.SZ,155.0,1608864297.8,1495.0,1372768370.82,835.0,1294740593.52,962.0,1179943182.4,1207.0,1161480821.27,602.0,1016277511.36,692.0,943632845.12,1011.0,737826924.96,218.0,727098380.96,223.0,657555165.21
157,163409.SZ,2311.0,529620022.46,250.0,472724330.87,1144.0,374075704.8,120.0,324197260.27,432.0,309628659.95,403.0,289256747.6,441.0,267336481.6,268.0,255267453.8,732.0,235440646.63,1386.0,188460092.15
158,163412.SZ,1260.0,430165759.45,316.0,407461475.97,1032.0,402856432.24,1495.0,227699316.9,732.0,212723258.59,379.0,193748992.5,524.0,167249906.34,84.0,159704512.35,41.0,149997786.89,743.0,149477457.0
159,163415.SZ,835.0,586325983.12,388.0,548776296.96,935.0,498397940.95,1495.0,391429096.74,569.0,365543088.04,602.0,350562885.92,155.0,333677424.36,132.0,295005800.52,578.0,292363570.0,326.0,281582115.3
160,163503.SZ,1204.0,27177204.0,1536.0,23138780.0,962.0,21082320.0,692.0,15308172.0,1144.0,14643720.0,841.0,13759200.0,562.0,13279680.0,173.0,10412720.0,2.0,10002665.57,625.0,9876716.0
161,165313.SZ,685.0,35980500.0,174.0,31941420.0,990.0,27182558.0,366.0,22482200.0,764.0,20611222.8,673.0,19922900.0,608.0,19889802.0,439.0,19268811.0,2311.0,18303200.0,1214.0,16853535.0
162,166001.SZ,573.0,483211688.55,175.0,353395478.14,453.0,309734392.59,658.0,228904634.45,1011.0,209647728.0,2311.0,203505959.52,677.0,201641347.14,1495.0,173779000.56,277.0,157712150.0,532.0,156088458.0
163,166006.SZ,361.0,253043563.5,755.0,197081438.27,1357.0,140545587.96,642.0,96405773.0,500.0,89127738.0,1144.0,85366316.7,1495.0,82887354.0,1536.0,76302252.04,979.0,76194216.0,431.0,75000410.1
164,166009.SZ,573.0,135667384.5,181.0,106990769.83,472.0,97782933.59,192.0,83781384.72,1495.0,80430607.62,573.0,77037555.0,431.0,74064886.5,317.0,67045560.0,453.0,65306034.5,452.0,59809068.0
165,166024.SZ,93.0,35786656.4,97.0,25767137.62,68.0,24876984.0,70.0,17088000.0,345.0,14674800.0,14.0,13750040.0,119.0,13583676.66,159.0,13556966.4,154.0,13537473.0,212.0,12412124.5
166,168101.SZ,1386.0,5091340.1,990.0,4743769.42,1357.0,4654680.0,888.0,4627488.0,705.0,4379485.56,500.0,4279128.02,361.0,3094650.0,453.0,2704365.79,226.0,2698900.0,821.0,2407553.95
167,168102.SZ,1032.0,11727195.45,487.0,6260000.0,435.0,6172000.0,531.0,5073600.0,1104.0,4640092.8,193.0,4149000.0,456.0,4046400.0,626.0,3925796.28,888.0,3681600.0,98.0,3520000.0
168,501038.SH,1429.0,26413364.52,2045.0,23317199.0,358.0,22477505.6,700.0,20072907.96,382.0,11958324.15,715.0,11059393.6,49.0,10748555.2,91.0,10230236.0,316.0,7752762.5,605.0,7302240.0
169,501046.SH,161.0,18677826.58,764.0,13520592.4,171.0,13203538.6,107.0,12917520.0,167.0,12649496.0,35.0,11889344.0,152.0,11120339.34,406.0,11115342.0,813.0,11019200.0,498.0,10125071.0
170,501049.SH,1052.0,1300447036.84,764.0,1194669118.68,979.0,880677182.56,1207.0,667221032.17,1032.0,655059796.0,669.0,611914524.0,418.0,576689042.3,156.0,508604961.6,640.0,493656186.69,569.0,472718176.91
171,501051.SH,835.0,16066598.0,2045.0,11693265.0,2311.0,11407469.4,325.0,11360132.3,251.0,10211017.0,841.0,8845200.0,375.0,8132091.9,1260.0,7433010.0,1032.0,6890264.0,1386.0,6480265.0
172,000011.OF,401.0,221743179.02,1011.0,209587294.08,291.0,205768403.88,835.0,202569380.0,456.0,197760274.78,226.0,196298093.6,404.0,192798511.68,111.0,192007493.15,835.0,191842119.04,985.0,183680000.0
173,000017.OF,817.0,6718745.0,2045.0,6539097.0,625.0,6170864.0,212.0,5700482.0,1429.0,4505755.0,253.0,4468770.6,161.0,4310569.04,1204.0,3798964.0,835.0,3606105.36,81.0,3457938.0
174,000020.OF,259.0,27505746.0,1429.0,23429297.29,2311.0,22832555.63,835.0,19293976.1,452.0,18176272.0,238.0,17561269.62,294.0,16343703.39,539.0,15815553.1,438.0,15543648.0,172.0,15218912.8
175,000021.OF,2311.0,247130263.98,755.0,176363831.96,1260.0,152883039.1,27.0,152061123.29,155.0,151262829.04,793.0,147752096.7,487.0,144502572.0,2045.0,110065499.0,1267.0,103877137.5,523.0,87782209.65
176,000031.OF,2311.0,186151551.65,247.0,179215949.22,584.0,173119448.04,253.0,161925068.2,311.0,139268596.64,227.0,136518508.62,558.0,127770987.55,150.0,118408153.0,1386.0,96389577.35,158.0,96038806.24
177,000039.OF,678.0,20515516.0,1114.0,17429536.0,1214.0,11029260.0,1536.0,10347756.86,498.0,10336645.0,608.0,10116866.0,764.0,10009262.2,457.0,8079500.0,551.0,7574247.0,88.0,7484336.0
