,thscode,x1,ww1,x2,ww2,x3,ww3,x4,ww4,x5,ww5,x6,ww6,x7,ww7,x8,ww8,x9,ww9,x10,ww10
127,162208.OF,1171.0,41418759.2,825.0,39409699.12,858.0,31351320.0,660.0,30248898.37,335.0,27482961.0,2602.0,26433000.0,617.0,23783789.04,354.0,23206750.0,195.0,22738700.88,1098.0,20964060.0
128,320022.OF,86.0,39642712.9,2563.0,33333500.0,747.0,32649837.5,114.0,24844289.97,271.0,22104462.0,214.0,20885381.4,540.0,18582938.0,1741.0,16457295.0,160.0,15334823.9,1401.0,15110888.0
129,340006.OF,1098.0,189445664.88,240.0,142744613.7,751.0,134472688.0,1523.0,126225965.0,588.0,117912790.84,452.0,83166656.0,2602.0,79192200.0,590.0,70633214.55,351.0,66177271.51,349.0,65569026.9
130,376510.OF,2563.0,11290445.0,523.0,9882330.0,627.0,9286800.0,92.0,8890867.0,435.0,8721775.38,550.0,8551158.0,1523.0,8456322.0,1031.0,8438458.0,1268.0,8412327.0,628.0,8252517.0
131,450009.OF,311.0,287528070.28,207.0,257001463.8,740.0,233445717.12,450.0,191128275.0,372.0,189372537.5,1113.0,186136476.71,84.0,173409483.6,352.0,151586547.95,942.0,140647588.2,1206.0,138643458.0
132,457001.OF,,,,,,,,,,,,,,,,,,,,
133,519193.OF,1113.0,36203551.9,836.0,34401892.4,260.0,29334522.0,574.0,28332000.0,749.0,23046170.0,1439.0,22312134.0,504.0,21576698.0,740.0,21552384.0,529.0,21139704.0,381.0,19615500.0
134,519714.OF,953.0,276401188.8,749.0,268349810.16,2563.0,267698680.0,1741.0,184968485.79,1523.0,183910950.72,234.0,179413939.7,1624.0,156812760.4,476.0,154195310.1,1016.0,128707347.89,600.0,112447202.4
135,519965.OF,2563.0,10644225.0,748.0,10395375.4,1523.0,6607272.0,1624.0,6322592.0,1235.0,6106564.8,810.0,5524624.0,956.0,5200999.2,1213.0,5135988.0,876.0,4994416.0,584.0,4790632.0
136,519975.OF,449.0,28352343.41,637.0,14830899.2,354.0,14030138.0,193.0,13796780.0,658.0,13056952.0,428.0,13008800.0,289.0,12816774.0,773.0,12482046.0,504.0,11393932.0,448.0,11317563.75
137,540008.OF,1193.0,1012187904.0,2602.0,925841190.0,330.0,904052020.85,1324.0,897205042.5,1085.0,846682632.6,585.0,673324695.12,1171.0,555169815.62,1523.0,522912320.0,447.0,511476616.6,242.0,488867260.22
138,540010.OF,747.0,41518762.0,1401.0,40027600.21,2602.0,39547506.0,365.0,36301177.6,1729.0,34162390.4,522.0,30446600.0,1143.0,20063488.0,742.0,17767150.1,563.0,16971243.52,146.0,16758759.8
139,580008.OF,2095.0,25659812.67,100.0,17749050.0,148.0,16671300.0,34.0,14522647.5,111.0,12663221.63,1523.0,11160372.72,14.0,9971696.7,26.0,9865679.21,63.0,9565643.51,333.0,9128574.65
140,160314.SZ,351.0,122052238.0,1523.0,104484145.08,158.0,101151864.36,391.0,99824411.15,623.0,92977674.0,788.0,89828270.4,66.0,80468493.15,404.0,72038330.0,1401.0,64258443.0,2602.0,59497212.0
141,160421.SZ,2602.0,19063800.0,2563.0,16564500.0,1385.0,14278609.0,1523.0,12721464.0,453.0,12592580.0,1295.0,9278863.2,880.0,9185874.0,880.0,9157338.4,386.0,8532004.0,66.0,7686000.0
142,160518.SZ,2095.0,15520525.68,1143.0,12246209.92,1325.0,11751285.0,2563.0,11656500.0,2602.0,11053800.0,210.0,9764670.0,199.0,8755033.54,940.0,8739360.0,442.0,8561090.0,376.0,8490045.0
143,160613.SZ,1267.0,25523935.0,810.0,17987984.0,876.0,15184344.0,335.0,14911835.03,561.0,12173686.0,448.0,12149260.51,17.0,11636081.0,174.0,11052270.0,77.0,9361381.0,1031.0,8831136.0
144,160916.SZ,1031.0,109840000.0,1295.0,107490240.0,935.0,65768100.0,704.0,65314884.0,916.0,64111032.0,115.0,63896320.0,26.0,49807736.26,447.0,47281699.84,99.0,42348000.0,429.0,41013000.0
145,160918.SZ,857.0,34259610.0,1171.0,31458693.14,637.0,27955980.0,117.0,26752140.0,429.0,24303132.0,561.0,22891390.0,348.0,22775050.0,404.0,22101709.0,436.0,19274720.0,1085.0,19182300.0
146,161005.SZ,2563.0,2863000000.0,2602.0,1869804204.0,1741.0,1571015400.0,1267.0,1363250000.0,1113.0,1289160000.0,968.0,1176604000.0,916.0,1045353126.5,1624.0,1039900000.0,1401.0,946147032.0,1730.0,914548666.2
147,161224.SZ,216.0,6781483.01,263.0,4393504.0,743.0,4041121.56,267.0,3800862.0,256.0,3721600.0,718.0,3545172.0,54.0,3246373.19,51.0,3199200.0,23.0,3102528.0,825.0,2964434.0
148,161610.SZ,1439.0,71290926.0,880.0,45487568.32,773.0,39696586.02,2563.0,33129000.0,1113.0,26631538.9,509.0,25731384.0,1401.0,23125876.0,215.0,22068883.2,1268.0,20248767.0,570.0,19809784.0
149,161706.SZ,1439.0,144544670.28,1235.0,133087124.8,453.0,130892887.2,542.0,94274361.0,245.0,93870378.0,440.0,86314410.0,677.0,78708063.0,407.0,75025108.8,390.0,71388202.0,372.0,63324096.0
150,161810.SZ,230.0,234300000.0,1761.0,226716433.64,76.0,220070200.0,417.0,215180000.0,45.0,174840000.0,11.0,166320000.0,129.0,156066000.0,304.0,146739918.0,350.0,139200000.0,195.0,138278000.0
151,161903.SZ,365.0,954703000.0,447.0,934023113.4,1523.0,878201894.32,860.0,853260426.63,215.0,717004947.3,747.0,697749461.34,337.0,645666240.82,428.0,606000000.0,404.0,583750000.0,164.0,566029507.8
152,162006.SZ,240.0,184788165.29,561.0,147594622.38,72.0,97696492.25,432.0,84490171.0,202.0,82970022.2,2563.0,82004500.0,1523.0,79790150.42,143.0,76682164.9,1159.0,70234945.75,2602.0,68922312.0
153,162605.SZ,1741.0,1954065503.85,1523.0,1945817936.16,1385.0,1933319000.0,2563.0,1894410290.0,1295.0,1565984026.8,718.0,1247152312.98,1624.0,1218130020.85,1235.0,1020938318.4,704.0,960153938.99,1016.0,882639117.36
154,162703.SZ,148.0,1257704440.38,1041.0,1111295296.2,2094.0,1108590406.41,627.0,931556778.0,747.0,842992138.32,1324.0,818954662.5,405.0,741721633.6,278.0,710052684.95,325.0,607201185.9,543.0,574008059.7
155,163302.SZ,129.0,36070500.0,125.0,34464294.84,507.0,32550320.0,638.0,29811600.0,509.0,29220089.76,250.0,28373521.08,509.0,28116300.0,77.0,26589303.0,192.0,25927473.0,858.0,25829126.4
156,163406.SZ,1031.0,2142394627.86,282.0,1322588128.78,590.0,1194045297.96,524.0,1179266959.44,453.0,1025953282.7,428.0,1002700528.0,298.0,1000025128.8,1213.0,965171146.88,328.0,907622944.56,509.0,848939423.92
157,163409.SZ,524.0,510186122.64,488.0,479613119.78,2602.0,419777400.0,54.0,407433863.01,1523.0,285994687.69,1210.0,285514431.8,1761.0,272474259.89,860.0,257219493.3,450.0,247982349.78,282.0,242797946.28
158,163412.SZ,234.0,491631910.5,1438.0,441398176.02,194.0,287548308.48,2602.0,209968800.0,1098.0,203482288.8,1729.0,196844310.4,164.0,187326106.92,656.0,183374030.8,935.0,180710944.0,60.0,180677788.8
159,163415.SZ,590.0,589713317.07,1267.0,557226682.65,282.0,546554390.88,549.0,514954185.9,453.0,480953716.7,428.0,399148667.0,1031.0,392035545.84,321.0,381209500.9,450.0,330223636.98,509.0,324288014.05
160,163503.SZ,525.0,29259276.0,732.0,29043388.4,2602.0,23335800.0,1171.0,21616813.4,598.0,19026980.0,678.0,16719819.0,562.0,16327700.0,634.0,15196256.0,903.0,14751662.0,307.0,12847121.0
161,165313.SZ,957.0,32801730.0,2563.0,30470500.0,936.0,26363000.0,858.0,21697830.0,773.0,20327515.0,421.0,18436720.0,598.0,17768420.0,740.0,16205952.0,429.0,15018080.0,299.0,14927220.0
162,166001.SZ,38.0,611489589.04,1113.0,439465584.07,509.0,421177887.84,2563.0,413955035.0,880.0,410280098.19,2602.0,402955332.0,356.0,367047232.35,1041.0,303122754.0,1401.0,257582589.18,1730.0,255815617.4
163,166006.SZ,346.0,502289884.58,860.0,469186626.92,1401.0,329422866.17,547.0,264566701.4,502.0,205140625.76,55.0,202553863.01,1171.0,168694716.4,418.0,167984613.0,942.0,166851291.3,2095.0,164135742.33
164,166009.SZ,935.0,255284409.0,488.0,171267318.96,428.0,130908827.0,205.0,124078680.18,447.0,122201572.68,113.0,114334547.0,317.0,112236478.2,364.0,110439521.42,744.0,107218569.0,1210.0,100617538.0
165,166024.SZ,148.0,36696148.92,739.0,36276643.2,9.0,20463726.0,30.0,20062575.33,18.0,19516164.42,35.0,18615406.65,38.0,18060961.05,99.0,17542851.04,33.0,16158785.11,24.0,14876400.0
166,168101.SZ,356.0,7618000.95,755.0,7474573.08,461.0,7435181.16,903.0,7423865.44,1267.0,6443613.0,1266.0,6364430.0,1401.0,6237566.42,2094.0,5585726.16,1159.0,4382875.0,346.0,3683427.0
167,168102.SZ,935.0,39596037.0,1438.0,39466845.9,364.0,32968087.75,348.0,31177450.2,524.0,27512959.44,739.0,25190592.0,649.0,24187510.58,867.0,20170173.38,635.0,19907826.16,1729.0,10471962.8
168,501038.SH,1235.0,27148732.8,2563.0,26464345.0,744.0,25007659.8,603.0,21720243.23,1523.0,21154857.78,2602.0,20284524.0,390.0,20048899.0,394.0,19888023.68,916.0,18084705.08,718.0,13771245.6
169,501046.SH,744.0,25411744.0,880.0,23358207.4,153.0,23138302.0,179.0,21397608.0,163.0,20290946.15,157.0,18992259.54,57.0,17028984.75,453.0,16819460.0,141.0,16599811.2,406.0,13870640.0
170,501049.SH,836.0,1356116590.8,936.0,1065397956.0,1439.0,1043358966.0,707.0,933804136.56,693.0,829406910.9,1401.0,697463140.69,728.0,675754359.17,1111.0,622992560.4,293.0,528309229.72,424.0,467148531.2
171,501051.SH,880.0,18061586.76,2563.0,15368175.0,2602.0,14791800.0,2095.0,14071056.66,660.0,14015997.16,1206.0,13157960.0,399.0,12153232.0,162.0,10498203.0,1170.0,9488725.68,1439.0,9232848.0
172,000011.OF,606.0,337013649.6,880.0,331538454.4,1031.0,314975179.42,1169.0,299308521.27,453.0,297650159.3,409.0,288696722.61,147.0,273947147.6,454.0,260127416.48,493.0,252246495.4,509.0,208234229.63
173,000017.OF,2563.0,16906015.0,1624.0,15145727.54,503.0,10274516.0,1111.0,10273531.46,454.0,9724272.0,1030.0,9540159.0,1016.0,8141290.19,1235.0,7730240.0,555.0,7564560.0,1730.0,7495032.0
174,000020.OF,1235.0,70624512.0,1523.0,67921030.38,1624.0,64397887.3,1401.0,51739856.22,880.0,51226829.8,1159.0,50328929.3,1143.0,39368775.68,1098.0,33351827.4,345.0,33245571.6,1385.0,31538722.0
175,000021.OF,2602.0,342152490.0,282.0,294960663.66,755.0,271625225.04,352.0,262750016.44,568.0,158833131.21,2095.0,145947551.34,1143.0,145311197.44,2563.0,137401505.0,1171.0,126408492.56,620.0,123176942.49
176,000031.OF,2602.0,263801874.0,1171.0,263708389.98,1159.0,212533122.25,87.0,208735036.64,1401.0,192077700.66,184.0,187174805.94,634.0,183633292.0,115.0,161883369.4,196.0,161229999.0,365.0,154679856.88
177,000039.OF,2602.0,21947400.0,788.0,17795740.0,268.0,15228332.0,440.0,15224212.5,1159.0,15152225.0,1143.0,14909056.0,540.0,13677476.0,440.0,12354300.0,773.0,10510481.0,888.0,9158098.5
178,000083.OF,2563.0,2045000000.0,1235.0,1981284222.4,1523.0,1528570435.14,1741.0,1474089000.0,1267.0,856902220.15,486.0,856181251.86,1385.0,815255000.0,555.0,733000000.0,1031.0,713961647.6,390.0,668916000.0
179,000117.OF,2563.0,50035015.0,1523.0,49383687.78,1741.0,43192827.0,1016.0,33326788.0,1030.0,25476424.6,1624.0,25185962.04,1111.0,20314830.0,503.0,19032973.96,742.0,18467389.0,1235.0,16823340.8
180,000127.OF,1235.0,87531651.2,1523.0,86116422.0,2563.0,84493265.0,1030.0,84351805.84,736.0,84337356.0,382.0,63149889.6,748.0,60971708.13,281.0,58609934.94,246.0,41717616.48,309.0,33126188.28
181,000167.OF,2563.0,33325320.0,1730.0,31969252.8,2095.0,28824138.0,1016.0,28290163.0,435.0,28182000.0,1235.0,23327136.0,123.0,20860936.0,487.0,20055508.0,1295.0,19512360.0,1030.0,19200320.0
182,000172.OF,2563.0,67898090.0,2602.0,31879800.0,2095.0,29401420.32,942.0,23639807.0,867.0,22762262.11,478.0,22277808.0,328.0,21477120.0,1206.0,21321592.2,636.0,21272096.48,321.0,20950860.0
183,000173.OF,1523.0,139492332.0,603.0,133817440.0,2602.0,125490000.0,582.0,98976360.0,192.0,72640800.0,658.0,63594966.12,1235.0,58464000.0,314.0,53904000.0,276.0,53682000.0,1523.0,50023500.0
184,000242.OF,307.0,84372515.24,562.0,79303126.0,707.0,74675357.35,1267.0,73573137.0,2094.0,70979473.14,200.0,70818370.0,50.0,67913542.95,345.0,67569080.76,382.0,66505227.9,1212.0,60244301.2
185,000251.OF,1112.0,680390000.0,515.0,674100000.0,1438.0,643842511.02,1729.0,635168935.4,570.0,563718673.6,1205.0,531720000.0,955.0,498180000.0,809.0,389480000.0,373.0,248640000.0,935.0,241800513.5
186,000263.OF,215.0,138618531.24,2602.0,114760338.0,2563.0,88008620.0,594.0,72698032.76,880.0,71479858.44,99.0,70586445.0,154.0,70363539.73,1401.0,70297932.44,226.0,64308069.0,311.0,61365351.52
187,000264.OF,732.0,17884458.8,1523.0,15640681.0,462.0,15612360.0,133.0,14711064.0,91.0,14198920.98,159.0,11967830.0,351.0,11653261.83,903.0,11481100.0,620.0,11432805.39,504.0,11371503.0
188,000294.OF,2563.0,172189000.0,1523.0,159289494.0,1030.0,144583209.68,407.0,135904793.6,1523.0,128359634.02,453.0,123441250.0,1235.0,91658560.0,749.0,85297536.0,646.0,84119657.0,2602.0,80619582.0
189,000308.OF,420.0,26848110.0,420.0,25558612.0,428.0,18379075.0,130.0,18032666.96,957.0,17943783.0,581.0,16688767.2,65.0,15848060.9,240.0,15272100.0,582.0,14891856.0,487.0,14534769.06
190,000339.OF,1016.0,59409790.0,752.0,53711385.0,507.0,52939404.1,628.0,51405631.83,600.0,50376141.0,1110.0,49466056.0,503.0,47168576.0,742.0,45653330.0,290.0,41208277.4,1624.0,40720508.19
191,000390.OF,976.0,132226626.0,347.0,94828692.0,175.0,64500482.9,391.0,63159376.0,233.0,61691739.76,328.0,59821200.0,209.0,54911340.64,59.0,54094400.91,830.0,53867094.0,172.0,50637167.49
192,000408.OF,509.0,31418777.04,1111.0,31204133.93,478.0,30763490.45,649.0,30394776.0,1439.0,30060882.0,1113.0,29919255.0,1624.0,29547718.6,487.0,29305753.2,409.0,27518745.6,262.0,27388799.1
193,000480.OF,227.0,108703750.0,1401.0,87516100.0,278.0,70251882.07,936.0,57400000.0,8.0,56870000.0,2563.0,53783500.0,184.0,49210814.5,277.0,47889258.0,376.0,46132289.25,773.0,45744000.0
194,000520.OF,2563.0,50904140.0,1268.0,45413280.0,448.0,45344169.41,1206.0,32557300.0,1741.0,30047184.0,509.0,21990561.6,433.0,20254926.04,44.0,19857757.62,274.0,15401489.25,45.0,14445303.88
195,000522.OF,404.0,11675000.0,314.0,9972240.0,175.0,9094000.0,205.0,8698200.0,365.0,8423850.0,420.0,7437500.0,375.0,7412440.0,94.0,7323660.0,968.0,6921200.0,431.0,6877853.5
196,000527.OF,2563.0,277191570.0,1193.0,241514832.0,722.0,218836578.88,1213.0,194451738.12,405.0,184855837.4,2095.0,168001814.82,1041.0,156532866.0,240.0,152940657.53,1235.0,147334152.0,1016.0,133734526.42
197,000589.OF,2563.0,6953000.0,1741.0,6300216.0,478.0,5284206.0,660.0,5082310.96,1624.0,5037275.6,1206.0,4135600.0,860.0,3997807.52,337.0,3477399.25,1295.0,3288600.0,1401.0,3176158.63
198,000595.OF,751.0,434134099.84,346.0,377030620.78,244.0,358066185.2,594.0,314202909.8,747.0,302086944.72,1295.0,274559263.2,646.0,246570257.15,503.0,175323015.28,457.0,168367510.23,677.0,148842223.32
199,000609.OF,2095.0,24049432.2,2602.0,22201584.0,258.0,16490313.0,1171.0,14783808.2,1193.0,13590720.0,1041.0,12597174.0,743.0,11821545.4,1159.0,10543945.0,740.0,10164344.0,751.0,9759904.0
200,000612.OF,372.0,40151232.0,740.0,38123516.12,435.0,38106750.0,194.0,36434545.0,134.0,35589742.2,453.0,35549193.0,407.0,33859886.4,2602.0,33492480.0,509.0,29751816.36,1041.0,25891824.0
201,000619.OF,836.0,435460768.0,936.0,426829618.5,1439.0,357634559.34,707.0,222927003.37,352.0,202115397.26,1401.0,201246414.42,789.0,199598884.0,311.0,187660360.64,649.0,179877391.0,424.0,169286432.0
202,000652.OF,637.0,137990697.0,215.0,121166354.58,594.0,104580165.48,1401.0,103082004.14,429.0,93103402.05,788.0,92791212.87,488.0,87949008.56,504.0,81543688.0,231.0,79126182.75,313.0,74249557.6
203,000727.OF,168.0,200593933.0,201.0,173841268.4,96.0,164393848.4,744.0,162090778.0,24.0,161224003.98,23.0,159441288.48,182.0,135582982.92,290.0,92367467.41,644.0,85009100.0,301.0,64809600.0
204,000742.OF,1193.0,65649792.0,487.0,64402383.15,2602.0,56669148.0,722.0,45198759.5,429.0,40789595.0,1041.0,36139277.1,453.0,21586236.36,338.0,19386000.0,858.0,16042950.0,751.0,14472883.7
205,000747.OF,487.0,12642353.36,82.0,10487840.0,707.0,10344683.0,515.0,9687566.0,258.0,9417240.0,173.0,8723584.0,976.0,8559342.0,1210.0,8300660.0,187.0,5315310.0,89.0,4993546.56
206,000877.OF,2563.0,29697490.0,89.0,26683200.0,2602.0,16714200.0,1206.0,9584042.0,942.0,8963656.5,328.0,8893152.0,294.0,8856499.08,261.0,8717274.72,636.0,8590280.0,867.0,8511587.0
207,000880.OF,1741.0,31763589.0,2563.0,30675000.0,77.0,29382632.43,1439.0,27288234.0,276.0,26258805.0,836.0,26017200.0,867.0,26015668.0,570.0,21966842.0,500.0,20622248.0,773.0,20409448.0
208,000934.OF,,,,,,,,,,,,,,,,,,,,
209,000939.OF,2563.0,26585000.0,1267.0,25317500.0,1730.0,24384000.0,1439.0,22698000.0,1741.0,22212300.0,1210.0,21720000.0,916.0,20592014.66,352.0,20211539.73,447.0,18680400.0,1523.0,13339600.0
210,000940.OF,1523.0,43587143.0,63.0,24635502.0,348.0,17354560.0,520.0,17137575.0,345.0,16909498.8,391.0,15221504.2,354.0,15170584.0,420.0,14527272.0,223.0,13817298.0,101.0,13450179.0
211,000965.OF,590.0,5898123.0,61.0,4867770.0,88.0,3530682.0,935.0,3298450.0,164.0,3247884.0,164.0,3206289.24,544.0,3116900.0,744.0,3093306.0,146.0,2974277.32,941.0,2955150.0
212,000967.OF,858.0,29720460.0,48.0,28479999.6,880.0,25833419.08,1016.0,25533047.32,660.0,21588640.49,606.0,21464392.4,148.0,19375721.6,1041.0,18480510.3,504.0,16723878.0,1730.0,15752622.8
213,000976.OF,240.0,10341073.0,561.0,8258540.0,72.0,5455459.67,432.0,4723580.0,202.0,4636569.6,2563.0,4580800.0,1523.0,4468766.0,143.0,4292311.0,1159.0,3932065.0,2602.0,3844800.0
214,000977.OF,2602.0,64080000.0,2095.0,43305502.2,1523.0,39446400.0,105.0,38334000.0,277.0,35478000.0,205.0,33208000.0,2563.0,32720000.0,178.0,31906000.0,1041.0,31560000.0,386.0,31419000.0
215,001000.OF,2095.0,315973185.78,2602.0,292106010.0,1159.0,206405111.65,1041.0,199499281.2,1325.0,170282287.5,1523.0,162384618.25,807.0,157704022.5,903.0,127596352.96,627.0,121227885.0,788.0,105569714.4
216,001017.OF,748.0,5489931.23,598.0,4999280.0,722.0,4033565.0,184.0,3921321.6,453.0,3532211.8,1170.0,2376255.0,484.0,2243208.0,831.0,2194248.0,867.0,1848924.0,385.0,1779027.0
217,001018.OF,1193.0,565040112.0,2563.0,496372625.0,1741.0,420632305.8,435.0,388704956.22,76.0,322039492.32,482.0,190883089.95,181.0,164345595.2,2095.0,138432886.68,103.0,138312155.38,953.0,134857923.75
218,001053.OF,2563.0,168450740.0,240.0,152940657.53,1193.0,145404480.0,722.0,131874744.0,1213.0,115793184.0,405.0,110666273.0,2095.0,100577718.48,1041.0,93703218.0,1235.0,87612851.2,1016.0,80272251.84
219,001071.OF,453.0,290696501.4,407.0,270881695.2,325.0,254757596.5,137.0,248913912.36,403.0,239259544.35,288.0,236939976.0,524.0,219443147.52,1143.0,218412959.36,52.0,214801128.5,155.0,202698668.85
220,001074.OF,2563.0,15490875.0,2602.0,11587800.0,1206.0,9310543.8,942.0,6646600.0,2095.0,5509767.96,1523.0,5369189.0,1268.0,5272047.0,867.0,4749680.32,695.0,4697984.0,1213.0,4621192.0
221,001102.OF,2563.0,566698130.0,2602.0,563953662.0,1523.0,539599826.11,1730.0,533435077.4,1385.0,493365771.98,1295.0,477884318.4,1235.0,476397476.8,1325.0,360351420.0,509.0,303496470.56,617.0,169540427.76
222,001106.OF,1171.0,20137380.76,2095.0,17930399.52,2602.0,15219000.0,1098.0,13716756.0,1041.0,12262638.0,1159.0,11847537.25,1193.0,11764896.0,722.0,10867794.0,452.0,10025710.3,205.0,9366316.4
223,001117.OF,38.0,407659726.03,509.0,281086843.76,356.0,279049597.35,880.0,274833999.17,2563.0,274483990.0,2602.0,263956200.0,1113.0,255610132.74,1041.0,194110569.0,233.0,190389537.24,1401.0,180307325.85
224,001125.OF,903.0,37132980.4,1171.0,35046164.3,1401.0,31621594.33,2602.0,28141800.0,1324.0,27462727.5,2094.0,23760791.04,631.0,23027490.0,1193.0,18857280.0,314.0,13870779.42,1098.0,13716756.0
225,001143.OF,2095.0,36667821.6,2602.0,35564400.0,258.0,25956259.0,1171.0,23610490.4,1193.0,21852480.0,1041.0,19950654.0,743.0,19025238.4,740.0,16530585.58,1159.0,16204115.0,751.0,15918560.0
226,001150.OF,309.0,47775831.38,509.0,42636410.64,248.0,41292584.52,1401.0,35479500.0,107.0,32281700.12,201.0,31110000.0,448.0,28500000.0,707.0,27597152.99,159.0,27482726.7,1143.0,27157760.0
227,001179.OF,936.0,33603600.0,401.0,25921207.02,145.0,23088248.0,464.0,22803813.18,749.0,18659200.0,440.0,18070290.0,597.0,18056304.0,744.0,15633101.19,169.0,15318088.8,352.0,14110320.0
228,001184.OF,2563.0,239984840.0,2095.0,211501476.84,1741.0,147570444.0,690.0,142771159.44,1523.0,125239854.6,1170.0,114214066.14,1206.0,112929225.6,464.0,102236218.14,429.0,99561861.45,1210.0,84102084.4
229,001222.OF,1523.0,135572346.0,2563.0,123722500.0,547.0,108625766.65,335.0,99397010.68,788.0,90633952.8,773.0,88570858.0,1624.0,81117919.45,704.0,75553850.21,2602.0,71536242.0,623.0,68975255.6
230,001255.OF,742.0,6234928.0,98.0,4456022.2,248.0,4152256.12,199.0,4109767.4,53.0,3979903.0,419.0,3773400.0,505.0,3702972.0,240.0,3572433.2,143.0,3346741.02,563.0,3053783.04
231,001256.OF,1169.0,101811566.88,646.0,87330322.2,561.0,84004586.0,935.0,74601591.0,94.0,60175775.34,354.0,58907524.5,968.0,57240054.3,1729.0,52359560.0,210.0,48078694.3,742.0,45823237.6
232,001280.OF,2563.0,45041125.0,2602.0,40309524.0,1031.0,38693666.32,1741.0,35810266.2,606.0,30038919.8,440.0,27139511.7,523.0,23882742.65,752.0,23249601.9,1401.0,22634738.35,860.0,21785718.74
233,001297.OF,2602.0,46725000.0,2563.0,37503255.0,1235.0,31538080.0,1171.0,27761354.6,502.0,25478775.8,2095.0,23278989.51,1439.0,22495464.0,1016.0,22416339.0,1295.0,21767400.0,1401.0,21733728.0
234,001349.OF,2563.0,99759190.0,1016.0,78883665.52,232.0,62146788.0,80.0,55233970.0,836.0,54080385.6,356.0,53021938.32,2095.0,52557744.0,194.0,47899713.26,1098.0,47031588.0,360.0,44792982.0
235,001366.OF,2563.0,23108500.0,1041.0,18814494.0,1523.0,18120690.0,660.0,12197546.3,1730.0,12113260.0,555.0,12006540.0,2602.0,10680000.0,581.0,10586024.5,751.0,10544930.0,509.0,10468055.5
236,001371.OF,2563.0,341521135.0,229.0,201361000.0,1523.0,196541688.0,693.0,142447600.0,2602.0,122820000.0,728.0,116256000.0,49.0,102785400.0,179.0,99785400.0,1385.0,92007350.0,102.0,87582600.0
237,001373.OF,957.0,292073788.5,656.0,248783541.32,1098.0,234695971.8,639.0,198872219.88,2095.0,193588667.64,436.0,168301366.9,225.0,159392356.8,582.0,151709164.32,391.0,143377388.0,347.0,143137644.6
238,001382.OF,953.0,26843746.05,2563.0,26548190.0,1741.0,26181839.94,1206.0,25328440.0,718.0,25016680.98,1523.0,24928645.56,1267.0,24526815.0,1113.0,24090640.35,464.0,17269736.94,347.0,10766148.0
239,001398.OF,2602.0,19758000.0,880.0,19421878.0,179.0,18000468.0,141.0,17435712.0,1325.0,17052360.0,429.0,16032500.0,1159.0,13925020.0,325.0,13176360.0,502.0,12488811.72,163.0,9972869.0
240,001437.OF,505.0,44056576.2,1085.0,43109914.4,1193.0,42694080.0,1324.0,31658250.0,1523.0,31147966.0,442.0,22932040.0,424.0,22629084.72,307.0,22539790.0,722.0,22374870.0,585.0,22233316.0
241,001457.OF,2095.0,11494474.56,1030.0,9780163.0,1171.0,8707157.2,957.0,8374158.0,135.0,8289540.0,1235.0,7152096.0,623.0,6700133.44,633.0,6518327.0,382.0,6415920.0,453.0,6269536.0
242,001468.OF,1741.0,36246435.0,1523.0,35806236.9,57.0,30339955.0,64.0,25630716.0,117.0,24521600.0,432.0,24028347.0,221.0,20989227.76,41.0,19914435.0,121.0,19027425.0,127.0,18855848.0
243,001475.OF,773.0,1750353639.39,880.0,1673926063.64,1098.0,1636636654.8,547.0,1319402284.0,520.0,1193107030.05,337.0,1119259863.15,363.0,990632514.6,436.0,809165025.0,191.0,785562105.8,226.0,776773561.0
244,001480.OF,744.0,130864520.4,179.0,126593523.0,153.0,121406951.16,542.0,118636007.13,880.0,116718191.14,157.0,115602409.53,141.0,112188787.2,453.0,110217783.0,163.0,108038747.55,353.0,95097924.52
245,001513.OF,858.0,179415390.0,181.0,155420943.6,288.0,125438890.5,490.0,100604130.0,509.0,93930541.44,1325.0,90238200.0,2095.0,89185387.71,773.0,88812068.78,751.0,84263984.0,276.0,80347296.48
246,001564.OF,1401.0,70107492.0,278.0,53585075.75,227.0,50000000.0,936.0,41000000.0,277.0,38092270.0,376.0,36825450.0,184.0,35979629.5,773.0,34308000.0,8.0,32428000.0,2563.0,31697500.0
247,001569.OF,2602.0,13798560.0,1041.0,13463732.7,2095.0,10571982.21,1193.0,10196160.0,184.0,9478612.08,354.0,8790319.07,1086.0,8237980.0,298.0,8092657.75,453.0,7455709.82,440.0,7250220.6
248,001607.OF,112.0,6062140.0,192.0,5950800.0,274.0,5230504.0,75.0,4543489.8,707.0,3857491.0,409.0,3554337.0,200.0,3532420.0,94.0,3385692.0,215.0,3229525.24,20.0,2687912.0
249,001667.OF,2563.0,96258150.0,1031.0,63160498.86,810.0,62916089.88,942.0,55721313.4,562.0,52900805.0,1624.0,47837479.8,1193.0,43680000.0,1741.0,40386000.0,751.0,37400000.0,421.0,36350000.0
250,001668.OF,,,,,,,,,,,,,,,,,,,,
251,001808.OF,453.0,8855719.6,440.0,7739438.0,1171.0,7470790.6,1523.0,7175704.33,1212.0,6830026.0,903.0,6628008.0,1193.0,6589440.0,857.0,6393179.1,656.0,6375408.0,1324.0,5752500.0
252,001810.OF,148.0,221230496.88,739.0,195903630.72,30.0,114903300.33,35.0,114374161.5,99.0,100194950.18,18.0,95821575.18,38.0,85859069.85,298.0,84974489.6,58.0,80191111.52,33.0,72548308.95
