,thscode,x1,ww1,x2,ww2,x3,ww3,x4,ww4,x5,ww5,x6,ww6,x7,ww7,x8,ww8,x9,ww9,x10,ww10
130,376510.OF,516.0,11062000.0,2071.0,10338072.5,185.0,9633420.0,71.0,8640984.0,156.0,7434701.85,182.0,7313688.0,46.0,6983062.8,53.0,6682946.0,8.0,6580522.2,205.0,6317364.0
131,450009.OF,33.0,197640002.82,183.0,182341106.52,463.0,159450261.05,331.0,152406739.73,620.0,130743373.5,62.0,130196298.48,15.0,127177843.0,43.0,120499380.54,363.0,117677504.7,1.0,113767348.32
132,457001.OF,,,,,,,,,,,,,,,,,,,,
133,519193.OF,44.0,27708661.0,135.0,25317075.0,46.0,25169541.0,463.0,24880014.5,725.0,23002200.0,122.0,22862994.0,20.0,20342625.0,79.0,19472016.24,183.0,18425364.0,53.0,18075746.0
134,519714.OF,821.0,316907036.43,836.0,316178809.62,2071.0,315993737.5,254.0,315106283.8,214.0,282414580.2,42.0,204894990.76,366.0,203656952.0,8.0,199608270.4,286.0,176131364.01,221.0,106637245.2
135,519965.OF,875.0,10040218.41,2071.0,9933612.5,1545.0,8458779.0,836.0,6181688.0,817.0,5691708.0,634.0,5508686.59,366.0,4932272.0,587.0,4785964.89,208.0,4603872.0,215.0,4603392.0
136,519975.OF,875.0,46593523.7,265.0,20738464.0,260.0,18720000.0,55.0,16756704.0,246.0,16724358.0,44.0,16487240.0,22.0,16237536.0,24.0,16056240.0,94.0,15624984.0,98.0,15559984.0
137,540008.OF,346.0,734022392.0,539.0,728550073.8,43.0,703859184.38,1545.0,657974743.65,174.0,596583841.88,101.0,579137000.0,634.0,482029607.4,221.0,472047138.4,48.0,401820492.0,10.0,356744286.87
138,540010.OF,94.0,33362752.0,1545.0,31934496.51,500.0,29746890.6,46.0,22893552.0,383.0,22077120.0,539.0,21674520.0,34.0,20657086.5,159.0,17745544.18,171.0,14301783.34,502.0,14211869.12
139,580008.OF,817.0,34998686.19,836.0,20436476.0,500.0,17325420.0,13.0,15560726.16,42.0,15059387.07,16.0,14824710.0,516.0,11371736.0,5.0,11357976.13,97.0,11168205.93,144.0,11033110.0
140,160314.SZ,50.0,111966778.0,836.0,97754169.32,174.0,86143988.0,516.0,83495976.0,25.0,83157333.66,81.0,81648233.38,65.0,80911452.05,500.0,80109120.0,200.0,68340731.24,255.0,64136072.0
141,160421.SZ,836.0,11417670.0,126.0,10855495.0,2071.0,8051750.0,1545.0,7536732.0,634.0,7484697.0,240.0,5299344.0,92.0,4858532.0,598.0,4857125.0,25.0,4563057.0,65.0,4558900.5
142,160518.SZ,2071.0,11609500.0,71.0,10993928.0,539.0,10477794.6,16.0,9721655.08,725.0,8031600.0,30.0,7935320.0,288.0,7895664.0,383.0,7347254.4,346.0,7048080.0,53.0,6963000.0
143,160613.SZ,426.0,21624986.0,5.0,12321141.5,46.0,12249148.13,193.0,11701315.0,99.0,11251515.72,5.0,11230149.0,215.0,10941344.0,35.0,10900484.49,120.0,10324454.0,11.0,7972726.0
144,160916.SZ,551.0,102198200.0,283.0,99080000.0,188.0,65608752.0,53.0,52417221.88,13.0,42756000.0,3.0,34606384.2,67.0,34133400.0,83.0,31058684.8,35.0,30563670.06,725.0,25831800.0
145,160918.SZ,516.0,25763398.0,83.0,23679368.8,19.0,21593390.0,14.0,19992338.46,189.0,19119966.0,221.0,19038012.98,82.0,17063850.96,63.0,16796032.0,138.0,16657635.0,71.0,16282981.0
146,161005.SZ,2071.0,2715125000.0,1545.0,1403115000.0,821.0,1387686000.0,463.0,1198900000.0,426.0,1005890000.0,551.0,956800000.0,18.0,883320000.0,500.0,882000000.0,366.0,831669954.8,72.0,737886517.94
147,161224.SZ,37.0,7644252.99,171.0,4089099.62,46.0,4077478.0,31.0,3955904.0,15.0,3913536.0,228.0,3861690.0,99.0,3653608.0,4.0,3454676.0,17.0,2751375.0,3.0,2745360.0
148,161610.SZ,725.0,51503400.0,2071.0,41569500.0,96.0,26396049.7,598.0,25891450.0,260.0,24542800.0,183.0,24369141.0,247.0,23659128.0,47.0,22271600.0,96.0,22075629.0,62.0,21936187.96
149,161706.SZ,126.0,119967805.2,88.0,113402146.0,83.0,104214840.0,171.0,96925830.0,410.0,90325554.0,90.0,89778108.0,171.0,87958494.0,161.0,85017447.0,76.0,69598910.34,73.0,65731610.0
150,161810.SZ,63.0,226400000.0,325.0,212404158.36,47.0,194940000.0,110.0,192900000.0,132.0,191240400.0,9.0,181696000.0,4.0,155155000.0,33.0,141266000.0,13.0,137760000.0,2.0,128940000.0
151,161903.SZ,101.0,783339400.0,634.0,756031008.04,53.0,704001020.8,34.0,614224222.5,94.0,563562395.13,82.0,539350000.0,5.0,533303679.77,14.0,529957872.5,124.0,468752437.5,12.0,330020000.0
152,162006.SZ,35.0,240348417.3,159.0,230338513.65,98.0,155873580.0,11.0,153870710.35,2071.0,140624750.0,5.0,122846724.0,198.0,121784760.0,42.0,104547827.79,63.0,101351540.7,10.0,99830205.3
153,162605.SZ,836.0,1699638969.4,598.0,1645475000.0,821.0,1637629402.35,2071.0,1636681095.0,551.0,1494984751.0,228.0,1358499845.85,188.0,964473911.72,587.0,952068987.87,366.0,839770566.35,286.0,734323706.55
154,162703.SZ,200.0,1028780636.96,303.0,901994306.32,185.0,893302175.7,817.0,797126915.37,94.0,796541903.16,11.0,784859990.4,539.0,710600661.0,16.0,521141175.3,6.0,494772059.25,47.0,457272328.8
155,163302.SZ,94.0,35241508.86,539.0,23177269.8,40.0,21058176.0,1.0,19949709.0,21.0,18315431.44,28.0,16913740.0,12.0,16720339.75,86.0,15351300.0,34.0,15167870.0,14.0,14843600.0
156,163406.SZ,283.0,1912483253.43,79.0,1001809013.56,41.0,981696517.44,500.0,966368121.6,70.0,899508777.99,29.0,881268743.97,27.0,849104020.26,101.0,845686700.0,11.0,816495680.0,408.0,804061676.5
157,163409.SZ,50.0,410060493.15,29.0,395543443.59,79.0,343646330.8,1545.0,302832306.0,183.0,265674365.25,725.0,259136388.0,500.0,254920020.6,288.0,203194823.52,174.0,177067623.16,34.0,164524740.41
158,163412.SZ,725.0,506117358.0,383.0,382354560.0,10.0,357583283.16,370.0,267045900.88,265.0,258596268.1,171.0,226376219.15,18.0,222384330.03,452.0,194068944.0,183.0,190757634.93,138.0,173085810.0
159,163415.SZ,403.0,476030505.23,72.0,454254140.34,500.0,419631403.8,126.0,406670190.95,41.0,399654102.36,13.0,360633299.0,79.0,337485769.95,27.0,330091042.19,283.0,326075326.71,34.0,288384686.7
160,163503.SZ,240.0,24092388.0,251.0,22558949.0,251.0,21056490.0,352.0,17840104.0,598.0,17029675.0,311.0,16413057.0,41.0,16400610.0,286.0,13185333.0,53.0,10674139.0,29.0,10009379.0
161,165313.SZ,396.0,30592905.0,2071.0,27900250.0,288.0,24931320.0,255.0,23077600.0,55.0,20256000.0,120.0,18029167.8,1545.0,16837380.0,179.0,15713600.0,98.0,15670600.0,81.0,14702072.0
162,166001.SZ,240.0,534584792.44,158.0,452326438.36,2071.0,376790067.5,64.0,318403595.08,133.0,248564306.34,73.0,238274871.8,303.0,233730630.4,463.0,217651050.85,37.0,206284359.84,1545.0,201412748.46
163,166006.SZ,89.0,440396344.3,177.0,317402372.7,2071.0,240054500.0,500.0,223126096.2,73.0,203482246.58,124.0,198278437.5,1545.0,194555925.9,57.0,187662259.29,189.0,167339312.0,153.0,141451299.6
164,166009.SZ,370.0,178402112.41,101.0,160400600.0,79.0,157112165.4,251.0,110632991.0,817.0,94790030.82,5.0,92604810.0,33.0,84611574.54,30.0,83956019.84,103.0,71444972.6,56.0,67906450.5
165,166024.SZ,183.0,34660216.95,4.0,27716816.6,5.0,19541452.26,4.0,19085142.63,6.0,17568427.47,12.0,15698269.29,40.0,15472615.84,4.0,15209500.0,1.0,14708760.0,21.0,14198400.0
166,168101.SZ,73.0,6762852.6,120.0,5822008.2,115.0,5597056.86,500.0,5427181.2,426.0,5388932.0,119.0,5270633.44,403.0,5261377.0,817.0,4016391.12,89.0,3229545.0,205.0,3047100.0
167,168102.SZ,452.0,25920000.0,725.0,22286070.0,411.0,17962643.16,222.0,17397000.0,48.0,13960223.42,370.0,12921650.62,183.0,11978325.0,265.0,11060398.94,29.0,10703171.97,366.0,8599072.12
168,501038.SH,836.0,29918216.62,2071.0,27228022.5,44.0,19789365.04,254.0,19089970.2,587.0,18562916.54,86.0,16642726.86,228.0,15000762.0,65.0,13432585.44,1545.0,12511376.01,221.0,12405096.0
169,501046.SH,44.0,21629685.0,88.0,20914844.61,23.0,20828995.68,34.0,19622792.0,14.0,19218152.0,32.0,19003389.05,69.0,17300815.0,27.0,16772725.9,42.0,14909325.83,6.0,13329214.08
170,501049.SH,174.0,1322985981.12,725.0,1062531000.0,370.0,910874648.56,330.0,805327268.2,80.0,695338789.44,422.0,609420571.69,149.0,567128302.02,500.0,545771751.0,41.0,531372936.45,311.0,485048617.2
171,501051.SH,247.0,16544094.0,676.0,14079366.12,2071.0,14071837.5,60.0,11653650.0,1545.0,11104653.0,620.0,10966535.0,725.0,9518400.0,71.0,9283435.2,408.0,9010327.2,817.0,7798885.62
172,000011.OF,408.0,284218113.3,189.0,270528412.88,283.0,259349999.79,247.0,239888000.0,37.0,228967125.4,18.0,207106044.6,30.0,193100123.29,126.0,192099427.55,5.0,185916877.2,25.0,179612957.08
173,000017.OF,2071.0,15479957.5,221.0,10002528.0,366.0,9731630.74,88.0,9708369.0,14.0,7871056.0,587.0,7208782.0,9.0,6946004.0,383.0,6041280.0,251.0,6031991.0,286.0,5127600.83
174,000020.OF,587.0,66223869.6,836.0,65529814.02,222.0,53115592.56,247.0,46922870.0,151.0,46735537.9,71.0,40298592.6,598.0,38720405.75,188.0,37349488.0,156.0,32151065.0,22.0,25644925.8
175,000021.OF,1545.0,284044596.15,331.0,264171682.19,41.0,209761520.76,383.0,194906169.6,100.0,176787829.45,106.0,142551482.52,2071.0,125811402.5,147.0,121494772.2,198.0,105451417.8,14.0,102899563.23
176,000031.OF,1545.0,191750096.79,221.0,188958215.8,17.0,165230931.58,205.0,147898398.6,31.0,141507150.0,14.0,127042518.46,55.0,124665024.84,34.0,116266961.25,12.0,104940901.0,500.0,96062559.6
177,000039.OF,1545.0,15835155.0,516.0,13219090.0,539.0,11378700.0,99.0,9999466.2,634.0,9777988.0,282.0,8834550.33,260.0,8662800.0,18.0,7985788.0,19.0,7939842.65,817.0,7325439.0
178,000083.OF,2071.0,1741425000.0,587.0,1665918322.53,836.0,1499299918.38,821.0,1218456000.0,283.0,730716486.2,426.0,725561879.86,598.0,674050000.0,82.0,504900000.0,228.0,462332404.8,67.0,423627449.94
179,000117.OF,836.0,38798626.62,2071.0,37949957.5,286.0,32433666.51,821.0,31967547.0,221.0,19691251.2,366.0,18717972.24,311.0,14736315.0,75.0,14061544.7,69.0,13594752.0,587.0,12689879.44
180,000127.OF,2071.0,77366082.5,836.0,74733840.0,587.0,72903805.66,452.0,61634736.0,875.0,61272770.15,221.0,51524786.88,21.0,48725706.52,109.0,33887592.0,71.0,31267786.0,46.0,30986104.0
181,000167.OF,2071.0,27518260.0,286.0,23536378.47,551.0,21856900.0,587.0,21753559.8,159.0,18671052.4,502.0,16825901.84,228.0,16425780.0,836.0,15731012.0,221.0,15690240.0,64.0,15121491.0
182,000172.OF,2071.0,76401745.0,15.0,68677200.0,1545.0,41692560.0,411.0,25859392.02,817.0,24259899.24,620.0,23102441.15,208.0,22666361.76,171.0,19640250.0,821.0,18988959.84,88.0,18596864.0
183,000173.OF,836.0,130507428.0,206.0,125776190.0,86.0,91302080.0,265.0,81461565.84,205.0,81075000.0,185.0,59620400.0,587.0,54520200.0,1545.0,48106800.0,59.0,44837698.38,132.0,39898872.0
184,000242.OF,89.0,69695180.88,13.0,68383407.4,42.0,60467551.92,403.0,60074373.0,123.0,56782145.7,26.0,53767400.0,3.0,51838323.96,331.0,50802246.58,283.0,50788408.0,19.0,48671156.1
185,000251.OF,463.0,618026640.0,119.0,598500000.0,725.0,593922042.0,121.0,556238364.0,620.0,504750000.0,199.0,383239425.14,370.0,356568030.81,208.0,342239300.64,502.0,333603442.12,81.0,272017525.55
186,000263.OF,44.0,108304073.46,44.0,89514173.0,40.0,82343595.0,2071.0,72533160.0,144.0,70745778.08,247.0,65917406.0,111.0,60933343.77,158.0,60310191.78,109.0,58780800.0,1545.0,55205359.23
187,000264.OF,198.0,17591927.4,71.0,15603467.0,676.0,15229077.21,265.0,12941280.0,33.0,11569683.22,104.0,11323429.65,598.0,11240775.0,71.0,11235070.72,836.0,11025548.0,634.0,10710425.0
188,000294.OF,836.0,197814016.0,587.0,172580664.2,2071.0,157664500.0,221.0,131193941.76,126.0,118724410.0,76.0,117217884.48,182.0,115823352.0,634.0,114011844.1,214.0,81572220.0,90.0,77016049.7
189,000308.OF,206.0,89703960.0,59.0,64235443.0,20.0,50299473.6,179.0,35817808.0,147.0,31215420.0,383.0,28508160.0,43.0,28262430.0,255.0,27502020.0,10.0,26553858.8,331.0,25882659.0
190,000339.OF,286.0,43638234.29,94.0,38058394.14,176.0,36740707.46,311.0,28478685.0,76.0,24748488.1,33.0,24314466.0,19.0,22693561.0,8.0,21761593.0,6.0,21104234.75,18.0,19228688.85
191,000390.OF,189.0,158863464.48,88.0,97380321.0,12.0,82504790.46,88.0,79010341.94,132.0,71174688.0,53.0,61109171.84,31.0,58400031.0,29.0,56395976.0,14.0,55461956.88,11.0,54478076.0
192,000408.OF,23.0,39694473.77,265.0,37959454.0,463.0,35828180.0,725.0,34090200.0,208.0,33630288.0,82.0,31014346.55,33.0,28329023.79,40.0,26432371.68,183.0,25390602.0,86.0,24375701.52
193,000480.OF,19.0,96789819.0,370.0,73103000.0,500.0,67620000.0,41.0,67464377.0,5.0,63214165.0,244.0,62452693.64,5.0,52202500.0,2071.0,49246750.0,38.0,38356200.0,22.0,37160700.0
194,000520.OF,2071.0,46610270.0,423.0,46126177.55,403.0,40503234.0,821.0,28718331.0,620.0,27057965.0,86.0,21082568.64,8.0,19596047.67,283.0,17673395.0,73.0,15729150.6,463.0,15042724.5
195,000522.OF,72.0,13082400.0,104.0,11940000.0,82.0,10787000.0,8.0,6750000.0,16.0,6738440.0,5.0,6512680.0,22.0,5764200.0,19.0,5600920.0,34.0,5213137.5,11.0,5177900.0
196,000527.OF,2071.0,269698047.5,200.0,235634467.64,246.0,178278294.6,136.0,160569237.6,146.0,150299794.52,228.0,121777306.35,836.0,114963250.6,160.0,109795467.12,179.0,107174572.0,103.0,102064246.58
197,000589.OF,676.0,5105289.04,2071.0,4868500.0,821.0,4721517.0,171.0,4383930.0,366.0,3150058.6,620.0,3028500.0,551.0,2720900.0,53.0,2555080.0,171.0,2501353.12,124.0,2373000.0
198,000595.OF,144.0,334549866.98,89.0,332820546.3,94.0,292194219.54,25.0,275352172.95,111.0,267754421.61,551.0,251472754.0,182.0,231317510.4,200.0,169669072.32,187.0,125689370.22,149.0,110153021.64
199,000609.OF,255.0,14405300.0,452.0,13003200.0,396.0,10823799.0,247.0,9204600.0,516.0,9026592.0,71.0,8561276.56,50.0,8267280.0,383.0,8240640.0,265.0,8057254.0,817.0,7421259.0
200,000612.OF,30.0,55952492.0,35.0,44982093.0,84.0,43728800.0,86.0,42469879.48,127.0,41735528.77,303.0,40643626.4,725.0,34486200.0,64.0,33742170.0,126.0,33660105.5,76.0,33460762.02
201,000619.OF,174.0,402541274.46,370.0,337453379.31,725.0,299602242.0,33.0,283490051.04,41.0,213949571.06,331.0,203208986.3,149.0,199315620.0,265.0,166065054.0,80.0,155572196.88,500.0,138906121.2
202,000652.OF,109.0,121846003.45,22.0,96141132.36,44.0,92777870.07,111.0,87656005.71,79.0,80680069.4,32.0,80598920.5,500.0,67267200.0,1545.0,67047777.71,6.0,58650530.4,149.0,58521020.94
203,000727.OF,25.0,394617600.0,150.0,291562542.5,26.0,259929000.0,14.0,246564247.06,2.0,234979006.64,5.0,230917145.68,10.0,201295504.8,18.0,146167096.98,10.0,140542192.4,16.0,116779908.0
204,000742.OF,179.0,57103940.0,346.0,55776216.0,634.0,38697899.57,1545.0,37732568.58,136.0,37502190.0,99.0,21114112.0,255.0,20928180.0,396.0,20852160.0,98.0,20541759.92,53.0,19891567.05
205,000747.OF,64.0,9054944.22,17.0,8862799.0,119.0,8048400.0,80.0,8036568.0,41.0,8000635.0,189.0,6977600.0,32.0,6758213.0,315.0,6567678.0,40.0,5581260.0,9.0,5292372.8
206,000877.OF,2071.0,33933445.0,1545.0,19362987.0,620.0,14234286.5,817.0,9893462.91,411.0,9588348.0,208.0,9100608.0,363.0,8273967.75,16.0,7255482.0,29.0,7126218.0,228.0,6989115.0
207,000880.OF,725.0,32850000.0,4.0,28844629.47,205.0,26894199.0,110.0,25061568.0,12.0,24566762.19,174.0,23893147.0,53.0,23784699.0,325.0,19755840.0,283.0,18970302.66,74.0,18088890.44
208,000934.OF,,,,,,,,,,,,,,,,,,,,
209,000939.OF,2071.0,21346500.0,331.0,20320898.63,101.0,20000000.0,821.0,18615300.0,836.0,18452800.0,147.0,13795000.0,171.0,13556000.0,144.0,12669600.0,634.0,12600500.0,40.0,12440000.0
210,000940.OF,44.0,42093750.0,104.0,36227751.0,821.0,18209148.0,410.0,16697982.0,198.0,16597620.0,138.0,16186857.2,89.0,15825300.0,72.0,15602718.56,383.0,15506880.0,96.0,13060864.68
211,000965.OF,78.0,4998288.0,10.0,4937846.0,11.0,4662930.0,2.0,4595232.0,3.0,3605784.0,117.0,3524690.0,4.0,2807840.0,50.0,2770656.0,55.0,2748616.0,4.0,2722848.0
212,000967.OF,84.0,28852172.0,260.0,24486800.0,9.0,24071192.0,303.0,21970010.68,676.0,21686246.79,282.0,21633791.28,396.0,21146517.0,96.0,18484220.7,75.0,17655257.6,53.0,16369380.0
213,000976.OF,35.0,11053440.0,159.0,10607415.0,98.0,7171870.0,11.0,7052916.17,2071.0,6441400.0,5.0,5627232.0,198.0,5586660.0,42.0,4791202.5,63.0,4637662.35,10.0,4561668.0
214,000977.OF,836.0,57665000.0,228.0,57109500.0,75.0,49982636.8,177.0,48100500.0,151.0,48087800.0,51.0,47004781.76,2071.0,46812500.0,247.0,40595766.0,83.0,39127500.0,222.0,28995000.0
215,001000.OF,817.0,227199089.46,1545.0,225626905.35,516.0,180258608.6,539.0,160620291.0,185.0,128359797.75,303.0,126603749.92,634.0,124650446.25,286.0,117853596.98,205.0,105035626.44,96.0,90457360.98
216,001017.OF,875.0,5517039.04,817.0,3866337.0,55.0,2832040.0,408.0,2670900.0,25.0,2498580.0,246.0,2445622.2,6.0,2420020.8,283.0,2093065.0,516.0,2090718.0,13.0,1873603.0
217,001018.OF,2071.0,454502562.5,346.0,407450810.0,156.0,338368535.15,821.0,324525601.8,634.0,278100847.31,20.0,253491411.24,1545.0,198302242.95,34.0,155433293.65,254.0,137768418.75,11.0,132244623.14
218,001053.OF,2071.0,157424820.0,146.0,153305790.41,200.0,137557773.8,246.0,104035591.8,136.0,93634380.0,228.0,71224792.8,836.0,67329654.0,160.0,64189288.8,179.0,62497900.0,265.0,58549762.88
219,001071.OF,126.0,277392544.9,76.0,211066509.48,48.0,200804655.0,48.0,179987492.54,12.0,170669683.95,25.0,163424892.0,29.0,162005909.76,69.0,161996192.54,7.0,159535965.87,7.0,156770964.0
220,001074.OF,2071.0,18865437.5,1545.0,9701538.0,411.0,7809888.24,620.0,7252550.85,363.0,4681980.0,403.0,4023696.0,254.0,3210445.0,817.0,3161676.72,83.0,3124044.0,208.0,3116616.0
221,001102.OF,2071.0,490995715.0,587.0,444261181.49,1545.0,441056371.77,634.0,425553914.39,198.0,396648432.0,502.0,379287168.52,598.0,296913870.5,551.0,277751266.0,228.0,251390580.0,64.0,203571460.72
222,001106.OF,452.0,14212800.0,74.0,11507316.0,265.0,10417124.0,516.0,10298722.0,255.0,9740640.0,189.0,9469334.0,396.0,9376731.0,247.0,9361200.0,346.0,8932588.0,75.0,8258265.6
223,001117.OF,240.0,354938884.52,2071.0,248896445.0,64.0,212499892.62,133.0,177526703.43,73.0,170921403.8,303.0,149674928.4,37.0,134261376.0,1545.0,131010852.0,463.0,126600748.1,500.0,125506101.0
224,001125.OF,539.0,31172477.4,221.0,23581575.1,346.0,21345040.0,119.0,19441034.4,500.0,19051993.8,1545.0,17999961.0,288.0,16109124.0,255.0,10672480.0,452.0,10154880.0,58.0,9925104.0
225,001143.OF,255.0,23013900.0,452.0,20949120.0,396.0,17250219.0,247.0,14621916.0,516.0,14435910.0,71.0,13652013.48,50.0,13166265.0,383.0,13140480.0,265.0,12710886.0,817.0,12442227.0
226,001150.OF,25.0,46570923.28,55.0,40489899.18,500.0,36748530.0,31.0,35869268.5,71.0,29350647.4,98.0,27654000.0,104.0,26865000.0,67.0,24247680.0,24.0,23958900.0,4.0,23056000.0
227,001179.OF,171.0,29999376.0,251.0,25675334.1,28.0,25246160.0,88.0,19129500.0,370.0,16389336.0,18.0,15841470.45,90.0,15365150.0,2.0,15052251.6,105.0,14744958.0,366.0,13771649.0
228,001184.OF,2071.0,219741620.0,817.0,129786656.88,821.0,123673284.0,58.0,121596420.4,836.0,110599163.4,408.0,100986360.6,620.0,100224775.2,97.0,76857591.72,587.0,74124452.36,18.0,73746847.85
229,001222.OF,2071.0,142310000.0,836.0,132906292.0,66.0,89867673.0,222.0,81371568.0,551.0,78717132.0,188.0,75893785.88,174.0,64216863.2,82.0,54493860.0,1545.0,53704427.07,366.0,51921840.95
230,001255.OF,159.0,6533460.57,171.0,6308962.4,104.0,5501952.0,500.0,4862760.0,9.0,4010933.07,111.0,3883113.0,62.0,3243627.14,35.0,3147564.0,22.0,3059794.0,11.0,2815274.0
231,001256.OF,408.0,95481175.2,171.0,83268001.12,153.0,54643159.35,159.0,53183088.0,370.0,52109993.66,71.0,51337182.96,44.0,50061219.18,34.0,49413790.0,101.0,48130000.0,66.0,48121530.0
232,001280.OF,2071.0,46821862.5,283.0,39320120.93,821.0,32934696.45,171.0,30249967.86,77.0,28806079.44,95.0,28006020.9,1545.0,27944839.23,74.0,27835934.1,176.0,24631365.2,500.0,20542691.4
233,001297.OF,174.0,17094952.8,1545.0,16877469.0,598.0,16534050.0,587.0,14900370.66,81.0,14788296.0,634.0,14666982.0,408.0,14247870.0,836.0,14001292.66,188.0,13876456.0,817.0,13590965.07
234,001349.OF,2071.0,91344295.0,836.0,82253356.0,452.0,79591536.0,286.0,60513625.65,14.0,55021240.96,44.0,50307050.0,174.0,49791381.46,59.0,49034079.0,79.0,46446070.0,40.0,44582405.1
235,001366.OF,2071.0,18912250.0,303.0,15829407.2,836.0,15731012.0,676.0,10312683.86,502.0,8085818.0,1545.0,7496643.0,82.0,7371540.0,46.0,6063968.0,516.0,5896046.0,598.0,5788900.0
236,001371.OF,2071.0,280875000.0,836.0,124556400.0,422.0,109968476.0,598.0,93177500.0,1545.0,92204700.0,72.0,80808000.0,330.0,73486700.0,56.0,60960000.0,463.0,59947839.5,500.0,58801146.6
237,001373.OF,88.0,230841092.75,452.0,209434752.0,288.0,204452490.0,69.0,192047039.91,206.0,191723852.28,1545.0,188888543.97,144.0,188736345.84,817.0,188268477.48,88.0,180678042.6,37.0,165391925.82
238,001382.OF,325.0,30918020.68,2071.0,30488045.0,254.0,29632091.05,331.0,28000269.0,821.0,26934308.34,620.0,26482550.0,836.0,26044743.24,426.0,24622868.0,463.0,23900229.25,228.0,21675230.85
239,001398.OF,44.0,13216350.0,240.0,13095704.0,27.0,11893364.0,539.0,11544769.8,1545.0,10898595.54,311.0,9585087.0,57.0,8956655.73,176.0,6920562.0,3.0,5706592.0,74.0,5264470.0
240,001437.OF,62.0,39364012.35,61.0,30014128.0,161.0,30002832.0,598.0,26224510.0,90.0,26061576.0,171.0,25703433.0,88.0,22939383.6,73.0,22703940.0,35.0,21998200.64,12.0,21590993.84
241,001457.OF,516.0,12610680.0,151.0,7304371.0,452.0,7191360.0,50.0,6936175.4,109.0,6876000.0,255.0,6257160.0,396.0,6114087.0,76.0,5614875.0,138.0,5522070.0,247.0,5331360.0
242,001468.OF,98.0,32041915.0,14.0,30612022.48,1.0,27538602.0,251.0,22770202.0,255.0,18436600.0,25.0,16175068.0,32.0,15822862.0,725.0,15435000.0,26.0,15351328.0,8.0,13588523.85
243,001475.OF,452.0,1712250000.0,222.0,1694266226.76,177.0,1676091424.14,247.0,1662193696.0,50.0,1031028592.86,138.0,978595097.85,46.0,878615333.7,29.0,739219652.12,44.0,675941890.5,8.0,665864081.0
244,001480.OF,27.0,167791085.0,27.0,149846716.5,88.0,149475107.1,44.0,141425306.25,23.0,130396644.48,34.0,128660451.36,14.0,117239262.92,69.0,116177790.05,11.0,109445978.75,11.0,104318038.44
245,001513.OF,34.0,126281294.04,104.0,119429850.0,396.0,105273747.6,62.0,84343834.25,46.0,78939547.26,109.0,74538504.0,98.0,74521446.12,72.0,64961747.4,19.0,59621793.4,144.0,59240938.0
246,001564.OF,500.0,57330000.0,244.0,47636194.52,41.0,47326187.0,370.0,44575000.0,19.0,44520000.0,5.0,44222479.0,5.0,30772000.0,2071.0,29023750.0,38.0,28350513.0,22.0,27142098.66
247,001569.OF,260.0,14898400.0,160.0,11753876.16,106.0,10382312.0,303.0,9551053.68,725.0,7515000.0,325.0,7501488.74,12.0,7174950.0,265.0,6112984.0,370.0,5796533.0,1545.0,5658562.35
248,001607.OF,9.0,4604004.0,9.0,4065481.0,26.0,4026077.0,18.0,3992720.0,11.0,3726491.4,16.0,3714786.0,12.0,3391320.0,69.0,3165214.0,5.0,2689800.0,16.0,2674428.96
249,001667.OF,2071.0,108736075.0,363.0,96571098.9,37.0,74984000.0,30.0,72756304.56,283.0,71835254.07,48.0,69575000.0,33.0,67637975.94,426.0,65960000.0,255.0,63700000.0,10.0,62745200.25
250,001668.OF,,,,,,,,,,,,,,,,,,,,
251,001808.OF,246.0,12286940.4,1545.0,11625810.0,396.0,10072424.67,84.0,9907600.0,255.0,9742460.0,200.0,8954742.2,452.0,8170560.0,136.0,7253280.0,303.0,6929128.0,36.0,6919578.3
252,001810.OF,183.0,188277012.87,4.0,164434692.4,5.0,117995840.6,40.0,107428806.78,4.0,104297906.29,6.0,99815702.47,75.0,98339296.0,3.0,78142865.55,12.0,72554191.53,21.0,56625348.96
253,001832.OF,206.0,374625209.72,331.0,354194226.54,88.0,340470978.0,228.0,336168001.05,2071.0,318167710.0,821.0,255224055.27,69.0,231845908.23,59.0,231147124.83,265.0,196998929.68,56.0,186917513.2
254,001837.OF,2071.0,115666197.5,1545.0,108249119.58,16.0,98204095.2,198.0,96466267.8,59.0,93186262.08,21.0,84926916.0,502.0,77701169.36,20.0,64956880.8,598.0,48838887.5,330.0,45706852.2
255,001838.OF,138.0,263177833.5,22.0,262720781.7,48.0,251782469.73,8.0,243572499.8,174.0,223562119.2,37.0,220449025.44,9.0,214824427.02,1.0,204028090.64,4.0,197599764.39,247.0,196311382.0
256,001857.OF,283.0,46849978.0,821.0,46747925.97,403.0,44353999.83,171.0,38316372.9,33.0,27076065.0,114.0,26119814.0,126.0,25187515.6,161.0,24787725.0,265.0,23195087.52,315.0,21050640.0
257,001869.OF,352.0,224079172.88,144.0,181853737.08,311.0,142710536.67,58.0,128271377.0,174.0,121384508.43,92.0,117223418.4,598.0,114189819.25,115.0,108413230.5,5.0,94662694.2,265.0,91736143.6
258,001898.OF,286.0,33573516.11,80.0,25098050.0,35.0,19962757.26,33.0,18604407.0,83.0,17151393.6,176.0,13850242.0,14.0,12042423.9,89.0,10487048.0,40.0,10468744.0,221.0,10247688.0
