,thscode,ths_jjggbl_fund
113,002483.OF,101.46574058192
114,002524.OF,120.5964444781
115,002548.OF,115.06326000674
116,002549.OF,101.74208370257
117,002550.OF,135.88289555521
118,002552.OF,118.45572529439
119,002568.OF,100.04919846969
120,002578.OF,117.86053766491
121,002600.OF,116.00463987323
122,002603.OF,133.9014929972
123,002625.OF,100.0799774906
124,002638.OF,137.08980000734
125,002698.OF,130.67301117598
126,002716.OF,100.06357234226
127,002750.OF,151.21673273478
128,002754.OF,128.49367213229
129,002755.OF,124.03424775875
130,002781.OF,104.42244852829
131,002832.OF,135.80499098864
132,002864.OF,126.97328992292
133,002868.OF,118.88372161323
134,002898.OF,134.54350980065
135,002904.OF,127.26227276306
136,002927.OF,121.55484692313
137,002929.OF,129.13304794563
138,002930.OF,131.05060785819
139,002970.OF,116.12374916689
140,002985.OF,100.09708342123
141,002991.OF,105.50976063692
142,002994.OF,129.84033543004
143,003039.OF,119.00318528543
144,003056.OF,100.07938152216
145,003102.OF,115.01490867517
146,003155.OF,102.65455396677
147,003162.OF,106.45821557759
148,003188.OF,113.14251626992
149,003192.OF,130.51116452821
150,003193.OF,100.10502128518
151,003209.OF,109.29079225582
152,003213.OF,100.04524474969
153,003214.OF,106.34685973622
154,003223.OF,110.66366858187
155,003258.OF,119.9835634479
156,003260.OF,131.93356392728
157,003265.OF,104.12266431668
158,003268.OF,117.19818563138
159,003269.OF,121.3195075572
160,003280.OF,111.51812620847
161,003285.OF,131.5393125323
162,003289.OF,138.27039112688
163,003290.OF,100.04064250046
164,003309.OF,156.99108794908
165,003313.OF,100.03391488753
166,003315.OF,123.82395992326
167,003327.OF,123.34151511865
168,003329.OF,100.05066717315
169,003417.OF,119.21387814367
170,003428.OF,121.57616493298
171,003445.OF,126.00197201669
172,003452.OF,123.13089698519
173,003454.OF,111.94846833301
174,003528.OF,100.10478988411
175,003547.OF,121.72048741715
176,003571.OF,110.11898704174
177,003590.OF,116.46770697069
178,003605.OF,110.16552359047
179,003607.OF,126.64547526462
180,003640.OF,115.62271559871
181,003651.OF,118.25545902096
182,003660.OF,114.0326017709
183,003662.OF,109.68068149841
184,003671.OF,138.33364725371
185,003673.OF,125.34707272416
186,003703.OF,105.08372120756
187,003730.OF,137.30716343421
188,003746.OF,114.63382270346
189,003770.OF,100.03681187853
190,003809.OF,109.09037292962
191,003832.OF,100.03445380747
192,003847.OF,114.88545948038
193,003859.OF,106.44422265571
194,003863.OF,109.27754690828
195,003869.OF,118.94767579131
196,003880.OF,107.34706212558
197,003929.OF,100.03405227806
198,003949.OF,123.63366077158
199,003983.OF,117.06786227987
200,004020.OF,106.58435955754
201,004027.OF,115.9291721612
202,004030.OF,137.85319158704
203,004031.OF,138.0059772646
204,004032.OF,126.22495007409
205,004042.OF,118.48607673384
206,004052.OF,133.31567435659
207,004061.OF,130.23682249872
208,004118.OF,121.89403207586
209,004122.OF,100.04677406979
210,004126.OF,105.23191081343
211,004127.OF,126.29754705428
212,004136.OF,127.41452946202
213,004140.OF,137.467739848
214,004141.OF,123.32380801041
215,004200.OF,121.2179649548
216,004230.OF,100.03827710702
217,004238.OF,107.78336366744
218,004307.OF,129.44974111084
219,004322.OF,103.56465859598
220,004334.OF,117.50011817036
221,004366.OF,101.02179544672
222,004388.OF,114.18461684482
223,004438.OF,147.87365517256
224,004459.OF,124.99522261929
225,004479.OF,112.46010019198
226,004498.OF,100.05787982465
227,004499.OF,124.7887770012
228,004503.OF,144.39592579407
229,004504.OF,101.61923722577
230,004544.OF,102.08542664021
231,004547.OF,134.15948050026
232,004555.OF,122.46807271871
233,004601.OF,119.78249592446
234,004614.OF,100.07815267789
235,004637.OF,127.00039963806
236,004639.OF,100.04434369544
237,004655.OF,115.81084934224
238,004672.OF,113.31587134749
239,004689.OF,100.06226225021
240,004705.OF,113.25427885477
241,004722.OF,100.03529691248
242,004728.OF,100.11613047444
243,004736.OF,135.90242267938
244,004797.OF,127.24432464972
245,004821.OF,127.56080299091
246,004839.OF,105.52961623411
247,004859.OF,139.70805280257
248,004882.OF,100.0354049818
249,004887.OF,114.50915425895
250,004899.OF,100.05187443431
251,004910.OF,100.02095943306
252,004911.OF,131.14839631179
253,004919.OF,139.59101427087
254,004920.OF,115.41457168898
255,004923.OF,117.96987024103
256,004940.OF,116.46873573097
257,004954.OF,115.76444533889
258,004956.OF,100.69419135633
259,004978.OF,149.463287166
260,005024.OF,115.7988895819
261,005072.OF,100.05572327787
262,005073.OF,100.05025896602
263,005099.OF,122.02932723675
264,005124.OF,135.75058468062
265,005171.OF,102.66138485842
266,005200.OF,107.59804358618
267,005307.OF,111.6729372099
268,005309.OF,100.03668880471
269,005321.OF,100.03466608877
270,005322.OF,111.3006459101
271,005336.OF,125.15820685806
272,005362.OF,119.65218872363
273,005364.OF,117.87554066491
274,005369.OF,124.33240331613
275,005383.OF,152.90559258613
276,005388.OF,120.09388667447
277,005393.OF,124.92922893404
278,005398.OF,150.3775030732
279,005419.OF,118.69296313301
280,005432.OF,114.28599093894
281,005435.OF,110.3229753739
282,005439.OF,138.71734390537
283,005442.OF,115.23505035528
284,005462.OF,111.56899370603
285,005469.OF,135.0429582202
286,005525.OF,118.18999334594
287,005531.OF,100.21250215149
288,005577.OF,109.47796532958
289,005590.OF,109.79188420089
290,005594.OF,133.50436102834
291,005606.OF,100.04775778619
292,005622.OF,113.72137828679
293,005631.OF,121.03940515257
294,005648.OF,121.70521551886
295,005666.OF,121.06169353852
296,005670.OF,132.29746426322
297,005684.OF,102.02413738444
298,005703.OF,130.59671262618
299,005705.OF,134.97701443366
300,005709.OF,100.70792258057
301,005710.OF,121.40458755986
302,005712.OF,139.39039497294
303,005718.OF,178.21907653156
304,005719.OF,131.70441366587
305,005736.OF,119.78180178964
306,005740.OF,130.01880902548
307,005754.OF,131.29890198693
308,005772.OF,134.13036731994
309,005781.OF,107.09096436971
310,005782.OF,124.27547755081
311,005784.OF,135.67754664371
312,005791.OF,131.38896966768
313,005816.OF,124.36531123751
314,005820.OF,138.70508792436
315,005831.OF,125.59491823583
316,005836.OF,125.74581982934
317,005841.OF,128.03842288208
318,005842.OF,134.56330909795
319,005845.OF,113.75561917849
320,005853.OF,120.28590683854
321,005854.OF,117.37805028748
322,005862.OF,100.04239915125
323,005864.OF,106.41558138713
324,005871.OF,106.85467233357
325,005879.OF,105.78869594913
326,005897.OF,100.04087062018
327,005898.OF,126.86154060857
328,005920.OF,126.92850188097
329,005921.OF,136.25558975505
330,005971.OF,122.48698470515
331,005972.OF,114.72549700289
332,005988.OF,129.95382621875
333,006029.OF,115.73732484962
334,006032.OF,117.31201062908
335,006043.OF,111.63970137921
336,006045.OF,122.51998198038
337,006053.OF,104.59209913078
338,006066.OF,109.6640790406
339,006076.OF,116.80075537887
340,006082.OF,130.31452023129
341,006088.OF,107.375840741
342,006097.OF,105.02555112305
343,006107.OF,100.87489541587
344,006112.OF,120.79096583162
345,006116.OF,112.51947087361
346,006120.OF,142.01024618647
347,006137.OF,136.68276422326
348,006150.OF,161.16171954882
349,006151.OF,106.38454673832
350,006169.OF,114.2744511672
351,006171.OF,103.52340868355
352,006172.OF,115.29634621726
353,006191.OF,117.33638307827
354,006275.OF,126.72660123839
355,006287.OF,109.09676619647
356,006319.OF,103.28851525077
357,006325.OF,100.03524942766
358,006332.OF,118.10929407216
359,006360.OF,121.23089162109
360,006367.OF,122.91683275486
361,006378.OF,100.05662042941
362,006393.OF,112.20042459786
363,006405.OF,100.41213627335
364,006411.OF,114.71903888293
365,006421.OF,103.78616843928
366,006427.OF,100.12127093423
367,006434.OF,122.34913620692
368,006436.OF,107.59814619417
369,006450.OF,112.86566083789
370,006464.OF,100.04543801992
371,006468.OF,114.12837305741
372,006489.OF,100.21855706068
373,006504.OF,115.80088302535
374,006517.OF,109.12360845786
375,006552.OF,118.13015797672
376,006570.OF,126.12884872499
377,006582.OF,124.72143884741
378,006591.OF,119.18642151205
379,006597.OF,100.71671717413
380,006599.OF,127.97380818836
381,006617.OF,129.46431111125
382,006626.OF,108.02894004121
383,006629.OF,105.33872906935
384,006635.OF,120.74159979682
385,006646.OF,116.78296495413
386,006653.OF,120.2203976853
387,006660.OF,120.20875283772
388,006662.OF,112.81084007602
389,006664.OF,112.81084007602
390,006665.OF,117.06551593322
391,006668.OF,128.08251987122
392,006683.OF,102.54002295073
393,006684.OF,111.03225012667
394,006707.OF,124.73818976597
395,006714.OF,125.24815262801
396,006740.OF,116.04001147659
397,006750.OF,134.32877087732
398,006758.OF,109.67176477321
399,006764.OF,117.24521767437
400,006771.OF,121.19029909912
401,006772.OF,112.42900288598
402,006776.OF,135.58341138634
403,006782.OF,106.51865134163
404,006791.OF,135.187508566
405,006793.OF,129.63607924869
406,006797.OF,138.22792035061
407,006804.OF,116.39460050518
408,006806.OF,100.09669004653
409,006824.OF,112.19823305305
410,006829.OF,100.54491731174
411,006834.OF,125.72678364067
412,006838.OF,116.11468910812
413,006841.OF,106.84453572039
414,006846.OF,156.24950132702
415,006850.OF,125.79591890289
416,006852.OF,116.26112584229
417,006869.OF,100.20656928315
418,006874.OF,112.07281627098
419,006884.OF,102.85662802967
420,006885.OF,102.85662802967
421,006893.OF,107.89650354783
422,006901.OF,102.53109034938
423,006907.OF,103.2293528794
424,006915.OF,121.04382523998
425,006919.OF,122.92668766526
426,006929.OF,122.40531611966
427,006934.OF,100.1099900982
428,006936.OF,132.06666240425
429,006944.OF,129.43126009179
430,006953.OF,132.83617510134
431,006955.OF,100.03788893186
432,006956.OF,141.5030580185
433,006958.OF,120.76726689272
434,006963.OF,126.70309954412
435,006965.OF,108.41327153737
436,006970.OF,109.93317440852
437,006984.OF,154.1373409809
438,006985.OF,124.07976842228
439,006986.OF,115.88476771343
440,006995.OF,103.46038146874
441,006998.OF,124.53152959826
442,007017.OF,101.85780622055
443,007050.OF,121.34386353338
444,007053.OF,106.59134768453
445,007061.OF,100.09204889738
446,007068.OF,101.20706579064
447,007086.OF,127.58302626285
448,007104.OF,137.99095116885
449,007105.OF,104.02116320404
450,007121.OF,114.08560496383
451,007145.OF,170.70711485124
452,007158.OF,100.04974700379
453,007167.OF,118.26144371928
454,007175.OF,126.49092710127
455,007184.OF,125.12150372383
456,007199.OF,100.30366281677
457,007201.OF,138.23228485023
458,007213.OF,106.23055584276
459,007215.OF,125.90263420062
460,007220.OF,103.42381507363
461,007268.OF,144.2694433796
462,007278.OF,125.63159915419
463,007295.OF,121.58823847646
464,007321.OF,120.69730362473
465,007342.OF,100.03697736156
466,007347.OF,121.74613082
467,007373.OF,131.59952986317
468,007374.OF,126.6453217594
469,007408.OF,133.62506329011
470,007417.OF,126.41055934523
471,007427.OF,127.09754662289
472,007440.OF,121.81429390965
473,007447.OF,100.05349281584
474,007451.OF,115.36576086604
475,007454.OF,132.21974610948
476,007496.OF,110.25074608362
477,007513.OF,135.1559380067
478,007515.OF,104.86088732183
479,007517.OF,122.41031407597
480,007525.OF,149.07912781566
481,007529.OF,124.9722008019
482,007535.OF,156.30468589711
483,007537.OF,118.51915169796
484,007542.OF,106.87031828914
485,007544.OF,127.98693272585
486,007555.OF,100.04045087481
487,007562.OF,124.13683644875
488,007572.OF,118.86884638378
489,007573.OF,138.777032369
490,007576.OF,124.14336000139
491,007584.OF,122.03729163905
492,007585.OF,140.25238952619
493,007589.OF,111.18065164363
494,007595.OF,117.69485038095
495,007600.OF,157.21796142211
496,007603.OF,114.29535932482
497,007616.OF,110.97192047704
498,007618.OF,110.97192047704
499,007619.OF,162.99650316483
500,007645.OF,111.07257218529
501,007653.OF,
502,007659.OF,116.80137771358
503,007670.OF,127.32208642587
504,007680.OF,100.01959909192
505,007681.OF,134.88655662056
506,007682.OF,164.76677304726
507,007691.OF,115.92087864166
508,007692.OF,103.99203881968
509,007706.OF,116.61261306896
510,007714.OF,125.29665198642
511,007716.OF,118.75159856136
512,007717.OF,125.72678364067
513,007723.OF,160.85214232196
514,007740.OF,101.30204011979
515,007744.OF,109.91565820287
516,007754.OF,100.05112078669
517,007758.OF,100.03680578889
518,007761.OF,100.01427475249
519,007762.OF,104.77925683531
520,007772.OF,101.24844537363
521,007823.OF,101.09087108872
522,007828.OF,109.88375954067
523,007830.OF,
524,007836.OF,157.30112990023
525,007852.OF,137.17150914145
526,007867.OF,138.69336263278
527,007870.OF,101.31490315985
528,007871.OF,112.74466919644
529,007888.OF,115.93409352698
530,007915.OF,126.6498269738
531,007928.OF,136.94839419333
532,007930.OF,121.89813857329
533,007935.OF,103.54885011137
534,007948.OF,100.01873395308
535,007949.OF,100.04201570124
536,007953.OF,116.00265556385
537,007954.OF,118.20349612054
538,007958.OF,121.84132739991
539,007967.OF,123.07069241415
540,007970.OF,108.53339102916
541,007985.OF,106.74387100403
542,007986.OF,115.36455903977
543,007990.OF,144.93199601056
544,007996.OF,123.76102556655
545,007997.OF,150.6765034268
546,008003.OF,113.70350851583
547,008014.OF,106.11023478421
548,008017.OF,100.01809265508
549,008018.OF,118.15937646729
550,008022.OF,107.08917139751
551,008027.OF,160.06303882773
552,008030.OF,102.29663725419
553,008031.OF,119.78693577253
554,008032.OF,138.99926714936
555,008102.OF,173.21625244691
556,008104.OF,
557,008117.OF,143.1939307803
558,008130.OF,140.3283091159
559,008139.OF,101.31754458692
560,008170.OF,134.40044141655
561,008204.OF,118.09469220244
562,008207.OF,109.23520596062
563,008214.OF,144.7913665015
564,008217.OF,113.16335650449
565,008219.OF,122.10962589811
566,008223.OF,148.65710386664
567,008229.OF,108.63595976068
568,008231.OF,139.0445573993
569,008242.OF,116.60401408676
570,008266.OF,120.33295508689
571,008278.OF,100.0658755816
572,008302.OF,125.84961586395
573,008316.OF,181.00483357014
574,008338.OF,128.32923391595
575,008349.OF,140.10184084821
576,008352.OF,100.69740322511
577,008366.OF,131.00944029168
578,008383.OF,110.9421139096
579,008406.OF,136.55574353648
580,008409.OF,100.10249569496
581,008411.OF,131.54074839985
582,008429.OF,161.22771879962
583,008460.OF,126.54535421884
584,008463.OF,116.98605857404
585,008465.OF,117.02610783094
586,008471.OF,142.40808628954
587,008478.OF,190.69137517139
588,008493.OF,144.75045094337
589,008497.OF,100.69585981989
590,008508.OF,100.06120390072
591,008509.OF,138.313654755
592,008516.OF,118.39178247747
593,008521.OF,151.42056806228
594,008535.OF,158.593144803
595,008539.OF,103.40488651696
596,008558.OF,126.99616875392
597,008568.OF,135.34050401082
598,008569.OF,
599,008575.OF,157.49562022309
600,008582.OF,108.43650438071
601,008587.OF,107.25580745565
602,008596.OF,138.74215255336
603,008608.OF,135.93668249182
604,008620.OF,119.79710736936
605,008644.OF,115.98760483477
606,008646.OF,104.71039933798
607,008648.OF,126.62102534934
608,008649.OF,130.78214072251
609,008650.OF,100.83502231088
610,008651.OF,102.16697450889
611,008661.OF,138.10727098042
612,008674.OF,139.91270171476
613,008675.OF,176.45323274619
614,008700.OF,178.8729700384
615,008722.OF,114.98570644136
616,008730.OF,104.27256806004
617,008738.OF,156.74697064623
618,008746.OF,113.11429947498
619,008761.OF,119.45459985584
620,008762.OF,103.30308082337
621,008774.OF,107.40053503323
622,008796.OF,109.58895704186
623,008802.OF,109.8712010429
624,008807.OF,105.19199859791
625,008826.OF,100.03650528109
626,008829.OF,107.676251039
627,008857.OF,128.15885763951
628,008862.OF,100.14685079557
629,008863.OF,160.89481493172
630,008875.OF,101.8470004744
631,008902.OF,132.76450910417
632,008925.OF,117.28759962494
633,008995.OF,100.10137753113
634,009001.OF,120.50658322153
635,009021.OF,109.72869966949
636,009041.OF,126.76265644447
637,009045.OF,100.07255854376
638,009082.OF,116.40450190778
639,009091.OF,100.04029132857
640,009105.OF,136.16265453773
641,009148.OF,116.9164466023
642,009166.OF,123.42594904203
643,009167.OF,115.62798918052
644,009207.OF,142.48508319587
645,009212.OF,142.32675015876
646,009235.OF,156.60304614611
647,009237.OF,123.82687784873
648,009252.OF,118.5149157854
649,009254.OF,182.08675914624
650,009257.OF,116.04001147659
651,009271.OF,123.47965146594
652,009284.OF,102.10463029523
653,009289.OF,103.02924663579
654,009290.OF,111.86219684897
655,009292.OF,157.62659932062
656,009294.OF,124.57335455855
657,009298.OF,100.03144544164
658,009306.OF,105.00731723279
659,009309.OF,123.50445341001
660,009338.OF,119.29020029695
661,009343.OF,130.85823153295
662,009356.OF,125.56025773795
663,009417.OF,151.0606258697
664,009450.OF,164.2982933881
665,009453.OF,108.61130559726
666,009483.OF,114.33115683423
667,009577.OF,145.84987103835
668,009578.OF,107.79061358186
669,009580.OF,107.84125576107
670,009583.OF,171.56528344922
671,009587.OF,149.50271509818
672,009599.OF,119.95396500713
673,009600.OF,117.80075109097
674,009632.OF,176.53554707573
675,009643.OF,116.65468241124
676,009655.OF,123.06668952043
677,009666.OF,176.52354506823
678,009685.OF,138.71472393496
679,009711.OF,137.51858078547
680,009732.OF,169.31115414613
681,009749.OF,169.65423078183
682,009770.OF,133.1601387181
683,009792.OF,113.49920184963
684,009799.OF,145.55104037972
685,009809.OF,152.22708231877
686,009831.OF,119.82328031947
687,009851.OF,135.94991457446
688,009866.OF,172.07155452299
689,009920.OF,115.76882458002
690,009922.OF,105.95597364245
691,009933.OF,159.41375986258
692,009953.OF,126.16174591471
693,010048.OF,131.29890198693
694,010083.OF,100.02411062317
695,010084.OF,135.15024500333
696,010092.OF,111.67043581974
697,010168.OF,107.64586559219
698,010191.OF,122.57217256925
699,010232.OF,100.08946681192
700,010254.OF,111.65424982706
701,010258.OF,110.56548742211
702,010462.OF,149.26827089563
703,010471.OF,145.09543645707
704,010477.OF,117.28259121441
705,010479.OF,117.15680771933
706,010482.OF,148.70329348795
707,010485.OF,174.35392991353
708,010580.OF,160.07541035294
709,010621.OF,170.47019497891
710,010627.OF,181.62643079426
711,010632.OF,126.6322870206
712,010634.OF,105.34081941696
713,010639.OF,166.73809823515
714,010653.OF,131.15142658345
715,010753.OF,106.44422265571
716,010836.OF,112.88420927984
717,010946.OF,105.87802386318
718,010983.OF,180.50548710757
719,011067.OF,111.6729372099
720,011079.OF,100.02695712895
721,011080.OF,109.45108091101
722,011088.OF,113.39280490738
723,011262.OF,100.05879663309
724,011292.OF,100.21855706068
725,011294.OF,111.92455541631
726,011529.OF,110.05313746412
727,011617.OF,102.85662802967
728,011655.OF,125.88192908348
729,011683.OF,133.82773485754
730,011699.OF,100.03551678306
731,011719.OF,132.2285706914
732,011890.OF,119.58899655296
733,011943.OF,139.20359601824
734,011946.OF,124.25490317136
735,011952.OF,116.42263673797
736,011953.OF,105.14929302168
737,011955.OF,109.27754690828
738,011960.OF,154.41414257098
739,011961.OF,113.95496419395
740,011968.OF,112.61166952543
741,012101.OF,128.11567617259
742,012229.OF,105.23427344912
743,012242.OF,100.03402580336
744,012265.OF,105.5714976652
745,012273.OF,129.12369928146
746,012279.OF,109.40581353636
747,012290.OF,111.7925749959
748,012352.OF,115.52678896922
749,012356.OF,100.08134969376
750,012395.OF,114.24127313502
751,012451.OF,116.89745648652
752,012452.OF,101.40837184221
753,012465.OF,104.34823788642
754,012468.OF,100.32505453607
755,012489.OF,109.09037292962
756,012567.OF,100.04064250046
757,012580.OF,113.24524602038
758,012591.OF,113.12635074759
759,012742.OF,100.31802135865
760,012750.OF,129.79074891452
761,012773.OF,136.35617525841
762,012803.OF,135.53433284111
763,012806.OF,108.55095151753
764,012823.OF,109.89616849723
765,012933.OF,124.54587845793
766,012941.OF,118.84114389094
767,012948.OF,142.14775027178
768,013008.OF,136.9974750635
769,013062.OF,119.48172485491
770,013065.OF,100.86565725125
771,013068.OF,112.7958857231
772,013075.OF,100.04323532072
773,013077.OF,130.59451812702
774,013087.OF,107.21858837901
775,013159.OF,135.24474497026
776,013206.OF,109.12452985902
777,013213.OF,100.04219091623
778,013216.OF,123.54802054628
779,013236.OF,100.80782791702
780,013265.OF,112.87784981065
781,013336.OF,100.72308690141
782,013351.OF,100.29556888115
783,013373.OF,100.18006805412
784,013375.OF,126.01963677813
785,013391.OF,108.36603081594
786,013405.OF,
787,013408.OF,128.51554446171
788,013419.OF,128.64405002166
789,013456.OF,
790,013457.OF,101.52249013283
791,013459.OF,100.07695187696
792,013487.OF,163.04715457018
793,013494.OF,131.65508103824
794,013522.OF,100.8531739023
795,013538.OF,100.03766979568
796,013563.OF,102.44470369281
797,013648.OF,111.41574529818
798,013654.OF,167.47102506761
799,013699.OF,101.96827088378
800,013703.OF,101.07241229979
801,013718.OF,119.10803375467
802,013723.OF,163.10888525886
803,013728.OF,113.60747691849
804,013780.OF,118.08075921729
805,013799.OF,100.14960850767
806,013804.OF,121.52240967904
807,013808.OF,128.75905003157
808,013821.OF,130.63796812096
809,013838.OF,134.86460328883
810,013864.OF,100.27992377957
811,013875.OF,121.39212396234
812,013901.OF,100.72667899056
813,013931.OF,113.89724439212
814,013952.OF,100.03795770791
815,013976.OF,136.98641040174
816,014004.OF,133.51852616844
817,014012.OF,100.04622493945
818,014059.OF,110.07325721431
819,014097.OF,100.26483510796
820,014105.OF,113.56892833403
821,014230.OF,116.5518830515
822,014231.OF,120.64211796847
823,014234.OF,118.60669823772
824,014242.OF,121.99572583659
825,014248.OF,110.80494644875
826,014250.OF,123.09570385432
827,014252.OF,120.3910222233
828,014257.OF,113.29763015129
829,014315.OF,102.43277549688
830,014367.OF,100.12127093423
831,014392.OF,115.2321272065
832,014435.OF,100.03084302101
833,014446.OF,104.52290418452
834,014452.OF,
835,014464.OF,146.92014799748
836,014474.OF,
837,014476.OF,116.64401313282
838,014480.OF,112.07881020845
839,014504.OF,133.62506329011
840,014517.OF,107.15579164754
841,014552.OF,100.04728436011
842,014638.OF,103.2293528794
843,014714.OF,122.85658171878
844,014721.OF,140.35892398876
845,014740.OF,100.52632983863
846,014778.OF,
847,014815.OF,100.09755685221
848,014856.OF,124.3940915021
849,014858.OF,124.3940915021
850,014952.OF,
851,014959.OF,
852,014965.OF,121.62890228056
853,014966.OF,111.14867841427
854,014973.OF,124.92066970109
855,015018.OF,
856,015049.OF,100.03381611176
857,015081.OF,128.60499045952
858,015209.OF,116.01908897047
859,015255.OF,
860,015260.OF,
861,015263.OF,134.33121103093
862,015301.OF,108.94154327438
863,015315.OF,124.11701103083
864,015397.OF,116.39507978461
865,015423.OF,108.70122627443
866,015469.OF,100.02929067549
867,015471.OF,118.88842758957
868,015473.OF,170.05128230462
869,015487.OF,
870,015492.OF,
871,015516.OF,109.9264359057
872,015530.OF,
873,015552.OF,109.04200305734
874,015569.OF,
875,015581.OF,
876,015622.OF,
877,015624.OF,
878,015629.OF,100.03391482974
879,015653.OF,
880,015654.OF,129.63607924869
881,015720.OF,100.13773197183
882,015736.OF,115.01490867517
883,015746.OF,105.74183607561
884,015811.OF,158.91959283293
885,015815.OF,101.6443932427
886,015830.OF,100.04247348762
887,015832.OF,117.33715931595
888,015834.OF,113.01267849382
889,015848.OF,105.34081941696
890,015852.OF,
891,015853.OF,100.05104570545
892,015858.OF,104.79835507771
893,015893.OF,
894,015913.OF,
895,015917.OF,118.71376291392
896,015925.OF,
897,015949.OF,100.35776101579
898,015969.OF,140.77317310495
899,016009.OF,
900,016011.OF,
901,016023.OF,
902,016024.OF,
903,016031.OF,
904,016034.OF,117.05222378822
905,016111.OF,
906,016172.OF,100.07815267789
907,016184.OF,
908,016189.OF,
909,016191.OF,100.05837578174
910,016208.OF,
911,016212.OF,
912,016235.OF,
913,016247.OF,
914,016296.OF,100.03428173272
915,016396.OF,
916,016411.OF,
917,016426.OF,
918,016427.OF,107.89650354783
919,016432.OF,
920,016483.OF,
921,016497.OF,124.3940915021
922,016510.OF,
923,016526.OF,
924,016585.OF,
925,016609.OF,
926,016614.OF,
927,016674.OF,
928,016689.OF,
929,016695.OF,
930,016790.OF,
931,016793.OF,
932,016799.OF,
933,016812.OF,
934,016816.OF,
935,016871.OF,
936,016875.OF,
937,016885.OF,
938,016914.OF,
939,016925.OF,
940,016928.OF,
941,016947.OF,
942,016951.OF,
943,016955.OF,
944,017006.OF,
945,017024.OF,
946,017129.OF,
947,017137.OF,
948,017201.OF,
949,017305.OF,
950,017307.OF,
951,017314.OF,
952,017328.OF,
953,017428.OF,
954,017432.OF,
955,017438.OF,
956,017500.OF,
957,017529.OF,
958,017614.OF,
959,017659.OF,
960,017671.OF,
961,017681.OF,
962,017687.OF,
963,017695.OF,
964,017777.OF,
965,017812.OF,
966,018011.OF,
967,018085.OF,
