,thscode,ths_jjggbl_fund
980,050106.OF,123.95010120529
981,070005.OF,132.0136869733
982,070025.OF,130.83939328546
983,070037.OF,112.97543514101
984,090021.OF,100.09431205822
985,100018.OF,120.91227140659
986,100058.OF,112.47302008517
987,100066.OF,112.36584174787
988,100072.OF,125.34834498593
989,110035.OF,109.60679041237
990,110051.OF,129.44948435684
991,110053.OF,116.75819695903
992,160602.OF,118.83881024503
993,202103.OF,104.35371446559
994,202108.OF,133.51677926831
995,217003.OF,116.62235483649
996,217022.OF,121.85075592212
997,261001.OF,121.71948144705
998,270043.OF,
999,270048.OF,132.59818832775
