,thscode,ths_jjggbl_fund
131,002832.OF,123.70598770346
132,002864.OF,120.3202613626
133,002868.OF,126.95416336851
134,002898.OF,136.71713699644
135,002904.OF,103.89083616646
136,002927.OF,114.30203445263
137,002929.OF,115.01774009611
138,002930.OF,114.91505742676
139,002970.OF,120.54272671413
140,002985.OF,100.34672534145
141,002991.OF,133.44181586703
142,002994.OF,100.38885041935
143,003039.OF,103.81664531884
144,003056.OF,124.56172902876
145,003102.OF,110.76539724989
146,003155.OF,129.13954993744
147,003162.OF,115.89117211053
148,003188.OF,100.03624243373
149,003192.OF,127.38550703526
150,003193.OF,100.1608399673
151,003209.OF,111.81999232436
152,003213.OF,100.04729838302
153,003214.OF,126.72164334735
154,003223.OF,110.17611754131
155,003258.OF,115.16219072302
156,003260.OF,111.12013472879
157,003265.OF,107.92263930504
158,003268.OF,122.40504624376
159,003269.OF,150.40033330349
160,003280.OF,114.8375405691
161,003285.OF,133.58248216136
162,003289.OF,107.26076384648
163,003290.OF,100.76401343163
164,003309.OF,124.90486288928
165,003313.OF,100.03517117455
166,003315.OF,100.03230573116
167,003327.OF,126.01202717589
168,003329.OF,116.20627034147
169,003417.OF,123.95321197259
170,003428.OF,138.21703498301
171,003445.OF,134.21231822681
172,003452.OF,125.96846555113
173,003454.OF,111.36151315805
174,003528.OF,100.03881356072
175,003547.OF,112.90931889476
176,003571.OF,140.49121398615
177,003590.OF,111.87169624442
178,003605.OF,113.1301242147
179,003607.OF,124.77535058923
180,003640.OF,118.6322711454
181,003651.OF,131.31697563169
182,003660.OF,153.855125701
183,003662.OF,114.60140505859
184,003671.OF,104.99676327873
185,003673.OF,100.45431840641
186,003703.OF,100.24211646564
187,003730.OF,133.42326471935
188,003746.OF,136.8167852586
189,003770.OF,100.03878731593
190,003809.OF,124.39237900692
191,003832.OF,100.03765542217
192,003847.OF,108.18079281034
193,003859.OF,104.98604161779
194,003863.OF,124.97720793703
195,003869.OF,127.61786898094
196,003880.OF,114.60421750296
197,003929.OF,100.03678125442
198,003949.OF,129.12850455975
199,003983.OF,123.42528245435
200,004020.OF,116.20471542282
201,004027.OF,105.44652162887
202,004030.OF,123.73605037981
203,004031.OF,144.34565103542
204,004032.OF,136.24181463666
205,004042.OF,127.67655815516
206,004052.OF,130.28035712993
207,004061.OF,118.33215289794
208,004118.OF,125.20901818348
209,004122.OF,118.2494742078
210,004126.OF,108.58267111036
211,004127.OF,106.9868257645
212,004136.OF,184.91638671084
213,004140.OF,132.73812739575
214,004141.OF,127.69049235372
215,004200.OF,104.738199093
216,004230.OF,120.49439916199
217,004238.OF,100.0877966383
218,004307.OF,127.13650875266
219,004322.OF,128.75319002398
220,004334.OF,123.6235705607
221,004366.OF,103.57880869105
222,004388.OF,116.46960171717
223,004438.OF,151.12036947497
224,004459.OF,111.04581012929
225,004479.OF,122.68394809141
226,004498.OF,135.47931173805
227,004499.OF,128.29624558587
228,004503.OF,139.62715213474
229,004504.OF,116.62783106693
230,004544.OF,119.79494949333
231,004547.OF,116.15808385032
232,004555.OF,112.5997869053
233,004601.OF,126.79322829639
234,004614.OF,130.8527201705
235,004637.OF,111.76908630935
236,004639.OF,114.62929313124
237,004655.OF,100.04018448414
238,004672.OF,115.91567006674
239,004689.OF,133.00472441368
240,004705.OF,118.02147974889
241,004722.OF,100.03653126972
242,004728.OF,100.19914919893
243,004736.OF,134.23483774127
244,004797.OF,114.51328750169
245,004821.OF,149.00239092789
246,004839.OF,121.25492856172
247,004859.OF,185.41587573045
248,004882.OF,100.03911402342
249,004887.OF,115.66028773729
250,004899.OF,106.11528580035
251,004910.OF,114.07238708685
252,004911.OF,122.80432411739
253,004919.OF,152.54853394419
254,004920.OF,131.65888616001
255,004923.OF,106.8328587146
256,004940.OF,132.2303438895
257,004954.OF,104.01916519124
258,004956.OF,100.0569601235
259,004978.OF,165.19604620882
260,005024.OF,145.21560794919
261,005072.OF,108.96101611167
262,005073.OF,100.0552265251
263,005099.OF,107.62312242331
264,005124.OF,148.28786279024
265,005171.OF,114.01677190213
266,005200.OF,100.0782797756
267,005307.OF,113.69488372413
268,005309.OF,100.03662264134
269,005321.OF,100.03628119558
270,005322.OF,116.04321609338
271,005336.OF,125.60964703349
272,005362.OF,130.50021632363
273,005364.OF,110.66991733176
274,005369.OF,140.56542808056
275,005383.OF,121.46117715235
276,005388.OF,153.28328146472
277,005393.OF,119.50221807646
278,005398.OF,138.56996389158
279,005419.OF,116.1735254753
280,005432.OF,144.2275957684
281,005435.OF,124.48464344689
282,005439.OF,129.82144440309
283,005442.OF,138.44008314888
284,005462.OF,100.04892877767
285,005469.OF,130.1244000207
286,005525.OF,132.4154921794
287,005531.OF,101.88122613069
288,005577.OF,117.8213274173
289,005590.OF,100.04094796306
290,005594.OF,136.10554701359
291,005606.OF,101.05934498826
292,005622.OF,111.26082942773
293,005631.OF,112.94324397685
294,005648.OF,131.44057486595
295,005666.OF,118.20955009723
296,005670.OF,114.71530801316
297,005684.OF,124.35113666916
298,005703.OF,131.29610566613
299,005705.OF,122.08350989806
300,005709.OF,104.39514538626
301,005710.OF,135.29565430945
302,005712.OF,161.59079427002
303,005718.OF,180.97215930173
304,005719.OF,130.79352598669
305,005736.OF,111.12123424283
306,005740.OF,119.90275965596
307,005754.OF,123.54653159864
308,005772.OF,138.82990357932
309,005781.OF,146.05466762935
310,005782.OF,106.8299059423
311,005784.OF,129.31088104296
312,005791.OF,109.36944278304
313,005816.OF,115.63373466159
314,005820.OF,135.39879628875
315,005831.OF,131.24291450558
316,005836.OF,113.24034052496
317,005841.OF,134.79461490491
318,005842.OF,136.44953813611
319,005845.OF,123.708226349
320,005853.OF,120.18344954866
321,005854.OF,118.01318448971
322,005862.OF,100.04268888863
323,005864.OF,111.61248026081
324,005871.OF,133.08899582582
325,005879.OF,141.84979210648
326,005897.OF,115.78568216394
327,005898.OF,116.58339231064
328,005920.OF,110.05735895212
329,005921.OF,140.62864580708
330,005971.OF,100.05492685288
331,005972.OF,119.50885641618
332,005988.OF,122.39490729188
333,006029.OF,121.14130102045
334,006032.OF,109.70281574751
335,006043.OF,111.99550057519
336,006045.OF,112.96112485654
337,006053.OF,126.27228035911
338,006066.OF,112.48888760454
339,006076.OF,117.82820799251
340,006082.OF,137.58349447091
341,006088.OF,110.58531942822
342,006097.OF,115.21898977215
343,006107.OF,124.31601862623
344,006112.OF,104.03605389568
345,006116.OF,107.78543576005
346,006120.OF,130.6404112438
347,006137.OF,126.72185634042
348,006150.OF,165.06631902253
349,006151.OF,127.39630318113
350,006169.OF,135.59529865491
351,006171.OF,138.11978344328
352,006172.OF,111.21074943127
353,006191.OF,130.87483187419
354,006275.OF,105.62461956507
355,006287.OF,117.59431648846
356,006319.OF,109.17721591963
357,006325.OF,102.00493682446
358,006332.OF,114.80085488075
359,006360.OF,120.63150178018
360,006367.OF,116.32645194811
361,006378.OF,113.33308614541
362,006393.OF,122.37944583117
363,006405.OF,100.06148622155
364,006411.OF,104.35683426475
365,006421.OF,121.31334676181
366,006427.OF,100.11395734534
367,006434.OF,103.23098548803
368,006436.OF,106.30657308301
369,006450.OF,113.67474902427
370,006464.OF,107.61714792714
371,006468.OF,114.66255656037
372,006489.OF,100.03508485785
373,006504.OF,136.53677445362
374,006517.OF,114.94968482917
375,006552.OF,140.77611162869
376,006570.OF,133.76843791713
377,006582.OF,120.31675488713
378,006591.OF,124.15280919588
379,006597.OF,108.82540246965
380,006599.OF,101.35984947356
381,006617.OF,141.15842527255
382,006626.OF,115.12423884058
383,006629.OF,105.04677052033
384,006635.OF,127.14743511627
385,006646.OF,117.23946883035
386,006653.OF,101.87856744065
387,006660.OF,116.97555162943
388,006662.OF,106.72890473161
389,006664.OF,106.72890473161
390,006665.OF,124.82836365786
391,006668.OF,131.0801690716
392,006683.OF,108.6149761306
393,006684.OF,128.20866163375
394,006707.OF,127.36244900746
395,006714.OF,115.18348137255
396,006740.OF,117.73617011802
397,006750.OF,134.4808196747
398,006758.OF,122.74270050104
399,006764.OF,133.19001356401
400,006771.OF,117.26387882637
401,006772.OF,101.48954314725
402,006776.OF,124.76292901633
403,006782.OF,121.11010388924
404,006791.OF,100.06581951652
405,006793.OF,128.17844720501
406,006797.OF,122.37515234664
407,006804.OF,108.57935320813
408,006806.OF,100.11765959879
409,006824.OF,110.4640286526
410,006829.OF,136.9446583706
411,006834.OF,136.799091567
412,006838.OF,127.38994819366
413,006841.OF,106.48932385012
414,006846.OF,142.6687392939
415,006850.OF,117.27293528285
416,006852.OF,107.16170744116
417,006869.OF,100.1371653244
418,006874.OF,108.34685826105
419,006884.OF,102.14852151311
420,006885.OF,102.14852151311
421,006893.OF,125.54424649558
422,006901.OF,131.80930383303
423,006907.OF,103.21611225707
424,006915.OF,120.90587091248
425,006919.OF,130.9995874935
426,006929.OF,127.71068136758
427,006934.OF,117.23352517129
428,006936.OF,137.04778517269
429,006944.OF,127.6257521002
430,006953.OF,138.41007349851
431,006955.OF,100.19482750116
432,006956.OF,158.9527712557
433,006958.OF,148.42831739206
434,006963.OF,124.55390264966
435,006965.OF,104.71679551254
436,006970.OF,100.06199493509
437,006984.OF,135.58041250299
438,006985.OF,123.94916259623
439,006986.OF,146.56085050784
440,006995.OF,115.72577237633
441,006998.OF,120.09736634289
442,007017.OF,125.05106971305
443,007050.OF,124.5497854988
444,007053.OF,114.84594522858
445,007061.OF,119.81640631708
446,007068.OF,100.04478351673
447,007086.OF,141.88130323967
448,007104.OF,136.10137466147
449,007105.OF,111.04542022777
450,007121.OF,131.84228314774
451,007145.OF,152.80283688943
452,007158.OF,100.04973862484
453,007167.OF,113.36450958807
454,007175.OF,133.83051836202
455,007184.OF,116.67740464819
456,007199.OF,109.79144734955
457,007201.OF,115.46812908928
458,007213.OF,119.91889530164
459,007215.OF,136.73163000807
460,007220.OF,111.77198992389
461,007268.OF,152.23791103268
462,007278.OF,102.1735365252
463,007295.OF,126.11063072293
464,007321.OF,106.99062228293
465,007342.OF,127.49085930298
466,007347.OF,115.19295209404
467,007373.OF,108.70646473003
468,007374.OF,100.09166462636
469,007408.OF,117.30537655014
470,007417.OF,116.95926796915
471,007427.OF,108.01992053177
472,007440.OF,126.52926363199
473,007447.OF,110.89762724638
474,007451.OF,125.12890145541
475,007454.OF,100.0703513524
476,007496.OF,134.67913648644
477,007513.OF,101.03137888513
478,007515.OF,105.99834870384
479,007517.OF,117.41145158508
480,007525.OF,155.1934340929
481,007529.OF,132.98549286111
482,007535.OF,151.93351740019
483,007537.OF,129.87454305871
484,007542.OF,106.17435619109
485,007544.OF,126.80806834532
486,007555.OF,100.03530300464
487,007562.OF,122.09634665409
488,007572.OF,115.71607657858
489,007573.OF,183.30681480102
490,007576.OF,136.54284113491
491,007584.OF,100.05571127802
492,007585.OF,136.39649152399
493,007589.OF,147.08630409284
494,007595.OF,130.27385360625
495,007600.OF,159.92242016349
496,007603.OF,100.14556255692
497,007616.OF,126.59756757358
498,007618.OF,126.59756757358
499,007619.OF,164.98939495888
500,007645.OF,107.194328638
501,007653.OF,
502,007659.OF,100.04046832726
503,007670.OF,100.16850832083
504,007680.OF,121.04931453141
505,007681.OF,131.90492357368
506,007682.OF,161.85694002532
507,007691.OF,129.73372392548
508,007692.OF,122.63111334244
509,007706.OF,106.19360981899
510,007714.OF,118.73398967114
511,007716.OF,129.84748949721
512,007717.OF,136.799091567
513,007723.OF,166.95375490429
514,007740.OF,131.75872317968
515,007744.OF,123.021962841
516,007754.OF,105.96728927254
517,007758.OF,125.29432925837
518,007761.OF,168.32811962964
519,007762.OF,107.77468619382
520,007772.OF,103.47436113793
521,007823.OF,106.55367184447
522,007828.OF,105.78001626796
523,007830.OF,
524,007836.OF,119.43196030715
525,007852.OF,131.92845762082
526,007867.OF,148.86664456081
527,007870.OF,104.16300313691
528,007871.OF,100.05124903645
529,007888.OF,132.26529222971
530,007915.OF,120.55542591927
531,007928.OF,136.9646435508
532,007930.OF,123.83587029844
533,007935.OF,100.40939131534
534,007948.OF,146.43443559208
535,007949.OF,110.99981610361
536,007953.OF,138.6096485792
537,007954.OF,117.30437739792
538,007958.OF,128.99979145188
539,007967.OF,144.72899838857
540,007970.OF,129.88929069816
541,007985.OF,119.6301116788
542,007986.OF,108.74475496959
543,007990.OF,135.37118361396
544,007996.OF,115.52188317617
545,007997.OF,158.23770000904
546,008003.OF,135.60641309647
547,008014.OF,163.57481062073
548,008017.OF,138.63985135578
549,008018.OF,138.49010271926
550,008022.OF,113.24534830278
551,008027.OF,161.17140599351
552,008030.OF,125.60611118957
553,008031.OF,113.87844425649
554,008032.OF,139.11534053083
555,008102.OF,177.72919676342
556,008104.OF,
557,008117.OF,152.60321438994
558,008130.OF,139.12524860888
559,008139.OF,135.81914169536
560,008170.OF,114.45423486622
561,008204.OF,128.38092407476
562,008207.OF,109.97210405541
563,008214.OF,147.88426210145
564,008217.OF,137.96553013191
565,008219.OF,137.8951002742
566,008223.OF,147.01300065618
567,008229.OF,131.35557199724
568,008231.OF,115.88195998456
569,008242.OF,105.25011466576
570,008266.OF,135.25366535172
571,008278.OF,134.42263504066
572,008302.OF,114.74991008569
573,008316.OF,190.99442366448
574,008338.OF,146.0783975274
575,008349.OF,145.20423796989
576,008352.OF,123.79191049875
577,008366.OF,136.51065959702
578,008383.OF,122.50342091177
579,008406.OF,107.01451078747
580,008409.OF,111.93436655059
581,008411.OF,120.66377585382
582,008429.OF,165.07344424359
583,008460.OF,120.46616692835
584,008463.OF,121.13317707446
585,008465.OF,134.88589533031
586,008471.OF,146.33956925755
587,008478.OF,197.21689535504
588,008493.OF,151.85103729098
589,008497.OF,121.19246882407
590,008508.OF,100.11999802077
591,008509.OF,137.05770888733
592,008516.OF,110.81920327624
593,008521.OF,155.00503807771
594,008535.OF,168.25600836107
595,008539.OF,100.03423340631
596,008558.OF,100.0406918804
597,008568.OF,157.4362625761
598,008569.OF,
599,008575.OF,159.60783358328
600,008582.OF,125.61672129994
601,008587.OF,107.36318156069
602,008596.OF,136.89832919739
603,008608.OF,137.81062231686
604,008620.OF,121.23101610704
605,008644.OF,169.46917541625
606,008646.OF,108.8077385233
607,008648.OF,118.30157423364
608,008649.OF,136.14560212671
609,008650.OF,100.04589830417
610,008651.OF,143.67174887996
611,008661.OF,132.60730082214
612,008674.OF,141.46597643078
613,008675.OF,178.31193842959
614,008700.OF,155.60625917978
615,008722.OF,154.03293244907
616,008730.OF,119.3383291921
617,008738.OF,159.24364318411
618,008746.OF,100.30335017217
619,008761.OF,116.23679706118
620,008762.OF,126.07789475237
621,008774.OF,100.32559833735
622,008796.OF,126.9787420485
623,008802.OF,134.14972729007
624,008807.OF,107.1414968405
625,008826.OF,130.7107342233
626,008829.OF,100.04917438583
627,008857.OF,109.70202346009
628,008862.OF,100.13387826379
629,008863.OF,154.29107644247
630,008875.OF,109.0984222283
631,008902.OF,134.87826298784
632,008925.OF,132.79714679958
633,008995.OF,117.90684794493
634,009001.OF,116.02408864252
635,009021.OF,113.07136220612
636,009041.OF,113.63174484488
637,009045.OF,102.26915966447
638,009082.OF,102.79923741247
639,009091.OF,103.60515022565
640,009105.OF,158.81241043479
641,009148.OF,139.88525427439
642,009166.OF,125.96149072853
643,009167.OF,108.03763380401
644,009207.OF,124.29965352594
645,009212.OF,146.0591915067
646,009235.OF,157.75584054013
647,009237.OF,119.23069470813
648,009252.OF,113.51691133906
649,009254.OF,183.91792415453
650,009257.OF,117.73617011802
651,009271.OF,113.95695698765
652,009284.OF,100.06506522603
653,009289.OF,108.05895376782
654,009290.OF,103.40661120602
655,009292.OF,149.70505171504
656,009294.OF,118.78365836208
657,009298.OF,100.03733420479
658,009306.OF,107.38161056316
659,009309.OF,101.62309131611
660,009338.OF,129.79857409492
661,009343.OF,129.58534303027
662,009356.OF,107.81847887787
663,009417.OF,155.48969585577
664,009450.OF,126.24198981643
665,009453.OF,100.20871625979
666,009483.OF,114.57844917926
667,009577.OF,171.02788555611
668,009578.OF,149.01885262166
669,009580.OF,116.13400005058
670,009583.OF,174.48778723168
671,009587.OF,151.7201680653
672,009599.OF,133.24139426861
673,009600.OF,125.87950664888
674,009632.OF,180.44174887275
675,009643.OF,100.05764534566
676,009655.OF,132.09465778921
677,009666.OF,180.51603286518
678,009685.OF,120.71486907531
679,009711.OF,136.7739899098
680,009732.OF,162.33464195711
681,009749.OF,174.86976860763
682,009770.OF,132.54571281988
683,009792.OF,124.84103219202
684,009799.OF,146.68913621791
685,009809.OF,155.37293822613
686,009831.OF,106.02106131492
687,009851.OF,136.59232585613
688,009866.OF,169.97764593695
689,009920.OF,117.45324379743
690,009922.OF,130.61149487579
691,009933.OF,158.72026485709
692,009953.OF,126.65293059642
693,010048.OF,123.54653159864
694,010083.OF,107.24794272025
695,010084.OF,126.37640322413
696,010092.OF,100.06124924481
697,010168.OF,105.19840187333
698,010191.OF,108.50447558733
699,010232.OF,116.50233722662
700,010254.OF,108.4381166036
701,010258.OF,109.05459315346
702,010462.OF,154.311573568
703,010471.OF,170.85707911442
704,010477.OF,101.41147914549
705,010479.OF,120.91270801331
706,010482.OF,151.96970954827
707,010485.OF,177.29546802483
708,010580.OF,161.70166461244
709,010621.OF,165.04128044108
710,010627.OF,179.95236767849
711,010632.OF,143.02364137591
712,010634.OF,128.52744755204
713,010639.OF,167.49790624421
714,010653.OF,123.37145312169
715,010753.OF,104.98604161779
716,010836.OF,125.90556544737
717,010946.OF,102.34018098156
718,010983.OF,181.37011291132
719,011067.OF,113.69488372413
720,011079.OF,131.31802563066
721,011080.OF,102.66350479353
722,011088.OF,122.84705898453
723,011262.OF,124.19102676922
724,011292.OF,100.03508485785
725,011294.OF,123.39279352679
726,011529.OF,111.65895717164
727,011617.OF,102.14852151311
728,011655.OF,104.2431160111
729,011683.OF,137.25546396522
730,011699.OF,134.50208487536
731,011719.OF,137.94528266008
732,011890.OF,120.52724414946
733,011943.OF,166.14547718938
734,011946.OF,107.95601925242
735,011952.OF,110.69748507564
736,011953.OF,128.1999661294
737,011955.OF,124.97720793703
738,011960.OF,115.11301043739
739,011961.OF,127.90454971617
740,011968.OF,127.14720170454
741,012101.OF,130.74059538821
742,012229.OF,121.1756768824
743,012242.OF,100.03519813053
744,012265.OF,106.2068400949
745,012273.OF,113.65297796028
746,012279.OF,133.46720189749
747,012290.OF,119.58831545015
748,012352.OF,131.21893229838
749,012356.OF,112.65312793731
750,012395.OF,126.9298357504
751,012451.OF,108.57943532261
752,012452.OF,120.2752284244
753,012465.OF,123.00407499442
754,012468.OF,100.22704399293
755,012489.OF,124.39237900692
756,012567.OF,
757,012580.OF,122.86336735859
758,012591.OF,130.33795098358
759,012742.OF,
760,012750.OF,131.52745251229
761,012773.OF,126.11970178814
762,012803.OF,126.0539710577
763,012806.OF,101.34884869544
764,012823.OF,122.01812068312
765,012933.OF,100.11599935686
766,012941.OF,126.87524014755
767,012948.OF,138.73219788945
768,013008.OF,125.63854995026
769,013062.OF,
770,013065.OF,100.05280658386
771,013068.OF,111.48004465047
772,013075.OF,119.20388754101
773,013077.OF,134.1340539057
774,013087.OF,126.0547377043
775,013159.OF,114.88600181884
776,013206.OF,130.32010598099
777,013213.OF,
778,013216.OF,134.18229568312
779,013236.OF,101.49743536327
780,013265.OF,119.32537407349
781,013336.OF,100.58144416898
782,013351.OF,
783,013373.OF,100.16095973982
784,013375.OF,102.92129962274
785,013391.OF,116.12273780747
786,013405.OF,
787,013408.OF,
788,013419.OF,131.58341116608
789,013456.OF,123.021962841
790,013457.OF,108.97585511727
791,013459.OF,107.70196155736
792,013487.OF,
793,013494.OF,118.8734015962
794,013522.OF,121.45854387077
795,013538.OF,
796,013563.OF,125.606473833
797,013648.OF,134.31491849947
798,013654.OF,149.5750499341
799,013699.OF,128.95501063948
800,013703.OF,119.60953963643
801,013718.OF,
802,013723.OF,
803,013728.OF,125.01008911692
804,013780.OF,135.42996585878
805,013799.OF,100.11982821312
806,013804.OF,125.1799948103
807,013808.OF,100.23221011236
808,013821.OF,127.26263543894
809,013838.OF,107.85094203482
810,013864.OF,102.08586444738
811,013875.OF,106.8711095472
812,013901.OF,121.85760925864
813,013931.OF,100.03773973716
814,013952.OF,105.63471378258
815,013976.OF,150.6787153739
816,014004.OF,102.47300650605
817,014012.OF,100.04126830214
818,014059.OF,
819,014097.OF,100.09860327607
820,014105.OF,111.03696026917
821,014230.OF,
822,014231.OF,119.89441489448
823,014234.OF,115.91679495243
824,014242.OF,126.29788476978
825,014248.OF,125.39088921492
826,014250.OF,122.56710558266
827,014252.OF,
828,014257.OF,100.12664327432
829,014315.OF,
830,014367.OF,100.11395734534
831,014392.OF,137.55747982746
832,014435.OF,100.03343072788
833,014446.OF,113.41966688493
834,014452.OF,
835,014464.OF,
836,014474.OF,
837,014476.OF,116.04833703319
838,014480.OF,
839,014504.OF,117.30537655014
840,014517.OF,100.41589378249
841,014552.OF,
842,014638.OF,103.21611225707
843,014714.OF,
844,014721.OF,
845,014740.OF,
846,014778.OF,
847,014815.OF,
848,014856.OF,
849,014858.OF,
850,014952.OF,
851,014959.OF,
852,014965.OF,
853,014966.OF,
854,014973.OF,
855,015018.OF,
856,015049.OF,
857,015081.OF,
858,015209.OF,
859,015255.OF,
860,015260.OF,
861,015263.OF,
862,015301.OF,
863,015315.OF,
864,015397.OF,
865,015423.OF,
866,015469.OF,
867,015471.OF,
868,015473.OF,
869,015487.OF,
870,015492.OF,
871,015516.OF,
872,015530.OF,
873,015552.OF,
874,015569.OF,
875,015581.OF,
876,015622.OF,
877,015624.OF,
878,015629.OF,
879,015653.OF,
880,015654.OF,
881,015720.OF,
882,015736.OF,
883,015746.OF,
884,015811.OF,
885,015815.OF,
886,015830.OF,
887,015832.OF,
888,015834.OF,
889,015848.OF,
890,015852.OF,
891,015853.OF,
892,015858.OF,
893,015893.OF,
894,015913.OF,
895,015917.OF,
896,015925.OF,
897,015949.OF,
898,015969.OF,
899,016009.OF,
900,016011.OF,
901,016023.OF,
902,016024.OF,
903,016031.OF,
904,016034.OF,
905,016111.OF,
906,016172.OF,
907,016184.OF,
908,016189.OF,
909,016191.OF,
910,016208.OF,
911,016212.OF,
912,016235.OF,
913,016247.OF,
914,016296.OF,
915,016396.OF,
916,016411.OF,
917,016426.OF,
918,016427.OF,
919,016432.OF,
920,016483.OF,
921,016497.OF,
922,016510.OF,
923,016526.OF,
924,016585.OF,
925,016609.OF,
926,016614.OF,
927,016674.OF,
928,016689.OF,
929,016695.OF,
930,016790.OF,
931,016793.OF,
932,016799.OF,
933,016812.OF,
934,016816.OF,
935,016871.OF,
936,016875.OF,
937,016885.OF,
938,016914.OF,
939,016925.OF,
940,016928.OF,
941,016947.OF,
942,016951.OF,
943,016955.OF,
944,017006.OF,
945,017024.OF,
946,017129.OF,
947,017137.OF,
948,017201.OF,
949,017305.OF,
950,017307.OF,
951,017314.OF,
952,017328.OF,
953,017428.OF,
954,017432.OF,
955,017438.OF,
956,017500.OF,
957,017529.OF,
958,017614.OF,
959,017659.OF,
960,017671.OF,
961,017681.OF,
962,017687.OF,
963,017695.OF,
964,017777.OF,
965,017812.OF,
966,018011.OF,
967,018085.OF,
968,018169.OF,
969,018196.OF,
970,018252.OF,
971,018256.OF,
972,018275.OF,
973,018407.OF,
974,018559.OF,
975,018584.OF,
976,018666.OF,
977,040040.OF,125.92725927632
978,040045.OF,114.40663486109
979,050027.OF,126.45174695733
980,050106.OF,116.76395570403
981,070005.OF,128.62832203112
982,070025.OF,126.1660492684
983,070037.OF,132.77010506384
984,090021.OF,100.25540355835
985,100018.OF,124.84540317924
986,100058.OF,129.87103602803
987,100066.OF,127.0863662381
988,100072.OF,136.68669315009
989,110035.OF,118.75270816244
990,110051.OF,100.505949686
991,110053.OF,126.19749894188
992,160602.OF,117.14438639746
993,202103.OF,131.94755429507
994,202108.OF,136.40447323114
995,217003.OF,116.12273780747
