,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
91,001578.OF,1.2749239855597,86.400991738252,
92,001785.OF,,23.754879578701,
93,001819.OF,,2.0864494839792,
94,001911.OF,4.4251278412501,24.830258259066,
95,001960.OF,,7.9561434709356,
96,001961.OF,,23.255854362562,
97,001993.OF,,49.580740292193,
98,002109.OF,2.9550592179803,58.717366517616,
99,002140.OF,,23.506948169577,
100,002143.OF,,,
101,002169.OF,,13.02171257262,
102,002175.OF,,100.0,
103,002188.OF,7.666717838159,92.333282161841,
104,002198.OF,,74.067801592951,
105,002206.OF,4.6422968147703,12.392457064117,
106,002268.OF,,30.483467208249,
107,002301.OF,,9.749457929213,
108,002336.OF,,84.884084054303,
109,002338.OF,,8.6324244768827,
110,002341.OF,,5.2424450566518,
111,002354.OF,,100.0,
112,002377.OF,0.24229351453591,12.441932073433,
113,002381.OF,0.61188310885431,0.18413668207725,
114,002395.OF,,,
115,002438.OF,,5.3233975156546,
116,002445.OF,,4.115574976553,
117,002447.OF,4.0161788777982,13.16091812229,
118,002452.OF,18.318623814311,81.681376185689,
119,002466.OF,,58.791329307969,
120,002483.OF,11.243015576911,,
121,002548.OF,,8.5144299607724,
122,002549.OF,15.409465014717,0.75980045948581,
123,002552.OF,,32.778588969358,
124,002568.OF,,24.591016893626,
125,002578.OF,,23.382353203884,
126,002600.OF,,5.6907735814745,
127,002603.OF,,10.410228279055,
128,002625.OF,,74.575935327495,
129,002638.OF,13.060182666154,86.939817333846,
130,002698.OF,,28.45223826161,
131,002716.OF,,100.0,
132,002750.OF,,29.812032546003,
133,002754.OF,,4.4717040821822,
134,002755.OF,,24.112203159258,
135,002781.OF,,31.930964989949,
136,002817.OF,,72.605935223997,
137,002832.OF,,29.560338926585,
138,002864.OF,,5.1405958846086,
139,002868.OF,4.0199948811704,6.5448846500437,
140,002898.OF,,100.0,
141,002904.OF,,1.3471421708763,
142,002927.OF,20.544827827014,1.6025906766027,
143,002929.OF,,18.95348121052,
144,002930.OF,,100.0,
145,002970.OF,,100.0,
146,002985.OF,19.47478327638,0.23480364098003,
147,002991.OF,,100.0,
148,002994.OF,,100.0,
149,003039.OF,,98.286033690482,
150,003102.OF,24.129088043342,,
151,003155.OF,,5.1533640527063,
152,003162.OF,,18.587804002842,
153,003188.OF,4.6974332674577,95.302566732542,
154,003192.OF,2.4635090057659,23.730806592721,
155,003193.OF,6.2586135283303,49.957209462648,
156,003209.OF,,6.2665136134426,
157,003213.OF,,53.930901789841,
158,003214.OF,11.712151518475,12.978201627905,
159,003223.OF,0.012773928592928,4.6748280662257,
160,003258.OF,17.529002960168,13.846116230484,
161,003260.OF,,62.356641171043,
162,003265.OF,0.59673126367751,6.0271205312757,
163,003268.OF,,26.883427438355,
164,003269.OF,,0.95960262354937,
165,003280.OF,2.1230587740236,6.4015309416903,
166,003285.OF,0.20241892279404,30.141580387305,
167,003289.OF,,48.995045975091,
168,003290.OF,11.567591590492,27.744194423089,
169,003313.OF,,97.524554607681,
170,003315.OF,3.2926387485471,96.707361251453,
171,003327.OF,8.5286987270087,27.76058334245,
172,003329.OF,8.1124737199923,7.4400163534018,
173,003417.OF,5.1091593728938,4.3891722060462,
174,003428.OF,,2.7569606604475,
175,003438.OF,40.80688802857,59.19311197143,
176,003440.OF,,83.11498888142,
177,003445.OF,,35.809903243864,
178,003452.OF,6.4998542095942,8.7904633850232,
179,003454.OF,,47.893856286418,
180,003518.OF,2.192894350605,70.099447177025,
181,003528.OF,,,
182,003547.OF,,8.5658160813818,
183,003569.OF,,4.5703796541188,
184,003571.OF,2.6533499999626,6.8405311680781,
185,003590.OF,,100.0,
186,003605.OF,,18.830474583935,
187,003607.OF,,15.984102698918,
188,003640.OF,2.4868557786037,8.6723483044016,
189,003651.OF,,17.602672923638,
190,003660.OF,,0.86316186650461,
191,003662.OF,0.24592464574022,7.4945287590538,
192,003671.OF,2.6842185533255,41.641857735715,
193,003673.OF,,10.454965163072,
194,003730.OF,4.1125581348645,76.8723958328,
195,003746.OF,0.47895174275131,4.3894515771509,
196,003770.OF,,70.610682843709,
197,003809.OF,,6.2150733194623,
198,003832.OF,,70.310182291965,
199,003859.OF,0.20381104571641,5.1027656044497,
200,003863.OF,0.96149392782941,5.1057072619774,
201,003869.OF,,21.680462687622,
202,003929.OF,,59.400616783748,
203,003949.OF,0.14909212933868,19.282888090359,
204,003952.OF,,4.7987119699563,
205,003983.OF,2.6581632038162,10.440655763856,
206,004020.OF,,10.034580222712,
207,004027.OF,,11.910794551374,
208,004030.OF,0.58208250813463,77.917339874764,
209,004031.OF,,5.1798081558347,
210,004032.OF,,12.624074998874,
211,004042.OF,9.3634786993898,28.409921083558,
212,004052.OF,0.66726436463452,8.1850652718749,
213,004061.OF,,66.811894409113,
214,004118.OF,3.1354329554324,14.123483453071,
215,004122.OF,,,
216,004124.OF,,98.000604126047,
217,004126.OF,5.0313341577509,11.253176579829,
218,004127.OF,3.8613553386154,13.481980967284,
219,004136.OF,0.89914479855272,99.100855201447,
220,004140.OF,1.7945481254076,25.463676788066,
221,004141.OF,0.96406659264884,0.87077872202131,
222,004200.OF,0.13664469795463,7.4203420086939,
223,004230.OF,,100.0,
224,004238.OF,0.32586915482133,8.5921290845687,
225,004307.OF,0.44260429144496,15.882106126667,
226,004322.OF,,5.7457035046249,
227,004334.OF,,26.177338870934,
228,004366.OF,,53.416525618028,
229,004388.OF,1.0481720515445,8.6957006187466,
230,004438.OF,8.3349927195689,,
231,004459.OF,,23.094194531094,
232,004479.OF,0.9610344870126,71.690519756985,
233,004498.OF,,21.710443127213,
234,004499.OF,,5.2591732797852,
235,004503.OF,1.0375937982253,3.1425354749426,
236,004544.OF,4.3587736926023,3.1532356970176,
237,004547.OF,5.3496800836479,,
238,004555.OF,2.2559867042488,97.439322503819,
239,004601.OF,3.1228903493813,12.698004040656,
240,004614.OF,39.675781697147,,
241,004637.OF,2.3334660252502,8.2827175036893,
242,004655.OF,,80.604018969219,
243,004672.OF,2.5464656013793,4.1517184761806,
244,004689.OF,,100.0,
245,004705.OF,0.89529651581123,67.024268708045,
246,004722.OF,,63.717538073582,
247,004728.OF,28.602931009163,71.397068990837,
248,004736.OF,,,
249,004797.OF,,25.73606128883,
250,004821.OF,1.6776764414192,10.458978798954,
251,004859.OF,3.5083938460047,9.9459406415698,
252,004882.OF,,94.846026443888,
253,004887.OF,,8.2148675969829,
254,004899.OF,7.5320627385271,,
255,004910.OF,,87.188213871835,
256,004911.OF,,56.971536616427,
257,004919.OF,0.14287941005495,11.079469227811,
258,004920.OF,0.20859311667609,7.8722206205808,
259,004923.OF,,6.4264184976548,
260,004940.OF,,,
261,004956.OF,100.0,,
262,004978.OF,,,
263,005024.OF,,2.0925206415197,
264,005072.OF,24.128755130888,49.765912967091,
265,005073.OF,2.9550869098746,97.044913090125,
266,005124.OF,3.020902350347,5.9980102387266,
267,005171.OF,4.2265916052969,9.4682973932351,
268,005307.OF,0.13247172093783,9.9660205533152,
269,005309.OF,,60.187716145113,
270,005321.OF,,96.897617628178,
271,005322.OF,1.4561991000714,14.442771030184,
272,005336.OF,,16.78662850613,
273,005338.OF,,3.7039836059594,
274,005364.OF,5.2979371794257,94.702062820574,
275,005369.OF,,7.099518171122,
276,005375.OF,,44.612679446474,
277,005383.OF,,,
278,005388.OF,,10.083161484706,
279,005393.OF,,83.302979340143,
280,005398.OF,9.7097831619794,,
281,005410.OF,,23.352903274658,
282,005419.OF,2.0226201593869,17.659785823065,
283,005432.OF,0.34447847312939,15.902258994504,
284,005435.OF,,7.7766523007933,
285,005439.OF,3.6835098185299,4.3623091170407,
286,005442.OF,2.7419195464322,9.6845875379471,
287,005462.OF,,11.60146447846,
288,005469.OF,2.2722995932117,96.865588269629,
289,005525.OF,0.51856512080977,9.6810310697601,
290,005577.OF,2.4551446686508,2.2564712693068,
291,005590.OF,,20.413584748743,
292,005594.OF,2.55727731079,0.28113410547852,
293,005606.OF,8.9832193492271,43.887422647511,
294,005622.OF,1.7703013250884,27.870453921265,
295,005631.OF,3.607163299649,47.022969728564,
296,005648.OF,5.2143719765689,3.7468478832646,
297,005666.OF,,23.253142366578,
298,005670.OF,,20.476192715115,
299,005684.OF,,24.686174495418,
300,005703.OF,,19.646970320216,
301,005710.OF,4.1952135487112,66.272940193551,
302,005712.OF,,7.5336338983104,
303,005719.OF,1.3026695124874,6.417429944575,
304,005740.OF,6.9633450059019,27.102974566514,
305,005754.OF,,4.2390514638316,
306,005772.OF,,9.2699572811197,
307,005781.OF,,7.4195761119284,
308,005782.OF,8.187626868094,56.922701677744,
309,005784.OF,4.7705932920887,,
310,005791.OF,2.3085124029849,17.860555596251,
311,005820.OF,19.853689953294,6.0449643986324,
312,005831.OF,3.9593858408311,13.500305883215,
313,005841.OF,,10.587834443319,
314,005845.OF,,19.826889020848,
315,005853.OF,,9.540676194364,
316,005854.OF,,5.2261710704078,
317,005864.OF,4.4403748333978,95.559625166602,
318,005871.OF,,,
319,005879.OF,,5.234398882339,
320,005897.OF,17.546758613958,58.456014352636,
321,005898.OF,,54.596035825716,
322,005920.OF,,100.0,
323,005921.OF,4.2246376970574,21.839457372671,
324,005936.OF,,31.720442328335,
325,005972.OF,4.5866577750715,95.413342224928,
326,005988.OF,,100.0,
327,006029.OF,,5.7155743378381,
328,006037.OF,15.282462070256,35.637001071922,
329,006043.OF,,91.591224750468,
330,006053.OF,,100.0,
331,006066.OF,,10.934644725339,
332,006076.OF,30.075122169459,0.55770251662545,
333,006107.OF,1.6114506792074,4.6671645103043,
334,006112.OF,9.9329863419396,16.191128312217,
335,006150.OF,,,
336,006171.OF,6.1428383030447,,
337,006172.OF,2.5904377629354,97.409562237065,
338,006212.OF,4.6945289848877,37.972791169127,
339,006275.OF,,16.078965342092,
340,006360.OF,0.52300388559342,13.610465369349,
341,006367.OF,4.9133686224139,95.086631377586,
342,006393.OF,2.7520885233708,42.778414390591,
