,jydm,jydm_mc,p00483_f002,p00483_f007,p00483_f008
376,001993.OF,博时裕泰纯债债券,101681001,5.850,5.0171383858968894
377,004503.OF,鹏华永泰定期开放债券,127426,8.870,19.2930562086725794
378,002336.OF,创金合信尊享纯债债券A,1689080,0.020,0.02143656020877345595
379,485105.OF,工银增强收益债券A,120001,2.160,2.0559031051478712
380,161115.SZ,易方达岁丰添利债券A,120001,8.120,7.3448744818447445
381,000546.OF,兴业定开债券A,120001,0.590,0.43304312813334623318
382,003660.OF,中加纯债两年债券A,1680195,7.510,4.6816317560678588
383,000552.OF,中加纯债一年A,136386,6.630,4.0250021724181193
384,006707.OF,永赢宏益债券A,160415,9.800,16.3668957421711192
385,000402.OF,工银纯债债券A,160415,2.570,1.9825929315436486
386,002143.OF,博时裕坤3个月定开债发起式,160415,4.220,3.8350977559337237
387,003268.OF,博时悦楚纯债债券A,160415,32.000,35.0349125709315390
388,004061.OF,华夏鼎隆债券A,160416,11.530,9.1284609940734008
389,005920.OF,富国颐利纯债债券,160416,7.120,7.1559169727391081
390,002336.OF,创金合信尊享纯债债券A,160417,34.210,32.9908040263452218
391,000402.OF,工银纯债债券A,160008,2.480,1.9077332643651950
392,004052.OF,华夏鼎智债券A,101651023,4.160,4.4093098488655885
393,003269.OF,招商招乾3个月定开债发起式A,1626001,3.790,3.8581793426009138
394,005171.OF,富国景利纯债债券,1680227,4.390,4.2103881377376460
395,002445.OF,兴业丰泰债券,130937,8.250,6.6054041197070651
396,000139.OF,富国国有企业债债券A/B,136411,3.080,2.8664186565236633
397,001369.OF,兴业稳固收益两年理财债券,101653022,6.450,5.4456229892781953
398,002929.OF,博时聚盈纯债债券,101653023,9.260,8.5643200032177982
399,003209.OF,鹏华丰达债券,101661019,6.610,5.5883571969146210
400,004882.OF,中银丰荣定期开放债券,101652021,3.820,3.7791840489339176
401,002755.OF,博时裕盛纯债,1621015,9.150,9.4280329801985847
402,004498.OF,鹏华丰源债券,101653025,5.130,5.4636385523771956
403,003859.OF,招商招旭纯债A,136425,9.590,7.9326977576128085
404,003859.OF,招商招旭纯债A,136448,6.240,5.1598730545619575
405,003662.OF,鹏华永盛定期开放债券,136452,9.000,6.2831491885349169
406,002698.OF,博时裕利纯债债券,160306,6.150,4.6105856797716111
407,004061.OF,华夏鼎隆债券A,160306,13.270,10.5064811510673872
408,006191.OF,华夏鼎通债券A,160306,24.000,20.7771825676811502
409,005862.OF,华夏鼎禄三个月定开债券A,160306,46.720,25.6371274730301883
410,530021.OF,建信纯债A,101665003,3.420,3.1554177672942335
411,003193.OF,创金合信尊智纯债A,136456,9.030,6.8793749092213105
412,005388.OF,兴业安弘3个月定开债券发起式,136421,7.800,8.8421002540242888
413,000345.OF,鹏华丰融定期开放债券,127435,8.790,6.5113210429306882
414,005831.OF,鹏华尊悦定开债发起式,127435,4.520,3.2123152321478307
415,004911.OF,中加纯债定开债券A,1622008,5.620,5.7438735029771406
416,002268.OF,兴业丰利债券,1605253,7.190,6.4084119475702775
417,003651.OF,博时丰达6个月定开债发起式,136469,4.620,2.9255454981469882
418,519784.OF,交银境尚收益债券A,101655011,8.410,4.5197686622695955
419,001299.OF,兴业添利债券,061608001,2.820,2.4963477242633289
420,005388.OF,兴业安弘3个月定开债券发起式,101669020,5.890,6.6767693289182205
421,003102.OF,长盛盛裕纯债A,101652025,5.810,4.6888017538222691
422,002781.OF,博时聚瑞6个月定开债发起式,131799,0.650,0.40554263725242961395
423,485105.OF,工银增强收益债券A,132006,0.100,0.09426240622432607703
424,002755.OF,博时裕盛纯债,131837,8.630,8.8858126397690801
425,005772.OF,工银瑞景定开发起式债券,136510,3.700,3.7504060075001704
426,002336.OF,创金合信尊享纯债债券A,131708,0.100,0.09553249658257735802
427,004032.OF,工银丰淳半年定开债券,136515,7.910,7.2107876798107892
428,003269.OF,招商招乾3个月定开债发起式A,101664036,4.680,4.7666905408275689
429,003662.OF,鹏华永盛定期开放债券,136519,8.990,6.2768465010150704
430,000469.OF,富国目标齐利一年期纯债债券,136523,4.400,2.7292260306966515
431,519784.OF,交银境尚收益债券A,136141,6.280,3.3709134466060202
432,003102.OF,长盛盛裕纯债A,101661025,5.770,4.6584719264274212
433,000265.OF,易方达恒久1年定期债券A,136535,7.000,4.1175798549254375
434,006029.OF,鹏华尊享定期开放发起式债券,136544,9.680,9.9314903926676281
435,003571.OF,招商招琪纯债A,1628012,2.190,2.2167959812110558
436,003269.OF,招商招乾3个月定开债发起式A,1628013,9.660,9.8374952676719676
437,005369.OF,富国臻利纯债定期开放债券型发起式,136554,3.870,2.6797068184518036
438,005435.OF,国投瑞银顺银债券,101654061,4.520,4.8402103082986175
439,003209.OF,鹏华丰达债券,127446,5.840,4.9358005893534043
440,004122.OF,兴银长益三个月定开债,101652030,4.790,3.4789496555214795
441,000295.OF,鹏华丰实定期开放债券A,136562,4.970,7.1282069857889919
442,004052.OF,华夏鼎智债券A,136558,5.690,6.0200521622719810
443,003660.OF,中加纯债两年债券A,136994,9.520,5.9313954535928049
444,004910.OF,中加颐享纯债债券A,136994,4.560,3.6234644669794702
445,002991.OF,嘉实稳鑫纯债债券,1622009,3.960,3.2145702702430447
446,004140.OF,兴业福鑫债券,1622009,8.820,6.8061916385496177
447,004910.OF,中加颐享纯债债券A,1622009,6.560,5.2112653779485446
448,000147.OF,易方达高等级信用债债券A,160420,1.890,1.5930707307616968
449,003673.OF,中加丰裕纯债债券A,160420,5.240,4.9945959076444143
450,004061.OF,华夏鼎隆债券A,160421,29.010,22.9704467883436767
451,006043.OF,永赢惠益债券A,160421,7.570,7.6643571062238429
452,005921.OF,农银金鑫定开债券,160421,16.920,17.7278096059442503
453,005862.OF,华夏鼎禄三个月定开债券A,160421,9.290,5.0955238006104958
454,004736.OF,富国鼎利纯债三个月定开债,019544,4.990,4.2268333798030437
455,005124.OF,易方达恒益定开债券发起式,136577,2.410,1.4696985585838424
456,002268.OF,兴业丰利债券,140196,7.580,6.7578902536929936
457,002336.OF,创金合信尊享纯债债券A,131848,0.150,0.14179197216353920716
458,004859.OF,泰康年年红纯债一年债券,112419,3.920,2.1483784137013854
459,650001.OF,英大纯债债券A,128013,0.300,0.29066002130371730413
460,002600.OF,易方达裕景添利6个月定期开放债券,128013,0.670,0.38944868228283448743
461,005442.OF,兴业安和6个月定开债券发起式,136594,3.930,3.1026090027678493
462,004438.OF,鹏华永安定期开放债券,136607,9.000,5.5489233515563985
463,000116.OF,嘉实丰益纯债定期债券,136606,6.190,4.3435796194604680
464,000516.OF,富国祥利一年期定期开放债券型A,136615,4.000,3.0304305275725167
465,161117.SZ,易方达永旭定期开放债券,112425,4.470,2.5679379350396483
466,000355.OF,南方丰元信用增强债券A,112425,6.200,5.2119222072828330
467,000111.OF,易方达纯债1年定期开放债券A,112425,5.490,3.1368754867568107
468,003155.OF,中加丰尚纯债债券A,1620038,8.210,6.9238655698947782
469,003155.OF,中加丰尚纯债债券A,160309,35.800,30.1852126334737185
470,160128.SZ,南方金利定开债券A,136622,3.760,2.0952969615606828
471,001545.OF,博时裕嘉3个月定开债发起式,160213,15.230,11.2292641429179073
472,002929.OF,博时聚盈纯债债券,160213,5.240,4.8481720758514127
473,003605.OF,景顺长城景泰汇利定期开放债券A,160213,6.750,4.5040059730887794
474,005879.OF,中加颐兴定开债券,160213,4.210,3.1401717905973759
475,005988.OF,兴业纯债6个月定开债券A,160213,17.010,12.9838623826498154
476,002600.OF,易方达裕景添利6个月定期开放债券,136644,6.260,3.6531217692474482
477,001246.OF,兴银长乐定开债,131875,0.360,0.26939872628531680494
478,001299.OF,兴业添利债券,142151,0.070,0.06240890910843077091
479,001246.OF,兴银长乐定开债,142151,0.400,0.30345980904084240877
480,002466.OF,博时裕新纯债,142151,0.330,0.24774010902041152124
481,005307.OF,财通资管鸿达纯债债券A,1680360,5.050,5.5492873694625287
482,002377.OF,建信睿怡纯债A,101654080,5.080,3.7399277954349830
483,004334.OF,博时广利3个月定开债发起式,101651048,3.890,3.9026931885069131
484,005439.OF,易方达恒安定开债券发起式,136710,8.570,6.4351967531530272
485,000943.OF,工银中高等级信用债债券A,136721,5.930,4.5780905301891824
486,005772.OF,工银瑞景定开发起式债券,136721,6.620,6.7045085556014607
487,006434.OF,鹏华3个月中短债A,136721,6.190,4.8794259365148846
488,002395.OF,鹏华丰尚定期开放债券A,136722,4.020,3.6401729007808293
489,003280.OF,鹏华丰恒债券,136725,8.410,10.5116149964411118
490,000111.OF,易方达纯债1年定期开放债券A,136753,4.500,2.5715166957517924
491,003268.OF,博时悦楚纯债债券A,1605602,9.280,10.1623760816991343
492,519776.OF,交银裕盈纯债债券A,101662071,4.650,3.9550540692729542
493,001578.OF,博时裕瑞纯债债券,160215,39.660,41.2196657802400128
494,002524.OF,兴业福益债券,160215,42.520,43.1429641357854166
495,002341.OF,招商招瑞纯债债券发起式A,160215,8.980,7.3627012316066239
496,001961.OF,博时裕荣纯债债券,160215,9.720,10.2489202042729518
497,003162.OF,博时富宁纯债债券,160215,3.150,2.8080581360360048
498,002991.OF,嘉实稳鑫纯债债券,160215,3.290,2.6702432234166511
499,003452.OF,招商招盛纯债A,160215,4.940,5.0089606367911306
500,005322.OF,中银丰禧定期开放债券,160215,6.930,7.0235934664246824
501,006427.OF,招商添悦纯债A,160215,4.860,5.3980931355042585
502,005831.OF,鹏华尊悦定开债发起式,101660068,3.610,2.5636175628092900
503,004920.OF,富国泓利纯债债券型发起式A,136797,2.850,2.3791725974010667
504,001819.OF,兴全稳益定开债券,1628017,2.880,2.1512653090158904
505,003329.OF,万家鑫安纯债A,1628017,5.360,4.0554686145328106
506,005921.OF,农银金鑫定开债券,160312,9.820,10.2888121357341441
507,000207.OF,建信双债增强A,132007,1.690,1.8745391660555349
508,485105.OF,工银增强收益债券A,132007,4.250,4.0511122613821564
509,002985.OF,中银季季红定期开放债券,132007,0.530,0.34848258917179796349
510,003809.OF,招商招顺纯债A,101678005,9.080,6.7836249950691254
511,004388.OF,鹏华丰享债券,101678005,6.930,6.7024663666240747
512,006552.OF,广发汇兴3个月定期开放债券,136813,9.690,7.4328772667024709
513,005171.OF,富国景利纯债债券,160313,4.370,4.1936303740053569
514,003102.OF,长盛盛裕纯债A,136819,6.300,5.0812992076437905
515,006112.OF,易方达恒惠定开债券发起式,136826,6.850,4.5443702638632543
516,006029.OF,鹏华尊享定期开放发起式债券,136826,9.670,9.9155297813495604
517,002549.OF,嘉实稳祥纯债债券A,160025,3.770,4.5216249683106298
518,003445.OF,中加丰享纯债债券,091602002,5.960,6.0628797385113604
519,003452.OF,招商招盛纯债A,1628022,3.070,3.1149935028710670
520,003329.OF,万家鑫安纯债A,1689273,0.240,0.18473742167903573403
521,002552.OF,华夏恒利3个月定开债券,142297,1.050,1.2632939834527399
522,003547.OF,鹏华丰禄债券,101658072,6.510,5.3358859529213503
523,000469.OF,富国目标齐利一年期纯债债券,136855,3.720,2.3049299174612468
524,001369.OF,兴业稳固收益两年理财债券,1689281,0.880,0.73930333175041269555
525,001299.OF,兴业添利债券,142392,0.260,0.23040719078026844960
526,003428.OF,中加丰盈一年定期开放债券型发起式,160316,15.810,13.6499284231108117
527,004127.OF,鹏华丰康债券A,101651059,3.420,2.9470254890652546
528,002904.OF,博时安仁一年定开债发起式A,142400,0.300,0.21998811464461151789
529,002904.OF,博时安仁一年定开债发起式A,142401,3.700,2.6913787557450428
530,000137.OF,民生加银岁岁增利债券A,160218,8.520,6.8096864465473717
531,519328.OF,浦银安盛盛泰纯债债券A,160218,13.700,11.4447399147124829
532,004555.OF,南方和元A,160218,9.180,8.7291917732085160
533,004230.OF,永赢添益债券,160218,11.480,8.8150299021498152
534,005364.OF,华夏鼎顺三个月定开债券A,160218,9.660,9.5369601605477092
535,003983.OF,鹏华丰惠债券,136872,6.530,5.3935826488483675
536,000943.OF,工银中高等级信用债债券A,112493,4.480,3.4542915747225138
537,001299.OF,兴业添利债券,1622025,2.390,2.1174265618814520
538,003313.OF,中银睿享定期开放债券,142435,0.010,0.00786403548678343064
539,002336.OF,创金合信尊享纯债债券A,1689331,0.060,0.06120293276997638872
540,003313.OF,中银睿享定期开放债券,170402,3.770,3.7712234714155974
541,002698.OF,博时裕利纯债债券,170403,6.730,5.0399751602766039
542,003428.OF,中加丰盈一年定期开放债券型发起式,170403,28.010,24.1916877700393040
543,003223.OF,广发景丰纯债,170405,8.440,8.5852869785359016
544,001369.OF,兴业稳固收益两年理财债券,1789013,0.170,0.14123807849916239039
545,003329.OF,万家鑫安纯债A,1789013,0.250,0.19243994762361206322
546,005831.OF,鹏华尊悦定开债发起式,136893,4.290,3.0478022421612086
547,004797.OF,国寿安保安盛纯债3个月定开债券发起式,136895,4.470,3.3523650133905756
548,004140.OF,兴业福鑫债券,1789024,0.310,0.24224991064886939232
549,002578.OF,博时裕泉纯债债券,1728002,8.450,9.2570082757042214
550,005781.OF,华富富瑞3个月定期开放债券,1728002,9.140,9.4655329713884028
551,003162.OF,博时富宁纯债债券,170302,15.980,14.2331054178689440
552,001369.OF,兴业稳固收益两年理财债券,1789036,1.460,1.2324394792920691
553,519776.OF,交银裕盈纯债债券A,101761002,7.730,6.5787486889016001
554,006053.OF,中航瑞景3个月定开A,1721010,9.030,10.3772887916062479
555,005841.OF,富国尊利纯债定期开放债券型发起式,1722007,3.000,2.1222066780120192
556,005736.OF,中欧兴华债券,143011,4.970,3.0616153479178213
557,519782.OF,交银裕隆纯债债券A,101760007,6.450,4.7524726524544925
558,003949.OF,兴全稳泰债券A,1728004,7.570,6.7450327465492995
559,004887.OF,长信稳通三个月定开债券发起式,1728004,9.300,9.8698699137885437
560,005781.OF,华富富瑞3个月定期开放债券,1728004,9.140,9.4627286459969190
561,002603.OF,工银瑞信瑞丰半年定期开放纯债债券,101759008,4.090,2.9423338540266757
562,000265.OF,易方达恒久1年定期债券A,101761005,9.410,5.5345718376569614
563,519330.OF,浦银安盛盛跃纯债债券A,1726001,5.090,4.5898553473277098
564,005712.OF,兴全祥泰定期开放债券,143012,9.150,6.5356719952147641
565,004042.OF,华夏鼎茂债券A,101759011,4.270,3.9321014454030114
566,004140.OF,兴业福鑫债券,1722010,7.070,5.4527705951904201
567,003445.OF,中加丰享纯债债券,1722010,6.540,6.6607106560499949
568,002483.OF,富国泰利定期开放债券发起式,143036,5.110,3.3674225123740738
569,003329.OF,万家鑫安纯债A,1789048,0.380,0.28957160876730972689
570,485107.OF,工银添利债券A,113011,2.200,1.6376723798927501
571,161014.SZ,富国汇利回报定期开放债券,113011,0.300,0.24236450707971683283
572,002985.OF,中银季季红定期开放债券,113011,3.490,2.3014181010500870
573,003660.OF,中加纯债两年债券A,113011,0.500,0.31360441106612797972
574,002970.OF,博时裕昂纯债债券,142785,5.060,5.2338478544979849
575,519330.OF,浦银安盛盛跃纯债债券A,101759016,5.080,4.5805497900489029
576,004797.OF,国寿安保安盛纯债3个月定开债券发起式,143043,7.390,5.5391129155690226
577,006076.OF,创金合信恒利超短债债券A,111710141,2.750,2.7703793541818318
578,005432.OF,上银聚鸿益三个月定开债券发起式,101754025,9.010,5.5957172887495755
579,000207.OF,建信双债增强A,018005,7.760,8.6047304201542125
580,000183.OF,嘉实丰益策略定期债券,018005,9.780,54.0385985560671151
581,002552.OF,华夏恒利3个月定开债券,018005,9.880,11.9253052347737963
582,002832.OF,工银恒享纯债债券A,018005,48.280,49.4888357290222147
583,003289.OF,创金合信尊泰纯债,018005,93.770,100.0000000000000000
584,003309.OF,兴业启元一年定开债券A,018005,6.540,6.8134641214538646
585,003327.OF,万家鑫璟纯债A,018005,5.190,5.3503847019035867
586,519225.OF,海富通集利债券,018005,118.540,100.0000000000000000
587,003315.OF,景顺长城政策性金融债A,018005,5.260,5.2853466238085606
588,519137.OF,海富通瑞福债券A,018005,9.090,7.5082950880122783
589,004388.OF,鹏华丰享债券,018005,3.950,3.8192139669613520
590,004637.OF,华夏鼎兴债券A,018005,10.130,8.6632689735447996
591,004920.OF,富国泓利纯债债券型发起式A,018005,4.910,4.0922631475877640
592,005309.OF,中银证券汇嘉定期开放债券,018005,6.290,6.6073395162662343
593,005388.OF,兴业安弘3个月定开债券发起式,018005,13.840,15.6872842104507590
594,006082.OF,鑫元全利一年定期开放债券发起式A,018005,4.900,100.0000000000000000
595,003315.OF,景顺长城政策性金融债A,018006,51.310,51.5994014571222835
596,006112.OF,易方达恒惠定开债券发起式,018006,23.600,15.6655400688171636
597,005988.OF,兴业纯债6个月定开债券A,018006,12.660,9.6671720606669487
598,485107.OF,工银添利债券A,170210,10.290,7.6472250959619398
599,000147.OF,易方达高等级信用债债券A,170210,2.620,2.2055964585554961
600,000252.OF,景顺长城景兴信用纯债债券A,170210,12.550,10.4728512823259034
601,003329.OF,万家鑫安纯债A,170210,3.110,2.3523110135486298
602,003605.OF,景顺长城景泰汇利定期开放债券A,170210,7.870,5.2482619255527242
603,005072.OF,中银丰进定期开放债券,170210,89.460,100.0000000000000000
604,006427.OF,招商添悦纯债A,170210,24.750,27.4774628529376752
605,003193.OF,创金合信尊智纯债A,112513,9.290,7.0800641345665551
606,005670.OF,嘉实致兴定期纯债债券,112515,1.970,2.4960202725688342
607,002483.OF,富国泰利定期开放债券发起式,143062,3.480,2.2935266667461968
608,001369.OF,兴业稳固收益两年理财债券,1789078,0.280,0.23700415890670986745
609,162715.SZ,广发聚源债券(LOF)A,170205,14.130,11.2654639428183259
610,003428.OF,中加丰盈一年定期开放债券型发起式,170205,32.030,27.6640740155011375
611,003313.OF,中银睿享定期开放债券,170205,4.520,4.5189127694815823
612,003056.OF,嘉实稳泽纯债债券A,170205,7.500,6.4282075840589530
613,003039.OF,广发集富纯债A,170205,20.470,17.0892272164162683
614,519328.OF,浦银安盛盛泰纯债债券A,170205,17.590,14.6999349995259566
615,000606.OF,天弘优选债券,170205,8.810,7.4367512628847071
616,004705.OF,南方祥元A,170205,2.800,2.7891388955468250
617,004722.OF,中银丰和定期开放债券,170205,8.360,9.4399287118113674
618,005864.OF,国投瑞银顺达纯债债券,170205,10.920,8.6542618118739074
619,002578.OF,博时裕泉纯债债券,1728006,4.230,4.6353605038473489
620,003949.OF,兴全稳泰债券A,1728006,5.690,5.0677697137278805
621,003929.OF,中银证券安进债券A,1728006,5.230,5.8701601492000031
622,005435.OF,国投瑞银顺银债券,1728006,6.860,7.3568004700923681
623,006707.OF,永赢宏益债券A,170206,2.000,3.3335431443698843
624,000137.OF,民生加银岁岁增利债券A,170206,8.660,6.9258532843725513
625,002198.OF,博时裕达纯债,170206,24.560,18.9921902003289264
626,003214.OF,易方达富惠纯债债券A,170206,9.340,7.2520250374660993
627,002929.OF,博时聚盈纯债债券,170206,9.390,8.6878848191846222
628,002140.OF,博时裕诚纯债债券,170206,4.700,4.6193241894728524
629,003285.OF,国寿安保安康纯债债券,170206,2.580,1.9439717683905648
630,004601.OF,博时富腾纯债债券,170206,17.560,16.8497118561150536
631,004555.OF,南方和元A,170206,9.750,9.2641080670246178
632,005321.OF,中银证券汇宇定期开放债券,170206,18.370,18.0742168108464659
633,004479.OF,博时富和纯债债券,170206,24.290,18.1790271931453318
634,004689.OF,博时丰庆纯债债券,170206,18.630,18.1452509989232097
635,006436.OF,浦银中短债A,170206,10.650,11.5274941747396823
636,005920.OF,富国颐利纯债债券,170206,7.270,7.3027601138213420
637,006171.OF,鹏扬淳利定期开放债券,170206,21.600,18.3999206916371169
638,003929.OF,中银证券安进债券A,1720016,3.080,3.4574619137790583
639,161019.SZ,富国新天锋债券(LOF)A,108602,5.380,6.4717110016900211
640,002832.OF,工银恒享纯债债券A,108602,29.550,30.2957975742974441
641,519334.OF,浦银安盛盛勤定开债券A,108602,12.570,11.3305605099166919
642,005307.OF,财通资管鸿达纯债债券A,108602,12.280,13.4825316790366517
643,006504.OF,广发汇承定期开放债券,108602,8.740,11.8303202068147075
644,006191.OF,华夏鼎通债券A,108602,23.890,20.6811323410380230
645,005862.OF,华夏鼎禄三个月定开债券A,108602,46.630,25.5891533968736215
646,006436.OF,浦银中短债A,143070,7.360,7.9663521538134803
647,000207.OF,建信双债增强A,128014,3.210,3.5622917402018296
648,003640.OF,兴业裕丰债券,170407,12.010,12.0582838897228775
649,004459.OF,鑫元瑞利定开债券,170407,4.750,4.4223317338677670
650,004230.OF,永赢添益债券,170407,18.490,14.2026558026149389
651,000606.OF,天弘优选债券,170407,14.720,12.4178973687811194
652,004705.OF,南方祥元A,170407,3.280,3.2601155436680180
653,004919.OF,兴全兴泰债券,143079,2.000,1.5358909349581523
654,003329.OF,万家鑫安纯债A,170409,2.860,2.1608024654154367
655,519332.OF,浦银安盛盛达纯债债券A,170409,6.240,5.6120007382392456
656,004230.OF,永赢添益债券,170409,7.950,6.1053036906978428
657,005531.OF,华安安悦债券A,170409,6.100,5.2762834372349567
658,002548.OF,嘉实稳瑞纯债债券,101753008,2.810,2.2074272916044110
659,000116.OF,嘉实丰益纯债定期债券,1722013,4.550,3.1924227444074114
660,003445.OF,中加丰享纯债债券,1722013,6.590,6.7098986532146020
661,004544.OF,嘉实稳华纯债债券A,1722013,3.180,2.6773167556467382
662,003770.OF,中银丰庆定期开放债券,1722013,8.080,9.2154421482401735
663,003327.OF,万家鑫璟纯债A,143087,5.010,5.1580058470590133
664,006552.OF,广发汇兴3个月定期开放债券,143087,9.280,7.1144295143511416
665,519680.OF,交银增利债券A/B,101764019,6.630,5.2037735544294555
666,004887.OF,长信稳通三个月定开债券发起式,1728008,9.310,9.8854698267215296
667,005307.OF,财通资管鸿达纯债债券A,143103,5.100,5.5999675967017849
668,002354.OF,博时裕腾纯债,101773004,7.510,6.3730321361109230
669,005469.OF,南方浙利定开债券发起,170307,8.500,8.2473014989460253
670,004020.OF,广发景祥纯债,1780085,6.750,7.2275360063021351
671,001246.OF,兴银长乐定开债,140613,3.790,2.8482297966450955
672,002143.OF,博时裕坤3个月定开债发起式,1789123,1.020,0.92404109267723531949
673,003155.OF,中加丰尚纯债债券A,1789123,1.640,1.3831150006425488
674,002198.OF,博时裕达纯债,1721031,9.870,7.6308109347768569
675,004052.OF,华夏鼎智债券A,1728009,9.330,9.8764485538988687
676,004887.OF,长信稳通三个月定开债券发起式,1728009,9.300,9.8786448648133483
677,005435.OF,国投瑞银顺银债券,1728009,5.710,6.1252261745205826
678,006360.OF,财通资管鸿益中短债债券A,146042,1.910,1.9168751611959193
679,161014.SZ,富国汇利回报定期开放债券,127004,0.030,0.02541013864531948247
680,000346.OF,建信安心回报6个月定期开放债券A,127004,0.090,0.07482081404778506646
681,002600.OF,易方达裕景添利6个月定期开放债券,127004,0.070,0.03967871776625913593
682,004140.OF,兴业福鑫债券,1722017,4.760,3.6713317575730694
683,001911.OF,博时裕恒纯债债券,143130,6.340,4.9600835453659184
684,000207.OF,建信双债增强A,128015,3.540,3.9192701372684608
685,000546.OF,兴业定开债券A,128015,0.980,0.72370945008129156246
686,002600.OF,易方达裕景添利6个月定期开放债券,128015,2.370,1.3807388832772980
687,003571.OF,招商招琪纯债A,1789148,0.300,0.30751663454984576405
688,000265.OF,易方达恒久1年定期债券A,101754055,5.150,3.0322963231770455
689,002301.OF,兴业短债债券A,1780124,9.210,7.0521532771347360
690,001911.OF,博时裕恒纯债债券,142904,1.930,1.5115433255764117
691,004141.OF,兴业瑞丰6个月定开债券,1780130,3.270,2.3552616282238477
692,519330.OF,浦银安盛盛跃纯债债券A,116608,2.460,2.2158304367939962
693,001299.OF,兴业添利债券,116605,0.590,0.52453095567812424492
694,519330.OF,浦银安盛盛跃纯债债券A,116605,1.480,1.3296311986089521
695,519330.OF,浦银安盛盛跃纯债债券A,116611,0.980,0.88588905294241721156
696,000207.OF,建信双债增强A,113013,9.270,10.2726909146463891
697,650001.OF,英大纯债债券A,113013,0.460,0.43857036796176703699
698,003660.OF,中加纯债两年债券A,113013,0.450,0.27925250846089641362
699,003313.OF,中银睿享定期开放债券,170309,6.710,6.7137586485785555
700,002985.OF,中银季季红定期开放债券,143166,5.540,3.6563531474474004
701,519334.OF,浦银安盛盛勤定开债券A,143171,8.090,7.2884234996983296
702,485107.OF,工银添利债券A,132009,4.970,3.6936859978267950
703,000546.OF,兴业定开债券A,132009,1.190,0.87257930596881181212
704,002377.OF,建信睿怡纯债A,132009,0.330,0.24557184869755713010
705,003660.OF,中加纯债两年债券A,132009,0.290,0.18041203533878446961
706,002395.OF,鹏华丰尚定期开放债券A,143174,5.930,5.3711820291227369
707,000186.OF,华泰柏瑞季季红债券A,101754068,4.110,3.5939607213804166
708,004722.OF,中银丰和定期开放债券,1728010,7.030,7.9405293835769536
709,005705.OF,永赢恒益债券,1728010,7.780,6.6901034969816242
710,005703.OF,永赢增益债券A,1728010,7.490,6.8546994958088189
711,006275.OF,永赢聚益债券A,1728010,9.440,7.3049204950823934
712,006029.OF,鹏华尊享定期开放发起式债券,143193,9.810,10.0561826685900321
713,002143.OF,博时裕坤3个月定开债发起式,1728011,5.330,4.8436736841061851
714,003327.OF,万家鑫璟纯债A,143196,4.970,5.1245221856145464
715,002904.OF,博时安仁一年定开债发起式A,112556,7.540,5.4836194723556447
716,003452.OF,招商招盛纯债A,1789202,0.040,0.04428590028790093403
717,005322.OF,中银丰禧定期开放债券,1720046,3.900,3.9594937104950247
718,006434.OF,鹏华3个月中短债A,116634,0.970,0.76633788686681160127
719,006066.OF,中加颐睿纯债债券A,101754076,1.650,1.3652419596402164
720,003452.OF,招商招盛纯债A,1789174,0.210,0.21618511851067429637
721,003329.OF,万家鑫安纯债A,1789174,0.160,0.12432458383222753216
722,005577.OF,交银丰晟收益债券A,143222,8.540,4.5263226870872564
723,003662.OF,鹏华永盛定期开放债券,132010,0.590,0.41198567421396234807
724,003605.OF,景顺长城景泰汇利定期开放债券A,101772012,5.920,3.9509007477799430
725,003313.OF,中银睿享定期开放债券,170310,5.530,5.5310138926332320
726,004118.OF,博时裕鹏纯债债券,170310,11.630,10.2541522884534084
727,004555.OF,南方和元A,170310,6.470,6.1488113049076260
728,005321.OF,中银证券汇宇定期开放债券,170310,3.990,3.9283633371321488
729,161014.SZ,富国汇利回报定期开放债券,127581,4.290,3.4366097415113387
730,003571.OF,招商招琪纯债A,143243,2.490,2.5282773749492960
731,003155.OF,中加丰尚纯债债券A,1789182,0.890,0.75403540197406874403
732,004722.OF,中银丰和定期开放债券,1728012,8.030,9.0695082266240752
733,002143.OF,博时裕坤3个月定开债发起式,1789185,1.260,1.1495843754467868
734,003571.OF,招商招琪纯债A,1789214,0.070,0.06860272383168799337
735,002447.OF,博时裕安一年定开债发起式,101780007,5.910,5.2339377612766040
736,003313.OF,中银睿享定期开放债券,170208,3.960,3.9660553775960681
737,002143.OF,博时裕坤3个月定开债发起式,1789196,0.400,0.36329547882767102905
738,003452.OF,招商招盛纯债A,1789196,0.540,0.55260257157490419871
739,003155.OF,中加丰尚纯债债券A,1789197,2.900,2.4417749709046206
740,002524.OF,兴业福益债券,143249,4.830,4.8974548969964021
741,650001.OF,英大纯债债券A,170215,18.800,18.0519888969162664
742,000137.OF,民生加银岁岁增利债券A,170215,8.770,7.0114499017174205
743,002175.OF,博时裕乾纯债A,170215,7.950,8.1488955842318357
744,002985.OF,中银季季红定期开放债券,170215,45.270,29.8790347068920190
745,003660.OF,中加纯债两年债券A,170215,5.930,3.6948757153122225
746,003607.OF,博时富益纯债债券,170215,4.470,3.3445840846636441
747,003285.OF,国寿安保安康纯债债券,170215,4.300,3.2414073415668150
748,004200.OF,博时富瑞纯债债券A,170215,4.760,3.6028532391469326
749,004689.OF,博时丰庆纯债债券,170215,9.430,9.1847540735599042
750,005879.OF,中加颐兴定开债券,170215,9.920,7.4057208335059712
751,003673.OF,中加丰裕纯债债券A,1722029,6.630,6.3200137659711260
