,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
194,003730.OF,,73.062340155938,
195,003746.OF,,59.983203181222,
196,003770.OF,,76.065668687058,
197,003809.OF,,5.0511334324644,
198,003832.OF,,45.241980614191,
199,003859.OF,4.6723237658902,9.2428010583312,
200,003863.OF,,5.5749487724523,
201,003869.OF,6.1869906610622,61.261437728098,
202,003929.OF,,34.734893720948,
203,003949.OF,,19.230595391212,
204,003952.OF,,,
205,003983.OF,0.5344028898909,5.0589786698586,
206,004020.OF,,9.1030580315894,
207,004027.OF,,4.2032569472522,
208,004030.OF,2.618845082755,12.548150444731,
209,004031.OF,,100.0,
210,004032.OF,,100.0,
211,004042.OF,,43.764290514381,
212,004052.OF,,6.0715644935241,
213,004061.OF,,100.0,
214,004118.OF,,83.529678975786,
215,004122.OF,,1.1049882489412,
216,004124.OF,0.019274267435617,46.989294766528,
217,004126.OF,0.56094336621868,19.984847078687,
218,004127.OF,,31.345781264323,
219,004136.OF,,12.526901291198,
220,004140.OF,,6.4598349170139,
221,004141.OF,,7.7792141356636,
222,004200.OF,,29.259449828884,
223,004230.OF,,83.865083359452,
224,004238.OF,,4.2954936807055,
225,004307.OF,,4.4433718680885,
226,004322.OF,,4.5055383694242,
227,004334.OF,,5.0986950091876,
228,004366.OF,2.4353321624728,97.564667837527,
229,004388.OF,,51.442494558748,
230,004438.OF,,9.9511528114966,
231,004459.OF,,4.5940885271257,
232,004479.OF,,84.00671192738,
233,004498.OF,,100.0,
234,004499.OF,2.9347783851983,12.393805828529,
235,004503.OF,,20.954000100614,
236,004544.OF,5.498753948791,23.267672110199,
237,004547.OF,0.053007100154578,10.651843209988,
238,004555.OF,,76.625939065819,
239,004601.OF,,38.050114356356,
240,004614.OF,3.1784262462714,10.478343065938,
241,004637.OF,,6.8746187383062,
242,004655.OF,,18.150508845013,
243,004672.OF,26.57068833934,63.494976913944,
244,004689.OF,,84.991351158479,
245,004705.OF,,41.680324170062,
246,004722.OF,,33.83274997517,
247,004728.OF,5.0828988514978,73.080420672027,
248,004736.OF,0.22297474248995,6.4996513439339,
249,004797.OF,,8.2575177963914,
250,004821.OF,,,
251,004859.OF,,16.131274872655,
252,004882.OF,,18.377671521346,
253,004887.OF,,21.880682014597,
254,004899.OF,,14.952586352289,
255,004910.OF,3.340362276683,0.86852090949228,
256,004911.OF,,,
257,004919.OF,,6.8778082099044,
258,004920.OF,,5.4289442410414,
259,004923.OF,,0.69494187472966,
260,004940.OF,,,
261,004956.OF,,55.375812346392,
262,004978.OF,,13.920355694588,
263,005024.OF,,6.583501086623,
264,005072.OF,,100.0,
265,005073.OF,,5.1279981322551,
266,005124.OF,,,
267,005171.OF,,4.8446033675687,
268,005307.OF,,5.1675890230985,
269,005309.OF,,100.0,
270,005321.OF,,57.210025036415,
271,005322.OF,,9.0765130740412,
272,005336.OF,,46.604077970179,
273,005338.OF,,,
274,005364.OF,,,
275,005369.OF,,,
276,005375.OF,0.65945534043496,13.76858562607,
277,005383.OF,,0.28315620880288,
278,005388.OF,2.245060510643,10.931713854852,
279,005393.OF,,34.685385892444,
280,005398.OF,5.5331078975861,69.776214733777,
281,005410.OF,,,
282,005419.OF,,,
283,005432.OF,,,
284,005435.OF,,,
285,005439.OF,,,
286,005442.OF,,5.6320580315645,
287,005462.OF,,,
288,005469.OF,,78.806638113645,
289,005525.OF,,,
290,005577.OF,,,
291,005590.OF,,,
292,005594.OF,,17.199824260063,
293,005606.OF,,94.487336796888,
294,005622.OF,,,
295,005631.OF,,7.3850767453688,
296,005648.OF,,21.733313968042,
297,005666.OF,,,
298,005670.OF,,,
299,005684.OF,,,
300,005703.OF,,28.264925811267,
301,005710.OF,,54.70808780306,
302,005712.OF,,,
303,005719.OF,,,
304,005740.OF,,,
305,005754.OF,,,
306,005772.OF,,,
307,005781.OF,,18.811061616079,
308,005782.OF,,,
309,005784.OF,,,
310,005791.OF,,,
311,005820.OF,,,
312,005831.OF,,,
313,005841.OF,,0.44694660102925,
314,005845.OF,,,
315,005853.OF,,,
316,005854.OF,,,
317,005864.OF,,,
318,005871.OF,,,
319,005879.OF,,,
320,005897.OF,,,
321,005898.OF,,,
322,005920.OF,,,
323,005921.OF,,,
324,005936.OF,,,
325,005972.OF,,,
326,005988.OF,,,
327,006029.OF,,,
328,006037.OF,,,
329,006043.OF,,81.807981591184,
330,006053.OF,,,
331,006066.OF,,,
332,006076.OF,,,
333,006107.OF,,,
334,006112.OF,,,
335,006150.OF,,,
336,006171.OF,,,
337,006172.OF,,,
338,006212.OF,,,
339,006275.OF,,,
340,006360.OF,,,
341,006367.OF,,,
342,006393.OF,,,
