,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
75,000395.OF,,9.0588445738462,
76,000402.OF,6.7257193799242,2.5253861192704,
77,000469.OF,,,
78,000516.OF,1.4713481053756,,
79,000546.OF,,20.350516376382,
80,000552.OF,,18.396540802903,
81,000606.OF,0.1683197547331,99.831680245267,
82,000799.OF,,,
83,000815.OF,64.353576401591,35.646423598409,
84,000914.OF,,20.612011020384,
85,000943.OF,,5.7889289293945,
86,001001.OF,,4.9803367955444,
87,001246.OF,,4.8254446914213,
88,001299.OF,,12.750298470624,
89,001368.OF,,,
90,001545.OF,,47.890236436553,
91,001578.OF,,64.607556497992,
92,001785.OF,,46.403768627941,
93,001819.OF,7.5752431640597,16.139823949146,
94,001911.OF,,7.9582393900705,
95,001960.OF,,65.935369328899,
96,001961.OF,,41.446279895038,
97,001993.OF,,16.765504003684,
98,002109.OF,,45.396558048298,
99,002140.OF,,25.038359194299,
100,002143.OF,,84.864099956441,
101,002169.OF,,66.828900027072,
102,002175.OF,,96.82034373638,
103,002188.OF,,100.0,
104,002198.OF,,51.772705954736,
105,002206.OF,,5.2234447466219,
106,002268.OF,0.0026152445930898,5.6049471638244,
107,002301.OF,,13.187986297733,
108,002336.OF,,82.724648937492,
109,002338.OF,,12.383851317662,
110,002341.OF,,15.927381995743,
111,002354.OF,,4.0482246793914,
112,002377.OF,,16.961362223293,
113,002381.OF,33.497653099996,35.14460706272,
114,002395.OF,70.5085756365,,
115,002438.OF,,13.014281058314,
116,002445.OF,0.15486179403638,19.432898857032,
117,002447.OF,,5.0862015386982,
118,002452.OF,,37.752255460863,
119,002466.OF,,34.00063539489,
120,002483.OF,3.2581960374011,3.5824265811532,
121,002548.OF,,4.2302948427993,
122,002549.OF,6.492526782253,40.50819692945,
123,002552.OF,6.250737182338,42.632572892095,
124,002568.OF,,18.892687172169,
125,002578.OF,,11.133572794048,
126,002600.OF,,,
127,002603.OF,,,
128,002625.OF,,37.15366054526,
129,002638.OF,,100.0,
130,002698.OF,,66.626930550653,
131,002716.OF,,100.0,
132,002750.OF,,14.113973577932,
133,002754.OF,,9.0598304395582,
134,002755.OF,,9.4402918748518,
135,002781.OF,,17.242724430743,
136,002817.OF,,82.50317888583,
137,002832.OF,4.2529314425733,79.78463330332,
138,002864.OF,,6.1281675737215,
139,002868.OF,,3.9208477635523,
140,002898.OF,,,
141,002904.OF,10.999950932019,22.989439480097,
142,002927.OF,,10.360615498567,
143,002929.OF,,45.772174430571,
144,002930.OF,,6.2314870125857,
145,002970.OF,,70.077295084944,
146,002985.OF,,29.879034706892,
147,002991.OF,,4.48271520116,
148,002994.OF,,46.323419685995,
149,003039.OF,,58.176560847664,
150,003102.OF,,5.4199833333386,
151,003155.OF,2.6391716911552,64.258509903837,
152,003162.OF,,26.962762548228,
153,003188.OF,0.074270998296039,98.294448515424,
154,003192.OF,,6.426263577267,
155,003193.OF,,4.1063286913186,
156,003209.OF,,4.436122025835,
157,003213.OF,,6.842450763974,
158,003214.OF,,13.951808108953,
159,003223.OF,0.51493397893473,13.879079114403,
160,003258.OF,,19.842587389223,
161,003260.OF,,100.0,
162,003265.OF,,4.7332928053384,
163,003268.OF,,84.02063622027,
164,003269.OF,0.26414831385446,23.641262116975,
165,003280.OF,,6.39259618251,
166,003285.OF,,21.025052281174,
167,003289.OF,,100.0,
168,003290.OF,,100.0,
169,003313.OF,,53.441863204318,
170,003315.OF,43.115251919069,56.884748080931,
171,003327.OF,,5.3503847019036,
172,003329.OF,,18.674190179929,
173,003417.OF,,6.7875856366433,
174,003428.OF,,78.846718656614,
175,003438.OF,,5.5956350501844,
176,003440.OF,8.8582885007619,17.745107882308,
177,003445.OF,0.016879681026988,7.6204012727296,
178,003452.OF,1.9283596029309,11.181928574731,
179,003454.OF,,74.011690734518,
180,003518.OF,,57.262582697017,
181,003528.OF,,6.4936679587538,
182,003547.OF,,13.192316298792,
183,003569.OF,,4.1425652827231,
184,003571.OF,,10.975611886551,
185,003590.OF,,54.715626271791,
186,003605.OF,,28.797405129651,
187,003607.OF,,20.036287093634,
188,003640.OF,,100.0,
189,003651.OF,,6.3854541319299,
190,003660.OF,,3.6948757153122,
191,003662.OF,,8.2967738152923,
192,003671.OF,,100.0,
193,003673.OF,,12.567814852432,
194,003730.OF,18.733987418409,73.649313379563,
195,003746.OF,,28.760418469144,
196,003770.OF,,65.931304828154,
197,003809.OF,,4.8975745421184,
198,003832.OF,,47.374315239992,
199,003859.OF,,5.1767773693784,
200,003863.OF,,7.8036283248804,
201,003869.OF,,56.527526770591,
202,003929.OF,,37.017594851385,
203,003949.OF,,18.005915889452,
204,003952.OF,,,
205,003983.OF,,5.6903341279196,
206,004020.OF,,15.797003382793,
207,004027.OF,,7.3948649403284,
208,004030.OF,,16.321145596898,
209,004031.OF,,100.0,
210,004032.OF,,,
211,004042.OF,,31.627000274814,
212,004052.OF,,13.862948536968,
213,004061.OF,,100.0,
214,004118.OF,,100.0,
215,004122.OF,,6.1232023591891,
216,004124.OF,0.19155901364355,97.437455871598,
217,004126.OF,,4.4382404129699,
218,004127.OF,,14.712484441728,
219,004136.OF,,33.590412218542,
220,004140.OF,0.75001545918091,13.985207607672,
221,004141.OF,,8.6818033086981,
222,004200.OF,,14.711970716389,
223,004230.OF,,84.697822979797,
224,004238.OF,,4.4886988660399,
225,004307.OF,,4.1631699280291,
226,004322.OF,,38.464640713591,
227,004334.OF,,4.904548566702,
228,004366.OF,0.066234661061822,99.933765338938,
229,004388.OF,0.99171194741404,4.0710756608508,
230,004438.OF,,6.078321990405,
231,004459.OF,,8.6778592844133,
232,004479.OF,,85.849609901187,
233,004498.OF,,63.176200497643,
234,004499.OF,,18.418194189227,
235,004503.OF,,14.731478340386,
236,004544.OF,1.5241294476588,22.9767590262,
237,004547.OF,5.8409393990848,22.674501816306,
238,004555.OF,,62.756411394701,
239,004601.OF,,59.102173498318,
240,004614.OF,,14.784205927723,
241,004637.OF,,8.6632689735448,
242,004655.OF,,0.90539423500768,
243,004672.OF,,4.1331744975191,
244,004689.OF,,100.0,
245,004705.OF,,33.164716844549,
246,004722.OF,,35.781590961591,
247,004728.OF,,100.0,
248,004736.OF,4.226833379803,5.3454677969062,
249,004797.OF,,13.47325131303,
250,004821.OF,,5.076469498684,
251,004859.OF,,13.545978605383,
252,004882.OF,,22.637884482777,
253,004887.OF,,5.3829937061664,
254,004899.OF,,2.6838795892368,
255,004910.OF,0.58771232518546,7.3906904477513,
256,004911.OF,,31.445633776629,
257,004919.OF,,8.0965611841269,
258,004920.OF,0.038296841712895,9.0250857928692,
259,004923.OF,,,
260,004940.OF,,,
261,004956.OF,,88.820808232836,
262,004978.OF,0.50445682335919,99.495543176641,
263,005024.OF,7.4432356266407,,
264,005072.OF,,100.0,
265,005073.OF,,8.2376800677291,
266,005124.OF,,0.93702931269859,
267,005171.OF,,5.1267585178317,
268,005307.OF,3.2472889639229,20.164487910215,
269,005309.OF,,100.0,
270,005321.OF,,46.206538712065,
271,005322.OF,,16.521997621879,
272,005336.OF,,41.077906858316,
273,005338.OF,,22.362881127348,
274,005364.OF,,81.603485468441,
275,005369.OF,,2.8025850194937,
276,005375.OF,3.7201370854513,6.7710872772957,
277,005383.OF,,,
278,005388.OF,,21.243504754922,
279,005393.OF,,32.718363152122,
280,005398.OF,1.2236685941937,58.277281381153,
281,005410.OF,,12.107953300535,
282,005419.OF,,,
283,005432.OF,,6.9373328566368,
284,005435.OF,,,
285,005439.OF,,22.276642373657,
286,005442.OF,,,
287,005462.OF,,14.315130004062,
288,005469.OF,,65.773536940648,
289,005525.OF,,10.204368055386,
290,005577.OF,,,
291,005590.OF,,2.8921569871732,
292,005594.OF,,7.386569648329,
293,005606.OF,,80.379506793624,
294,005622.OF,,15.639882401721,
295,005631.OF,,34.610823032046,
296,005648.OF,,11.195650549961,
297,005666.OF,,16.315526330779,
298,005670.OF,,,
299,005684.OF,,,
300,005703.OF,,41.415900127605,
301,005710.OF,,100.0,
302,005712.OF,,8.6335233313487,
303,005719.OF,,74.120591002461,
304,005740.OF,,3.5934238814436,
305,005754.OF,,4.1180518286977,
306,005772.OF,,13.298351083902,
307,005781.OF,,8.8761884107826,
308,005782.OF,,,
309,005784.OF,,,
310,005791.OF,,80.79910967346,
311,005820.OF,,7.7989665922418,
312,005831.OF,,5.0660434563268,
313,005841.OF,,,
314,005845.OF,,14.943563132937,
315,005853.OF,,100.0,
316,005854.OF,,11.001555935895,
317,005864.OF,1.8836732567449,63.457271189527,
318,005871.OF,,,
319,005879.OF,,38.093248857006,
320,005897.OF,0.48502228340978,22.477636104355,
321,005898.OF,,53.198719740437,
322,005920.OF,,96.36222979519,
323,005921.OF,,85.948326486229,
324,005936.OF,4.5758048722859,19.131094617221,
325,005972.OF,,100.0,
326,005988.OF,11.946755258014,83.163707691552,
327,006029.OF,,,
328,006037.OF,2.2547578636824,60.425723537694,
329,006043.OF,,100.0,
330,006053.OF,,3.6844881358673,
331,006066.OF,,7.0376815705944,
332,006076.OF,,5.0332759335936,
333,006107.OF,,21.758737332739,
334,006112.OF,,28.764115879269,
335,006150.OF,,,
336,006171.OF,6.4447871970348,93.555212802965,
337,006172.OF,,100.0,
338,006212.OF,,78.823173122502,
339,006275.OF,,31.346800645996,
340,006360.OF,,10.046476196677,
341,006367.OF,,100.0,
342,006393.OF,,47.906892556953,
