,jydm,jydm_mc,p00483_f002,p00483_f007,p00483_f008
1114,002698.OF,博时裕利纯债债券,111717215,7.300,5.3541901979251751
1115,004919.OF,兴全兴泰债券,111784745,4.750,3.7030324627171216
1116,004705.OF,南方祥元A,011759084,5.880,5.9025388962406068
1117,003223.OF,广发景丰纯债,011756046,5.000,5.0948389464941257
1118,001299.OF,兴业添利债券,1789265,0.900,0.92629921121441224674
1119,003329.OF,万家鑫安纯债A,1789253,0.100,0.08888187666176123823
1120,000116.OF,嘉实丰益纯债定期债券,041754039,2.530,2.2696862339685102
1121,002868.OF,鹏华丰茂债券,116665,2.690,2.1445864071288197
1122,003209.OF,鹏华丰达债券,116665,2.800,2.9099837979377090
1123,003983.OF,鹏华丰惠债券,116665,2.000,1.5866877490220477
1124,004438.OF,鹏华永安定期开放债券,116665,3.270,2.1546183054027002
1125,004141.OF,兴业瑞丰6个月定开债券,116665,1.630,1.6373115784660273
1126,000265.OF,易方达恒久1年定期债券A,041776005,5.180,3.3847729735653576
1127,005024.OF,南方兴利半年定开债券发起,112587,3.260,2.7221068987768772
1128,004032.OF,工银丰淳半年定开债券,011769036,5.520,25.4637522583271839
1129,005024.OF,南方兴利半年定开债券发起,116686,1.290,1.0752142454468614
1130,003155.OF,中加丰尚纯债债券A,1789219,1.310,1.3710085841726085
1131,003285.OF,国寿安保安康纯债债券,1789220,1.510,1.4212187917393450
1132,003155.OF,中加丰尚纯债债券A,1789220,1.460,1.5233259302122477
1133,002868.OF,鹏华丰茂债券,146469,3.370,2.6807330089110246
1134,650001.OF,英大纯债债券A,011751094,7.640,8.3839231323926590
1135,002754.OF,博时裕创纯债,011751094,6.460,5.4234995891671785
1136,164703.SZ,汇添富纯债(LOF),011751094,9.570,9.3268623793728170
1137,004052.OF,华夏鼎智债券A,011769037,4.740,4.3915708489815097
1138,164703.SZ,汇添富纯债(LOF),011758092,9.560,9.3156667858395096
1139,650001.OF,英大纯债债券A,011754150,7.630,8.3814072006734254
1140,004122.OF,兴银长益三个月定开债,011754150,3.650,3.3251324650938825
1141,002395.OF,鹏华丰尚定期开放债券A,128016,6.930,5.3904783600802537
1142,004122.OF,兴银长益三个月定开债,011760148,3.310,3.0183107018003396
1143,004032.OF,工银丰淳半年定开债券,111705099,16.160,74.5362477416728161
1144,000137.OF,民生加银岁岁增利债券A,111785693,8.020,5.8336751850415338
1145,519743.OF,交银丰润收益债券A,011764106,7.920,8.0333194053187044
1146,001246.OF,兴银长乐定开债,111785765,4.540,4.8274986369485441
1147,161115.SZ,易方达岁丰添利债券A,143320,12.290,9.6781627602397990
1148,001819.OF,兴全稳益定开债券,011759089,2.860,2.9243765972554184
1149,004919.OF,兴全兴泰债券,111785895,3.900,3.0420794780367859
1150,005073.OF,永赢永益债券A,111785951,2.090,8.1692402793607114
1151,003452.OF,招商招盛纯债A,1789274,0.710,0.72010250107672984082
1152,519743.OF,交银丰润收益债券A,011754154,3.970,4.0210855522766269
1153,004899.OF,中银信享定期开放债券,143327,3.930,4.9418189817433025
1154,005024.OF,南方兴利半年定开债券发起,143327,3.290,2.7453420353988931
1155,003285.OF,国寿安保安康纯债债券,1789287,0.150,0.14205075422189069383
1156,003285.OF,国寿安保安康纯债债券,1789288,0.820,0.76672698303223597009
1157,003571.OF,招商招琪纯债A,1789288,2.110,2.1405496552914169
1158,003571.OF,招商招琪纯债A,1789289,0.640,0.65096802287542007625
1159,003155.OF,中加丰尚纯债债券A,1789278,2.440,2.5468558040501838
1160,003452.OF,招商招盛纯债A,1789278,0.810,0.82779350574225880801
1161,003315.OF,景顺长城政策性金融债A,071721010,9.400,11.8031457025320333
1162,003289.OF,创金合信尊泰纯债,1789281,7.600,8.2274092143688943
1163,005073.OF,永赢永益债券A,111786132,1.410,5.5181949103279367
1164,000265.OF,易方达恒久1年定期债券A,011773003,5.190,3.3932663314233455
1165,003452.OF,招商招盛纯债A,1789292,0.560,0.56808987225208633301
1166,004821.OF,国寿安保安吉纯债半年定开债券发起式,101773021,3.610,2.6008667084160754
1167,004910.OF,中加颐享纯债债券A,011762080,6.230,5.2241457639024299
1168,004238.OF,永赢瑞益债券A,170211,3.850,2.8348918491724220
1169,003289.OF,创金合信尊泰纯债,112595,6.750,7.2994167516310695
1170,005024.OF,南方兴利半年定开债券发起,146560,1.660,1.3830438465485607
1171,004555.OF,南方和元A,111786445,3.910,3.1344321706916664
1172,004728.OF,中欧瑾泰债券A,111721168,8.530,11.3437395570136226
1173,005073.OF,永赢永益债券A,111786429,1.410,5.5159612754725115
1174,004978.OF,富国聚利纯债三个月定开债发起式,111712221,6.490,7.5374879465794056
1175,004978.OF,富国聚利纯债三个月定开债发起式,111786473,6.490,7.5374879465794056
1176,004728.OF,中欧瑾泰债券A,111786477,8.640,11.4898215702101840
1177,004728.OF,中欧瑾泰债券A,111786507,8.640,11.4898215702101840
1178,005024.OF,南方兴利半年定开债券发起,116687,2.350,1.9586196719912891
1179,005024.OF,南方兴利半年定开债券发起,146563,0.230,0.19362613851679850356
1180,002868.OF,鹏华丰茂债券,146566,3.370,2.6807330089110246
1181,005024.OF,南方兴利半年定开债券发起,146566,1.660,1.3830438465485607
1182,003949.OF,兴全稳泰债券A,111714284,6.000,6.4858436423211432
1183,003605.OF,景顺长城景泰汇利定期开放债券A,111714285,3.290,2.4823345747679559
1184,003547.OF,鹏华丰禄债券,011754166,5.790,4.6417402413229278
1185,004499.OF,鹏华丰瑞债券,011754166,5.950,4.8048946809313152
1186,002377.OF,建信睿怡纯债A,111786690,4.140,3.4099587480439711
1187,003869.OF,长信稳势纯债债券,111709399,1.460,14.2594316140343283
1188,519743.OF,交银丰润收益债券A,101751034,4.860,4.9217459493920190
1189,519762.OF,交银裕通纯债债券A,011758104,4.140,3.5866404803885086
1190,003607.OF,博时富益纯债债券,170311,3.460,3.0040950982665806
1191,002377.OF,建信睿怡纯债A,111786770,2.760,2.2726062815630008
1192,003547.OF,鹏华丰禄债券,146569,8.110,6.5029884297529260
1193,005024.OF,南方兴利半年定开债券发起,146569,1.660,1.3830438465485607
1194,004499.OF,鹏华丰瑞债券,011759095,5.940,4.7976822902364318
1195,002109.OF,博时裕丰3个月定开债发起式,111710530,17.470,16.0947754208669741
1196,002930.OF,博时聚润纯债债券,111714298,9.880,10.0830936727566647
1197,004140.OF,兴业福鑫债券,116710,1.430,1.1247647955971041
1198,005024.OF,南方兴利半年定开债券发起,116710,3.310,2.7660876930971215
1199,003983.OF,鹏华丰惠债券,116711,2.000,1.5866877490220477
1200,003605.OF,景顺长城景泰汇利定期开放债券A,111714299,3.290,2.4818123628031368
1201,004136.OF,博时民泽纯债债券,011758107,4.250,4.3157631469189752
1202,004499.OF,鹏华丰瑞债券,011754172,6.600,5.3312923514252859
1203,004140.OF,兴业福鑫债券,146575,0.950,0.74984319706473604567
1204,002638.OF,兴业天融债券,1720076,4.630,4.8529336678110719
1205,002395.OF,鹏华丰尚定期开放债券A,113014,9.820,7.6347265769212799
1206,004140.OF,兴业福鑫债券,146623,0.950,0.74984319706473604567
1207,005024.OF,南方兴利半年定开债券发起,143366,3.280,2.7375969898582211
1208,003329.OF,万家鑫安纯债A,145891,1.970,1.7998851336206473
1209,002754.OF,博时裕创纯债,111787647,6.810,5.7235091193071655
1210,004499.OF,鹏华丰瑞债券,146650,4.630,3.7397581380876843
1211,519328.OF,浦银安盛盛泰纯债债券A,111711457,14.380,15.0377504008443100
1212,003327.OF,万家鑫璟纯债A,011751103,7.990,7.4609697877817182
1213,003983.OF,鹏华丰惠债券,041760054,3.320,2.6339016633765991
1214,004042.OF,华夏鼎茂债券A,011751104,6.820,5.5703802772373409
1215,004499.OF,鹏华丰瑞债券,146668,5.290,4.2740093006716392
1216,004499.OF,鹏华丰瑞债券,146653,4.630,3.7397581380876843
1217,004499.OF,鹏华丰瑞债券,011758119,5.270,4.2624694755598258
1218,519782.OF,交银裕隆纯债债券A,041760057,9.200,7.2237265013422631
1219,005073.OF,永赢永益债券A,111787795,2.110,8.2680786217132761
1220,004923.OF,华夏鼎祥三个月定期开放债券A,116704,0.660,0.65460279608127315367
1221,164703.SZ,汇添富纯债(LOF),111708376,9.460,9.2139734779119677
1222,004978.OF,富国聚利纯债三个月定开债发起式,111708376,9.730,11.2993671767483622
1223,004978.OF,富国聚利纯债三个月定开债发起式,111709431,6.490,7.5329114511655748
1224,000137.OF,民生加银岁岁增利债券A,111719349,8.020,5.8336751850415338
1225,162715.SZ,广发聚源债券(LOF)A,170413,61.700,65.2012756349269337
1226,004923.OF,华夏鼎祥三个月定期开放债券A,146656,1.980,1.9638083882438195
1227,002568.OF,博时裕发纯债债券,111788042,4.870,3.5847668648884558
1228,004923.OF,华夏鼎祥三个月定期开放债券A,146671,1.980,1.9638083882438195
1229,002864.OF,广发安泽短债A,146674,2.580,2.5844396746707239
1230,003983.OF,鹏华丰惠债券,146674,1.330,1.0577918326813651
1231,004923.OF,华夏鼎祥三个月定期开放债券A,146674,1.980,1.9638083882438195
1232,000469.OF,富国目标齐利一年期纯债债券,146705,0.650,0.45678215619274537952
1233,002985.OF,中银季季红定期开放债券,146705,0.940,0.97815803826218456947
1234,000469.OF,富国目标齐利一年期纯债债券,146706,0.690,0.48537047730607308418
1235,002985.OF,中银季季红定期开放债券,146706,0.400,0.41575094602579303771
1236,003223.OF,广发景丰纯债,011753079,5.000,5.0973871304225513
1237,002930.OF,博时聚润纯债债券,011769046,6.980,7.1317476613958349
1238,002781.OF,博时聚瑞6个月定开债发起式,011762099,7.890,7.4622557274307401
1239,004859.OF,泰康年年红纯债一年债券,101758059,4.170,2.5946008926945750
1240,004923.OF,华夏鼎祥三个月定期开放债券A,111788573,3.260,3.2307921000591236
1241,004238.OF,永赢瑞益债券A,1789319,2.980,2.1910075125256220
1242,000516.OF,富国祥利一年期定期开放债券型A,011758127,3.840,2.8017372055430895
1243,003327.OF,万家鑫璟纯债A,117576,7.980,7.4519995806428163
1244,003859.OF,招商招旭纯债A,101773022,7.180,5.8004807907862326
1245,003315.OF,景顺长城政策性金融债A,011764127,9.400,11.7925398407785600
1246,000469.OF,富国目标齐利一年期纯债债券,1722037,4.820,3.3802656151026848
1247,519330.OF,浦银安盛盛跃纯债债券A,1722037,4.970,4.7028626531538345
1248,160618.SZ,鹏华丰泽债券(LOF),011762095,5.480,6.2988658282965439
1249,004238.OF,永赢瑞益债券A,1789303,3.420,2.5123889539255665
1250,004027.OF,广发景源纯债A,1789303,1.730,1.6977127799375763
1251,003452.OF,招商招盛纯债A,1789304,0.150,0.15325154391345795167
1252,519743.OF,交银丰润收益债券A,111714315,18.480,18.7293908803759236
1253,004307.OF,博时富元纯债债券,111714315,13.230,13.5176779863842412
1254,002109.OF,博时裕丰3个月定开债发起式,1720081,3.470,3.2003841894570098
1255,005024.OF,南方兴利半年定开债券发起,011764131,3.310,2.7605555177109272
1256,003155.OF,中加丰尚纯债债券A,1789329,2.800,2.9216266114229898
1257,002447.OF,博时裕安一年定开债发起式,041760060,6.110,6.2811827308025027
1258,004923.OF,华夏鼎祥三个月定期开放债券A,111713129,9.790,9.6904124917891271
1259,000943.OF,工银中高等级信用债债券A,111709453,5.890,5.1399772524551099
1260,003329.OF,万家鑫安纯债A,111709453,2.570,2.3518547312589760
1261,005124.OF,易方达恒益定开债券发起式,111709453,9.680,12.3956848142215396
1262,004459.OF,鑫元瑞利定开债券,111789280,4.310,6.0294296160854276
1263,004459.OF,鑫元瑞利定开债券,111789258,4.310,6.0326073485699251
1264,004459.OF,鑫元瑞利定开债券,111789295,4.370,6.1107795676885619
1265,005124.OF,易方达恒益定开债券发起式,111712266,4.840,6.1978424071107698
1266,004238.OF,永赢瑞益债券A,1789351,2.980,2.1947408118854431
1267,004923.OF,华夏鼎祥三个月定期开放债券A,041758038,3.440,3.4022325723528091
1268,004136.OF,博时民泽纯债债券,111709455,6.670,6.7688986315127296
1269,002868.OF,鹏华丰茂债券,111789440,6.650,5.2912308129885803
1270,002336.OF,创金合信尊享纯债债券A,111721217,6.600,5.3018709857581681
1271,004052.OF,华夏鼎智债券A,011751117,5.190,4.8095130392703479
1272,003590.OF,建信睿富纯债债券,111789512,6.300,6.4205590898031075
1273,519718.OF,交银纯债债券A/B,111712274,10.210,8.7346559471419608
1274,005073.OF,永赢永益债券A,111789627,2.820,11.0196375592401844
1275,004140.OF,兴业福鑫债券,146683,0.950,0.74984319706473604567
1276,160618.SZ,鹏华丰泽债券(LOF),011779001,5.480,6.2944588257180255
1277,004136.OF,博时民泽纯债债券,111708400,4.350,4.4140519337737488
1278,001911.OF,博时裕恒纯债债券,041756022,3.990,3.9450532416528519
1279,002698.OF,博时裕利纯债债券,111715437,8.200,6.0136848802314032
1280,004238.OF,永赢瑞益债券A,111712283,9.460,6.9578451794313711
1281,003056.OF,嘉实稳泽纯债债券A,111789814,12.120,9.0705365661750242
1282,004923.OF,华夏鼎祥三个月定期开放债券A,116739,0.750,0.74205772963773124700
1283,002638.OF,兴业天融债券,1789369,3.080,3.2339960306942422
1284,004027.OF,广发景源纯债A,1789366,2.890,2.8268943443082665
1285,000943.OF,工银中高等级信用债债券A,011759117,4.820,4.2123357466797824
1286,004459.OF,鑫元瑞利定开债券,111719376,8.630,12.0753834410902419
1287,004042.OF,华夏鼎茂债券A,146602,9.500,7.7513668709956429
1288,003452.OF,招商招盛纯债A,1789379,0.710,0.72154414772553210277
1289,002754.OF,博时裕创纯债,011759120,5.020,4.2149018235841488
1290,002301.OF,兴业短债债券A,111716274,3.910,4.6153615989946441
1291,004899.OF,中银信享定期开放债券,111709480,3.910,4.9159273356928590
1292,002483.OF,富国泰利定期开放债券发起式,111770298,4.790,3.4775995007204214
1293,005124.OF,易方达恒益定开债券发起式,111708418,3.630,4.6474284866691452
1294,005124.OF,易方达恒益定开债券发起式,111708417,3.680,4.7060575845009713
1295,003313.OF,中银睿享定期开放债券,111718459,4.060,4.0841888466256562
1296,002698.OF,博时裕利纯债债券,111710633,17.810,13.0692543749709826
1297,002578.OF,博时裕泉纯债债券,111709483,4.150,3.9455200138303062
1298,002603.OF,工银瑞信瑞丰半年定期开放纯债债券,111709484,16.000,9.4305746758039011
1299,519324.OF,浦银安盛盛鑫定开债券A,111770468,8.930,6.6260910075160138
1300,003452.OF,招商招盛纯债A,111718474,1.820,1.8448571958891446
1301,003571.OF,招商招琪纯债A,111715462,4.520,4.5948347888166407
1302,000254.OF,长城定期开放债券A,111713146,4.430,3.1552116865199880
1303,519776.OF,交银裕盈纯债债券A,111712304,9.340,7.2089495638983694
1304,160515.SZ,博时安丰18个月定开债A,111770551,4.790,4.0882764180032422
1305,000254.OF,长城定期开放债券A,111714336,4.430,3.1552116865199880
1306,003162.OF,博时富宁纯债债券,111714336,4.750,4.3777604851971789
1307,004479.OF,博时富和纯债债券,111770568,7.650,6.2632441346784962
1308,004479.OF,博时富和纯债债券,111770608,8.480,6.9459939873997450
1309,004923.OF,华夏鼎祥三个月定期开放债券A,146735,2.650,2.6184111843250926
1310,000346.OF,建信安心回报6个月定期开放债券A,041760063,8.060,6.3175349289293580
1311,002198.OF,博时裕达纯债,111710643,8.620,8.8434407441441011
1312,519324.OF,浦银安盛盛鑫定开债券A,111770749,8.820,6.5408399125960934
1313,000346.OF,建信安心回报6个月定期开放债券A,011754199,8.080,6.3308403379663168
1314,003730.OF,博时富华纯债债券,111770863,9.850,7.9010748280147068
1315,005124.OF,易方达恒益定开债券发起式,111717299,2.450,3.1370539501126702
1316,003730.OF,博时富华纯债债券,111770840,9.850,7.9026761808375716
1317,002483.OF,富国泰利定期开放债券发起式,111709493,4.750,3.4486049493834254
1318,002169.OF,永赢稳益债券,1789382,0.530,0.57064704503911447358
1319,002198.OF,博时裕达纯债,111716286,7.290,7.4799053081413819
1320,002301.OF,兴业短债债券A,111718484,3.910,4.6153615989946441
1321,004020.OF,广发景祥纯债,111718484,4.670,4.4510603167818545
1322,002109.OF,博时裕丰3个月定开债发起式,1720092,9.510,8.7640287633836691
1323,160618.SZ,鹏华丰泽债券(LOF),011763034,5.480,6.2957179693118879
1324,003730.OF,博时富华纯债债券,111771208,9.850,7.9018755044261392
1325,003260.OF,博时利发纯债债券A,146677,9.560,9.7453547892240502
1326,004923.OF,华夏鼎祥三个月定期开放债券A,146686,1.320,1.3092055921625463
1327,004042.OF,华夏鼎茂债券A,011776001,9.500,7.7513668709956429
1328,004859.OF,泰康年年红纯债一年债券,111710663,5.100,3.1745505852540039
1329,004859.OF,泰康年年红纯债一年债券,111715486,5.100,3.1745505852540039
1330,160515.SZ,博时安丰18个月定开债A,111771585,3.680,3.1451467033514700
1331,003209.OF,鹏华丰达债券,146712,2.800,2.9099837979377090
1332,004899.OF,中银信享定期开放债券,111709511,3.910,4.9154294194226581
1333,004920.OF,富国泓利纯债债券型发起式A,111708437,2.930,2.2031836477832154
1334,003285.OF,国寿安保安康纯债债券,111707304,2.460,2.3117980245971963
1335,005124.OF,易方达恒益定开债券发起式,111707303,2.450,3.1370539501126702
1336,002985.OF,中银季季红定期开放债券,111710677,5.840,6.0809812120462619
1337,004459.OF,鑫元瑞利定开债券,111715496,8.970,12.5482300347834598
1338,000402.OF,工银纯债债券A,111715497,6.510,5.4330960559145198
1339,000402.OF,工银纯债债券A,111709524,6.510,5.4330960559145198
1340,003329.OF,万家鑫安纯债A,111709524,3.850,3.5274203472887010
1341,675041.OF,西部利得合享A,111709524,3.840,4.5608883980091932
1342,004899.OF,中银信享定期开放债券,111709524,7.730,9.7103631014567138
1343,004127.OF,鹏华丰康债券A,111772176,4.840,4.0186701100388456
1344,004821.OF,国寿安保安吉纯债半年定开债券发起式,111710684,16.260,11.7175752988251268
1345,000191.OF,富国信用债债券A/B,111710683,4.170,4.2989884791790963
1346,003607.OF,博时富益纯债债券,111772334,9.690,8.4197312541781479
1347,004923.OF,华夏鼎祥三个月定期开放债券A,146866,0.660,0.65460279608127315367
1348,004923.OF,华夏鼎祥三个月定期开放债券A,ZSWK2A,0.660,0.65460279608127315367
0,202108.OF,南方润元纯债债券A/B,122844,9.180,6.9093137046288647
1,217003.OF,招商安泰债券A,122831,9.780,8.5800347586543504
2,100058.OF,富国产业债A,122067,5.410,4.1294381537916733
3,110035.OF,易方达双债增强债券A,1180106,8.940,10.2949756691246193
4,070005.OF,嘉实债券,1182277,3.240,2.7939951023205700
5,100018.OF,富国天利增长债券A,110320,2.100,1.5949845625852253
6,217022.OF,招商产业债券A,1180160,5.400,4.1082419280411733
7,217022.OF,招商产业债券A,1280059,9.080,6.8991388525406268
8,160602.OF,鹏华普天债券A,122642,4.600,4.6469551236679412
9,217003.OF,招商安泰债券A,122591,8.660,7.6022717734176389
10,270048.OF,广发纯债债券A,124234,5.470,4.9176130707867987
11,070037.OF,嘉实纯债债券A,1382284,6.130,6.4933706593136442
12,070037.OF,嘉实纯债债券A,1382287,6.120,6.4791407405463466
13,217003.OF,招商安泰债券A,130318,16.930,14.8546167741750032
14,217022.OF,招商产业债券A,1380323,4.640,3.5297282391548470
15,261001.OF,景顺长城稳定收益债券A,101364010,4.220,4.5423421187056714
16,070037.OF,嘉实纯债债券A,112196,7.250,7.6768947523269888
17,261001.OF,景顺长城稳定收益债券A,1480099,4.010,4.3108966231737146
18,070025.OF,嘉实信用债券A,1480195,4.070,4.2425252357366834
19,202108.OF,南方润元纯债债券A/B,124752,8.830,6.6404464208861556
20,202108.OF,南方润元纯债债券A/B,124776,8.810,6.6245272009238034
21,270048.OF,广发纯债债券A,124805,4.410,3.9580517007769371
22,270048.OF,广发纯债债券A,124970,4.080,3.6693125332211959
23,100072.OF,富国强回报定期开放债券A,122330,5.320,3.0699697057084934
24,110035.OF,易方达双债增强债券A,112232,8.790,10.1196552913929921
25,100018.OF,富国天利增长债券A,110030,0.340,0.25406520669254848594
26,100066.OF,富国纯债债券发起式A/B,150201,20.710,24.9303474735860203
27,100018.OF,富国天利增长债券A,113008,0.490,0.37095661725147223103
28,217003.OF,招商安泰债券A,1580046,8.630,7.5744878880347415
29,040040.OF,华安纯债债券A,150004,6.510,10.0188776006880640
30,100066.OF,富国纯债债券发起式A/B,150409,8.860,10.6673378264458978
31,217022.OF,招商产业债券A,132002,0.080,0.05923174475358782369
32,100018.OF,富国天利增长债券A,110031,0.060,0.04415113347547708701
33,040045.OF,华安添鑫中短债A,112253,9.180,100.0000000000000000
34,110035.OF,易方达双债增强债券A,122366,8.800,10.1349448592184247
35,160602.OF,鹏华普天债券A,122395,6.570,6.6292903421287600
36,100018.OF,富国天利增长债券A,150218,3.120,2.3665687915311291
37,070025.OF,嘉实信用债券A,127275,3.900,4.0623360865948339
38,217022.OF,招商产业债券A,101564043,5.260,3.9960195900028262
39,202108.OF,南方润元纯债债券A/B,122456,8.310,6.2478138949698006
40,100018.OF,富国天利增长债券A,132003,0.190,0.14699673453452420977
41,110035.OF,易方达双债增强债券A,132004,1.110,1.2762130912572075
42,160602.OF,鹏华普天债券A,150317,7.520,7.5872579104575041
43,261001.OF,景顺长城稳定收益债券A,132005,0.010,0.00815961991573477749
44,070005.OF,嘉实债券,132005,0.450,0.38435690007933310352
45,100058.OF,富国产业债A,123001,0.020,0.01333754233593275892
46,110035.OF,易方达双债增强债券A,110032,1.070,1.2366202457209889
47,100018.OF,富国天利增长债券A,110032,0.030,0.01949854162966944089
48,110035.OF,易方达双债增强债券A,110033,3.190,3.6764750484420652
49,070005.OF,嘉实债券,110033,0.010,0.01286297404607259825
50,100018.OF,富国天利增长债券A,110034,0.090,0.07055427391629816188
51,050027.OF,博时信用债纯债债券A,160205,3.230,2.5580627759590840
52,100018.OF,富国天利增长债券A,113009,1.430,1.0870099446692524
53,110035.OF,易方达双债增强债券A,128010,4.540,5.2306534612979782
54,100018.OF,富国天利增长债券A,128010,0.130,0.09582327072213044396
55,100018.OF,富国天利增长债券A,160207,3.920,2.9691399444981310
56,110035.OF,易方达双债增强债券A,136253,8.330,9.5936941581981106
57,070025.OF,嘉实信用债券A,127400,7.330,7.6333941342737735
58,100018.OF,富国天利增长债券A,113010,0.140,0.10525492778014598397
59,100058.OF,富国产业债A,112367,7.140,5.4518638874621407
60,217022.OF,招商产业债券A,120001,0.380,0.28621492026190389920
61,100018.OF,富国天利增长债券A,120001,0.170,0.12817475951253904582
62,070005.OF,嘉实债券,120001,0.130,0.11570374642599537249
63,100018.OF,富国天利增长债券A,128012,0.280,0.21240745646036212560
64,100018.OF,富国天利增长债券A,127003,0.460,0.35035469763825578637
65,217022.OF,招商产业债券A,132006,0.090,0.06686752254299554903
66,100018.OF,富国天利增长债券A,132006,0.560,0.42644679877871148855
67,050027.OF,博时信用债纯债债券A,136577,3.090,2.4400713229486607
68,217022.OF,招商产业债券A,128013,0.010,0.01107236422846297968
69,100058.OF,富国产业债A,128013,0.050,0.03800902623460394588
70,100018.OF,富国天利增长债券A,128013,0.000,0.00282007221154792981
71,050027.OF,博时信用债纯债债券A,136593,3.080,2.4350246397574535
72,050027.OF,博时信用债纯债债券A,160213,5.530,4.3749696584574849
73,100058.OF,富国产业债A,1680372,4.800,3.6648201914049473
74,100066.OF,富国纯债债券发起式A/B,1689227,5.120,6.1591240340212516
75,217022.OF,招商产业债券A,132007,0.360,0.27064287190248027385
76,100058.OF,富国产业债A,132007,0.940,0.71676756329150167705
77,100018.OF,富国天利增长债券A,132007,0.000,0.00029251026843058344
78,100066.OF,富国纯债债券发起式A/B,170203,14.780,17.7967055493795880
79,040040.OF,华安纯债债券A,170204,7.810,12.0190401828949468
80,050027.OF,博时信用债纯债债券A,170204,5.100,4.0292718598597946
81,160602.OF,鹏华普天债券A,041762008,5.740,5.7919657890702330
82,100018.OF,富国天利增长债券A,113011,0.490,0.36896835745457991760
83,261001.OF,景顺长城稳定收益债券A,041762009,4.190,4.5078047094886933
84,100018.OF,富国天利增长债券A,113012,0.040,0.03063964701846506933
85,040040.OF,华安纯债债券A,111714123,6.220,9.5742855164343514
86,070025.OF,嘉实信用债券A,041754010,4.690,4.8796514424557339
87,070005.OF,嘉实债券,018005,3.180,2.7388796160634533
88,100072.OF,富国强回报定期开放债券A,101759019,5.020,2.8970915316517870
89,070037.OF,嘉实纯债债券A,170206,5.920,6.2734537329099547
90,100066.OF,富国纯债债券发起式A/B,108601,10.630,12.7943940898259643
91,202108.OF,南方润元纯债债券A/B,108601,8.390,6.3136092175608062
92,100058.OF,富国产业债A,108601,5.240,3.9964563792173294
93,110035.OF,易方达双债增强债券A,108601,14.860,17.1202055170703260
94,100018.OF,富国天利增长债券A,108601,2.750,2.0847624702859725
95,160602.OF,鹏华普天债券A,108601,5.550,5.6021420561883256
96,217003.OF,招商安泰债券A,011760044,8.610,7.5564659083269162
97,100018.OF,富国天利增长债券A,128014,0.580,0.43629537843687766916
98,270048.OF,广发纯债债券A,170408,4.110,3.6942309920189162
99,100072.OF,富国强回报定期开放债券A,127489,5.060,2.9193813632376886
100,100072.OF,富国强回报定期开放债券A,143103,5.030,2.9020774150328440
101,100066.OF,富国纯债债券发起式A/B,019563,9.450,11.3807732555544200
102,100072.OF,富国强回报定期开放债券A,112523,4.990,2.8797875834469424
103,070025.OF,嘉实信用债券A,011771019,5.460,5.6861392889063164
104,100058.OF,富国产业债A,127004,0.040,0.03263550348265542496
105,110035.OF,易方达双债增强债券A,127004,2.650,3.0569973530241494
106,100018.OF,富国天利增长债券A,127004,0.380,0.29057877362639855885
107,261001.OF,景顺长城稳定收益债券A,011759043,4.190,4.5064590961425773
108,100018.OF,富国天利增长债券A,128015,0.370,0.28275302430013506620
109,270043.OF,广发理财年年红债券,111799591,4.410,6.9995008825639229
110,270043.OF,广发理财年年红债券,111799979,4.850,7.6941920625483111
111,270043.OF,广发理财年年红债券,111719199,5.290,8.3944024004220049
112,270048.OF,广发纯债债券A,146156,3.440,3.0877891942652259
113,270048.OF,广发纯债债券A,116592,2.060,1.8526735165591355
114,100058.OF,富国产业债A,143081,5.320,4.0567840015879976
115,070037.OF,嘉实纯债债券A,170410,6.080,6.4338637262867635
116,070005.OF,嘉实债券,170410,5.120,4.4079094818053465
117,270048.OF,广发纯债债券A,119423,3.440,3.0877891942652259
118,270048.OF,广发纯债债券A,119424,3.440,3.0877891942652259
119,070005.OF,嘉实债券,101780008,3.810,3.2790113813831971
120,270048.OF,广发纯债债券A,146377,0.690,0.61755783885304517491
121,270043.OF,广发理财年年红债券,111784609,4.410,7.0059153005328718
122,270043.OF,广发理财年年红债券,111784615,4.410,7.0059165707786644
123,270048.OF,广发纯债债券A,143307,4.070,3.6608828687208518
124,040040.OF,华安纯债债券A,1789219,1.470,2.2560790189669205
125,040040.OF,华安纯债债券A,111720212,9.550,14.6986358148529886
126,040040.OF,华安纯债债券A,111720221,6.370,9.7980869493656785
127,070005.OF,嘉实债券,011754154,3.210,2.7679606515257510
128,217022.OF,招商产业债券A,101773021,5.320,4.0441148777335464
129,100018.OF,富国天利增长债券A,143360,3.300,2.5026021383441213
130,261001.OF,景顺长城稳定收益债券A,011754180,3.830,4.1199451186042095
131,270048.OF,广发纯债债券A,146674,2.060,1.8526735165591355
132,202108.OF,南方润元纯债债券A/B,1789382,2.100,1.5761370147274986
