,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
107,002301.OF,0.35883084201149,13.899074032743,
108,002336.OF,,79.693844663637,
109,002338.OF,31.719635431261,19.72639109835,
110,002341.OF,,9.4996711015374,
111,002354.OF,,3.9701036254698,
112,002377.OF,3.6681456025287,37.797370801508,
113,002381.OF,0.15391657498225,4.7006902027103,
114,002395.OF,20.925727514109,,
115,002438.OF,,13.635226992569,
116,002445.OF,,28.986835933112,
117,002447.OF,8.6925696486477,7.1558783270914,
118,002452.OF,,29.682603400827,
119,002466.OF,,34.469134559869,
120,002483.OF,,,
121,002548.OF,2.0711218243838,7.0423112230545,
122,002549.OF,5.4864041688169,22.333717731037,
123,002552.OF,21.924082913555,55.456228374955,
124,002568.OF,,9.9523204834226,
125,002578.OF,,6.5732880161913,
126,002600.OF,,,
127,002603.OF,,0.50686755924721,
128,002625.OF,,42.62367296369,
129,002638.OF,,100.0,
130,002698.OF,,30.669075512472,
131,002716.OF,,100.0,
132,002750.OF,,,
133,002754.OF,,7.7706294490045,
134,002755.OF,,13.213097316632,
135,002781.OF,,,
136,002817.OF,,92.800070189471,
137,002832.OF,,81.792778385405,
138,002864.OF,,5.7048739245058,
139,002868.OF,,3.8024317161054,
140,002898.OF,,,
141,002904.OF,15.105138593906,26.511886816067,
142,002927.OF,,9.0293450327343,
143,002929.OF,,7.6598450858598,
144,002930.OF,,6.0191292875989,
145,002970.OF,,57.867795748658,
146,002985.OF,,5.0721365424836,
147,002991.OF,2.0461464833964,8.6255056463216,
148,002994.OF,,55.174713583887,
149,003039.OF,,52.944943412945,
150,003102.OF,,8.4517242717141,
151,003155.OF,,43.553566112425,
152,003162.OF,,31.706332534249,
153,003188.OF,,100.0,
154,003192.OF,,24.024558343222,
155,003193.OF,6.4771130067008,,
156,003209.OF,,4.5856225624551,
157,003213.OF,,39.284126836339,
158,003214.OF,,4.1105106313553,
159,003223.OF,0.50231555879953,13.585754515449,
160,003258.OF,5.0541828894081,,
161,003260.OF,0.9715453290576,99.028454670942,
162,003265.OF,0.89001112697105,6.8110182154421,
163,003268.OF,,39.824467850642,
164,003269.OF,,10.497725411673,
165,003280.OF,,3.6414034639588,
166,003285.OF,0.11734868159036,22.742614745311,
167,003289.OF,100.0,,
168,003290.OF,20.511721327249,79.488278672751,
169,003313.OF,,45.547726087167,
170,003315.OF,,96.999660710951,
171,003327.OF,1.7919683694182,3.8036231662501,
172,003329.OF,,23.817931342986,
173,003417.OF,,8.6608491513068,
174,003428.OF,,11.878638564705,
175,003438.OF,,5.4372467423422,
176,003440.OF,4.0569373477788,31.252429030457,
177,003445.OF,0.016891438281609,34.784404174569,
178,003452.OF,,8.5658172685178,
179,003454.OF,,84.948134114295,
180,003518.OF,,53.80380009362,
181,003528.OF,,20.818962755783,
182,003547.OF,,4.4684974254652,
183,003569.OF,,6.4997592936164,
184,003571.OF,,8.2510109402474,
185,003590.OF,,57.670978812303,
186,003605.OF,,,
187,003607.OF,,14.601026242374,
188,003640.OF,,100.0,
189,003651.OF,0.12841935883154,2.4584964256654,
190,003660.OF,,3.0890139414041,
191,003662.OF,,,
192,003671.OF,,100.0,
193,003673.OF,,4.6969563506744,
194,003730.OF,20.364430047409,71.400212358534,
195,003746.OF,,22.238373961169,
196,003770.OF,,59.467465204167,
197,003809.OF,,10.274867805156,
198,003832.OF,,47.110360946866,
199,003859.OF,,7.6032967798037,
200,003863.OF,,5.8651893157641,
201,003869.OF,,7.1172646165528,
202,003929.OF,,29.582265067635,
203,003949.OF,,24.338114691487,
204,003952.OF,,10.612308176826,
205,003983.OF,,5.6584193622096,
206,004020.OF,,8.6194026837454,
207,004027.OF,,13.378937778528,
208,004030.OF,0.18784500030976,1.2318355571467,
209,004031.OF,,100.0,
210,004032.OF,,4.7156421153671,
211,004042.OF,,14.877411823613,
212,004052.OF,,20.019165482486,
213,004061.OF,,100.0,
214,004118.OF,,100.0,
215,004122.OF,,3.037766128627,
216,004124.OF,0.28764695693468,95.775915101498,
217,004126.OF,,10.243683326205,
218,004127.OF,0.50423609081124,4.6556011636019,
219,004136.OF,,25.311081682201,
220,004140.OF,3.7929161396752,20.767302072203,
221,004141.OF,,2.881978947636,
222,004200.OF,,3.5325120602004,
223,004230.OF,,79.18550916929,
224,004238.OF,,14.078215518688,
225,004307.OF,6.8964323782924,18.279334244024,
226,004322.OF,,50.402782331531,
227,004334.OF,,5.3778506884682,
228,004366.OF,1.2503215597956,98.749678440204,
229,004388.OF,,3.719113992956,
230,004438.OF,,,
231,004459.OF,,11.53521139256,
232,004479.OF,,86.708296978892,
233,004498.OF,,73.541268860072,
234,004499.OF,,5.7483092641259,
235,004503.OF,,,
236,004544.OF,10.99640622879,5.866398508058,
237,004547.OF,2.5021054917976,5.1519590256684,
238,004555.OF,1.8851926676653,53.330484058297,
239,004601.OF,,7.4378126300105,
240,004614.OF,,5.2575529807895,
241,004637.OF,45.36380269414,54.63619730586,
242,004655.OF,,5.6634249145325,
243,004672.OF,,4.5597104502665,
244,004689.OF,,100.0,
245,004705.OF,0.99562862724256,18.300688334661,
246,004722.OF,,51.119785606089,
247,004728.OF,,96.454390266885,
248,004736.OF,,6.7793470642814,
249,004797.OF,1.8316679764437,13.312604818719,
250,004821.OF,0.26906178147709,10.506895523783,
251,004859.OF,0.45649844111737,8.624935270146,
252,004882.OF,,28.357007420227,
253,004887.OF,,4.7485032458045,
254,004899.OF,0.87477190194077,,
255,004910.OF,,4.8683519174364,
256,004911.OF,,75.811521593053,
257,004919.OF,,10.618944912797,
258,004920.OF,,10.324466957468,
259,004923.OF,,73.030931194612,
260,004940.OF,,82.240997457141,
261,004956.OF,,79.922563507051,
262,004978.OF,,100.0,
263,005024.OF,0.63678197800391,5.0879891615442,
264,005072.OF,,8.8302111609348,
265,005073.OF,,13.758298618114,
266,005124.OF,,3.8841129206344,
267,005171.OF,,16.304915738559,
268,005307.OF,0.25012834519564,10.160204027555,
269,005309.OF,,49.434174396187,
270,005321.OF,,44.727554386166,
271,005322.OF,,14.178295034505,
272,005336.OF,,28.338753229219,
273,005338.OF,,10.929240035405,
274,005364.OF,,,
275,005369.OF,,10.900829805743,
276,005375.OF,,8.144566526177,
277,005383.OF,,1.7723041015898,
278,005388.OF,,16.231072961436,
279,005393.OF,,44.506775368578,
280,005398.OF,6.4104053048048,44.619683520621,
281,005410.OF,,7.9221893390839,
282,005419.OF,100.0,,
283,005432.OF,,11.178515817892,
284,005435.OF,,16.258875273466,
285,005439.OF,,3.7418769517975,
286,005442.OF,,72.038965577969,
287,005462.OF,,,
288,005469.OF,,55.682768285072,
289,005525.OF,0.65957119643041,6.0317367052246,
290,005577.OF,,,
291,005590.OF,,5.2191269310138,
292,005594.OF,,5.2740228410318,
293,005606.OF,,90.717758227934,
294,005622.OF,,10.261845216307,
295,005631.OF,,69.3025346947,
296,005648.OF,,18.840056394517,
297,005666.OF,,52.798115693549,
298,005670.OF,3.9233781015606,3.9458672962297,
299,005684.OF,,,
300,005703.OF,,39.97705391599,
301,005710.OF,,81.028672009674,
302,005712.OF,,4.4901301129081,
303,005719.OF,,25.296792758304,
304,005740.OF,,3.8530682095213,
305,005754.OF,,4.871797292055,
306,005772.OF,,10.133072779438,
307,005781.OF,,9.6447730539401,
308,005782.OF,,,
309,005784.OF,,,
310,005791.OF,,80.818525396602,
311,005820.OF,0.38982872238084,10.443005726377,
312,005831.OF,1.0595250140282,3.6370704438803,
313,005841.OF,,4.8959435732136,
314,005845.OF,,13.375105917607,
315,005853.OF,,29.758673589804,
316,005854.OF,,18.454808836544,
317,005864.OF,3.8582734169305,93.305747021326,
318,005871.OF,,3.7111078611806,
319,005879.OF,,2.353230179659,
320,005897.OF,1.7720474922147,58.763663177668,
321,005898.OF,,81.92885571751,
322,005920.OF,0.71221310992905,99.287786890071,
323,005921.OF,,86.203018915938,
324,005936.OF,,30.780109432704,
325,005972.OF,,100.0,
326,005988.OF,16.173478205312,64.497589834343,
327,006029.OF,,47.323292430079,
328,006037.OF,1.2562667924123,80.219153002893,
329,006043.OF,6.7892763055524,93.210723694448,
330,006053.OF,,48.723374502318,
331,006066.OF,,5.9675829479607,
332,006076.OF,,5.479406484791,
333,006107.OF,,16.323337736659,
334,006112.OF,,,
335,006150.OF,,,
336,006171.OF,32.916723967504,67.083276032496,
337,006172.OF,,100.0,
338,006212.OF,,32.484000429183,
339,006275.OF,0.65029378754869,79.935261884512,
340,006360.OF,,8.6863654006665,
341,006367.OF,,100.0,
342,006393.OF,,19.93678062103,
