,jydm,jydm_mc,p00483_f002,p00483_f007,p00483_f008
606,004322.OF,创金尊隆纯债A,101761028,4.960,4.4272188117781708
607,003327.OF,万家鑫璟纯债A,143196,4.700,3.6422359270510332
608,002781.OF,博时聚瑞6个月定开债发起式,112556,5.390,4.2686988165292611
609,000244.OF,天弘稳利定期开放A,112557,7.620,5.9425544440243316
610,005577.OF,交银丰晟收益债券A,143222,8.630,4.6510877426066276
611,000345.OF,鹏华丰融定期开放债券,101761032,7.110,5.0100137960436745
612,005784.OF,创金合信汇誉纯债六个月定开债券A,143221,9.370,7.3954111459278755
613,005590.OF,添富鑫永定开债A,143229,2.650,1.8459338063298669
614,004705.OF,南方祥元A,101754077,5.450,5.1974074898070415
615,070005.OF,嘉实债券,170310,2.910,2.6748554260142483
616,003313.OF,中银睿享定期开放债券,170310,5.620,5.7424072470330076
617,002991.OF,嘉实稳鑫纯债债券,170310,3.270,2.6433968840468410
618,004118.OF,博时裕鹏纯债债券,170310,13.230,10.6279142011168322
619,005321.OF,中银证券汇宇定期开放债券,170310,4.030,3.9619893993062315
620,161014.SZ,富国汇利回报定期开放债券,127581,4.230,3.2193952054260547
621,270048.OF,广发纯债债券A,119424,5.870,4.5287730808677314
622,003571.OF,招商招琪纯债A,143243,2.440,2.3108675331410853
623,003155.OF,中加丰尚纯债债券A,1789182,0.310,0.29515177041175032844
624,003770.OF,中银丰庆定期开放债券,1728012,5.930,6.0584434314328959
625,519782.OF,交银裕隆纯债债券A,101764041,8.020,7.0017238911311726
626,005307.OF,财通资管鸿达纯债债券A,101764041,5.300,4.9072275821112410
627,003313.OF,中银睿享定期开放债券,170208,3.860,3.9441409272720474
628,003832.OF,中银丰润定期开放债券,170208,6.880,7.0189338111887821
629,003452.OF,招商招盛纯债A,1789196,0.160,0.16362639405691584568
630,005820.OF,博时富兴纯债3个月定开债发起式,101764046,3.110,2.9058584237562292
631,002338.OF,兴业优债增利债券A,132011,3.420,3.4787288765221224
632,002985.OF,中银季季红定期开放债券,132011,0.260,0.21069242702585015162
633,000395.OF,汇添富安心中国债券A,101780008,4.420,3.4474264078277240
634,485107.OF,工银添利债券A,170215,4.310,3.2807159730629415
635,000137.OF,民生加银岁岁增利债券A,170215,10.510,7.0832876031208314
636,000402.OF,工银纯债债券A,170215,2.980,2.4565096946468060
637,003285.OF,国寿安保安康纯债债券,170215,4.180,3.2912365257993750
638,003673.OF,中加丰裕纯债债券A,1722029,9.950,6.8822888272372488
639,270048.OF,广发纯债债券A,146377,1.190,0.92204996218776236356
640,002175.OF,博时裕乾纯债A,170411,10.600,9.3795322371276751
641,002169.OF,永赢稳益债券,170411,8.210,8.9980879507147761
642,002970.OF,博时裕昂纯债债券,170411,10.230,9.7725509183950524
643,519328.OF,浦银安盛盛泰纯债债券A,170411,10.160,8.8323128723921887
644,004230.OF,永赢添益债券,170411,12.100,9.4252144766531521
645,004118.OF,博时裕鹏纯债债券,170411,18.460,14.8251141669005281
646,004689.OF,博时丰庆纯债债券,170411,9.080,8.3500906543596506
647,005321.OF,中银证券汇宇定期开放债券,170411,10.680,10.4956393444735322
648,000606.OF,天弘优选债券,170411,9.090,8.0715344348406593
649,005393.OF,南方卓利3个月定开债发起式,170411,4.210,4.2805540189905255
650,006172.OF,万家鑫悦纯债A,170411,11.960,11.4199151959712451
651,005864.OF,国投瑞银顺达纯债债券,170411,13.180,10.3348609179869829
652,003313.OF,中银睿享定期开放债券,170412,3.280,3.3480128762811850
653,004140.OF,兴业福鑫债券,143263,5.110,4.1700064852598059
654,001246.OF,兴银长乐定开债,101751025,2.410,1.9937365831188334
655,002603.OF,工银瑞信瑞丰半年定期开放纯债债券,101751026,3.930,2.6467503717905816
656,006066.OF,中加颐睿纯债债券A,101751026,3.940,2.9587440131664109
657,003607.OF,博时富益纯债债券,143269,2.500,2.0751084046142576
658,001001.OF,华夏债券A/B,146426,1.200,1.00471664647639068422
659,002578.OF,博时裕泉纯债债券,1728014,9.570,8.1259526158996389
660,003329.OF,万家鑫安纯债A,1789243,0.100,0.08211035435416154271
661,217022.OF,招商产业债券A,132012,0.010,0.00431677853658954243
662,002338.OF,兴业优债增利债券A,132012,1.800,1.8278066978336575
663,003660.OF,中加纯债两年债券A,132012,0.000,0.00183988861066877514
664,003440.OF,招商招享纯债A,1705373,8.160,7.1447309514169272
665,003213.OF,中银悦享定期开放债券,170415,7.500,7.6948570938656104
666,003929.OF,中银证券安进债券A,170415,9.010,9.2794250711239320
667,003770.OF,中银丰庆定期开放债券,170415,13.470,13.7749151776288988
668,070005.OF,嘉实债券,170209,4.380,4.0214046683480000
669,000254.OF,长城定期开放债券A,170209,8.660,8.8094601825832871
670,162715.SZ,广发聚源债券(LOF)A,170209,18.210,16.8220494659381327
671,519762.OF,交银裕通纯债债券A,170209,20.390,16.3788786767675136
672,002638.OF,兴业天融债券,170209,7.810,6.0750038305774893
673,675041.OF,西部利得合享A,170209,12.080,9.7370753942428691
674,002929.OF,博时聚盈纯债债券,170209,6.430,6.5062572081685152
675,002970.OF,博时裕昂纯债债券,170209,16.640,15.8929340463733197
676,519328.OF,浦银安盛盛泰纯债债券A,170209,14.590,12.6824547853545126
677,003290.OF,长城久稳债券A,170209,9.840,10.4427460096607652
678,004322.OF,创金尊隆纯债A,170209,9.860,8.7920091561752159
679,004118.OF,博时裕鹏纯债债券,170209,13.030,10.4618600763263695
680,003640.OF,兴业裕丰债券,170209,19.750,16.2307130229062740
681,003039.OF,广发集富纯债A,170209,15.200,14.8823045939750979
682,004479.OF,博时富和纯债债券,170209,17.810,16.6254450047313257
683,004689.OF,博时丰庆纯债债券,170209,18.180,16.7133673973957475
684,004366.OF,博时汇享纯债债券A,170209,8.740,8.2107844304703077
685,005336.OF,中加颐慧定开债券A,170209,10.620,8.9467483187348204
686,005321.OF,中银证券汇宇定期开放债券,170209,8.600,8.4543798384440828
687,000606.OF,天弘优选债券,170209,8.830,7.8471101792218874
688,004978.OF,富国聚利纯债三个月定开债发起式,170209,9.890,8.6901672557240263
689,005864.OF,国投瑞银顺达纯债债券,170209,20.230,15.8592990083756030
690,005972.OF,交银裕如纯债债券A,170209,8.980,7.8466942324147591
691,006367.OF,交银裕祥纯债债券A,170209,15.770,12.7305241812163752
692,005577.OF,交银丰晟收益债券A,143287,8.590,4.6314513387841352
693,003640.OF,兴业裕丰债券,1702003,11.400,9.3703371098901890
694,005898.OF,浦银安盛盛泽定开债券,1702003,7.120,6.0480194265221131
695,000914.OF,中加纯债债券,101754106,9.550,7.1727261600031692
696,003949.OF,兴全稳泰债券A,1728015,9.230,7.0150954894754461
697,004122.OF,兴银长益三个月定开债,101782010,3.380,2.9633378753200264
698,004052.OF,华夏鼎智债券A,1728017,4.620,4.2309032249093583
699,005772.OF,工银瑞景定开发起式债券,1728017,8.750,7.6441847285251394
700,100018.OF,富国天利增长债券A,128016,0.010,0.00886643523470554991
701,070005.OF,嘉实债券,128016,0.230,0.21042971568298311691
702,160602.OF,鹏华普天债券A,128016,0.040,0.03339008560707285249
703,000005.OF,嘉实增强信用定期债券,128016,0.700,0.52281427729418409124
704,485107.OF,工银添利债券A,128016,0.030,0.02177991861447585342
705,000546.OF,兴业定开债券A,128016,0.170,0.13443213978204383362
706,000345.OF,鹏华丰融定期开放债券,128016,0.240,0.16901549854915412580
707,003662.OF,鹏华永盛定期开放债券,128016,0.000,0.00020351007661377395
708,003673.OF,中加丰裕纯债债券A,143320,7.830,5.4196593930148437
709,004322.OF,创金尊隆纯债A,1722033,4.950,4.4129122880033295
710,003285.OF,国寿安保安康纯债债券,1789288,0.380,0.29954162897690284257
711,003571.OF,招商招琪纯债A,1789288,0.940,0.89069646454500864064
712,003571.OF,招商招琪纯债A,1789289,0.620,0.59001838104534431847
713,003155.OF,中加丰尚纯债债券A,1789278,0.200,0.18554350868423563279
714,003452.OF,招商招盛纯债A,1789278,0.040,0.03838475803234817957
715,004052.OF,华夏鼎智债券A,1728018,4.610,4.2292312615721090
716,004887.OF,长信稳通三个月定开债券发起式,1728018,9.520,8.9043543155052636
717,000265.OF,易方达恒久1年定期债券A,101773021,6.530,4.8433496489276113
718,000005.OF,嘉实增强信用定期债券,112595,7.580,5.6744459445452821
719,002548.OF,嘉实稳瑞纯债债券,143337,3.420,2.7627423514338789
720,002603.OF,工银瑞信瑞丰半年定期开放纯债债券,101751034,6.020,4.0596479967317304
721,005073.OF,永赢永益债券A,101751034,4.420,3.6709085573131733
722,006066.OF,中加颐睿纯债债券A,101751034,4.030,3.0254607899338888
723,004601.OF,博时富腾纯债债券,101764071,5.020,4.2034682146284651
724,005879.OF,中加颐兴定开债券,101771016,6.920,5.2608826892809335
725,000244.OF,天弘稳利定期开放A,143348,8.710,6.7885268302442612
726,000205.OF,易方达投资级信用债债券A,143364,3.230,2.7133986835590570
727,005124.OF,易方达恒益定开债券发起式,143364,2.560,1.6537287702511554
728,485105.OF,工银增强收益债券A,113014,2.760,2.9878648823301124
729,100018.OF,富国天利增长债券A,113014,0.130,0.10417937042815610183
730,002600.OF,易方达裕景添利6个月定期开放债券,113014,0.850,0.52751379786394348653
731,004821.OF,国寿安保安吉纯债半年定开债券发起式,113014,0.020,0.01844017896670689546
732,000244.OF,天弘稳利定期开放A,143366,8.840,6.8956119424239991
733,000265.OF,易方达恒久1年定期债券A,143366,4.400,3.2656674475901429
734,004601.OF,博时富腾纯债债券,101756042,7.440,6.2282726750134324
735,005845.OF,长城久荣定期开放债券型发起式,1728020,7.380,6.3734987477026511
736,100018.OF,富国天利增长债券A,128017,0.030,0.02152380816581991440
737,161014.SZ,富国汇利回报定期开放债券,128017,0.070,0.05064835663603143124
738,160602.OF,鹏华普天债券A,113015,0.270,0.25826635818494399318
739,002600.OF,易方达裕景添利6个月定期开放债券,113015,2.570,1.5838964937577787
740,004887.OF,长信稳通三个月定开债券发起式,1728021,9.520,8.8999540613465834
741,002188.OF,鹏华丰华债券,170212,5.090,3.9620227955144310
742,519743.OF,交银丰润收益债券A,170212,9.710,7.6633565378172509
743,004061.OF,华夏鼎隆债券A,170212,15.030,12.0788547919234109
744,004124.OF,民生加银鑫升,170212,12.230,12.8617810125888727
745,003518.OF,万家鑫瑞纯债A,170212,7.470,6.9312333047602816
746,519138.OF,海富通瑞祥一年定开债券,113016,0.090,0.05441570080158136380
747,100018.OF,富国天利增长债券A,128018,0.050,0.03819684433141862706
748,002600.OF,易方达裕景添利6个月定期开放债券,128018,0.070,0.04586435604231032298
749,004821.OF,国寿安保安吉纯债半年定开债券发起式,128018,0.020,0.01731639786946069784
750,100018.OF,富国天利增长债券A,128019,0.150,0.12161417291672882062
751,070005.OF,嘉实债券,128019,0.500,0.46169355009495282087
752,217022.OF,招商产业债券A,128019,0.060,0.04801340869529834768
753,400009.OF,东方稳健回报债券A,128019,1.040,1.0566214756735795
754,485107.OF,工银添利债券A,128019,0.890,0.67560228826346041163
755,004503.OF,鹏华永泰定期开放债券,128019,0.140,0.11116707631684900213
756,002754.OF,博时裕创纯债,101751038,5.190,4.0105710338086124
757,002438.OF,创金合信尊盛纯债债券,101751038,5.250,4.3204911198793809
758,000395.OF,汇添富安心中国债券A,143340,4.420,3.4514695193302584
759,000207.OF,建信双债增强A,110038,0.650,0.71242462166323900225
760,000183.OF,嘉实丰益策略定期债券,101752040,5.330,3.6850059369209342
761,005871.OF,天弘荣享,101766009,3.430,2.7565323128448307
762,004238.OF,永赢瑞益债券A,1789319,0.290,0.23754814290265817498
763,217022.OF,招商产业债券A,128020,0.060,0.04512766929320085123
764,110035.OF,易方达双债增强债券A,128020,0.930,0.78443298463867457442
765,000244.OF,天弘稳利定期开放A,101780012,5.920,4.6153683349467046
766,005336.OF,中加颐慧定开债券A,1789364,3.670,3.0934220518229073
767,005462.OF,博时富业3个月定开债发起式,101752042,3.460,3.0110497893137211
768,485107.OF,工银添利债券A,110040,0.090,0.07041718420557625873
769,000546.OF,兴业定开债券A,110040,0.130,0.10311022630285470341
770,002600.OF,易方达裕景添利6个月定期开放债券,110040,0.370,0.22815350656567875517
771,485105.OF,工银增强收益债券A,132013,0.790,0.85305776108984884131
772,100018.OF,富国天利增长债券A,132013,0.030,0.02724018600173542590
773,070005.OF,嘉实债券,132013,0.760,0.69836919098755409395
774,160602.OF,鹏华普天债券A,132013,0.710,0.67829004258916910660
775,217022.OF,招商产业债券A,132013,0.270,0.21214538107138024730
776,485107.OF,工银添利债券A,132013,2.580,1.9654617426850213
777,000254.OF,长城定期开放债券A,132013,0.220,0.22574806426855736184
778,002985.OF,中银季季红定期开放债券,132013,4.960,4.0978055538113792
779,003660.OF,中加纯债两年债券A,132013,0.440,0.31776232906147014028
780,001001.OF,华夏债券A/B,123002,1.070,0.89848580188133100002
781,000207.OF,建信双债增强A,123002,0.270,0.29723876483378518877
782,000469.OF,富国目标齐利一年期纯债债券,143416,5.860,3.6998346470890059
783,005719.OF,招商招诚半年定开债发起式,143423,7.890,7.0281854366761978
784,100018.OF,富国天利增长债券A,128021,0.030,0.02093599567002296016
785,002698.OF,博时裕利纯债债券,1789366,1.540,1.5609708807643225
786,004027.OF,广发景源纯债A,1789366,1.660,1.2717451506602327
787,100018.OF,富国天利增长债券A,128022,0.140,0.11667320657280491459
788,161014.SZ,富国汇利回报定期开放债券,128022,0.360,0.27510047504977105067
789,161019.SZ,富国新天锋债券(LOF)A,128022,0.150,0.13197612490082684372
790,485107.OF,工银添利债券A,128022,0.700,0.53006422493267095444
791,000207.OF,建信双债增强A,128022,1.510,1.6665255535706824
792,002600.OF,易方达裕景添利6个月定期开放债券,128022,0.250,0.15250306160866406155
793,004821.OF,国寿安保安吉纯债半年定开债券发起式,128022,0.010,0.00658304023833690667
794,100018.OF,富国天利增长债券A,128023,0.100,0.07917848471343329992
795,161115.SZ,易方达岁丰添利债券A,128023,0.580,0.49880226401229034083
796,161019.SZ,富国新天锋债券(LOF)A,128023,0.200,0.18062796926614255652
797,110035.OF,易方达双债增强债券A,128023,3.480,2.9489877108913490
798,400009.OF,东方稳健回报债券A,128023,0.890,0.90766869930003048220
799,002600.OF,易方达裕景添利6个月定期开放债券,128023,0.480,0.29614696858874236066
800,004821.OF,国寿安保安吉纯债半年定开债券发起式,128023,0.100,0.07476419220863814338
801,485105.OF,工银增强收益债券A,128024,6.090,6.5824963746830537
802,070005.OF,嘉实债券,128024,0.620,0.56643375157585504420
803,001001.OF,华夏债券A/B,128024,0.960,0.80470900804047870388
804,000005.OF,嘉实增强信用定期债券,128024,0.520,0.38852392418621321025
805,000183.OF,嘉实丰益策略定期债券,128024,0.880,0.61175973200802905117
806,002552.OF,华夏恒利3个月定开债券,128024,0.000,0.00232881320661447302
807,002395.OF,鹏华丰尚定期开放债券A,128024,1.750,3.0017467200037126
808,002985.OF,中银季季红定期开放债券,128024,0.000,0.000030501421055708073533
809,100018.OF,富国天利增长债券A,128025,0.030,0.02539423138396002860
810,519138.OF,海富通瑞祥一年定开债券,128025,0.190,0.11578801641558725136
811,100018.OF,富国天利增长债券A,123003,0.190,0.15086632385370345200
812,161019.SZ,富国新天锋债券(LOF)A,123003,0.280,0.25743076270130347728
813,217022.OF,招商产业债券A,123003,0.050,0.03668148840425231305
814,110035.OF,易方达双债增强债券A,123003,4.430,3.7504632354763973
815,485107.OF,工银添利债券A,123003,0.900,0.68777986409960135461
816,002600.OF,易方达裕景添利6个月定期开放债券,123003,1.580,0.97561349979146339906
817,005442.OF,兴业安和6个月定开债券发起式,1789300,0.170,0.12360998372639675507
818,110035.OF,易方达双债增强债券A,128026,0.730,0.62127630045342056935
819,003607.OF,博时富益纯债债券,112627,2.520,2.0892151918652042
820,100018.OF,富国天利增长债券A,128027,0.000,0.00025204667600084834
821,000546.OF,兴业定开债券A,128027,0.010,0.00798741308089102998
822,004821.OF,国寿安保安吉纯债半年定开债券发起式,128027,0.070,0.05703242056556386966
823,002109.OF,博时裕丰3个月定开债发起式,1720092,7.590,6.4472019300524691
824,100018.OF,富国天利增长债券A,123004,0.020,0.01939472487673940720
825,000207.OF,建信双债增强A,128028,0.840,0.93086882004704855555
826,003269.OF,招商招乾3个月定开债发起式A,1789402,0.090,0.07165013953367103769
827,001819.OF,兴全稳益定开债券,1780416,3.500,3.1116032022657283
828,100018.OF,富国天利增长债券A,128029,0.040,0.03073017756297240611
829,110035.OF,易方达双债增强债券A,128029,2.040,1.7273064224446718
830,519680.OF,交银增利债券A/B,110041,1.500,1.1731944915973263
831,160602.OF,鹏华普天债券A,110041,0.030,0.02649118039032713596
832,485107.OF,工银添利债券A,110041,0.050,0.03753252729751386403
833,002552.OF,华夏恒利3个月定开债券,110041,1.190,1.1739201270116287
834,519138.OF,海富通瑞祥一年定开债券,110041,0.100,0.06236876476488940928
835,400009.OF,东方稳健回报债券A,128032,0.560,0.56561476198305980472
836,000244.OF,天弘稳利定期开放A,128032,0.210,0.16417151620080509160
837,002600.OF,易方达裕景添利6个月定期开放债券,128032,0.010,0.00340801359492223733
838,002985.OF,中银季季红定期开放债券,128032,0.100,0.08487550026405398206
839,100018.OF,富国天利增长债券A,110042,0.030,0.02326550106707155910
840,001001.OF,华夏债券A/B,110042,2.660,2.2287907796522965
841,485107.OF,工银添利债券A,110042,0.250,0.19366545917541686251
842,000546.OF,兴业定开债券A,110042,0.330,0.25417303927108858397
843,004503.OF,鹏华永泰定期开放债券,110042,0.240,0.19608091494049632591
844,100018.OF,富国天利增长债券A,113017,0.000,0.00399268379080379675
845,000005.OF,嘉实增强信用定期债券,113017,0.510,0.37840718018530713238
846,000546.OF,兴业定开债券A,113017,0.170,0.13148941196582985915
847,100018.OF,富国天利增长债券A,128033,0.120,0.09647642557346954283
848,485107.OF,工银添利债券A,128033,0.600,0.45730051916294211102
849,001001.OF,华夏债券A/B,123007,0.370,0.31255130068451814323
850,003929.OF,中银证券安进债券A,180401,7.980,8.2216485485978799
851,003832.OF,中银丰润定期开放债券,180401,29.170,29.7720237272460972
852,001961.OF,博时裕荣纯债债券,1889002,2.560,2.6479567271598057
853,000128.OF,大成景安短融债券A,143452,3.750,3.2840759656160005
854,003605.OF,景顺长城景泰汇利定期开放债券A,112634,7.070,4.7168470413980279
855,005631.OF,博时富乾3个月定开债发起式,149055,0.770,0.75519317151620310806
856,675041.OF,西部利得合享A,180402,10.000,8.0601928297098650
857,519328.OF,浦银安盛盛泰纯债债券A,180402,7.610,6.6100596555202410
858,005791.OF,华夏鼎福三个月定开债券A,180402,9.950,7.7271143833617354
859,005898.OF,浦银安盛盛泽定开债券,180402,15.830,13.4525070319029061
860,003929.OF,中银证券安进债券A,180403,9.460,9.7447245617380783
861,003832.OF,中银丰润定期开放债券,180403,7.630,7.7858662832375095
862,003770.OF,中银丰庆定期开放债券,180403,40.420,41.3242102821663381
863,003929.OF,中银证券安进债券A,180303,4.420,4.5553131750039793
864,003518.OF,万家鑫瑞纯债A,180303,4.760,4.4161905770904984
865,004899.OF,中银信享定期开放债券,143461,2.550,2.1466001002384987
866,100018.OF,富国天利增长债券A,128034,0.430,0.34680038072396421426
867,161014.SZ,富国汇利回报定期开放债券,128034,0.590,0.44534779105109951216
868,002552.OF,华夏恒利3个月定开债券,128034,1.800,1.7702724907113790
869,004238.OF,永赢瑞益债券A,101800075,6.650,5.3912451688224254
870,100018.OF,富国天利增长债券A,180202,2.560,2.0671359879643933
871,002568.OF,博时裕发纯债债券,180202,9.800,9.2916239391633863
872,006275.OF,永赢聚益债券A,180202,8.610,7.8767062821510138
873,519680.OF,交银增利债券A/B,110043,0.530,0.41946926757023197005
874,100018.OF,富国天利增长债券A,110043,0.030,0.02750457443901462705
875,400009.OF,东方稳健回报债券A,110043,0.970,0.99147919946272002554
876,000183.OF,嘉实丰益策略定期债券,110043,0.230,0.15917605512508292713
877,003660.OF,中加纯债两年债券A,110043,0.460,0.32626075839153324913
878,100018.OF,富国天利增长债券A,132015,0.110,0.08786193889122110877
879,070005.OF,嘉实债券,132015,0.310,0.28469482793099559048
880,217022.OF,招商产业债券A,132015,0.190,0.14842413557475494159
881,110035.OF,易方达双债增强债券A,132015,2.190,1.8537204611908099
882,070025.OF,嘉实信用债券A,132015,0.920,0.74886878801883254105
883,485107.OF,工银添利债券A,132015,1.830,1.3956680460415181
884,000254.OF,长城定期开放债券A,132015,0.280,0.28864331818390795258
885,000207.OF,建信双债增强A,132015,0.740,0.81331791831529723546
886,002338.OF,兴业优债增利债券A,132015,3.510,3.5712652756941002
887,002985.OF,中银季季红定期开放债券,132015,0.340,0.28341535475571976679
888,003660.OF,中加纯债两年债券A,132015,0.180,0.12579456740741316736
889,519138.OF,海富通瑞祥一年定开债券,132015,0.260,0.16390009081436306776
890,485105.OF,工银增强收益债券A,128035,1.020,1.10281231471691485189
891,100018.OF,富国天利增长债券A,128035,0.000,0.00018312033783676134
892,070025.OF,嘉实信用债券A,128035,0.190,0.15094746732828383750
893,004821.OF,国寿安保安吉纯债半年定开债券发起式,128035,0.070,0.05641383327760425704
894,004334.OF,博时广利3个月定开债发起式,101800121,3.350,3.4278488802393872
895,003280.OF,鹏华丰恒债券,116823,2.030,2.1651563380896938
896,530021.OF,建信纯债A,180205,3.540,2.8158317328981606
897,161019.SZ,富国新天锋债券(LOF)A,180205,3.150,2.8600166681840588
898,485107.OF,工银添利债券A,180205,4.510,3.4323644829116080
899,160515.SZ,博时安丰18个月定开债A,180205,7.080,5.5367632116254826
900,000191.OF,富国信用债债券A/B,180205,2.580,2.2515815282136098
901,000032.OF,易方达信用债债券A,180205,3.310,2.7769015083531666
902,003269.OF,招商招乾3个月定开债发起式A,180205,8.530,7.0611809594928922
903,003859.OF,招商招旭纯债A,180205,3.730,3.3630076818809320
904,005072.OF,中银丰进定期开放债券,180205,18.010,19.8046330267848697
905,004919.OF,兴全兴泰债券,180205,8.350,5.7115353896429637
906,004859.OF,泰康年年红纯债一年债券,180205,3.610,2.2120231709227576
907,005820.OF,博时富兴纯债3个月定开债发起式,180205,3.670,3.4288047815302256
908,005606.OF,招商招鸿6个月定开债发起式,180205,7.300,6.4937592177855465
909,005648.OF,招商添琪3个月定开债发起式A,180205,2.990,2.6351408404876199
910,005936.OF,申万菱信安泰惠利纯债债券A,180205,4.880,4.0162026262872054
911,002143.OF,博时裕坤3个月定开债发起式,149238,0.460,0.46384476144796331790
912,519680.OF,交银增利债券A/B,113019,0.230,0.18158849949993076385
913,001001.OF,华夏债券A/B,113019,0.570,0.48228319720003856944
914,485107.OF,工银添利债券A,113019,0.110,0.08423719066430327782
915,002600.OF,易方达裕景添利6个月定期开放债券,113019,0.320,0.19848859371914718091
916,002985.OF,中银季季红定期开放债券,113019,0.060,0.04975444650476293817
917,100018.OF,富国天利增长债券A,113504,0.080,0.06578592276629567194
918,000207.OF,建信双债增强A,113504,0.010,0.01089138958189360776
919,004821.OF,国寿安保安吉纯债半年定开债券发起式,113504,0.030,0.02093002518484625646
920,000254.OF,长城定期开放债券A,180203,15.770,16.0446854686339394
921,519743.OF,交银丰润收益债券A,180203,12.830,10.1338537880463984
922,003454.OF,招商招通纯债A,180203,5.930,6.2937698375400295
923,003188.OF,博时聚源纯债债券A,180203,6.140,5.5297179871852397
924,004118.OF,博时裕鹏纯债债券,180203,14.380,11.5480026232499786
925,004479.OF,博时富和纯债债券,180203,9.740,9.0930788287511808
926,005469.OF,南方浙利定开债券发起,180203,6.680,5.9633062458588151
927,004882.OF,中银丰荣定期开放债券,180203,4.950,4.5912983708498198
928,006172.OF,万家鑫悦纯债A,180203,16.960,16.1898600350306913
929,005972.OF,交银裕如纯债债券A,180203,8.810,7.6989619580013559
930,005898.OF,浦银安盛盛泽定开债券,180203,7.200,6.1153719637446418
931,006367.OF,交银裕祥纯债债券A,180203,30.000,24.2166207915824870
932,003452.OF,招商招盛纯债A,1889016,0.740,0.74931895868597184765
933,519718.OF,交银纯债债券A/B,101800154,5.300,4.1346573033673133
934,004200.OF,博时富瑞纯债债券A,101800160,4.810,3.5936139211117508
935,005820.OF,博时富兴纯债3个月定开债发起式,101800160,2.550,2.3859580682429305
936,519680.OF,交银增利债券A/B,113505,0.080,0.06255496655580894821
937,100018.OF,富国天利增长债券A,113505,0.180,0.14478326487642921865
938,161014.SZ,富国汇利回报定期开放债券,113505,0.370,0.28263740635654835332
939,004127.OF,鹏华丰康债券A,101800162,3.280,3.0531520315538864
940,100018.OF,富国天利增长债券A,123009,0.020,0.01331391074809345375
941,001001.OF,华夏债券A/B,123009,0.270,0.23074570570514121696
942,110035.OF,易方达双债增强债券A,123009,3.300,2.7936213004408165
943,485107.OF,工银添利债券A,123009,0.490,0.37026805888046273801
944,004020.OF,广发景祥纯债,101800171,4.870,4.4115258747908673
945,006066.OF,中加颐睿纯债债券A,101800171,6.310,4.7439254193457622
946,070005.OF,嘉实债券,128036,0.370,0.34404880486265385640
947,003193.OF,创金合信尊智纯债A,143497,6.550,6.0632840511040310
948,519680.OF,交银增利债券A/B,143496,4.410,3.4576420013198584
949,100018.OF,富国天利增长债券A,127005,0.070,0.05532123626017841423
950,160602.OF,鹏华普天债券A,127005,0.150,0.14655615029694009477
951,001001.OF,华夏债券A/B,127005,1.990,1.6740600730397510
952,485107.OF,工银添利债券A,127005,0.030,0.02221666632284001302
953,000546.OF,兴业定开债券A,127005,0.140,0.10665501515044474423
954,000254.OF,长城定期开放债券A,127005,0.650,0.66502562791337905301
955,002985.OF,中银季季红定期开放债券,127005,0.000,0.000015851627247383221964
956,004821.OF,国寿安保安吉纯债半年定开债券发起式,127005,0.130,0.10174712951952142747
957,000914.OF,中加纯债债券,101800189,7.120,5.3496286529589716
958,400009.OF,东方稳健回报债券A,127006,1.230,1.2509986588510139
959,005854.OF,财通汇利债券,101800206,8.120,9.8887133090011871
960,000244.OF,天弘稳利定期开放A,101800211,5.930,4.6265230341320940
961,005712.OF,兴全祥泰定期开放债券,1880037,6.590,4.5109387466636887
962,004637.OF,华夏鼎兴债券A,143505,5.080,4.7170684084351935
963,100018.OF,富国天利增长债券A,128037,0.000,0.00296144623098524665
964,161019.SZ,富国新天锋债券(LOF)A,128037,0.060,0.05417872083231337522
965,110035.OF,易方达双债增强债券A,128037,0.740,0.62726464230201625023
966,400009.OF,东方稳健回报债券A,128037,0.640,0.64884006245176461309
967,001961.OF,博时裕荣纯债债券,101800230,8.210,8.4943178161881105
968,003280.OF,鹏华丰恒债券,101800225,4.110,4.3800228918971466
969,217003.OF,招商安泰债券A,180204,6.060,5.0139103598892822
970,000137.OF,民生加银岁岁增利债券A,180204,27.300,18.4064839301416466
971,002336.OF,创金合信尊享纯债债券A,180204,8.990,8.0053993023583783
972,002377.OF,建信睿怡纯债A,180204,3.540,2.7861960883460297
973,001960.OF,兴银瑞益,180204,9.830,8.1886372372577117
974,001299.OF,兴业添利债券,180204,2.470,2.2940302581019867
975,519743.OF,交银丰润收益债券A,180204,16.340,12.9006625525459085
976,002638.OF,兴业天融债券,180204,5.830,4.5385940230409798
977,002438.OF,创金合信尊盛纯债债券,180204,10.470,8.6178890353382936
978,003329.OF,万家鑫安纯债A,180204,2.660,2.1810513953521041
979,675041.OF,西部利得合享A,180204,11.320,9.1216335659354257
980,519776.OF,交银裕盈纯债债券A,180204,7.070,5.5174807084869773
981,004124.OF,民生加银鑫升,180204,9.270,9.7433119720063652
982,004911.OF,中加纯债定开债券A,180204,11.000,10.4498762989563355
983,005606.OF,招商招鸿6个月定开债发起式,180204,8.950,7.9577851683467022
984,005469.OF,南方浙利定开债券发起,180204,12.680,11.3086364724099381
985,005631.OF,博时富乾3个月定开债发起式,180204,4.310,4.2104866867384780
986,005920.OF,富国颐利纯债债券,180204,13.610,12.4029262862947464
987,006275.OF,永赢聚益债券A,180204,8.900,8.1392112284608330
988,005972.OF,交银裕如纯债债券A,180204,18.220,15.9265944122963903
