,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
245,004705.OF,,37.590963181633,
246,004722.OF,,66.439631166497,
247,004728.OF,0.53308557843343,99.466914421567,
248,004736.OF,,20.103528169322,
249,004797.OF,1.5600503246226,29.775599858855,
250,004821.OF,0.76299756696243,13.399941522436,
251,004859.OF,,,
252,004882.OF,,94.821728758956,
253,004887.OF,,36.429155725116,
254,004899.OF,1.7112913015182,,
255,004910.OF,,28.745773357119,
256,004911.OF,,42.127426994936,
257,004919.OF,,8.8548789596396,
258,004920.OF,,6.435515801858,
259,004923.OF,,5.5514004846209,
260,004940.OF,5.319733652735,5.4476457682877,
261,004956.OF,100.0,,
262,004978.OF,,1.27808528365,
263,005024.OF,,0.31855328328893,
264,005072.OF,6.1799560938439,52.983855967848,
265,005073.OF,9.0124618999445,90.987538100056,
266,005124.OF,,4.437179876505,
267,005171.OF,3.3643545532292,0.74276536499739,
268,005307.OF,,5.9763365600404,
269,005309.OF,,63.442557204658,
270,005321.OF,,96.966711927969,
271,005322.OF,,13.716717051021,
272,005336.OF,,14.187199321011,
273,005338.OF,0.13694701160742,0.41912603932293,
274,005364.OF,,100.0,
275,005369.OF,,8.6848675210989,
276,005375.OF,,56.841549497238,
277,005383.OF,,,
278,005388.OF,,11.26940300548,
279,005393.OF,,83.298414914944,
280,005398.OF,,,
281,005410.OF,,19.119279942355,
282,005419.OF,,9.5834550222184,
283,005432.OF,,18.210064605432,
284,005435.OF,,4.1323971133797,
285,005439.OF,,4.5657648408703,
286,005442.OF,5.230912038547,16.158059090845,
287,005462.OF,,45.001463727324,
288,005469.OF,,47.655507309783,
289,005525.OF,,0.1458464025254,
290,005577.OF,4.6808909888684,7.3324295276933,
291,005590.OF,2.7780348280728,38.920948739544,
292,005594.OF,0.46187954986578,,
293,005606.OF,8.3893762258626,36.990507008652,
294,005622.OF,0.61995521641049,20.07008198912,
295,005631.OF,1.1275077079881,24.281944734773,
296,005648.OF,2.0124076290401,3.7020466432835,
297,005666.OF,,27.622465131212,
298,005670.OF,,20.939564558614,
299,005684.OF,,,
300,005703.OF,,19.102023744687,
301,005710.OF,,56.571465348544,
302,005712.OF,,12.934560355959,
303,005719.OF,1.3370609227276,1.3953727331264,
304,005740.OF,0.74682258957196,33.277748077365,
305,005754.OF,,5.0415536382249,
306,005772.OF,,14.6222469086,
307,005781.OF,,10.044357714373,
308,005782.OF,,18.263489052554,
309,005784.OF,,,
310,005791.OF,2.1080838861698,18.909595609027,
311,005820.OF,5.6093823694879,4.560570120493,
312,005831.OF,,6.0367057081395,
313,005841.OF,,30.83269419076,
314,005845.OF,,15.521459017983,
315,005853.OF,,10.794589909473,
316,005854.OF,,5.3809091169237,
317,005864.OF,3.5171679005786,96.482832099421,
318,005871.OF,0.091411850797407,6.0746716703476,
319,005879.OF,,1.6808763253838,
320,005897.OF,11.665684556622,64.985933886954,
321,005898.OF,,66.440918159919,
322,005920.OF,,100.0,
323,005921.OF,,13.723602862405,
324,005936.OF,,27.963002307917,
325,005972.OF,4.15961666106,95.84038333894,
326,005988.OF,,100.0,
327,006029.OF,,53.703538686826,
328,006037.OF,18.244692692571,33.960881747863,
329,006043.OF,,90.824134024986,
330,006053.OF,,100.0,
331,006066.OF,,8.7091320043625,
332,006076.OF,9.0406354426308,5.5615751458768,
333,006107.OF,3.5953865615228,2.1866957504901,
334,006112.OF,1.4513479077388,13.261035183115,
335,006150.OF,,,
336,006171.OF,4.1403593188116,,
337,006172.OF,,100.0,
338,006212.OF,4.5100347501611,39.714347398031,
339,006275.OF,,15.79187039188,
340,006360.OF,,5.6274383720763,
341,006367.OF,,100.0,
342,006393.OF,1.4037349864461,43.94487398814,
