,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
153,003188.OF,0.33785642619995,99.6621435738,
154,003192.OF,,29.071355672229,
155,003193.OF,,4.3351858814618,
156,003209.OF,,7.1583856776625,
157,003213.OF,,39.429440808969,
158,003214.OF,2.1202325290823,4.1868016893361,
159,003223.OF,0.52252485763703,8.4921116548399,
160,003258.OF,,32.506862920874,
161,003260.OF,0.57832039561088,99.421679604389,
162,003265.OF,,8.5666847472069,
163,003268.OF,,36.45384686323,
164,003269.OF,,20.148976534127,
165,003280.OF,,4.8486395195653,
166,003285.OF,0.12033641989262,19.494662520045,
167,003289.OF,,100.0,
168,003290.OF,42.270867283634,57.729132716366,
169,003313.OF,,40.785917991246,
170,003315.OF,0.30435469606454,99.635260389673,
171,003327.OF,7.9777679653046,33.349337855479,
172,003329.OF,,22.809220015546,
173,003417.OF,3.2495208095493,16.726639239434,
174,003428.OF,,20.389159352239,
175,003438.OF,,5.3656411212787,
176,003440.OF,1.1340853513881,44.972959008327,
177,003445.OF,0.014678740076185,37.684048448576,
178,003452.OF,0.96818605652833,9.8059191882649,
179,003454.OF,,77.488339907126,
180,003518.OF,,65.654531463109,
181,003528.OF,,57.426771853164,
182,003547.OF,5.0133103523083,5.2906141476221,
183,003569.OF,5.9398830414314,5.6930445600707,
184,003571.OF,,5.2281618533589,
185,003590.OF,0.14081806498813,65.086559526931,
186,003605.OF,,17.505562941879,
187,003607.OF,,32.828661010961,
188,003640.OF,,100.0,
189,003651.OF,,7.0780045901789,
190,003660.OF,1.2240630581868,4.9601381519863,
191,003662.OF,,8.3590809242952,
192,003671.OF,,100.0,
193,003673.OF,,4.3437000151615,
194,003730.OF,,90.857621293505,
195,003746.OF,,8.9494469647105,
196,003770.OF,,62.852567527382,
197,003809.OF,,5.4449332755297,
198,003832.OF,,57.445802540905,
199,003859.OF,,8.113134059902,
200,003863.OF,,5.5751993212801,
201,003869.OF,,35.243932259177,
202,003929.OF,,39.801586700879,
203,003949.OF,0.33061431854339,3.8744945852902,
204,003952.OF,1.6591319887041,4.6179074324478,
205,003983.OF,,4.1630417104458,
206,004020.OF,,4.8326535925216,
207,004027.OF,,7.8036109311477,
208,004030.OF,2.7911670401312,8.9406942393638,
209,004031.OF,,96.691411204965,
210,004032.OF,,9.2351132922452,
211,004042.OF,6.2778464809825,17.683934060152,
212,004052.OF,,16.750375132694,
213,004061.OF,9.7947836234805,79.949576421358,
214,004118.OF,,7.905393773119,
215,004122.OF,3.0157776382968,0.80759337637442,
216,004124.OF,0.10947641451618,82.263128232336,
217,004126.OF,2.4011679867837,7.925316437113,
218,004127.OF,3.1443418723268,10.916146411125,
219,004136.OF,,5.8819183210677,
220,004140.OF,3.9301301974581,21.896159858679,
221,004141.OF,,1.2841341520327,
222,004200.OF,,4.2013706350329,
223,004230.OF,,76.354986890779,
224,004238.OF,,4.3579505213063,
225,004307.OF,,4.1068076743571,
226,004322.OF,,48.311175996865,
227,004334.OF,,22.771735211009,
228,004366.OF,1.4570495645624,98.542950435438,
229,004388.OF,1.0028522856326,20.513245124388,
230,004438.OF,,4.3413720098314,
231,004459.OF,,9.7494142084866,
232,004479.OF,0.42285755527404,72.06086079546,
233,004498.OF,,58.341758531232,
234,004499.OF,,5.5512597552432,
235,004503.OF,,27.362169199985,
236,004544.OF,10.039737988896,5.4179504885077,
237,004547.OF,,17.595818337683,
238,004555.OF,8.4977349110481,58.627419471372,
239,004601.OF,,22.003693544663,
240,004614.OF,,8.8914143007529,
241,004637.OF,4.9899501722187,35.207747242797,
242,004655.OF,2.0651865535261,0.37661943889382,
243,004672.OF,2.0827775128523,2.8118216834157,
244,004689.OF,,81.182128928996,
245,004705.OF,10.787605704248,12.728126460222,
246,004722.OF,,46.116151030521,
247,004728.OF,,100.0,
248,004736.OF,1.8808989701804,2.1591008810172,
249,004797.OF,,3.1865258964045,
250,004821.OF,,17.286932548042,
251,004859.OF,2.6870023075502,4.804860960028,
252,004882.OF,,29.728456207398,
253,004887.OF,,9.2034560733801,
254,004899.OF,6.2727411145424,4.4161548213966,
255,004910.OF,,15.635660152703,
256,004911.OF,1.882556610478,70.016337293751,
257,004919.OF,0.40664929311261,15.50790613605,
258,004920.OF,,8.5542994550111,
259,004923.OF,10.069788373429,16.349385111512,
260,004940.OF,,12.764674138826,
261,004956.OF,,100.0,
262,004978.OF,,100.0,
263,005024.OF,,11.318490113674,
264,005072.OF,,100.0,
265,005073.OF,,4.6139410891058,
266,005124.OF,1.2794367196875,4.3857913759802,
267,005171.OF,,13.890666933196,
268,005307.OF,0.38920459571786,4.524846708491,
269,005309.OF,,40.469607230788,
270,005321.OF,,37.185715733533,
271,005322.OF,,7.6106590508979,
272,005336.OF,,18.83384945879,
273,005338.OF,1.6496635570674,6.8885901561714,
274,005364.OF,,25.402507792386,
275,005369.OF,,4.7036215807392,
276,005375.OF,,9.5297733286626,
277,005383.OF,,15.888359466075,
278,005388.OF,,1.2783038541629,
279,005393.OF,,53.516096859243,
280,005398.OF,,34.829678858597,
281,005410.OF,,10.33751369557,
282,005419.OF,,100.0,
283,005432.OF,1.0683987327595,9.2617657944903,
284,005435.OF,,16.005916083506,
285,005439.OF,,4.0046902658874,
286,005442.OF,,66.552644448889,
287,005462.OF,,1.9247336418111,
288,005469.OF,7.4784513661397,59.27453144784,
289,005525.OF,,9.4138891110698,
290,005577.OF,,,
291,005590.OF,,6.743982643264,
292,005594.OF,,7.9309842671321,
293,005606.OF,,87.866503196787,
294,005622.OF,,14.914888656636,
295,005631.OF,,81.34462170566,
296,005648.OF,,5.9548814238715,
297,005666.OF,,22.760798928923,
298,005670.OF,,6.9925616471646,
299,005684.OF,,,
300,005703.OF,,40.217251718598,
301,005710.OF,3.6291228680522,79.271446272341,
302,005712.OF,,,
303,005719.OF,,35.61678830271,
304,005740.OF,,7.0326329788334,
305,005754.OF,0.23525337428587,4.6310395341344,
306,005772.OF,,3.7885899022204,
307,005781.OF,,16.071025327137,
308,005782.OF,,,
309,005784.OF,,,
310,005791.OF,,79.839077329323,
311,005820.OF,0.34801443925384,2.5563370950975,
312,005831.OF,2.7104951732912,,
313,005841.OF,,5.845549747035,
314,005845.OF,,9.7943750120092,
315,005853.OF,,42.632314341109,
316,005854.OF,,15.398966951026,
317,005864.OF,3.382766258153,96.617233741847,
318,005871.OF,,3.5970185873161,
319,005879.OF,1.0757615405044,9.5320184110229,
320,005897.OF,10.510122538237,35.601866662653,
321,005898.OF,,71.678914303675,
322,005920.OF,0.52713881334781,99.472861186652,
323,005921.OF,,64.265621755263,
324,005936.OF,8.0604313962013,91.939568603799,
325,005972.OF,,100.0,
326,005988.OF,,89.599567340215,
327,006029.OF,,58.694277930169,
328,006037.OF,,88.583175686702,
329,006043.OF,3.5617556073095,96.438244392691,
330,006053.OF,,41.138495351009,
331,006066.OF,2.5739753427826,5.2262869261637,
332,006076.OF,,5.2215384937599,
333,006107.OF,,5.2171127705151,
334,006112.OF,1.6098448744453,3.2016383225556,
335,006150.OF,,0.028281361793136,
336,006171.OF,1.7933610449498,98.20663895505,
337,006172.OF,,100.0,
338,006212.OF,,23.294780721927,
339,006275.OF,1.1553989248991,67.227706222792,
340,006360.OF,,8.2265143332448,
341,006367.OF,,100.0,
342,006393.OF,,31.096980194058,
