,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
256,004911.OF,1.8224806013872,59.968280599081,
257,004919.OF,,8.5261268076591,
258,004920.OF,0.24976443852501,4.7789950811734,
259,004923.OF,,2.2803741859867,
260,004940.OF,,,
261,004956.OF,,100.0,
262,004978.OF,,,
263,005024.OF,,17.594412677819,
264,005072.OF,,68.286876904228,
265,005073.OF,,13.971914477813,
266,005124.OF,0.37737963368568,5.2116855648758,
267,005171.OF,1.7550295726142,3.2243353413671,
268,005307.OF,,9.2342222159562,
269,005309.OF,,54.872273635185,
270,005321.OF,,95.930653479937,
271,005322.OF,,3.2378224551175,
272,005336.OF,,16.605659107726,
273,005338.OF,3.638011900143,,
274,005364.OF,,100.0,
275,005369.OF,,3.9310563595913,
276,005375.OF,,49.018769710194,
277,005383.OF,0.32969385277353,,
278,005388.OF,0.76345896831973,4.2705782945145,
279,005393.OF,0.30521789732728,73.222352965336,
280,005398.OF,2.7023362842881,,
281,005410.OF,,2.6573793935831,
282,005419.OF,,26.599943665641,
283,005432.OF,,19.529120244074,
284,005435.OF,,,
285,005439.OF,,4.726210268441,
286,005442.OF,1.4957145826639,,
287,005462.OF,,37.645202685268,
288,005469.OF,4.1285997609864,81.105853480505,
289,005525.OF,,4.5907348403028,
290,005577.OF,4.8274282368702,,
291,005590.OF,,,
292,005594.OF,1.395769171779,,
293,005606.OF,4.9097880596003,41.821188178689,
294,005622.OF,0.29595786218935,59.04803389602,
295,005631.OF,5.4062629598097,50.550299789694,
296,005648.OF,6.3539569507117,,
297,005666.OF,,23.800555377129,
298,005670.OF,,18.571470515098,
299,005684.OF,,7.9978940994404,
300,005703.OF,,20.732960278251,
301,005710.OF,,48.967184588704,
302,005712.OF,,,
303,005719.OF,,2.0269507195993,
304,005740.OF,0.27173869741318,6.5086035601492,
305,005754.OF,,4.8416460552813,
306,005772.OF,,2.5597655616301,
307,005781.OF,,,
308,005782.OF,21.839093934242,78.160906065758,
309,005784.OF,,,
310,005791.OF,4.1546064734675,15.870932802063,
311,005820.OF,4.3964803001996,6.3792287185677,
312,005831.OF,0.24984245405042,,
313,005841.OF,,12.923165953153,
314,005845.OF,,13.454182792581,
315,005853.OF,,9.771611727078,
316,005854.OF,,8.6607770251963,
317,005864.OF,14.884526239557,85.115473760443,
318,005871.OF,,2.9020095151169,
319,005879.OF,1.8024217108014,1.4436105774262,
320,005897.OF,16.582144941076,57.240448618163,
321,005898.OF,,29.007003624637,
322,005920.OF,,100.0,
323,005921.OF,11.572504665604,28.058626466794,
324,005936.OF,,40.870614609308,
325,005972.OF,,100.0,
326,005988.OF,,95.315918131808,
327,006029.OF,,5.545650698022,
328,006037.OF,,39.730500324918,
329,006043.OF,,93.307462605439,
330,006053.OF,,100.0,
331,006066.OF,,6.3763106292188,
332,006076.OF,5.7372443710348,0.66211673373126,
333,006107.OF,2.8976651649131,9.3592790697032,
334,006112.OF,2.9480455371174,5.8065421924163,
335,006150.OF,,,
336,006171.OF,,,
337,006172.OF,,100.0,
338,006212.OF,5.4213571591784,25.682483735473,
339,006275.OF,,15.893605228906,
340,006360.OF,,9.4794500462846,
341,006367.OF,,100.0,
342,006393.OF,0.57253504036856,41.856533963207,
