,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
206,004020.OF,,4.8864871240408,
207,004027.OF,,7.5733587465016,
208,004030.OF,2.463651414355,18.160620966017,
209,004031.OF,28.338515819316,68.053616675853,
210,004032.OF,,5.2209967828278,
211,004042.OF,7.1788859866463,14.192327449821,
212,004052.OF,1.4843698599854,10.89366090759,
213,004061.OF,17.185967217654,82.814032782346,
214,004118.OF,,5.3264552945033,
215,004122.OF,,1.3310904930911,
216,004124.OF,0.11609880096601,77.997411608612,
217,004126.OF,,4.0147947086432,
218,004127.OF,,5.0869593942071,
219,004136.OF,,96.415088903794,
220,004140.OF,0.75200254506221,27.672981098451,
221,004141.OF,,7.8679773601696,
222,004200.OF,,5.4553252032046,
223,004230.OF,,90.390747800129,
224,004238.OF,,7.3667505789043,
225,004307.OF,,4.1875051697054,
226,004322.OF,0.72834882121057,18.215272393723,
227,004334.OF,,23.360599644405,
228,004366.OF,0.7358612471323,99.264138752868,
229,004388.OF,11.03770486686,3.4257872866541,
230,004438.OF,,,
231,004459.OF,,4.2261196612719,
232,004479.OF,1.288060405225,75.296724508521,
233,004498.OF,,45.714286875341,
234,004499.OF,,4.9492482703582,
235,004503.OF,,9.9288276067091,
236,004544.OF,8.8789760220745,4.0296822395225,
237,004547.OF,,5.2461706533573,
238,004555.OF,,63.365784924449,
239,004601.OF,,12.886841101928,
240,004614.OF,16.393952222945,5.13656100095,
241,004637.OF,3.5047568949572,63.433435493499,
242,004655.OF,,7.5476564065965,
243,004672.OF,1.5411596512594,3.2298005574538,
244,004689.OF,,59.7599341755,
245,004705.OF,3.1246860808777,22.529044710447,
246,004722.OF,,44.446985890375,
247,004728.OF,,100.0,
248,004736.OF,0.79580904044352,3.1809058278343,
249,004797.OF,1.507905858518,15.216755593765,
250,004821.OF,0.28216930521661,2.4171009425327,
251,004859.OF,,4.0184267034607,
252,004882.OF,,40.974098350502,
253,004887.OF,,18.503095416563,
254,004899.OF,10.221111679137,12.758809729684,
255,004910.OF,,13.85922821521,
256,004911.OF,1.9014263817891,71.011237662155,
257,004919.OF,,9.951418429355,
258,004920.OF,,13.432637244229,
259,004923.OF,,14.886846702397,
260,004940.OF,2.1947674143871,15.64977149548,
261,004956.OF,,100.0,
262,004978.OF,,100.0,
263,005024.OF,2.3528743525459,9.5187465720762,
264,005072.OF,,63.662232944472,
265,005073.OF,0.24042223577102,6.6070113822088,
266,005124.OF,0.099662668893309,3.7206402980154,
267,005171.OF,,12.361688482725,
268,005307.OF,,4.32595830775,
269,005309.OF,,38.884283462947,
270,005321.OF,,42.651809433064,
271,005322.OF,,12.092902416348,
272,005336.OF,,18.055339806527,
273,005338.OF,,3.010710929619,
274,005364.OF,15.444555102134,23.278230881874,
275,005369.OF,,9.2798229234924,
276,005375.OF,0.46595484446587,6.9174834569719,
277,005383.OF,,4.4732376576743,
278,005388.OF,,1.7115297934896,
279,005393.OF,0.35205590094705,68.009201343634,
280,005398.OF,33.990458151503,18.060008868554,
281,005410.OF,,8.0077511586043,
282,005419.OF,6.1508279659956,5.1910453109067,
283,005432.OF,,3.8073428985213,
284,005435.OF,,6.4069551919625,
285,005439.OF,,3.8824667168069,
286,005442.OF,,37.556671276547,
287,005462.OF,0.5530485797621,1.3433183703018,
288,005469.OF,,41.668290869306,
289,005525.OF,0.11923685606401,12.913985933446,
290,005577.OF,4.7696564249756,,
291,005590.OF,,11.675392645728,
292,005594.OF,0.52223881032328,19.291361374577,
293,005606.OF,,100.0,
294,005622.OF,,14.637120868103,
295,005631.OF,0.29890447334692,82.54865235402,
296,005648.OF,0.35270837044336,9.5403398087113,
297,005666.OF,,23.778197871721,
298,005670.OF,,3.755465942768,
299,005684.OF,,,
300,005703.OF,0.48718701825938,29.887535386951,
301,005710.OF,2.1341384013673,79.445487603542,
302,005712.OF,,,
303,005719.OF,,8.8686238522929,
304,005740.OF,0.4681421905365,7.2263704334795,
305,005754.OF,,3.7473105224701,
306,005772.OF,,27.385109295813,
307,005781.OF,,26.28960190678,
308,005782.OF,,,
309,005784.OF,,,
310,005791.OF,,81.282501017213,
311,005820.OF,4.8217776525245,6.2803936893803,
312,005831.OF,,0.64738866058086,
313,005841.OF,,12.865627505615,
314,005845.OF,,5.3956615166544,
315,005853.OF,,56.569094257013,
316,005854.OF,,6.4491485867517,
317,005864.OF,4.7183182153781,95.281681784622,
318,005871.OF,,4.5411785645084,
319,005879.OF,,3.8765803633453,
320,005897.OF,7.7613828794548,16.328116471155,
321,005898.OF,,80.004111592207,
322,005920.OF,0.94359755435618,99.056402445644,
323,005921.OF,,53.930266990884,
324,005936.OF,,100.0,
325,005972.OF,,100.0,
326,005988.OF,,82.526760914469,
327,006029.OF,,53.118264534568,
328,006037.OF,,52.311534718665,
329,006043.OF,3.7263257245455,96.273674275454,
330,006053.OF,,47.69658555699,
331,006066.OF,1.2637908069262,4.3759812194391,
332,006076.OF,0.75620250155226,6.0777688514136,
333,006107.OF,,6.5579878358048,
334,006112.OF,,3.2139772412144,
335,006150.OF,,,
336,006171.OF,5.0442427430332,94.955757256967,
337,006172.OF,,100.0,
338,006212.OF,,14.079972776687,
339,006275.OF,3.3734347259944,79.894239264758,
340,006360.OF,,6.7557312722484,
341,006367.OF,,100.0,
342,006393.OF,,28.4566129736,
