,thscode,ths_portfolio_duration_fund
141,002991.OF,2.154337290043
142,002994.OF,3.9164203443498
143,003039.OF,1.3706006030919
144,003056.OF,1.3565045040851
145,003102.OF,1.8129315535925
146,003155.OF,1.2282416930575
147,003162.OF,0.52725494474711
148,003188.OF,2.7080968311235
149,003192.OF,2.3583882912088
150,003193.OF,1.1763314277477
151,003209.OF,1.7651432191821
152,003213.OF,1.5743721424038
153,003214.OF,0.89879475337512
154,003223.OF,2.2653210822259
155,003258.OF,0.52797979119443
156,003260.OF,1.8121034441014
157,003265.OF,0.86607215500137
158,003268.OF,1.7087497679163
159,003269.OF,1.7135665559159
160,003280.OF,0.85091316119283
161,003285.OF,2.2280251972323
162,003289.OF,1.6141569957993
163,003290.OF,0.21661098397849
164,003309.OF,1.3146725055423
165,003313.OF,1.9048718649736
166,003315.OF,2.0054637439505
167,003327.OF,5.9229766040776
168,003329.OF,0.57907014599953
169,003417.OF,5.4355356341375
170,003428.OF,1.04304088565
171,003445.OF,1.9577947247551
172,003452.OF,3.4997450855215
173,003454.OF,2.0729602479039
174,003528.OF,4.1991107146295
175,003547.OF,0.96251389355033
176,003571.OF,1.1032849770919
177,003590.OF,1.3748952362466
178,003605.OF,1.4926478482268
179,003607.OF,1.7803040430132
180,003640.OF,1.2450927138563
181,003651.OF,1.2928070643683
182,003660.OF,1.6900829187932
183,003662.OF,1.3287505344972
184,003671.OF,2.7108189810358
185,003673.OF,2.4514854099001
186,003703.OF,1.9458233355142
187,003730.OF,2.9216143958492
188,003746.OF,1.5018360675403
189,003770.OF,1.9788032601671
190,003809.OF,0.99695589771677
191,003832.OF,1.9420899875002
192,003847.OF,2.020034459721
193,003859.OF,1.7482329459161
194,003863.OF,2.1664277567511
195,003869.OF,1.0143222459167
196,003880.OF,0.82706152123898
197,003929.OF,2.2190061423182
198,003949.OF,3.0483873489566
199,003983.OF,1.4932484612243
200,004020.OF,1.4589759398205
201,004027.OF,0.78940578592196
202,004030.OF,0.84589738059009
203,004031.OF,0.7970656041813
204,004032.OF,0.90132921148571
205,004042.OF,3.5021729370889
206,004052.OF,0.82678925282135
207,004061.OF,1.361265118919
208,004118.OF,2.0159495360039
209,004122.OF,1.86418383815
210,004126.OF,2.205832742512
211,004127.OF,1.6198021938574
212,004136.OF,2.3248425749433
213,004140.OF,1.9666413111369
214,004141.OF,1.3749033271333
215,004200.OF,0.38024384749231
216,004230.OF,2.0594776658605
217,004238.OF,1.904712788027
218,004307.OF,2.2584515996208
219,004322.OF,1.251317535337
220,004334.OF,2.3600069280646
221,004366.OF,2.4208304560554
222,004388.OF,0.59550370959826
223,004438.OF,2.4777348212326
224,004459.OF,1.9996447847926
225,004479.OF,1.8949104518881
226,004498.OF,0.95847385702767
227,004499.OF,0.81524290890666
228,004503.OF,1.50198919526
229,004504.OF,1.0760553836062
230,004544.OF,0.87284027391593
231,004547.OF,1.5652271441343
232,004555.OF,1.5747480302245
233,004601.OF,1.3137961975253
234,004614.OF,0.48383312677122
235,004637.OF,1.6036059627387
236,004639.OF,0.8670881788193
237,004655.OF,1.7587041086491
238,004672.OF,0.95275283447859
239,004689.OF,0.85326068358743
240,004705.OF,1.6859046635312
241,004722.OF,2.2880141297122
242,004728.OF,1.3471005775495
243,004736.OF,1.738271575844
244,004797.OF,1.6560541319943
245,004821.OF,2.740206052217
246,004839.OF,0.37541679387038
247,004859.OF,1.7126999790736
248,004882.OF,2.8870833616232
249,004887.OF,0.75354002417363
250,004899.OF,0.74897007883635
251,004910.OF,1.1745325610085
252,004911.OF,1.0632132614029
253,004919.OF,1.6219657592614
254,004920.OF,1.4851190865415
255,004923.OF,1.6365175515719
256,004940.OF,3.8723888940038
257,004954.OF,1.3522755362761
258,004956.OF,0.0523548133906
259,004978.OF,1.8994501974722
260,005024.OF,2.4055027436977
261,005072.OF,3.5669467869826
262,005073.OF,0.43001909717646
263,005099.OF,1.6951764030987
264,005124.OF,1.580796645295
265,005171.OF,2.1509769817621
266,005200.OF,2.3146827294245
267,005307.OF,0.49168528948991
268,005309.OF,2.7381891816014
269,005321.OF,3.3822047289334
270,005322.OF,1.176334673354
271,005336.OF,2.119788244022
272,005362.OF,0.2669127167582
273,005364.OF,1.5114802961199
274,005369.OF,1.4386407847365
275,005383.OF,1.8103852145229
276,005388.OF,1.7467496372537
277,005393.OF,1.4077998823969
278,005398.OF,2.2033794284581
279,005419.OF,1.1198323031857
280,005432.OF,2.3334057793518
281,005435.OF,1.3869457252878
282,005439.OF,0.98306440934232
283,005442.OF,1.5164332744906
284,005462.OF,2.0619269191576
285,005469.OF,1.5656641924258
286,005525.OF,1.3171363553022
287,005531.OF,0.98654158893979
288,005577.OF,0.64292769447996
289,005590.OF,1.8256547323679
290,005594.OF,1.5588864876113
291,005606.OF,2.0960644507559
292,005622.OF,1.78261334439
293,005631.OF,1.8777569478738
294,005648.OF,1.7914896987717
295,005666.OF,2.6838500775588
296,005670.OF,2.1767894139905
297,005684.OF,0.56289319572795
298,005703.OF,1.4439462450064
299,005705.OF,1.5434314142795
300,005709.OF,1.878313676849
301,005710.OF,3.023166224046
302,005712.OF,1.9658
303,005718.OF,0.63988148288599
304,005719.OF,1.1096838349524
305,005736.OF,1.7765332626979
306,005740.OF,1.91171873829
307,005754.OF,0.69664887224548
308,005772.OF,1.5483235306488
309,005781.OF,0.60237694137055
310,005782.OF,1.1761164356217
311,005784.OF,2.2203011552978
312,005791.OF,2.0295008595597
313,005816.OF,1.5874618791155
314,005820.OF,4.2978714391251
315,005831.OF,1.7913598754078
316,005836.OF,0.88461841505122
317,005841.OF,0.9049745356392
318,005842.OF,2.0875415518968
319,005845.OF,0.89583320034707
320,005853.OF,0.55124504966722
321,005854.OF,1.7038564628745
322,005862.OF,3.3763740210821
323,005864.OF,1.9367229764942
324,005871.OF,3.4597811485138
325,005879.OF,1.0432496179371
326,005897.OF,3.0222369099193
327,005898.OF,1.8423111191434
328,005920.OF,1.6521937596915
329,005921.OF,1.0992982116336
330,005971.OF,1.1542629221408
331,005972.OF,1.672508502823
332,005988.OF,2.3141730674318
333,006029.OF,0.66734038262237
334,006032.OF,1.4735622971501
335,006043.OF,3.7039246235811
336,006045.OF,1.4997896572664
337,006053.OF,1.5512426977322
338,006066.OF,1.0144372902079
339,006076.OF,0.38272229216886
340,006082.OF,1.808566234968
341,006088.OF,1.507561640413
342,006097.OF,0.90659410977916
343,006107.OF,1.7534445662928
344,006112.OF,1.980670598676
345,006116.OF,2.2867818579716
346,006120.OF,1.8758047773371
347,006137.OF,1.2890451519906
348,006150.OF,0.81657501020507
349,006151.OF,2.391126046129
350,006169.OF,2.5006315486251
351,006171.OF,1.930351842373
352,006172.OF,1.7156884435438
353,006191.OF,1.9146199406378
354,006275.OF,1.4993913991123
355,006287.OF,1.4274229464641
356,006319.OF,0.34740467172275
357,006325.OF,2.5032329088095
358,006332.OF,1.9613896381162
359,006360.OF,0.44958247131349
360,006367.OF,2.0527409715958
361,006378.OF,1.8406363771429
362,006393.OF,1.5610045206236
363,006405.OF,1.3138558413757
364,006411.OF,0.38912625617793
365,006421.OF,0.86026153932754
366,006427.OF,1.878229062681
367,006434.OF,0.95129992010344
368,006436.OF,0.79820966179887
369,006450.OF,2.2963724481483
370,006464.OF,1.9572078868609
371,006468.OF,1.2816023314097
372,006489.OF,1.9842404571337
373,006504.OF,2.8282482724731
374,006517.OF,0.044294387329583
375,006552.OF,1.8994835007739
376,006570.OF,1.4500136600469
377,006582.OF,1.8928898823834
378,006591.OF,0.68818492347614
379,006597.OF,0.3415316167098
380,006599.OF,2.2653138449046
381,006617.OF,2.3579665015777
382,006626.OF,0.26595858112647
383,006629.OF,0.39019446424082
384,006635.OF,1.7472147525924
385,006646.OF,0.42756505626674
386,006653.OF,1.6400009218534
387,006660.OF,2.4814476398031
388,006662.OF,0.4572687490002
389,006664.OF,0.4572687490002
390,006665.OF,1.3483767310757
391,006668.OF,1.2863309723681
392,006683.OF,0.66685086940312
393,006684.OF,1.6861349204779
394,006707.OF,2.2605682920815
395,006714.OF,2.1606489084996
396,006740.OF,1.600928288087
397,006750.OF,0.99912296392974
398,006758.OF,1.8955251646918
399,006764.OF,0.78988764265401
400,006771.OF,1.4479427614928
401,006772.OF,1.5393367749791
402,006776.OF,0.82929930355172
403,006782.OF,0.77148092352602
404,006791.OF,1.3641037360478
405,006793.OF,0.34214746715432
406,006797.OF,3.6999423010966
407,006804.OF,0.34991091922269
408,006806.OF,0.19057990142354
409,006824.OF,0.47945566624315
410,006829.OF,0.62095336072144
411,006834.OF,0.54285385754402
412,006838.OF,2.0262879282163
413,006841.OF,2.41930180892
414,006846.OF,2.0821039422234
415,006850.OF,1.70246050751
416,006852.OF,0.3476934584799
417,006869.OF,1.7660672164945
418,006874.OF,1.1065958797859
419,006884.OF,1.29352261972
420,006885.OF,1.29352261972
421,006893.OF,0.49862453633005
422,006901.OF,2.2504212508855
423,006907.OF,0.4324918547922
424,006915.OF,1.4410061409114
425,006919.OF,0.98777843933113
426,006929.OF,1.5982866090295
427,006934.OF,2.2713644392415
428,006936.OF,3.0236865830136
429,006944.OF,1.4244776984619
430,006953.OF,1.4946734546779
431,006955.OF,2.0704029617333
432,006956.OF,0.86243377837546
433,006958.OF,2.3817613688598
434,006963.OF,1.4479118081954
435,006965.OF,0.40036233192605
436,006970.OF,5.8903714291962
437,006984.OF,1.4187741596927
438,006985.OF,2.6126567875499
439,006986.OF,1.5320817910495
440,006995.OF,2.1591822772671
441,006998.OF,0.27521235185958
442,007017.OF,1.2496866752183
443,007050.OF,1.3895391511647
444,007053.OF,3.0443177192609
445,007061.OF,0.82787826894874
446,007068.OF,1.6333358477873
447,007086.OF,1.4785492893522
448,007104.OF,0.69541830877463
449,007105.OF,0.89101710550466
450,007121.OF,1.1617669620176
451,007145.OF,1.7239361872453
452,007158.OF,0.45576528269373
453,007167.OF,1.3382756278902
454,007175.OF,2.2243518636676
455,007184.OF,1.8469206878867
456,007199.OF,1.7314081728394
457,007201.OF,1.0477612450993
458,007213.OF,1.26890570399
459,007215.OF,1.3676729381256
460,007220.OF,1.5982697480087
461,007268.OF,0.89287891221075
462,007278.OF,2.4970790717428
463,007295.OF,1.4457849947455
464,007321.OF,0.54361332698125
465,007342.OF,1.1636592825216
466,007347.OF,1.2355586458533
467,007373.OF,0.66788900978312
468,007374.OF,1.582536489648
469,007408.OF,0.66388782688972
470,007417.OF,0.9920898993259
471,007427.OF,0.987051304985
472,007440.OF,1.2957806219617
473,007447.OF,0.58873557298899
474,007451.OF,1.9175777240842
475,007454.OF,2.2038620782689
476,007496.OF,2.4875114560096
477,007513.OF,1.7234706802943
478,007515.OF,1.137598944125
479,007517.OF,1.8003894387434
480,007525.OF,0.76197957752743
481,007529.OF,1.266171751428
482,007535.OF,1.0885835093932
483,007537.OF,2.7592863648249
484,007542.OF,0.62767086069444
485,007544.OF,1.2316986949942
486,007555.OF,0.44306666229621
487,007562.OF,2.6663984576153
488,007572.OF,1.9311860397585
489,007573.OF,2.7224095615984
490,007576.OF,1.7403295242362
491,007584.OF,1.2286823131128
492,007585.OF,1.0794140559302
493,007589.OF,0.039969216398137
494,007595.OF,2.1862044778147
495,007600.OF,2.5298921038562
496,007603.OF,0.93186965728943
497,007616.OF,1.7807947519965
498,007618.OF,1.7807947519965
499,007619.OF,2.4728190029996
500,007645.OF,3.8812455042949
501,007653.OF,
502,007659.OF,2.1962377446356
503,007670.OF,1.7270468889936
504,007680.OF,2.468145746248
505,007681.OF,1.4753368013113
506,007682.OF,0.59131584515178
507,007691.OF,2.6799528471918
508,007692.OF,1.9779395668466
509,007706.OF,1.6728777297061
510,007714.OF,1.8822168395274
511,007716.OF,2.7263713395464
512,007717.OF,0.54285385754402
513,007723.OF,3.9916597706451
514,007740.OF,1.319860022406
515,007744.OF,2.1969870702731
516,007754.OF,1.0836343445071
517,007758.OF,0.83011975796464
518,007761.OF,2.5029567154546
519,007762.OF,2.2376249493311
520,007772.OF,0.98037319804646
521,007823.OF,0.089395408121475
522,007828.OF,1.6562506582377
523,007830.OF,0.35571707364168
524,007836.OF,0.81826778016911
525,007852.OF,0.93575734450106
526,007867.OF,0.83705732502147
527,007870.OF,1.1895788113049
528,007871.OF,1.2791347754831
529,007888.OF,1.3471365508073
530,007915.OF,0.26000694854502
531,007928.OF,0.80351722631074
532,007930.OF,1.2003597828944
533,007935.OF,2.7287999984245
534,007948.OF,
535,007949.OF,1.6883529853344
536,007953.OF,1.5986125561756
537,007954.OF,1.1403880473712
538,007958.OF,2.6508545641405
539,007967.OF,0.87782529479035
540,007970.OF,0.035587194458458
541,007985.OF,1.2653944875622
542,007986.OF,1.1834881313374
543,007990.OF,2.6856616798007
544,007996.OF,0.73765603458407
545,007997.OF,0.60262760710109
546,008003.OF,2.658663828308
547,008014.OF,2.7418292918699
548,008017.OF,2.6111990624909
549,008018.OF,0.070141406456656
550,008022.OF,0.087786711698522
551,008027.OF,0.47243359247479
552,008030.OF,1.6165987897721
553,008031.OF,2.7539869800684
554,008032.OF,0.24490265781097
555,008102.OF,4.1395863357802
556,008104.OF,0.89428230733432
557,008117.OF,0.084637244510324
558,008130.OF,2.0505060948724
559,008139.OF,4.1428784295722
560,008170.OF,0.44768107862135
561,008204.OF,1.0175159857106
562,008207.OF,1.0441080391128
563,008214.OF,0.3279728656898
564,008217.OF,2.7874
565,008219.OF,2.7618809168157
566,008223.OF,0.74172935551774
567,008229.OF,1.5385909308106
568,008231.OF,1.8579690015204
569,008242.OF,1.0736148604271
570,008266.OF,1.2131506829732
571,008278.OF,0.69216151061994
572,008302.OF,1.0954012123893
573,008316.OF,2.9478847953597
574,008338.OF,0.15187563900834
575,008349.OF,2.0684405091097
576,008352.OF,2.1240147090159
577,008366.OF,1.2083350575752
578,008383.OF,2.7109757848336
579,008406.OF,1.0311510226164
580,008409.OF,1.2868312744718
581,008411.OF,0.48211633828334
582,008429.OF,1.5739954245322
583,008460.OF,0.20677703929415
584,008463.OF,2.0697013936742
585,008465.OF,2.6140664768305
586,008471.OF,2.5710358955526
587,008478.OF,0.55587911080225
588,008493.OF,1.5563166657249
589,008497.OF,0.91626077242365
590,008508.OF,2.5529647814943
591,008509.OF,1.5254752407198
592,008516.OF,2.4471752288977
593,008521.OF,2.072059758362
594,008535.OF,0.1679956831854
595,008539.OF,1.5241458935765
596,008558.OF,1.6679760306578
597,008568.OF,2.7456605406006
598,008569.OF,3.9751142176544
599,008575.OF,1.9125755081047
600,008582.OF,1.0288589141184
601,008587.OF,0.59056964303747
602,008596.OF,0.21569419397232
603,008608.OF,0.38009832125557
604,008620.OF,1.2179120156259
605,008644.OF,2.1703220075677
606,008646.OF,0.70830786098594
607,008648.OF,1.789251770019
608,008649.OF,0.23891349414337
609,008650.OF,0.42637983337321
610,008651.OF,1.2530597750037
611,008661.OF,1.8503628434398
612,008674.OF,2.0345975567023
613,008675.OF,3.7600745469748
614,008700.OF,1.4799463086331
615,008722.OF,2.1977948132793
616,008730.OF,1.965374004589
617,008738.OF,1.7878388943288
618,008746.OF,0.41153608463235
619,008761.OF,1.4730595495177
620,008762.OF,2.2457156532724
621,008774.OF,0.51454911125273
622,008796.OF,1.0493549142056
623,008802.OF,2.1707793465569
624,008807.OF,1.1068430550071
625,008826.OF,1.8600346865332
626,008829.OF,0.81910628209982
627,008857.OF,2.1349370783639
628,008862.OF,0.14613874686985
629,008863.OF,1.4339865345154
630,008875.OF,2.0005828913479
631,008902.OF,1.3903768555328
632,008925.OF,0.95629931626167
633,008995.OF,2.1764303275284
634,009001.OF,2.172463107002
635,009021.OF,1.5316387804115
636,009041.OF,1.7190100555712
637,009045.OF,1.9546677113148
638,009082.OF,1.5731596580139
639,009091.OF,3.1015164730266
640,009105.OF,1.5493990293678
641,009148.OF,1.1031411599075
642,009166.OF,1.5615685097639
643,009167.OF,1.9764451883997
644,009207.OF,1.2423387952104
645,009212.OF,0.62133042242331
646,009235.OF,2.7323864808617
647,009237.OF,1.9047215546533
648,009252.OF,0.67280470327362
649,009254.OF,4.0672233291533
650,009257.OF,1.600928288087
651,009271.OF,0.99598531978737
652,009284.OF,0.2177746298511
653,009289.OF,0.93402565007715
654,009290.OF,1.0957742226133
655,009292.OF,0.80714143704671
656,009294.OF,1.4706617182002
657,009298.OF,1.4421687049357
658,009306.OF,2.0003454067486
659,009309.OF,1.5184910332716
660,009338.OF,2.8709251681933
661,009343.OF,0.88658185699869
662,009356.OF,0.43772280495133
663,009417.OF,0.62872250882082
664,009450.OF,2.3061817034984
665,009453.OF,1.821332314533
666,009483.OF,0.93501211518195
667,009577.OF,1.5866343450494
668,009578.OF,2.614181342387
669,009580.OF,1.6074310691085
670,009583.OF,4.1494237238794
671,009587.OF,2.6399013547234
672,009599.OF,1.148882653077
673,009600.OF,2.7651045036905
674,009632.OF,4.0543950560775
675,009643.OF,0.34848151369786
676,009655.OF,2.3420753626564
677,009666.OF,4.1461112949878
678,009685.OF,1.4517610164875
679,009711.OF,3.5091289788361
680,009732.OF,2.6319667036099
681,009749.OF,4.1110227595364
682,009770.OF,2.8460034459662
683,009792.OF,0.72187204530296
684,009799.OF,0.59142092732087
685,009809.OF,2.5218707523032
686,009831.OF,1.0024658967121
687,009851.OF,0.86900902269949
688,009866.OF,4.1340107434505
689,009920.OF,0.74186991463783
690,009922.OF,1.9603956572395
691,009933.OF,2.6192660371655
692,009953.OF,0.91483449886932
693,010048.OF,0.69664887224548
694,010083.OF,2.2695281430568
695,010084.OF,1.5370523356442
696,010092.OF,1.0721123551291
697,010168.OF,0.24046733570237
698,010191.OF,1.9992197991116
699,010232.OF,0.40290381290423
700,010254.OF,1.7571726209626
701,010258.OF,3.5979899338527
702,010462.OF,3.0083690101272
703,010471.OF,1.5753590752007
704,010477.OF,2.405745899183
705,010479.OF,1.7213556332812
706,010482.OF,2.9742798375227
707,010485.OF,4.3253628834714
708,010580.OF,2.8112485739003
709,010621.OF,2.8359014380945
710,010627.OF,4.3608973336373
711,010632.OF,0.81083096785029
712,010634.OF,1.3136113312118
713,010639.OF,4.4078597209298
714,010653.OF,1.7139577857431
715,010753.OF,1.7482329459161
716,010836.OF,1.2515355520315
717,010946.OF,1.9416556713471
718,010983.OF,4.3205816654537
719,011067.OF,0.49168528948991
720,011079.OF,1.6335508261026
721,011080.OF,1.4419648905219
722,011088.OF,1.1933286298417
723,011262.OF,1.2037938200168
724,011292.OF,1.9842404571337
725,011294.OF,1.1066167917885
726,011529.OF,1.0476858054134
727,011617.OF,1.29352261972
728,011655.OF,1.285026514281
729,011683.OF,1.7415711289883
730,011699.OF,1.6700895930809
731,011719.OF,1.6324187260509
732,011890.OF,1.4814087688707
733,011943.OF,2.0270739064352
734,011946.OF,1.3013390390339
735,011952.OF,2.2583639992524
736,011953.OF,1.3517615021544
737,011955.OF,2.1664277567511
738,011960.OF,2.5532742388986
739,011961.OF,0.58866935960433
740,011968.OF,1.8807267417387
741,012101.OF,1.0851266749436
742,012229.OF,0.40968043439602
743,012242.OF,1.2170185553215
744,012265.OF,0.1282364096934
745,012273.OF,1.5106804837547
746,012279.OF,2.7511632567132
747,012290.OF,1.0892094088661
748,012352.OF,0.90983399798571
749,012356.OF,0.64654897629552
750,012395.OF,0.29998364642078
751,012451.OF,1.0279785620016
752,012452.OF,0.51563408659322
753,012465.OF,2.1224497479646
754,012468.OF,1.1876746359444
755,012489.OF,0.99695589771677
756,012567.OF,0.21661098397849
757,012580.OF,0.44902006944672
758,012591.OF,0.44317126531612
759,012742.OF,0.58816532008347
760,012750.OF,1.5247301464071
761,012773.OF,0.89143144859547
762,012803.OF,1.3943228462464
763,012806.OF,2.5261056747364
764,012823.OF,0.64482424960948
765,012933.OF,0.61076831313392
766,012941.OF,0.48661516229045
767,012948.OF,2.2563262379597
768,013008.OF,1.3772584071083
769,013062.OF,1.0635739434494
770,013065.OF,0.23614040183441
771,013068.OF,0.52449871727503
772,013075.OF,0.98502347094963
773,013077.OF,1.3014808029577
774,013087.OF,1.6468608543533
775,013159.OF,1.3906462858895
776,013206.OF,1.5266181248898
777,013213.OF,2.987931655224
778,013216.OF,0.44345749177843
779,013236.OF,0.49617351366354
780,013265.OF,1.9595129427951
781,013336.OF,0.12553539139836
782,013351.OF,0.30066539944424
783,013373.OF,1.1876746359444
784,013375.OF,0.94612469646343
785,013391.OF,1.1733715833269
786,013405.OF,
787,013408.OF,1.7925900583197
788,013419.OF,1.9370765570344
789,013456.OF,2.1969870702731
790,013457.OF,1.1593479661249
791,013459.OF,0.89789177377013
792,013487.OF,2.0284993715183
793,013494.OF,1.85152060707
794,013522.OF,0.36015098584283
795,013538.OF,1.2043230743398
796,013563.OF,0.65145663046591
797,013648.OF,0.87873861993203
798,013654.OF,1.5949388487023
799,013699.OF,0.9595123585671
800,013703.OF,2.0179725631586
801,013718.OF,0.79865830527233
802,013723.OF,2.2525185687276
803,013728.OF,0.63503814588624
804,013780.OF,0.70381134903715
805,013799.OF,0.3220903441241
806,013804.OF,1.0488008359542
807,013808.OF,0.73441140488566
808,013821.OF,1.3124377777006
809,013838.OF,0.51742224956937
810,013864.OF,0.72428073557782
811,013875.OF,3.6274557410099
812,013901.OF,1.2413557179627
813,013931.OF,2.4475406849699
814,013952.OF,1.1045898305312
815,013976.OF,1.0667888333313
816,014004.OF,1.9848872722955
817,014012.OF,1.5436630868705
818,014059.OF,0.66003394874163
819,014097.OF,0.34873566323319
820,014105.OF,0.72140187162337
821,014230.OF,2.2228212426925
822,014231.OF,2.4662768821605
823,014234.OF,1.261221815033
824,014242.OF,1.6484835055788
825,014248.OF,1.9289132206217
826,014250.OF,0.24860972913126
827,014252.OF,0.20531649603589
828,014257.OF,1.4643193446177
829,014315.OF,0.61115014042062
830,014367.OF,1.878229062681
831,014392.OF,2.6172111295675
832,014435.OF,1.5842753547218
833,014446.OF,2.2523938976218
834,014452.OF,1.4347829197871
835,014464.OF,2.642129319756
836,014474.OF,0.5768
837,014476.OF,0.32013410497475
838,014480.OF,1.2849855413132
839,014504.OF,0.66388782688972
840,014517.OF,0.3131
841,014552.OF,1.3521021016236
842,014638.OF,0.4324918547922
843,014714.OF,1.4948786557011
844,014721.OF,1.6198221250396
845,014740.OF,0.50534362079367
846,014778.OF,1.6796478005958
847,014815.OF,0.24127872888318
848,014856.OF,0.22875161174839
849,014858.OF,0.22875161174839
850,014952.OF,1.9140012433307
851,014959.OF,1.7788929829147
852,014965.OF,1.7295740421781
853,014966.OF,2.1383709556838
854,014973.OF,1.7312327203389
855,015018.OF,1.8223350096454
856,015049.OF,2.2362794792711
857,015081.OF,0.60477795727954
858,015209.OF,3.6301787708453
859,015255.OF,1.5777819890107
860,015260.OF,
861,015263.OF,3.0159463227499
862,015301.OF,3.5551917208673
863,015315.OF,1.9525775161331
864,015397.OF,1.2311277085231
865,015423.OF,1.7573227862281
866,015469.OF,1.1135469859684
867,015471.OF,1.6316619795768
868,015473.OF,1.6811676973193
869,015487.OF,1.4349827869772
870,015492.OF,1.8569194495654
871,015516.OF,0.14160838617337
872,015530.OF,0.29229998640767
873,015552.OF,1.2208948299853
874,015569.OF,3.9164203443498
875,015581.OF,0.61357048415966
876,015622.OF,0.86434805726192
877,015624.OF,2.481899511753
878,015629.OF,2.3411158323662
879,015653.OF,1.2833164674068
