,thscode,ths_portfolio_duration_fund
161,003285.OF,2.6213169564208
162,003289.OF,2.4637402142377
163,003290.OF,4.5996139895629
164,003309.OF,1.368981113794
165,003313.OF,1.9679492025053
166,003315.OF,1.4442515478016
167,003327.OF,7.3553224414192
168,003329.OF,2.3852865695982
169,003417.OF,1.6555981528802
170,003428.OF,0.5580872169071
171,003445.OF,1.870664861819
172,003452.OF,4.7090318119288
173,003454.OF,1.6925268488625
174,003528.OF,3.01844078204
175,003547.OF,1.4546292997546
176,003571.OF,1.4599824577522
177,003590.OF,1.7745609738631
178,003605.OF,3.2607661125238
179,003607.OF,1.5308377786898
180,003640.OF,2.5149940963727
181,003651.OF,3.6510887063084
182,003660.OF,2.1192464839899
183,003662.OF,2.5593199127319
184,003671.OF,2.5411064813431
185,003673.OF,0.45836378464958
186,003703.OF,4.4177712170843
187,003730.OF,1.9104089009205
188,003746.OF,1.9639934440782
189,003770.OF,2.4241726993927
190,003809.OF,0.66911753095796
191,003832.OF,2.1205846345289
192,003847.OF,1.8217215562026
193,003859.OF,3.7745561619
194,003863.OF,2.5579602373963
195,003869.OF,1.275403913442
196,003880.OF,0.52019884097845
197,003929.OF,2.6739272070515
198,003949.OF,2.7183626996498
199,003983.OF,1.3223675503299
200,004020.OF,1.9654389170146
201,004027.OF,1.6559741413197
202,004030.OF,1.0276525560627
203,004031.OF,1.1573501616527
204,004032.OF,1.2720811092125
205,004042.OF,5.9800102980346
206,004052.OF,0.90835037303898
207,004061.OF,2.0643182056546
208,004118.OF,2.0701720447548
209,004122.OF,1.8458021913851
210,004126.OF,2.6303372776475
211,004127.OF,1.753438315216
212,004136.OF,1.7403520217478
213,004140.OF,2.3833938024297
214,004141.OF,2.443904507842
215,004200.OF,1.5097769868342
216,004230.OF,1.5709284795393
217,004238.OF,1.3971890953728
218,004307.OF,1.2817144614124
219,004322.OF,2.042611205044
220,004334.OF,1.0819882430617
221,004366.OF,1.9905819891409
222,004388.OF,1.706981830874
223,004438.OF,7.3372189964125
224,004459.OF,2.8542027172806
225,004479.OF,1.2302376999855
226,004498.OF,1.9140510044324
227,004499.OF,1.9439296178206
228,004503.OF,1.4941085126356
229,004504.OF,1.729359837286
230,004544.OF,0.061764854687346
231,004547.OF,2.0248663492148
232,004555.OF,1.2778744748305
233,004601.OF,0.55391830460419
234,004614.OF,1.2664814282125
235,004637.OF,1.5657244852332
236,004639.OF,1.4971478502691
237,004655.OF,1.8146308933226
238,004672.OF,0.54621944285947
239,004689.OF,1.565686097735
240,004705.OF,2.1200017841014
241,004722.OF,2.2445005648978
242,004728.OF,2.6015035345898
243,004736.OF,0.76473042564379
244,004797.OF,1.7462783555342
245,004821.OF,1.7744617243551
246,004839.OF,0.79042671883986
247,004859.OF,4.5122978262761
248,004882.OF,3.2962697285498
249,004887.OF,0.80349204966895
250,004899.OF,1.0276743601201
251,004910.OF,1.2771237514981
252,004911.OF,1.3501718401838
253,004919.OF,0.66751162292639
254,004920.OF,0.87271045199354
255,004923.OF,0.9891931453922
256,004940.OF,1.533535054101
257,004954.OF,0.87432794887407
258,004956.OF,2.1445107445494
259,004978.OF,1.6797912093523
260,005024.OF,2.8149186681403
261,005072.OF,2.9632980485241
262,005073.OF,1.184147248518
263,005099.OF,2.0848042887015
264,005124.OF,1.8901800975681
265,005171.OF,3.1419240610845
266,005200.OF,2.5766114784192
267,005307.OF,0.65699469028635
268,005309.OF,3.1385172059376
269,005321.OF,3.8084888039152
270,005322.OF,1.0676202084177
271,005336.OF,2.8428499518774
272,005362.OF,0.60234112625107
273,005364.OF,1.9461347639436
274,005369.OF,1.3635664641469
275,005383.OF,1.6691580316187
276,005388.OF,1.8534976858838
277,005393.OF,1.4177317717735
278,005398.OF,1.6955013220984
279,005419.OF,1.7530170077227
280,005432.OF,1.7533005644065
281,005435.OF,1.2505839245565
282,005439.OF,1.3155071861079
283,005442.OF,3.742626700409
284,005462.OF,2.3420186779846
285,005469.OF,1.4723649424824
286,005525.OF,1.8892627610611
287,005531.OF,1.2312331870803
288,005577.OF,1.093362336001
289,005590.OF,2.8728440033459
290,005594.OF,2.0283590260767
291,005606.OF,2.787984464923
292,005622.OF,1.2334574639406
293,005631.OF,1.9592391018929
294,005648.OF,1.8859532201898
295,005666.OF,2.515809135341
296,005670.OF,2.9937222821409
297,005684.OF,
298,005703.OF,2.8479753957159
299,005705.OF,1.8194910817035
300,005709.OF,1.9622460053586
301,005710.OF,2.7350462368357
302,005712.OF,1.3577130108971
303,005718.OF,1.0951492607623
304,005719.OF,1.9693278421902
305,005736.OF,1.7983203659555
306,005740.OF,1.587229980872
307,005754.OF,0.28792350959301
308,005772.OF,1.0736614420458
309,005781.OF,1.25156128789
310,005782.OF,1.7390493316991
311,005784.OF,1.8130551757775
312,005791.OF,1.5808741105605
313,005816.OF,2.1531033662988
314,005820.OF,5.6068134791077
315,005831.OF,0.58583669330513
316,005836.OF,0.93056047650664
317,005841.OF,0.40553875351249
318,005842.OF,2.3581122698704
319,005845.OF,1.4864691438656
320,005853.OF,1.2207755000755
321,005854.OF,2.2534436433438
322,005862.OF,3.2018504090128
323,005864.OF,2.2090985619991
324,005871.OF,2.4145960114149
325,005879.OF,1.268762999398
326,005897.OF,3.0681674284423
327,005898.OF,1.9643645633601
328,005920.OF,2.0654216481443
329,005921.OF,1.4290486513106
330,005971.OF,1.028439576142
331,005972.OF,1.645757549338
332,005988.OF,2.7124863234841
333,006029.OF,0.41104442453165
334,006032.OF,1.2937113011704
335,006043.OF,2.2523584879679
336,006045.OF,1.9195500014456
337,006053.OF,1.8546614282833
338,006066.OF,1.2807137394393
339,006076.OF,0.29438861479671
340,006082.OF,1.9417992553491
341,006088.OF,2.1374901927281
342,006097.OF,1.5319781659646
343,006107.OF,1.4243262901965
344,006112.OF,2.6695084634606
345,006116.OF,1.6795283618621
346,006120.OF,1.861074051576
347,006137.OF,1.7726004963235
348,006150.OF,0.58910441585527
349,006151.OF,2.2978444597223
350,006169.OF,1.097789900753
351,006171.OF,1.9548807684784
352,006172.OF,2.0212204934382
353,006191.OF,2.2306114152634
354,006275.OF,0.77895143615395
355,006287.OF,1.6341562816803
356,006319.OF,0.40532386166736
357,006325.OF,1.3837350491339
358,006332.OF,1.4265675827699
359,006360.OF,0.480099574754
360,006367.OF,2.0445116780907
361,006378.OF,1.3887423363219
362,006393.OF,2.0217286754415
363,006405.OF,1.6777876945052
364,006411.OF,2.5743330396166
365,006421.OF,1.7916694983646
366,006427.OF,2.6365142659994
367,006434.OF,0.64584676745797
368,006436.OF,1.1736897458675
369,006450.OF,1.8753637404498
370,006464.OF,2.1537327741811
371,006468.OF,0.39103776885179
372,006489.OF,2.7639495948453
373,006504.OF,2.5495399321613
374,006517.OF,0.50025177017611
375,006552.OF,2.2884257303764
376,006570.OF,1.8450238575363
377,006582.OF,2.3065597051772
378,006591.OF,1.719089960281
379,006597.OF,0.58532355429263
380,006599.OF,1.5887101977654
381,006617.OF,1.2316887322958
382,006626.OF,0.53203753752865
383,006629.OF,0.27922015734798
384,006635.OF,0.73919544659186
385,006646.OF,0.54446986708389
386,006653.OF,2.0740993982249
387,006660.OF,1.4959011264504
388,006662.OF,0.45949939884902
389,006664.OF,0.45949939884902
390,006665.OF,2.3000380971506
391,006668.OF,3.9220668717624
392,006683.OF,0.28856338218937
393,006684.OF,1.8307993476255
394,006707.OF,2.9478848183745
395,006714.OF,1.8463252991307
396,006740.OF,1.3802720508146
397,006750.OF,1.067829369023
398,006758.OF,1.4423537332895
399,006764.OF,0.77026202066815
400,006771.OF,1.8194068689056
401,006772.OF,1.7282175290992
402,006776.OF,1.4618050157889
403,006782.OF,1.0078970015363
404,006791.OF,1.463923284097
405,006793.OF,0.28195779104127
406,006797.OF,0.51288003328644
407,006804.OF,0.48411916824949
408,006806.OF,0.13716650979852
409,006824.OF,0.44082650364233
410,006829.OF,0.57820139664504
411,006834.OF,0.50599900242597
412,006838.OF,2.2521533726493
413,006841.OF,2.0765035095158
414,006846.OF,1.6106982309497
415,006850.OF,2.1448914834961
416,006852.OF,0.62161152250399
417,006869.OF,1.5049021874819
418,006874.OF,1.0686033751293
419,006884.OF,3.1952415829099
420,006885.OF,3.1952415829099
421,006893.OF,0.80105817747039
422,006901.OF,1.9923297594149
423,006907.OF,0.72727210706891
424,006915.OF,1.6218084784599
425,006919.OF,1.2852691765315
426,006929.OF,2.372224572167
427,006934.OF,2.4967276344283
428,006936.OF,2.2897510200682
429,006944.OF,1.4561578995896
430,006953.OF,1.3391347797382
431,006955.OF,0.84966354318021
432,006956.OF,0.97473218003553
433,006958.OF,1.3165185058106
434,006963.OF,1.8155881954106
435,006965.OF,0.26342959006894
436,006970.OF,3.8930457460135
437,006984.OF,1.8509889562025
438,006985.OF,3.2575499520952
439,006986.OF,1.0080687181019
440,006995.OF,2.6946573600337
441,006998.OF,1.0079469652458
442,007017.OF,1.9463281508571
443,007050.OF,1.8691904684335
444,007053.OF,0.91911915007838
445,007061.OF,0.68375560855485
446,007068.OF,1.8323990887655
447,007086.OF,3.176986578239
448,007104.OF,2.2442213195149
449,007105.OF,1.6721965511373
450,007121.OF,0.572835459431
451,007145.OF,3.8147927309384
452,007158.OF,1.1014222585709
453,007167.OF,1.9703462296892
454,007175.OF,2.6162025220916
455,007184.OF,2.0766219196804
456,007199.OF,1.8407910031254
457,007201.OF,1.7779914051937
458,007213.OF,2.0488455726378
459,007215.OF,1.7581317036591
460,007220.OF,2.0164103649134
461,007268.OF,0.40658789090548
462,007278.OF,2.2061494300973
463,007295.OF,1.9811581019108
464,007321.OF,2.5010804310594
465,007342.OF,3.0255148211763
466,007347.OF,1.8126376880823
467,007373.OF,1.1250313885515
468,007374.OF,1.358036997393
469,007408.OF,1.8533795632713
470,007417.OF,3.3499266282692
471,007427.OF,1.2121775463234
472,007440.OF,2.3372324548131
473,007447.OF,1.8285021835979
474,007451.OF,1.7586128106881
475,007454.OF,1.6750878553702
476,007496.OF,0.086397341664207
477,007513.OF,1.610536503871
478,007515.OF,0.46781101038859
479,007517.OF,1.973876103137
480,007525.OF,1.9743071137176
481,007529.OF,1.5111587205244
482,007535.OF,1.5828321894795
483,007537.OF,3.3496733557919
484,007542.OF,1.3791673770184
485,007544.OF,0.35560134091785
486,007555.OF,0.89064662127089
487,007562.OF,3.0068619018496
488,007572.OF,1.9443582812954
489,007573.OF,0.31337331983372
490,007576.OF,1.8209327711993
491,007584.OF,1.7786851179393
492,007585.OF,1.0660317715529
493,007589.OF,0.51566143776475
494,007595.OF,2.7866250900856
495,007600.OF,2.9388574577358
496,007603.OF,0.6380900430608
497,007616.OF,1.0875389287594
498,007618.OF,1.0875389287594
499,007619.OF,2.8673664407851
500,007645.OF,1.242874663245
501,007653.OF,
502,007659.OF,1.8683857811038
503,007670.OF,1.5465644122549
504,007680.OF,0.045912322994613
505,007681.OF,1.5740459180058
506,007682.OF,1.0480214001871
507,007691.OF,1.6752772630911
508,007692.OF,1.8883810895876
509,007706.OF,2.4289976292968
510,007714.OF,3.0050862794701
511,007716.OF,3.1525145081293
512,007717.OF,0.50599900242597
513,007723.OF,4.4086323488865
514,007740.OF,2.0450798793871
515,007744.OF,2.1655396189048
516,007754.OF,1.3979688945139
517,007758.OF,0.13605138088051
518,007761.OF,0.073991458666326
519,007762.OF,0.31875123077757
520,007772.OF,1.0942005668439
521,007823.OF,0.93906865820698
522,007828.OF,1.4552427607903
523,007830.OF,
524,007836.OF,1.2791529485938
525,007852.OF,1.0121610855995
526,007867.OF,0.33383230130291
527,007870.OF,0.6721409220458
528,007871.OF,2.2142232499276
529,007888.OF,1.8574098269089
530,007915.OF,0.46731987219656
531,007928.OF,1.2625866646715
532,007930.OF,3.1874585247411
533,007935.OF,2.6462342949304
534,007948.OF,0.28060847772837
535,007949.OF,1.2829309792483
536,007953.OF,1.9017514298137
537,007954.OF,0.73199898602534
538,007958.OF,2.1131975901495
539,007967.OF,0.40578736192387
540,007970.OF,0.44400609688443
541,007985.OF,2.7291745614373
542,007986.OF,2.8894466053882
543,007990.OF,0.3253428714027
544,007996.OF,3.6583646575111
545,007997.OF,1.1502481278434
546,008003.OF,0.23723225952049
547,008014.OF,0.35963279514168
548,008017.OF,0.23902792337735
549,008018.OF,0.34174619664353
550,008022.OF,0.52290139155655
551,008027.OF,0.94253463055352
552,008030.OF,1.7822557386148
553,008031.OF,2.7289449042236
554,008032.OF,0.7384072054793
555,008102.OF,4.4805066004408
556,008104.OF,
557,008117.OF,0.47534171310114
558,008130.OF,2.5404737238396
559,008139.OF,2.4482491217887
560,008170.OF,1.4472564844026
561,008204.OF,1.9304057713574
562,008207.OF,1.4038576222465
563,008214.OF,0.77374223453008
564,008217.OF,0.316768590251
565,008219.OF,0.30072485627123
566,008223.OF,1.215885984879
567,008229.OF,0.069796224060287
568,008231.OF,
569,008242.OF,1.5045021850892
570,008266.OF,1.328501373055
571,008278.OF,1.162263244332
572,008302.OF,0.68414813055824
573,008316.OF,3.4193748677968
574,008338.OF,0.63231728006797
575,008349.OF,2.5591621987492
576,008352.OF,1.954022253506
577,008366.OF,1.6988125337546
578,008383.OF,3.6677167201942
579,008406.OF,0.87604289001579
580,008409.OF,3.4156717656554
581,008411.OF,4.6111419069472
582,008429.OF,2.0034516794992
583,008460.OF,0.66789625750418
584,008463.OF,1.6325072565279
585,008465.OF,2.313828168476
586,008471.OF,0.32562590590848
587,008478.OF,1.0156740234196
588,008493.OF,1.0196126038124
589,008497.OF,0.51595765577081
590,008508.OF,3.0625070300367
591,008509.OF,2.1178436628764
592,008516.OF,2.6143226649437
593,008521.OF,2.5623695542998
594,008535.OF,0.63488036976342
595,008539.OF,1.1815813705806
596,008558.OF,1.9458545853561
597,008568.OF,2.4626053736152
598,008569.OF,
599,008575.OF,2.3863129417158
600,008582.OF,1.0168253098539
601,008587.OF,1.4214705544226
602,008596.OF,0.69711436890888
603,008608.OF,0.87130359112441
604,008620.OF,1.5527832165822
605,008644.OF,1.9770928042363
606,008646.OF,0.60464232025751
607,008648.OF,1.7200004066763
608,008649.OF,0.73201330346617
609,008650.OF,0.73054894013364
610,008651.OF,1.2785110165989
611,008661.OF,2.3958997292918
612,008674.OF,2.5250750021369
613,008675.OF,4.2478131838494
614,008700.OF,2.0090245398258
615,008722.OF,1.9302490622564
616,008730.OF,2.5841998364921
617,008738.OF,1.4117187401975
618,008746.OF,0.65082423704449
619,008761.OF,1.8466396080026
620,008762.OF,2.4484630110873
621,008774.OF,0.93257175695976
622,008796.OF,1.0528528280534
623,008802.OF,2.7798387021815
624,008807.OF,1.6822235910699
625,008826.OF,1.7920699994282
626,008829.OF,1.5849549326149
627,008857.OF,2.1752808954356
628,008862.OF,0.58390239126399
629,008863.OF,1.0453230202266
630,008875.OF,1.5988735412092
631,008902.OF,1.4137908783497
632,008925.OF,0.98879581467297
633,008995.OF,0.91332497628361
634,009001.OF,2.3127178888518
635,009021.OF,2.970942796049
636,009041.OF,1.529909522626
637,009045.OF,2.423247001063
638,009082.OF,0.99252290949764
639,009091.OF,2.3355152336588
640,009105.OF,1.6705093078536
641,009148.OF,2.3851816414593
642,009166.OF,2.6122160645281
643,009167.OF,0.84546457693962
644,009207.OF,1.0065658681101
645,009212.OF,1.0706196978349
646,009235.OF,3.1935321278475
647,009237.OF,2.2462728679203
648,009252.OF,0.96749067040031
649,009254.OF,4.4479778981701
650,009257.OF,1.3802720508146
651,009271.OF,3.7880280249586
652,009284.OF,0.274655611557
653,009289.OF,1.3147588799147
654,009290.OF,0.47459450208454
655,009292.OF,1.1505493438287
656,009294.OF,1.9317572570977
657,009298.OF,1.6279828754523
658,009306.OF,1.085315577021
659,009309.OF,2.2126793302494
660,009338.OF,5.416791825576
661,009343.OF,0.77509657923591
662,009356.OF,1.1128508981957
663,009417.OF,1.0853911057114
664,009450.OF,2.7820725195896
665,009453.OF,0.0602
666,009483.OF,0.75839330813062
667,009577.OF,1.5771354385837
668,009578.OF,1.1688775108851
669,009580.OF,5.6601581428906
670,009583.OF,4.5021036296246
671,009587.OF,3.026720021298
672,009599.OF,1.5980850620627
673,009600.OF,1.4213600848863
674,009632.OF,4.4534352169147
675,009643.OF,2.3145014422561
676,009655.OF,1.5829188245818
677,009666.OF,4.4751823144534
678,009685.OF,2.2083190254476
679,009711.OF,3.9489268795627
680,009732.OF,3.0970193865973
681,009749.OF,4.4739279224346
682,009770.OF,3.3243723085721
683,009792.OF,1.0144555177534
684,009799.OF,1.0491871485656
685,009809.OF,2.9127068357635
686,009831.OF,0.98537894115715
687,009851.OF,1.3467955635272
688,009866.OF,4.4970307993544
689,009920.OF,1.025193671567
690,009922.OF,2.0310411568417
691,009933.OF,3.0889912741555
692,009953.OF,1.1594683685961
693,010048.OF,0.28792350959301
694,010083.OF,1.7632437043815
695,010084.OF,1.6562138266895
696,010092.OF,1.3176968377324
697,010168.OF,0.32162326038738
698,010191.OF,1.7925345920269
699,010232.OF,1.4857797838574
700,010254.OF,2.8792629109397
701,010258.OF,3.7801363658783
702,010462.OF,3.4939418120771
703,010471.OF,1.7248417685269
704,010477.OF,3.0946026116148
705,010479.OF,2.7419518861843
706,010482.OF,3.460097764292
707,010485.OF,4.7652701675905
708,010580.OF,3.2739034310415
709,010621.OF,3.3227022351339
710,010627.OF,4.8447789623266
711,010632.OF,1.3701446207034
712,010634.OF,0.55902403594683
713,010639.OF,4.8695941750923
714,010653.OF,1.8501052784284
715,010753.OF,3.7745561619
716,010836.OF,1.3526812961785
717,010946.OF,2.566535790913
718,010983.OF,4.7470861900685
719,011067.OF,0.65699469028635
720,011079.OF,0.61501943244235
721,011080.OF,1.3266067292796
722,011088.OF,2.2589884346498
723,011262.OF,1.5447178721648
724,011292.OF,2.7639495948453
725,011294.OF,1.575953140551
726,011529.OF,1.3918610911312
727,011617.OF,3.1952415829099
728,011655.OF,1.6423362050227
729,011683.OF,2.2019438873819
730,011699.OF,2.0055173730449
731,011719.OF,2.3356312242508
732,011890.OF,1.9727115786953
733,011943.OF,0.65054372534024
734,011946.OF,1.7012925128642
735,011952.OF,2.3227806495392
736,011953.OF,1.0877094080719
737,011955.OF,2.5579602373963
738,011960.OF,3.0994141910563
739,011961.OF,0.39140553269384
740,011968.OF,1.6169893910101
741,012101.OF,1.0599486882813
742,012229.OF,0.66361998380953
743,012242.OF,1.4986412527705
744,012265.OF,0.10170713558039
745,012273.OF,1.1033299156341
746,012279.OF,0.29267312443776
747,012290.OF,1.0225579771981
748,012352.OF,1.0590587288229
749,012356.OF,1.2801971808656
750,012395.OF,0.42580980050957
751,012451.OF,1.3159055444189
752,012452.OF,0.65451091314546
753,012465.OF,2.8070240349551
754,012468.OF,1.6794818636107
755,012489.OF,0.66911753095796
756,012567.OF,4.5996139895629
757,012580.OF,0.91425942301524
758,012591.OF,1.0803943611981
759,012742.OF,0.99277921266743
760,012750.OF,1.6480732408314
761,012773.OF,0.24491219108656
762,012803.OF,1.8680762056037
763,012806.OF,2.9198516273631
764,012823.OF,1.0917435945424
765,012933.OF,0.59860554120538
766,012941.OF,1.0270925296216
767,012948.OF,2.0631717748635
768,013008.OF,1.318552386733
769,013062.OF,1.0587045645192
770,013065.OF,0.53824439531331
771,013068.OF,0.80933644298629
772,013075.OF,0.54442936971447
773,013077.OF,1.6901381951161
774,013087.OF,1.5094108926902
775,013159.OF,1.8630260359202
776,013206.OF,1.8727490861044
777,013213.OF,2.9838946753686
778,013216.OF,1.3955503759452
779,013236.OF,0.28010552163103
780,013265.OF,2.1701589219291
781,013336.OF,0.25987535631416
782,013351.OF,
783,013373.OF,1.6794818636107
784,013375.OF,0.41588228254008
785,013391.OF,1.836533636296
786,013405.OF,
787,013408.OF,1.8360550055219
788,013419.OF,1.5414479317882
789,013456.OF,2.1655396189048
790,013457.OF,2.2268191793553
791,013459.OF,1.0463821787619
792,013487.OF,3.0921610717361
793,013494.OF,1.0603739719956
794,013522.OF,1.0870026728369
795,013538.OF,1.0986106439042
796,013563.OF,0.74399488823623
797,013648.OF,1.8823659713271
798,013654.OF,1.8153973564314
799,013699.OF,0.77331203000617
800,013703.OF,1.4037919442741
801,013718.OF,1.0485041245938
802,013723.OF,
803,013728.OF,0.65178671099779
804,013780.OF,1.6574059729213
805,013799.OF,0.49628719471805
806,013804.OF,1.0706351599486
807,013808.OF,0.66773306744815
808,013821.OF,1.8512298580638
809,013838.OF,0.52573656360925
810,013864.OF,0.35035373110263
811,013875.OF,2.7018309666951
812,013901.OF,1.4755309866026
813,013931.OF,1.7741365306796
814,013952.OF,1.4322488517257
815,013976.OF,1.7240479174127
816,014004.OF,1.6285278409236
817,014012.OF,2.1276382088939
818,014059.OF,
819,014097.OF,0.92335646024595
820,014105.OF,1.2174283809047
821,014230.OF,1.7683191558608
822,014231.OF,1.7261666226958
823,014234.OF,1.9125510980365
824,014242.OF,1.8272623884097
825,014248.OF,1.290925755077
826,014250.OF,1.1494153013404
827,014252.OF,
828,014257.OF,1.6109598360651
829,014315.OF,0.83682554462267
830,014367.OF,2.6365142659994
831,014392.OF,1.6807272829392
832,014435.OF,2.1089984880168
833,014446.OF,1.9416792834598
834,014452.OF,
835,014464.OF,2.9046266488992
836,014474.OF,
837,014476.OF,0.60959370169939
838,014480.OF,2.9488039418921
839,014504.OF,1.8533795632713
840,014517.OF,0.6526314675539
841,014552.OF,2.0542114471651
842,014638.OF,0.72727210706891
843,014714.OF,1.7957949666603
844,014721.OF,
845,014740.OF,0.44564305995995
846,014778.OF,
847,014815.OF,
848,014856.OF,
849,014858.OF,
850,014952.OF,
851,014959.OF,
852,014965.OF,
853,014966.OF,
854,014973.OF,2.6646183369245
855,015018.OF,
856,015049.OF,2.4137372518408
857,015081.OF,0.99448156403733
858,015209.OF,1.7830342991314
859,015255.OF,
860,015260.OF,
861,015263.OF,
862,015301.OF,6.248531936244
863,015315.OF,
864,015397.OF,
865,015423.OF,2.0454744763471
866,015469.OF,
867,015471.OF,2.0540166308466
868,015473.OF,1.2815333678898
869,015487.OF,
870,015492.OF,
871,015516.OF,
872,015530.OF,
873,015552.OF,
874,015569.OF,
875,015581.OF,
876,015622.OF,
877,015624.OF,
878,015629.OF,
879,015653.OF,
880,015654.OF,
881,015720.OF,
882,015736.OF,0.36460620904754
883,015746.OF,
884,015811.OF,
885,015815.OF,
886,015830.OF,
887,015832.OF,
888,015834.OF,
889,015848.OF,0.55902403594683
890,015852.OF,
891,015853.OF,
892,015858.OF,
893,015893.OF,
894,015913.OF,
895,015917.OF,
896,015925.OF,
897,015949.OF,
898,015969.OF,
899,016009.OF,
900,016011.OF,
901,016023.OF,
902,016024.OF,
903,016031.OF,
904,016034.OF,
905,016111.OF,
906,016172.OF,
