,thscode,ths_portfolio_duration_fund
164,003309.OF,2.0204091375532
165,003313.OF,1.6900515173383
166,003315.OF,1.1572703423118
167,003327.OF,1.326427525614
168,003329.OF,0.8859001473598
169,003417.OF,1.4220742521331
170,003428.OF,0.97136686833412
171,003445.OF,1.7855734390662
172,003452.OF,3.1303608766889
173,003454.OF,1.9729777981757
174,003528.OF,3.9672157348566
175,003547.OF,0.73925719282616
176,003571.OF,1.0581895816795
177,003590.OF,1.8668424114205
178,003605.OF,1.6578739317211
179,003607.OF,1.5766271137883
180,003640.OF,1.6644907165933
181,003651.OF,3.4761980783383
182,003660.OF,0.84445086308803
183,003662.OF,0.90195535980302
184,003671.OF,2.2944955115326
185,003673.OF,2.2148556457398
186,003703.OF,2.0139576251022
187,003730.OF,2.6005083229713
188,003746.OF,1.2712533604481
189,003770.OF,2.6457281698281
190,003809.OF,1.272441758378
191,003832.OF,1.4350318663889
192,003847.OF,3.072491704129
193,003859.OF,2.0595138803789
194,003863.OF,2.3924430675583
195,003869.OF,1.0715478811827
196,003880.OF,0.9802738766694
197,003929.OF,2.2473623393774
198,003949.OF,3.0462502060499
199,003983.OF,1.4465843330043
200,004020.OF,1.2027656020384
201,004027.OF,1.1511049224499
202,004030.OF,0.89673610068381
203,004031.OF,0.82120635970537
204,004032.OF,1.2077805197317
205,004042.OF,4.7993864671645
206,004052.OF,0.73355806086925
207,004061.OF,1.3851532077563
208,004118.OF,1.7239379399817
209,004122.OF,1.641459592367
210,004126.OF,2.9670503679996
211,004127.OF,1.3494832818268
212,004136.OF,1.9745937896647
213,004140.OF,1.6290610780101
214,004141.OF,1.6067399546059
215,004200.OF,0.64204903890501
216,004230.OF,2.6780468100614
217,004238.OF,1.4668955955088
218,004307.OF,2.325372830584
219,004322.OF,1.0582801710657
220,004334.OF,2.2582190168
221,004366.OF,1.9920352838754
222,004388.OF,1.5206487060625
223,004438.OF,2.4964948497074
224,004459.OF,1.7882158174727
225,004479.OF,2.0108035001505
226,004498.OF,1.0417517465492
227,004499.OF,0.32223803787954
228,004503.OF,1.1830175981184
229,004504.OF,1.555941589139
230,004544.OF,0.44608008989688
231,004547.OF,1.3496788618208
232,004555.OF,1.2066763056679
233,004601.OF,1.5968146496566
234,004614.OF,1.0046839878365
235,004637.OF,1.3055111660113
236,004639.OF,1.746236333194
237,004655.OF,1.7053139073685
238,004672.OF,0.68440969618653
239,004689.OF,0.51281060452188
240,004705.OF,1.6584475844492
241,004722.OF,2.1234499088755
242,004728.OF,1.4043318831452
243,004736.OF,0.84101721625912
244,004797.OF,1.2630201885154
245,004821.OF,2.6817345098988
246,004839.OF,0.6889105406971
247,004859.OF,2.7703544274189
248,004882.OF,2.6646208910935
249,004887.OF,0.50980399712636
250,004899.OF,0.69650866357433
251,004910.OF,1.075880803032
252,004911.OF,0.85236060167179
253,004919.OF,1.5628890578966
254,004920.OF,0.67118958567176
255,004923.OF,1.234916482577
256,004940.OF,2.2581428686858
257,004954.OF,1.1671081366093
258,004956.OF,0.2941
259,004978.OF,1.9430756688766
260,005024.OF,2.3272834090192
261,005072.OF,2.3633255599933
262,005073.OF,2.1824084424616
263,005099.OF,1.7985288441428
264,005124.OF,1.2062445945074
265,005171.OF,1.4265041825034
266,005200.OF,2.1155460013786
267,005307.OF,0.49812939322551
268,005309.OF,2.5124549430557
269,005321.OF,3.2066440895272
270,005322.OF,0.84863966020574
271,005336.OF,2.2124353628521
272,005362.OF,0.35069315159008
273,005364.OF,2.3033928192929
274,005369.OF,1.3969026641711
275,005383.OF,1.3094895966273
276,005388.OF,1.6323035633198
277,005393.OF,1.4686073648974
278,005398.OF,0.99394904527598
279,005419.OF,1.7032457393306
280,005432.OF,1.6919049208683
281,005435.OF,1.1642251492639
282,005439.OF,1.2947186174752
283,005442.OF,1.9067535941242
284,005462.OF,1.4510777621034
285,005469.OF,1.4599249702214
286,005525.OF,1.5320516495027
287,005531.OF,0.63224432657744
288,005577.OF,1.3246452816273
289,005590.OF,1.7876463659075
290,005594.OF,1.3722846370017
291,005606.OF,2.0862593017637
292,005622.OF,2.3486597191766
293,005631.OF,2.1952985462605
294,005648.OF,1.5899899889471
295,005666.OF,2.4552233958039
296,005670.OF,1.8912230632127
297,005684.OF,0.65191177590297
298,005703.OF,1.00695563282
299,005705.OF,1.9624256340348
300,005709.OF,1.2534337189989
301,005710.OF,2.2417940613826
302,005712.OF,2.0814761387404
303,005718.OF,0.39845310307218
304,005719.OF,1.5776673014538
305,005736.OF,1.2579617247102
306,005740.OF,2.4972391811436
307,005754.OF,0.46354778527748
308,005772.OF,1.3664613126709
309,005781.OF,0.55598218969211
310,005782.OF,1.3993679510975
311,005784.OF,2.2380101118001
312,005791.OF,1.6742288006561
313,005816.OF,1.0346084905841
314,005820.OF,3.2035524838384
315,005831.OF,1.5219976817069
316,005836.OF,1.2796951605442
317,005841.OF,0.86630831314682
318,005842.OF,2.1165113882984
319,005845.OF,1.0430697597659
320,005853.OF,0.72001214681546
321,005854.OF,1.862490350867
322,005862.OF,2.5678169738001
323,005864.OF,1.5805485511098
324,005871.OF,1.0348582473689
325,005879.OF,1.4124200954159
326,005897.OF,1.3478966362518
327,005898.OF,1.1724003221187
328,005920.OF,1.1877072020948
329,005921.OF,0.93617001656042
330,005971.OF,1.6915510478594
331,005972.OF,1.6002695775528
332,005988.OF,1.6674924161568
333,006029.OF,0.42889622007893
334,006032.OF,1.1795630656765
335,006043.OF,3.4847231200062
336,006045.OF,1.2699118814092
337,006053.OF,1.4081793386121
338,006066.OF,1.2185843940736
339,006076.OF,0.55129479917428
340,006082.OF,1.8483776510032
341,006088.OF,0.93772480176156
342,006097.OF,1.2484037868934
343,006107.OF,1.3072350603473
344,006112.OF,1.9675256046518
345,006116.OF,2.5303208853042
346,006120.OF,1.9819907990252
347,006137.OF,1.0616671243336
348,006150.OF,0.81614326107503
349,006151.OF,1.0952457271132
350,006169.OF,2.2597716004674
351,006171.OF,1.0625330031837
352,006172.OF,1.5517141454236
353,006191.OF,1.7089932142584
354,006275.OF,1.8048841519538
355,006287.OF,2.2506873922345
356,006319.OF,0.43213804601699
357,006325.OF,2.3201770695038
358,006332.OF,1.1706209874402
359,006360.OF,0.5645496336089
360,006367.OF,3.529074889082
361,006378.OF,1.5628220449266
362,006393.OF,1.7746539257273
363,006405.OF,1.0489486683301
364,006411.OF,0.29497660159896
365,006421.OF,0.85899435639023
366,006427.OF,1.8925835133381
367,006434.OF,0.70855066153119
368,006436.OF,0.85665174187891
369,006450.OF,2.4279472544878
370,006464.OF,1.892510599626
371,006468.OF,3.1514851658849
372,006489.OF,1.7567496877386
373,006504.OF,4.5331334590825
374,006517.OF,0.46284394269577
375,006552.OF,1.9797580048928
376,006570.OF,1.2095781109917
377,006582.OF,1.63541639468
378,006591.OF,0.60011532307684
379,006597.OF,0.6164550048837
380,006599.OF,2.3256056859316
381,006617.OF,2.1222573405392
382,006626.OF,0.45988714210988
383,006629.OF,0.49381191007351
384,006635.OF,0.95035093366686
385,006646.OF,0.94135682308918
386,006653.OF,1.4726828012737
387,006660.OF,1.2152989218251
388,006662.OF,0.47033573611827
389,006664.OF,0.47033573611827
390,006665.OF,2.339216263897
391,006668.OF,2.505926797632
392,006683.OF,0.49870166622886
393,006684.OF,1.3382631107604
394,006707.OF,2.3746180865571
395,006714.OF,1.4164828951373
396,006740.OF,1.3237727497747
397,006750.OF,0.66641294401071
398,006758.OF,1.6149431363513
399,006764.OF,0.41516030214981
400,006771.OF,1.2058608668104
401,006772.OF,1.5099733374444
402,006776.OF,0.94725849695712
403,006782.OF,0.68875906837098
404,006791.OF,2.027839416923
405,006793.OF,0.59563705557013
406,006797.OF,5.5776178558077
407,006804.OF,0.2032008366598
408,006806.OF,0.3416049813824
409,006824.OF,0.67759300409253
410,006829.OF,0.92900620472287
411,006834.OF,0.47963634388129
412,006838.OF,1.7569808497024
413,006841.OF,2.2029224601391
414,006846.OF,1.6913912597335
415,006850.OF,1.4724793914124
416,006852.OF,0.54347903490243
417,006869.OF,2.0636607789647
418,006874.OF,0.89570930605621
419,006884.OF,3.1863518035022
420,006885.OF,3.1863518035022
421,006893.OF,0.19279306089128
422,006901.OF,2.0134854913457
423,006907.OF,0.48086698928787
424,006915.OF,1.32646444933
425,006919.OF,0.85431590425232
426,006929.OF,1.4198087158996
427,006934.OF,2.5793823321418
428,006936.OF,2.923162809188
429,006944.OF,1.4526744667939
430,006953.OF,1.0879235210431
431,006955.OF,1.8230971203394
432,006956.OF,1.0604910157513
433,006958.OF,9.2353168431591
434,006963.OF,0.88891211572493
435,006965.OF,0.20866480706508
436,006970.OF,2.1821955750311
437,006984.OF,1.6194383170104
438,006985.OF,2.2717504715623
439,006986.OF,0.80907669086213
440,006995.OF,1.3187016799702
441,006998.OF,0.31454037244866
442,007017.OF,0.79972992142561
443,007050.OF,1.1280372726062
444,007053.OF,1.1502770995913
445,007061.OF,3.2179634900409
446,007068.OF,1.8882593716324
447,007086.OF,1.8404191027401
448,007104.OF,0.67312911126433
449,007105.OF,1.2407393837452
450,007121.OF,0.92952298493352
451,007145.OF,1.4338764446365
452,007158.OF,0.58160455157281
453,007167.OF,1.1481938051785
454,007175.OF,1.9169682442698
455,007184.OF,1.6471647653003
456,007199.OF,1.9100611631008
457,007201.OF,1.0355342519084
458,007213.OF,1.8653126057929
459,007215.OF,1.0699885500908
460,007220.OF,1.3036108540374
461,007268.OF,0.48248857099909
462,007278.OF,2.0715719656342
463,007295.OF,1.9760616169306
464,007321.OF,2.1866088264796
465,007342.OF,2.7203855604042
466,007347.OF,1.6283947162807
467,007373.OF,0.6988793173589
468,007374.OF,1.372527075212
469,007408.OF,0.34021957685299
470,007417.OF,1.5304921775825
471,007427.OF,0.9332212170085
472,007440.OF,1.517023193124
473,007447.OF,0.50475485260673
474,007451.OF,1.8845112460575
475,007454.OF,1.8051883069094
476,007496.OF,2.2463887010213
477,007513.OF,1.0212750313052
478,007515.OF,0.56937289396143
479,007517.OF,2.4734286721189
480,007525.OF,1.0582455273871
481,007529.OF,1.38473008449
482,007535.OF,0.92869026284953
483,007537.OF,2.3075955200311
484,007542.OF,0.49600606676265
485,007544.OF,1.2043226078849
486,007555.OF,0.67282497560132
487,007562.OF,2.6384810442434
488,007572.OF,2.2901368115959
489,007573.OF,2.5018752559687
490,007576.OF,1.9562422105833
491,007584.OF,1.7225591215996
492,007585.OF,1.2792512707103
493,007589.OF,2.7878622725139
494,007595.OF,1.7338939387727
495,007600.OF,2.2877502517693
496,007603.OF,0.98700075046945
497,007616.OF,1.5679383481594
498,007618.OF,1.5679383481594
499,007619.OF,2.2309467288697
500,007645.OF,0.92965545185874
501,007653.OF,0.40391852663047
502,007659.OF,2.0685011419383
503,007670.OF,1.1449883960946
504,007680.OF,2.2270072852763
505,007681.OF,1.164748562915
506,007682.OF,0.34947864729164
507,007691.OF,0.87334202713771
508,007692.OF,2.4614708650789
509,007706.OF,1.4111493536895
510,007714.OF,1.351378027675
511,007716.OF,2.6614621134448
512,007717.OF,0.47963634388129
513,007723.OF,3.7512482479427
514,007740.OF,1.1455963802812
515,007744.OF,2.0985898999662
516,007754.OF,1.2904981688592
517,007758.OF,0.53993488311278
518,007761.OF,2.2612693265153
519,007762.OF,3.2793755169711
520,007772.OF,1.4205693625884
521,007823.OF,0.090594224166464
522,007828.OF,1.3896449458342
523,007830.OF,0.30853944998862
524,007836.OF,0.57793842563867
525,007852.OF,0.76747997495701
526,007867.OF,0.59770317309666
527,007870.OF,1.2457933537725
528,007871.OF,1.5524389797131
529,007888.OF,1.2581555187056
530,007915.OF,0.32884271472336
531,007928.OF,0.56401966037148
532,007930.OF,1.7841857265425
533,007935.OF,1.4377804121187
534,007948.OF,2.7336307136142
535,007949.OF,0.91388606096296
536,007953.OF,1.4229063577686
537,007954.OF,1.5797537714267
538,007958.OF,2.545378900219
539,007967.OF,0.64630060760802
540,007970.OF,2.6954044891337
541,007985.OF,1.2354004088099
542,007986.OF,2.4458629455361
543,007990.OF,2.4624833621249
544,007996.OF,2.2758958370549
545,007997.OF,0.79109864962047
546,008003.OF,2.4271883399387
547,008014.OF,2.5258859817656
548,008017.OF,2.3648921734603
549,008018.OF,2.6721347532918
550,008022.OF,0.56867185154816
551,008027.OF,0.26514185942401
552,008030.OF,2.1855330226661
553,008031.OF,2.56390173327
554,008032.OF,0.015771995034061
555,008102.OF,3.8989928267612
556,008104.OF,0.65235108987753
557,008117.OF,2.7754659052804
558,008130.OF,1.8302675211137
559,008139.OF,2.1391280410053
560,008170.OF,0.9229917844732
561,008204.OF,1.7351632130811
562,008207.OF,1.4962770880878
563,008214.OF,0.12080681185487
564,008217.OF,2.519922582242
565,008219.OF,2.5228640601523
566,008223.OF,0.65058429981891
567,008229.OF,1.2970873312219
568,008231.OF,1.6734008665368
569,008242.OF,1.2346410245997
570,008266.OF,1.2070924645963
571,008278.OF,0.4567181809636
572,008302.OF,0.81394314646528
573,008316.OF,2.7138908249034
574,008338.OF,2.7777997205485
575,008349.OF,1.8398344149778
576,008352.OF,1.5487468599891
577,008366.OF,1.2097900798844
578,008383.OF,2.2338327238018
579,008406.OF,0.86533955678603
580,008409.OF,1.0467667299081
581,008411.OF,0.42094427647008
582,008429.OF,1.3319967484664
583,008460.OF,2.3587394339876
584,008463.OF,1.7815602701469
585,008465.OF,1.2184705612616
586,008471.OF,2.4206874091084
587,008478.OF,0.31352873098708
588,008493.OF,1.1913925798812
589,008497.OF,1.6950688272237
590,008508.OF,2.6671151179777
591,008509.OF,1.2837639164799
592,008516.OF,2.7057870781668
593,008521.OF,1.8441441072749
594,008535.OF,2.6881538815683
595,008539.OF,2.1354152733376
596,008558.OF,2.0694609094789
597,008568.OF,0.84920105894677
598,008569.OF,5.5025736009763
599,008575.OF,1.7150363802077
600,008582.OF,0.66331303262957
601,008587.OF,0.41851609042972
602,008596.OF,2.4615850173775
603,008608.OF,0.18202039423959
604,008620.OF,1.5371480590112
605,008644.OF,4.1330388581479
606,008646.OF,0.88984363308218
607,008648.OF,1.6594937035371
608,008649.OF,0.02261787489995
609,008650.OF,0.92958380741166
610,008651.OF,1.0178898500017
611,008661.OF,1.8378643783649
612,008674.OF,1.8238267813496
613,008675.OF,3.5624285233024
614,008700.OF,1.4135493654936
615,008722.OF,2.5334292806665
616,008730.OF,1.766383012439
617,008738.OF,2.1653271269563
618,008746.OF,0.48299833352217
619,008761.OF,1.4438274959699
620,008762.OF,2.1718503022461
621,008774.OF,0.61261117098991
622,008796.OF,0.79029385513895
623,008802.OF,1.857554436389
624,008807.OF,1.3000672042757
625,008826.OF,1.2089933357131
626,008829.OF,0.76576775465408
627,008857.OF,1.7777022467241
628,008862.OF,1.0087821566085
629,008863.OF,2.2308221487145
630,008875.OF,1.1652539936225
631,008902.OF,1.0915129425879
632,008925.OF,1.0415397060241
633,008995.OF,1.9701731859041
634,009001.OF,1.9330514946687
635,009021.OF,1.7903128027248
636,009041.OF,2.5896368814731
637,009045.OF,0.89372297747196
638,009082.OF,0.89562910043537
639,009091.OF,2.0254629701742
640,009105.OF,1.4385103135288
641,009148.OF,2.6743913606797
642,009166.OF,1.3456280639624
643,009167.OF,3.3713336638507
644,009207.OF,1.1030088752385
645,009212.OF,0.3799244052587
646,009235.OF,2.5547138951454
647,009237.OF,1.7414872270477
648,009252.OF,0.99816495154702
649,009254.OF,3.8266270921569
650,009257.OF,1.3237727497747
651,009271.OF,0.55921604896656
652,009284.OF,0.84715203885605
653,009289.OF,1.3108648414763
654,009290.OF,0.44970407946638
655,009292.OF,1.2481344056408
656,009294.OF,0.77497883669654
657,009298.OF,1.211706344997
658,009306.OF,2.0704790119858
659,009309.OF,2.2598782941134
660,009338.OF,0.80340306935926
661,009343.OF,0.71128510966013
662,009356.OF,0.1821136501042
663,009417.OF,0.38727804265117
664,009450.OF,1.6286218492594
665,009453.OF,1.9247707815498
666,009483.OF,1.2770995197638
667,009577.OF,1.983406694678
668,009578.OF,1.7033501129812
669,009580.OF,6.1556172811943
670,009583.OF,3.909078190344
671,009587.OF,2.3974784125226
672,009599.OF,0.8855939563103
673,009600.OF,2.2837060494545
674,009632.OF,3.8237476288924
675,009643.OF,0.43134214019342
676,009655.OF,2.0636269039676
677,009666.OF,3.9052266685327
678,009685.OF,1.5273653981547
679,009711.OF,3.3447537442317
680,009732.OF,2.445892857007
681,009749.OF,3.8702976859371
682,009770.OF,2.6877403918152
683,009792.OF,0.35297599234786
684,009799.OF,0.34975214208246
685,009809.OF,2.2809643646485
686,009831.OF,0.76738077685229
687,009851.OF,0.65816940902411
688,009866.OF,3.8932300951064
689,009920.OF,1.4984965213669
690,009922.OF,2.1026194497519
691,009933.OF,2.4391571541909
692,009953.OF,1.2453325735836
693,010048.OF,0.46354778527748
694,010083.OF,1.5443431834184
695,010084.OF,1.6536976746076
696,010092.OF,0.94306067871836
697,010168.OF,0.22402049571335
698,010191.OF,1.9651097181981
699,010232.OF,1.1622969047316
700,010254.OF,1.8541123493179
701,010258.OF,2.5686153289762
702,010462.OF,2.7794645081496
703,010471.OF,1.067809391714
704,010477.OF,1.8214318853917
705,010479.OF,2.3164599973709
706,010482.OF,2.7652558903355
707,010485.OF,4.2170336950094
708,010580.OF,2.6368858466384
709,010621.OF,2.6838743199
710,010627.OF,4.2719529434139
711,010632.OF,1.1261935971811
712,010634.OF,1.0382913326978
713,010639.OF,4.3200247267803
714,010653.OF,1.903644485184
715,010753.OF,2.0595138803789
716,010836.OF,1.5504211917367
717,010946.OF,1.8874004425875
718,010983.OF,4.2059036803479
719,011067.OF,0.49812939322551
720,011079.OF,1.6573896312277
721,011080.OF,1.198472927784
722,011088.OF,1.1781899448086
723,011262.OF,1.1265892970428
724,011292.OF,1.7567496877386
725,011294.OF,0.79618473907403
726,011529.OF,1.7498398494638
727,011617.OF,3.1863518035022
728,011655.OF,1.0733596236892
729,011683.OF,1.3672458449339
730,011699.OF,1.3678974485743
731,011719.OF,0.7161089473537
732,011890.OF,1.400853734729
733,011943.OF,1.7670191803604
734,011946.OF,2.0179635041596
735,011952.OF,1.3847946219488
736,011953.OF,1.5910270205609
737,011955.OF,2.3924430675583
738,011960.OF,2.4610235002633
739,011961.OF,0.68230489746754
740,011968.OF,1.8733302936349
741,012101.OF,0.84528287048205
742,012229.OF,0.57748975705107
743,012242.OF,1.5924585058449
744,012265.OF,1.0942532276615
745,012273.OF,1.592258489537
746,012279.OF,0.49208981737231
747,012290.OF,0.2941
748,012352.OF,0.78671516086141
749,012356.OF,0.58117861285436
750,012395.OF,0.13176462638436
751,012451.OF,1.3384856436983
752,012452.OF,0.55484570908044
753,012465.OF,2.3341442304248
754,012468.OF,1.108417676297
755,012489.OF,1.272441758378
756,012567.OF,0.570003835947
757,012580.OF,0.15499629675577
758,012591.OF,0.67429843500523
759,012742.OF,0.34949989126216
760,012750.OF,1.3193280961869
761,012773.OF,1.259028405719
762,012803.OF,1.1785148922146
763,012806.OF,2.6753462917119
764,012823.OF,0.61926284284751
765,012933.OF,0.65097007655924
766,012941.OF,0.5584108488766
767,012948.OF,1.7118487204723
768,013008.OF,1.2797450480012
769,013062.OF,1.0287249506501
770,013065.OF,1.1262685372514
771,013068.OF,0.52586279667286
772,013075.OF,0.37325632786229
773,013077.OF,1.3400881692697
774,013087.OF,1.2913160815741
775,013159.OF,1.1679557784526
776,013206.OF,1.4231529293109
777,013213.OF,2.2937359487275
778,013216.OF,0.83719073129472
779,013236.OF,0.2068765028094
780,013265.OF,1.553075681797
781,013336.OF,0.84289005487146
782,013351.OF,0.47710954771424
783,013373.OF,1.108417676297
784,013375.OF,0.94086460706597
785,013391.OF,5.9410695901721
786,013405.OF,1.2129740480888
787,013408.OF,1.2560898371916
788,013419.OF,1.7106701205752
789,013456.OF,2.0985898999662
790,013457.OF,1.8245932207996
791,013459.OF,0.44992199205152
792,013487.OF,2.1655593567742
793,013494.OF,1.5528096567817
794,013522.OF,1.3130960277558
795,013538.OF,1.5489970251156
796,013563.OF,0.71521112005757
797,013648.OF,0.93340064460117
798,013654.OF,2.1483789659865
799,013699.OF,0.79799840899342
800,013703.OF,2.0512622241592
801,013718.OF,0.99992033310152
802,013723.OF,1.8996014921217
803,013728.OF,0.58344440077204
804,013780.OF,1.6989921285396
805,013799.OF,0.45251922050592
806,013804.OF,0.63661590990937
807,013808.OF,0.51637703723917
808,013821.OF,1.4548654666566
809,013838.OF,0.41235144409548
810,013864.OF,0.49580885747622
811,013875.OF,2.7382502026459
812,013901.OF,0.72064324409313
813,013931.OF,1.6946518909608
814,013952.OF,2.6961160785809
815,013976.OF,1.3193302060158
816,014004.OF,1.5320734235058
817,014012.OF,1.1379179021053
818,014059.OF,0.31156555669696
819,014097.OF,0.82010652649652
820,014105.OF,1.5399853912574
821,014230.OF,2.0011156637625
822,014231.OF,1.9889678622216
823,014234.OF,1.661527506814
824,014242.OF,2.072009209175
825,014248.OF,1.5815271698721
826,014250.OF,0.35303908727337
827,014252.OF,0.60378446787683
828,014257.OF,1.7210837559273
829,014315.OF,2.4201584160244
830,014367.OF,1.8925835133381
831,014392.OF,1.9694180607611
832,014435.OF,1.2538953951404
833,014446.OF,0.91877157257315
834,014452.OF,1.7038929850711
835,014464.OF,1.8227987242258
836,014474.OF,0.3345
837,014476.OF,0.32555080473506
838,014480.OF,2.8831754720157
839,014504.OF,0.34021957685299
840,014517.OF,0.38654026494988
841,014552.OF,2.9607758380313
842,014638.OF,0.48086698928787
843,014714.OF,1.9495734544131
844,014721.OF,1.3160715217191
845,014740.OF,0.43400542574382
846,014778.OF,1.771129045614
847,014815.OF,0.37895452990934
848,014856.OF,0.43417653499911
849,014858.OF,0.43417653499911
850,014952.OF,1.6449826134413
851,014959.OF,1.5202082199566
852,014965.OF,1.496395601693
853,014966.OF,1.5015642910927
854,014973.OF,1.2173439330945
855,015018.OF,1.7581961218565
856,015049.OF,1.7587490467107
857,015081.OF,0.65455702773288
858,015209.OF,3.2606969106175
859,015255.OF,1.3785930449513
860,015260.OF,1.2975313021039
861,015263.OF,2.4343667252773
862,015301.OF,1.2938631144967
863,015315.OF,1.6555761639502
864,015397.OF,1.8035445814824
865,015423.OF,2.0004751259664
866,015469.OF,1.0933452570447
867,015471.OF,1.3685540956417
868,015473.OF,1.9833987298631
869,015487.OF,1.143083515615
870,015492.OF,1.6417079421339
871,015516.OF,0.54279031077037
872,015530.OF,1.0612532030988
873,015552.OF,1.7659350216467
874,015569.OF,4.1553075197249
875,015581.OF,0.98719414312583
876,015622.OF,1.7642743024676
877,015624.OF,2.2472042382326
