,thscode,ths_portfolio_duration_fund
116,002549.OF,1.8990196378569
117,002550.OF,2.3670151571069
118,002552.OF,2.4463884305582
119,002568.OF,1.8461615690645
120,002578.OF,1.7907524775242
121,002600.OF,1.9995058802958
122,002603.OF,0.93649680044389
123,002625.OF,2.6721183767608
124,002638.OF,2.5774050006701
125,002698.OF,2.1610725041729
126,002716.OF,2.2653406003273
127,002750.OF,0.058743675891576
128,002754.OF,9.7843763306541
129,002755.OF,1.4953897896179
130,002781.OF,3.335606903749
131,002832.OF,1.4814717648809
132,002864.OF,0.43602854756413
133,002868.OF,1.5196528833936
134,002898.OF,0.75882758520331
135,002904.OF,1.1365695380212
136,002927.OF,3.3943058204358
137,002929.OF,0.950499473412
138,002930.OF,1.9629216274773
139,002970.OF,1.4384345744005
140,002985.OF,0.65026107846853
141,002991.OF,2.4977377706744
142,002994.OF,0.84785344988682
143,003039.OF,1.4899312825169
144,003056.OF,2.498285263358
145,003102.OF,0.42638751819852
146,003155.OF,1.5014030290333
147,003162.OF,2.022475026996
148,003188.OF,2.5284728361884
149,003192.OF,2.6647546716101
150,003193.OF,1.1329472006721
151,003209.OF,1.0671570409131
152,003213.OF,2.8935626521502
153,003214.OF,1.2781080322716
154,003223.OF,2.3602327855488
155,003258.OF,10.650746827277
156,003260.OF,2.5134217531663
157,003265.OF,3.7976084717009
158,003268.OF,3.4915382458653
159,003269.OF,5.9531323122523
160,003280.OF,1.208072621761
161,003285.OF,2.6653177424015
162,003289.OF,1.6508500295085
163,003290.OF,0.066501804568125
164,003309.OF,1.9086212925541
165,003313.OF,2.1943355279172
166,003315.OF,2.3750069146306
167,003327.OF,7.4907972955677
168,003329.OF,3.8396950926809
169,003417.OF,3.3961241063678
170,003428.OF,0.61585697499884
171,003445.OF,1.8342683378481
172,003452.OF,2.0438587795784
173,003454.OF,2.9563658929135
174,003528.OF,0.15871658438624
175,003547.OF,0.95948575505894
176,003571.OF,2.6451260798113
177,003590.OF,2.0132171964549
178,003605.OF,3.6954407941499
179,003607.OF,1.6436793767506
180,003640.OF,1.9467230388457
181,003651.OF,2.6816554129284
182,003660.OF,1.1200782610986
183,003662.OF,0.43234890060038
184,003671.OF,2.0162221914125
185,003673.OF,0.0164
186,003703.OF,5.7986175524263
187,003730.OF,2.136836856017
188,003746.OF,2.1865028009961
189,003770.OF,2.6503954350953
190,003809.OF,1.0886266742213
191,003832.OF,2.349911301699
192,003847.OF,1.023153829604
193,003859.OF,3.014242395428
194,003863.OF,3.0103169712758
195,003869.OF,1.1414567565047
196,003880.OF,0.68646673187393
197,003929.OF,2.4676220971148
198,003949.OF,2.3913069313937
199,003983.OF,1.2211643850303
200,004020.OF,1.5362948964678
201,004027.OF,0.85280643773461
202,004030.OF,0.69050145226787
203,004031.OF,1.0279865176979
204,004032.OF,1.1163474133296
205,004042.OF,3.5392815345324
206,004052.OF,0.8021994937445
207,004061.OF,1.4437006795161
208,004118.OF,1.3407063319186
209,004122.OF,2.0685040474003
210,004126.OF,2.22658030851
211,004127.OF,3.7095252332732
212,004136.OF,0.72016756227182
213,004140.OF,3.0141566092891
214,004141.OF,3.4718605686696
215,004200.OF,0.52288592558015
216,004230.OF,1.0798546376784
217,004238.OF,1.8358965995497
218,004307.OF,1.4461077362497
219,004322.OF,1.6994648561991
220,004334.OF,1.1731317179495
221,004366.OF,1.5268357717317
222,004388.OF,1.0935582580811
223,004438.OF,1.7918936572447
224,004459.OF,2.5704295026173
225,004479.OF,2.4206888615344
226,004498.OF,3.7532055048991
227,004499.OF,1.3150734156471
228,004503.OF,1.7109200074584
229,004504.OF,1.0520042227869
230,004544.OF,0.41985763704762
231,004547.OF,1.926196103099
232,004555.OF,2.0601344460554
233,004601.OF,0.81554977910394
234,004614.OF,0.93235777326957
235,004637.OF,1.6223260424264
236,004639.OF,3.7900704817434
237,004655.OF,2.1690303000556
238,004672.OF,0.75395995039616
239,004689.OF,1.4218653526701
240,004705.OF,3.9203630986848
241,004722.OF,1.775496520394
242,004728.OF,1.2847050475367
243,004736.OF,0.93690889677111
244,004797.OF,0.98210086030835
245,004821.OF,2.0944905862452
246,004839.OF,0.59681809436698
247,004859.OF,2.2012635744377
248,004882.OF,3.52023843846
249,004887.OF,1.1479899155146
250,004899.OF,3.7422019990551
251,004910.OF,2.0172195220414
252,004911.OF,1.5762866353327
253,004919.OF,1.2974990323361
254,004920.OF,0.94332263798867
255,004923.OF,0.80051827326228
256,004940.OF,1.7686932177409
257,004954.OF,0.69588718831149
258,004956.OF,4.1408875551593
259,004978.OF,1.8913029783668
260,005024.OF,2.7460080587245
261,005072.OF,1.774354466458
262,005073.OF,2.7207356696784
263,005099.OF,2.6989813585437
264,005124.OF,1.9206912964509
265,005171.OF,2.4281747157606
266,005200.OF,1.2945547515254
267,005307.OF,0.29276839118566
268,005309.OF,3.2553137464692
269,005321.OF,2.3847625883636
270,005322.OF,1.2978140134328
271,005336.OF,2.8252501810204
272,005362.OF,0.14432231737876
273,005364.OF,2.1862077040026
274,005369.OF,1.5358404456686
275,005383.OF,2.1214042697592
276,005388.OF,2.0617379411774
277,005393.OF,1.4537924743619
278,005398.OF,2.3555129778978
279,005419.OF,1.7085169704525
280,005432.OF,1.1272295513312
281,005435.OF,1.4333621980489
282,005439.OF,1.3285723915225
283,005442.OF,3.2969692095676
284,005462.OF,2.8360453060224
285,005469.OF,2.8035132635412
286,005525.OF,2.1130457085948
287,005531.OF,1.5602991976912
288,005577.OF,1.8432911044
289,005590.OF,1.9519158531211
290,005594.OF,2.2533857732332
291,005606.OF,2.0896063195363
292,005622.OF,2.6308373856774
293,005631.OF,1.8747247508402
294,005648.OF,2.1133140051075
295,005666.OF,3.3223407857078
296,005670.OF,1.991480075135
297,005684.OF,0.4978613606942
298,005703.OF,2.1181141691748
299,005705.OF,1.4039508439698
300,005709.OF,1.9312857572358
301,005710.OF,2.9107760238805
302,005712.OF,2.5223779588375
303,005718.OF,1.3357959718993
304,005719.OF,1.3180490337545
305,005736.OF,2.8499965472267
306,005740.OF,1.7367848270506
307,005754.OF,0.53445725176069
308,005772.OF,1.1810517062515
309,005781.OF,3.0687642251663
310,005782.OF,1.6210808527873
311,005784.OF,2.3596103873303
312,005791.OF,1.5842404741346
313,005816.OF,0.97672738922935
314,005820.OF,5.4283831913302
315,005831.OF,0.78324915657866
316,005836.OF,0.65723100236105
317,005841.OF,1.5870102758904
318,005842.OF,1.3504670538458
319,005845.OF,0.69582023801257
320,005853.OF,0.84811868872645
321,005854.OF,1.6510568134201
322,005862.OF,1.6393969903912
323,005864.OF,2.0045585716023
324,005871.OF,3.3492878157944
325,005879.OF,1.8184935029794
326,005897.OF,3.5167969639596
327,005898.OF,1.863801442716
328,005920.OF,1.8454032662087
329,005921.OF,1.4080730769553
330,005971.OF,1.2978666684661
331,005972.OF,1.3715080459228
332,005988.OF,2.9610882008661
333,006029.OF,0.64465407105174
334,006032.OF,0.893235875238
335,006043.OF,1.3138557892198
336,006045.OF,2.0968162158279
337,006053.OF,2.4016046113055
338,006066.OF,1.4695256936406
339,006076.OF,0.43938951840402
340,006082.OF,2.9868235014064
341,006088.OF,2.241063222388
342,006097.OF,0.72478508127879
343,006107.OF,3.5672250922361
344,006112.OF,2.8791251708405
345,006116.OF,1.8941105077612
346,006120.OF,1.5729633846981
347,006137.OF,1.9805133396401
348,006150.OF,0.57060947129272
349,006151.OF,3.2385842990387
350,006169.OF,2.3377282399931
351,006171.OF,2.0898754571205
352,006172.OF,3.1301473342749
353,006191.OF,1.3055226234959
354,006275.OF,0.4118235363843
355,006287.OF,1.1812098525251
356,006319.OF,0.32999225793079
357,006325.OF,1.6140652980299
358,006332.OF,3.6113926860734
359,006360.OF,0.55199920114253
360,006367.OF,1.4656832686392
361,006378.OF,1.2888389789187
362,006393.OF,2.2726705220475
363,006405.OF,1.5923839860982
364,006411.OF,2.6812210075652
365,006421.OF,3.3474924057834
366,006427.OF,3.3829911270908
367,006434.OF,0.4534295094668
368,006436.OF,1.2580456764148
369,006450.OF,2.0410499650353
370,006464.OF,1.7512833713286
371,006468.OF,0.44992372030688
372,006489.OF,2.8993032982453
373,006504.OF,2.8323620653926
374,006517.OF,0.92161159190394
375,006552.OF,1.453855623256
376,006570.OF,1.6085557164187
377,006582.OF,1.3872728918029
378,006591.OF,0.47662354951036
379,006597.OF,0.54100793930954
380,006599.OF,1.673797581926
381,006617.OF,1.2139749897619
382,006626.OF,0.49554735338159
383,006629.OF,0.44328965027604
384,006635.OF,1.3035420006333
385,006646.OF,0.6838287880522
386,006653.OF,2.7762525458459
387,006660.OF,1.7304858514586
388,006662.OF,0.59304050464524
389,006664.OF,0.59304050464524
390,006665.OF,1.4497585644735
391,006668.OF,1.5845675131204
392,006683.OF,0.5489440171025
393,006684.OF,1.9241582691657
394,006707.OF,2.8376516708321
395,006714.OF,2.7836229633107
396,006740.OF,1.0898184776304
397,006750.OF,1.2758315973627
398,006758.OF,2.0268428709498
399,006764.OF,0.99468124883307
400,006771.OF,2.0536686080646
401,006772.OF,1.6776930621728
402,006776.OF,0.98044223910137
403,006782.OF,1.3167745900256
404,006791.OF,2.1498427515636
405,006793.OF,0.73889280827231
406,006797.OF,0.31713902566237
407,006804.OF,0.38887094569434
408,006806.OF,0.24523980166771
409,006824.OF,0.39629777577635
410,006829.OF,0.47993472254811
411,006834.OF,0.18680310506695
412,006838.OF,2.15837790589
413,006841.OF,1.6849692938947
414,006846.OF,1.8475741617119
415,006850.OF,1.3180735415263
416,006852.OF,0.44473221662249
417,006869.OF,0.59726917007468
418,006874.OF,1.1995177638919
419,006884.OF,2.679670943438
420,006885.OF,2.679670943438
421,006893.OF,0.73846045584845
422,006901.OF,1.9566591225007
423,006907.OF,0.40069851664018
424,006915.OF,2.0144540450722
425,006919.OF,1.699102590732
426,006929.OF,2.0462360099717
427,006934.OF,2.8328692333539
428,006936.OF,2.2117291376852
429,006944.OF,1.3559858147232
430,006953.OF,1.9651650735431
431,006955.OF,1.0068825958805
432,006956.OF,1.0962129347098
433,006958.OF,0.9442054630723
434,006963.OF,1.7642513928015
435,006965.OF,0.48016957623896
436,006970.OF,2.1697768873901
437,006984.OF,1.9914999220046
438,006985.OF,0.98690202774189
439,006986.OF,0.39734494798845
440,006995.OF,5.7322474939196
441,006998.OF,0.98684337327768
442,007017.OF,0.64946188966507
443,007050.OF,1.9727517044981
444,007053.OF,1.6387494511815
445,007061.OF,0.61147138061178
446,007068.OF,1.4933944534706
447,007086.OF,2.105719173548
448,007104.OF,1.8398448544239
449,007105.OF,2.3028944152853
450,007121.OF,1.076852790601
451,007145.OF,2.0763068448754
452,007158.OF,1.1745860517657
453,007167.OF,2.0044855678463
454,007175.OF,2.5405298140489
455,007184.OF,2.1065520973487
456,007199.OF,1.6764071955751
457,007201.OF,1.5772667774554
458,007213.OF,2.1979533600016
459,007215.OF,1.4760903678706
460,007220.OF,2.0633259619021
461,007268.OF,0.56612329811018
462,007278.OF,2.1442323458422
463,007295.OF,3.7913650040675
464,007321.OF,0.6740021929501
465,007342.OF,3.4232731873129
466,007347.OF,1.0392178773252
467,007373.OF,1.5647285667328
468,007374.OF,2.4292505331845
469,007408.OF,2.888559640938
470,007417.OF,2.7363106989574
471,007427.OF,1.3220254919572
472,007440.OF,1.4236498969374
473,007447.OF,1.711016251382
474,007451.OF,2.2843047745004
475,007454.OF,0.6605356844813
476,007496.OF,0.26587968846783
477,007513.OF,1.5231597004173
478,007515.OF,0.4670794348249
479,007517.OF,1.4325457257806
480,007525.OF,0.87461633633284
481,007529.OF,1.3265571391245
482,007535.OF,1.8446833339755
483,007537.OF,3.3993213790146
484,007542.OF,0.58670400103031
485,007544.OF,0.59878193967069
486,007555.OF,1.1193470787952
487,007562.OF,2.0470760205711
488,007572.OF,2.0106180919311
489,007573.OF,0.55668167532099
490,007576.OF,1.2468754164523
491,007584.OF,0.97362294913011
492,007585.OF,1.0059265616859
493,007589.OF,0.64019005971131
494,007595.OF,2.5935088396557
495,007600.OF,3.1597835506888
496,007603.OF,1.1541957568298
497,007616.OF,1.3456699597216
498,007618.OF,1.3456699597216
499,007619.OF,3.1073641584984
500,007645.OF,0.92132584497156
501,007653.OF,
502,007659.OF,1.7706838341018
503,007670.OF,1.2252550676283
504,007680.OF,0.19842000000848
505,007681.OF,1.4858622854824
506,007682.OF,1.2885281418505
507,007691.OF,1.9405810748393
508,007692.OF,2.5792482270424
509,007706.OF,1.1046197116608
510,007714.OF,2.2891576934727
511,007716.OF,3.3801351532538
512,007717.OF,0.18680310506695
513,007723.OF,4.5615589138188
514,007740.OF,1.6421393224892
515,007744.OF,1.7562614317817
516,007754.OF,1.4585103026965
517,007758.OF,0.34250797529527
518,007761.OF,0.21427126967368
519,007762.OF,4.8751284496068
520,007772.OF,1.0742949846416
521,007823.OF,0.78757544668342
522,007828.OF,1.0066650599159
523,007830.OF,
524,007836.OF,1.5156883006366
525,007852.OF,1.2036544242763
526,007867.OF,0.57759875095974
527,007870.OF,0.90484056263829
528,007871.OF,2.2169556258595
529,007888.OF,2.0852535003488
530,007915.OF,0.63450644981215
531,007928.OF,1.5025945728094
532,007930.OF,2.3047709827421
533,007935.OF,0.79166237174237
534,007948.OF,0.4291491793731
535,007949.OF,1.8805586237275
536,007953.OF,0.5426848688354
537,007954.OF,0.94437516784355
538,007958.OF,1.3354188534604
539,007967.OF,0.64892497506082
540,007970.OF,0.68620359979478
541,007985.OF,0.62495325979181
542,007986.OF,2.3691625665558
543,007990.OF,0.55365176122884
544,007996.OF,6.5627481008647
545,007997.OF,0.65161486229457
546,008003.OF,0.48225161126347
547,008014.OF,0.56404077862713
548,008017.OF,0.46605991603072
549,008018.OF,0.58521678496852
550,008022.OF,0.25465503924691
551,008027.OF,1.1765623713029
552,008030.OF,1.6920864810449
553,008031.OF,1.2034064022426
554,008032.OF,0.96017805535673
555,008102.OF,4.7023038949361
556,008104.OF,
557,008117.OF,0.71701521940597
558,008130.OF,2.7012279259196
559,008139.OF,2.3394865413411
560,008170.OF,0.95114832849915
561,008204.OF,2.1500271030019
562,008207.OF,1.8549327909168
563,008214.OF,0.98922191586727
564,008217.OF,0.56061594782691
565,008219.OF,0.54479216862562
566,008223.OF,1.455056414208
567,008229.OF,0.31677770125436
568,008231.OF,0.16981308484491
569,008242.OF,0.80305250961651
570,008266.OF,0.53881415878909
571,008278.OF,2.0449372488783
572,008302.OF,1.405237760121
573,008316.OF,3.5682369888203
574,008338.OF,0.87217339027548
575,008349.OF,2.708503118656
576,008352.OF,2.2023556326299
577,008366.OF,2.0765209722416
578,008383.OF,3.328383629181
579,008406.OF,1.0658271270073
580,008409.OF,3.7992262450702
581,008411.OF,6.4199351986707
582,008429.OF,2.2435889878691
583,008460.OF,0.9065976844876
584,008463.OF,2.3149218253927
585,008465.OF,2.11675845219
586,008471.OF,0.5692409124881
587,008478.OF,1.2487196997437
588,008493.OF,1.0061380582242
589,008497.OF,1.3184991658928
590,008508.OF,1.6156772881331
591,008509.OF,3.7731755321302
592,008516.OF,3.1077402227651
593,008521.OF,2.713878604346
594,008535.OF,0.87412010374522
595,008539.OF,1.253269399428
596,008558.OF,2.2911592270456
597,008568.OF,1.7737108123549
598,008569.OF,
599,008575.OF,2.6241381020597
600,008582.OF,1.0787667849091
601,008587.OF,0.99098226396387
602,008596.OF,0.93602670805586
603,008608.OF,1.0825245216978
604,008620.OF,0.98965407823463
605,008644.OF,1.8501223286121
606,008646.OF,0.53843590180234
607,008648.OF,1.7104185402479
608,008649.OF,0.96453599801416
609,008650.OF,1.352246528876
610,008651.OF,1.606289493833
611,008661.OF,0.80023666821981
612,008674.OF,2.7008150942184
613,008675.OF,4.3768966451527
614,008700.OF,1.9943684117771
615,008722.OF,1.8059718579858
616,008730.OF,1.6571782627577
617,008738.OF,1.7618950078492
618,008746.OF,0.17118811488204
619,008761.OF,1.8070566428518
620,008762.OF,1.7343994605993
621,008774.OF,0.91647877163841
622,008796.OF,1.278136312141
623,008802.OF,3.6719480452556
624,008807.OF,1.74803282198
625,008826.OF,2.0310325551127
626,008829.OF,1.4363487750618
627,008857.OF,1.506461975628
628,008862.OF,0.68491856606659
629,008863.OF,1.9145477976013
630,008875.OF,1.6705950554982
631,008902.OF,1.1771742605079
632,008925.OF,0.74790431651253
633,008995.OF,2.3757524374438
634,009001.OF,2.304061600699
635,009021.OF,1.3743969997089
636,009041.OF,0.96598587245376
637,009045.OF,1.6681469598176
638,009082.OF,1.1323304057258
639,009091.OF,
640,009105.OF,1.9622129467439
641,009148.OF,2.4866923243087
642,009166.OF,2.4569932094611
643,009167.OF,1.0732744010054
644,009207.OF,2.0666075414745
645,009212.OF,1.3111101254457
646,009235.OF,3.4332502650487
647,009237.OF,2.3405995307559
648,009252.OF,1.0540547795697
649,009254.OF,4.631298551264
650,009257.OF,1.0898184776304
651,009271.OF,1.3896445175695
652,009284.OF,0.41702512521652
653,009289.OF,2.5865879521694
654,009290.OF,2.9160981525286
655,009292.OF,1.017612363815
656,009294.OF,1.3231215021828
657,009298.OF,1.5821035643927
658,009306.OF,1.4577888358793
659,009309.OF,2.5709739083561
660,009338.OF,6.9372322858023
661,009343.OF,1.0914315714642
662,009356.OF,0.31283455928917
663,009417.OF,1.3257193606201
664,009450.OF,2.9773890004645
665,009453.OF,0.0684
666,009483.OF,1.1823162262942
667,009577.OF,1.8322668541032
668,009578.OF,4.1700858522531
669,009580.OF,3.4803943600434
670,009583.OF,4.7142375363245
671,009587.OF,3.2639492733444
672,009599.OF,1.8429607317422
673,009600.OF,1.1912288677186
674,009632.OF,4.6422078574564
675,009643.OF,1.9308005438106
676,009655.OF,0.47066033540247
677,009666.OF,4.7012011101487
678,009685.OF,2.2662282345202
679,009711.OF,4.1889338431798
680,009732.OF,3.3299235826471
681,009749.OF,4.6799821986957
682,009770.OF,3.5639372733294
683,009792.OF,1.7843358460408
684,009799.OF,1.2897207579365
685,009809.OF,3.1521717791442
686,009831.OF,1.2286121606518
687,009851.OF,1.587343197046
688,009866.OF,4.704767650702
689,009920.OF,1.0627542591478
690,009922.OF,1.6621931173601
691,009933.OF,3.3229436357258
692,009953.OF,2.8769216088279
693,010048.OF,0.53445725176069
694,010083.OF,1.8076837188514
695,010084.OF,1.8645557494815
696,010092.OF,1.3952461070874
697,010168.OF,0.22720228953575
698,010191.OF,2.2300649502828
699,010232.OF,1.0033594532275
700,010254.OF,1.064853017586
701,010258.OF,4.3584789610232
702,010462.OF,3.6290178702137
703,010471.OF,1.5381335885416
704,010477.OF,3.1190757145921
705,010479.OF,2.6355049773629
706,010482.OF,3.6224831869659
707,010485.OF,5.0027765501199
708,010580.OF,3.5133226581458
709,010621.OF,3.562781724168
710,010627.OF,5.0684245271939
711,010632.OF,1.5391017887606
712,010634.OF,2.3082683593877
713,010639.OF,5.10746647854
714,010653.OF,2.7423746719376
715,010753.OF,3.014242395428
716,010836.OF,1.508981205734
717,010946.OF,3.421634614169
718,010983.OF,4.9840774828288
719,011067.OF,0.29276839118566
720,011079.OF,1.6028093492193
721,011080.OF,1.1227544558607
722,011088.OF,2.2018670161925
723,011262.OF,4.4417262616639
724,011292.OF,2.8993032982453
725,011294.OF,1.8088251124426
726,011529.OF,1.6322392523995
727,011617.OF,2.679670943438
728,011655.OF,2.1094488985186
729,011683.OF,2.4115371818215
730,011699.OF,1.3882282498406
731,011719.OF,2.8173907452311
732,011890.OF,2.189441599988
733,011943.OF,1.9472781966274
734,011946.OF,2.8076539716574
735,011952.OF,2.5968158268744
736,011953.OF,1.0189594982608
737,011955.OF,3.0103169712758
738,011960.OF,2.9928718104988
739,011961.OF,0.37190342346377
740,011968.OF,2.13905936378
741,012101.OF,1.2833892719859
742,012229.OF,0.47940373267803
743,012242.OF,1.3502635859206
744,012265.OF,0.3547658941077
745,012273.OF,1.3431246194737
746,012279.OF,1.9284001756009
747,012290.OF,1.082702067946
748,012352.OF,1.2023772936235
749,012356.OF,0.41510428189284
750,012395.OF,0.57591369044346
751,012451.OF,1.5043840290247
752,012452.OF,0.79019111290948
753,012465.OF,5.8594173033508
754,012468.OF,2.0745
755,012489.OF,1.0886266742213
756,012567.OF,
757,012580.OF,0.20117701948981
758,012591.OF,0.6687175094319
759,012742.OF,
760,012750.OF,2.1432441457492
761,012773.OF,0.44682894221217
762,012803.OF,2.0905145959945
763,012806.OF,3.1581180678735
764,012823.OF,1.3172725085197
765,012933.OF,0.40081725175868
766,012941.OF,0.3059225537324
767,012948.OF,2.0874295568083
768,013008.OF,1.953356439202
769,013062.OF,
770,013065.OF,0.38633654515858
771,013068.OF,0.69515172617623
772,013075.OF,0.71130721373402
773,013077.OF,2.0245667790125
774,013087.OF,1.4556345814601
775,013159.OF,2.0836840250105
776,013206.OF,2.2468361118336
777,013213.OF,
778,013216.OF,1.0201759377305
779,013236.OF,0.38772241091758
780,013265.OF,1.4536178723971
781,013336.OF,0.11796759801143
782,013351.OF,
783,013373.OF,2.0745
784,013375.OF,0.65350166001379
785,013391.OF,1.8820386605652
786,013405.OF,
787,013408.OF,
788,013419.OF,1.3016238752439
789,013456.OF,1.7562614317817
790,013457.OF,2.5710792894645
791,013459.OF,1.05168386504
792,013487.OF,
793,013494.OF,1.2888814762821
794,013522.OF,0.883645115422
795,013538.OF,
796,013563.OF,0.40292421664024
797,013648.OF,2.9489119164689
798,013654.OF,2.1122180790701
799,013699.OF,5.008286562256
800,013703.OF,1.7147638758128
801,013718.OF,
802,013723.OF,
803,013728.OF,0.36068234306702
804,013780.OF,2.0829354565439
805,013799.OF,0.28660737543155
806,013804.OF,0.43411252676945
807,013808.OF,0.27573575742147
808,013821.OF,2.0705178999845
809,013838.OF,0.23291775761712
810,013864.OF,0.23673880979631
811,013875.OF,2.8901120408314
812,013901.OF,0.47025051917106
813,013931.OF,2.2225948602154
814,013952.OF,0.64833821042104
815,013976.OF,0.94394203242139
816,014004.OF,2.0957068415359
817,014012.OF,1.9977015760421
818,014059.OF,
819,014097.OF,0.56252408282636
820,014105.OF,0.41177570356989
821,014230.OF,
822,014231.OF,1.7870570492799
823,014234.OF,1.7764566158353
824,014242.OF,2.5779399423293
825,014248.OF,1.2358778999201
826,014250.OF,1.0483113488651
827,014252.OF,
828,014257.OF,2.0187867715594
829,014315.OF,
830,014367.OF,3.3829911270908
831,014392.OF,1.5366287838628
832,014435.OF,2.7672558153054
833,014446.OF,0.95091632822782
834,014452.OF,
835,014464.OF,
836,014474.OF,
837,014476.OF,0.64619284995678
838,014480.OF,
839,014504.OF,2.888559640938
840,014517.OF,0.55102035397311
841,014552.OF,
842,014638.OF,0.40069851664018
843,014714.OF,
844,014721.OF,
845,014740.OF,
846,014778.OF,
847,014815.OF,
848,014856.OF,
849,014858.OF,
850,014952.OF,
851,014959.OF,
852,014965.OF,
853,014966.OF,
854,014973.OF,
855,015018.OF,
856,015049.OF,
857,015081.OF,
858,015209.OF,
859,015255.OF,
860,015260.OF,
861,015263.OF,
862,015301.OF,
863,015315.OF,
864,015397.OF,
865,015423.OF,
866,015469.OF,
867,015471.OF,
868,015473.OF,
869,015487.OF,
870,015492.OF,
871,015516.OF,
872,015530.OF,
873,015552.OF,
874,015569.OF,
875,015581.OF,
876,015622.OF,
877,015624.OF,
878,015629.OF,
879,015653.OF,
880,015654.OF,
881,015720.OF,
882,015736.OF,
883,015746.OF,
884,015811.OF,
885,015815.OF,
886,015830.OF,
887,015832.OF,
888,015834.OF,
889,015848.OF,
890,015852.OF,
891,015853.OF,
892,015858.OF,
893,015893.OF,
894,015913.OF,
895,015917.OF,
896,015925.OF,
897,015949.OF,
898,015969.OF,
899,016009.OF,
900,016011.OF,
901,016023.OF,
902,016024.OF,
903,016031.OF,
904,016034.OF,
905,016111.OF,
906,016172.OF,
907,016184.OF,
908,016189.OF,
909,016191.OF,
910,016208.OF,
911,016212.OF,
912,016235.OF,
913,016247.OF,
914,016296.OF,
915,016396.OF,
916,016411.OF,
917,016426.OF,
918,016427.OF,
919,016432.OF,
920,016483.OF,
921,016497.OF,
922,016510.OF,
923,016526.OF,
924,016585.OF,
925,016609.OF,
926,016614.OF,
