,thscode,ths_portfolio_duration_fund
208,004118.OF,1.4960989949675
209,004122.OF,2.0228533977012
210,004126.OF,1.3157493653469
211,004127.OF,2.2471340747938
212,004136.OF,2.0487833174883
213,004140.OF,2.5490534729168
214,004141.OF,1.6879097868049
215,004200.OF,1.2691473342733
216,004230.OF,3.1506270571864
217,004238.OF,1.7770382816458
218,004307.OF,1.8301526673551
219,004322.OF,1.7973219804328
220,004334.OF,2.3949585542921
221,004366.OF,2.0297932268763
222,004388.OF,1.307312536188
223,004438.OF,7.6691544104333
224,004459.OF,2.612062293353
225,004479.OF,1.8349899121486
226,004498.OF,1.313251117873
227,004499.OF,8.2985278152929
228,004503.OF,3.1875971143701
229,004504.OF,2.0287896189369
230,004544.OF,0.26580080427148
231,004547.OF,8.2360379109538
232,004555.OF,1.2969058018766
233,004601.OF,1.4767210869742
234,004614.OF,1.5991550638332
235,004637.OF,0.99056942709184
236,004639.OF,2.97437783357
237,004655.OF,2.9934605247753
238,004672.OF,0.85017387792578
239,004689.OF,2.5261659056014
240,004705.OF,0.94220931986533
241,004722.OF,3.0775484587219
242,004728.OF,3.0177083044697
243,004736.OF,0.63548114946806
244,004797.OF,1.1053400658216
245,004821.OF,2.4206280615339
246,004839.OF,1.3843838604742
247,004859.OF,7.0810171360777
248,004882.OF,3.333161514912
249,004887.OF,0.56049259478165
250,004899.OF,2.3306541997704
251,004910.OF,1.5905313748559
252,004911.OF,1.9334270717978
253,004919.OF,1.7749952983398
254,004920.OF,1.1792610861984
255,004923.OF,1.0915716649894
256,004940.OF,3.3549744794212
257,004954.OF,1.1480449814635
258,004956.OF,0.55362806439279
259,004978.OF,1.7175903039218
260,005024.OF,1.9920558020301
261,005072.OF,2.358089032212
262,005073.OF,2.7129261084994
263,005099.OF,1.8383496915964
264,005124.OF,1.3471456382714
265,005171.OF,1.9909801164895
266,005200.OF,1.8821476249013
267,005307.OF,0.81377633339872
268,005309.OF,2.2991286959051
269,005321.OF,2.9856833850225
270,005322.OF,0.82941268805801
271,005336.OF,1.8027743785179
272,005362.OF,0.59191130393723
273,005364.OF,3.21842684645
274,005369.OF,2.1591400040971
275,005383.OF,0.69557124586054
276,005388.OF,1.1483587526749
277,005393.OF,1.384228832663
278,005398.OF,1.7135203101894
279,005419.OF,1.8008480190482
280,005432.OF,5.9219961438791
281,005435.OF,0.85585106729268
282,005439.OF,1.1081749157521
283,005442.OF,3.1075624633792
284,005462.OF,2.16855472806
285,005469.OF,1.2873686295557
286,005525.OF,1.6004137312081
287,005531.OF,1.2969396455952
288,005577.OF,1.8940285342143
289,005590.OF,1.4531264994414
290,005594.OF,1.3625260007364
291,005606.OF,2.1120071364394
292,005622.OF,2.1460334292397
293,005631.OF,2.3588980423971
294,005648.OF,1.3553401928505
295,005666.OF,2.252936260128
296,005670.OF,2.2127081000636
297,005684.OF,1.8767289794721
298,005703.OF,1.6446632620691
299,005705.OF,2.4305665832746
300,005709.OF,0.79715495798017
301,005710.OF,3.3798737446322
302,005712.OF,2.1898256567405
303,005718.OF,0.15235542451976
304,005719.OF,1.9432919776143
305,005736.OF,1.5578794145334
306,005740.OF,2.252633920211
307,005754.OF,0.63799162712555
308,005772.OF,1.172222456121
309,005781.OF,1.0859155335472
310,005782.OF,1.2002967291255
311,005784.OF,1.7735393946219
312,005791.OF,2.2881596350859
313,005816.OF,0.72088175586085
314,005820.OF,3.3681097575329
315,005831.OF,9.1539616600351
316,005836.OF,1.1580722997176
317,005841.OF,1.3878585694224
318,005842.OF,2.1723727651555
319,005845.OF,0.8124825867908
320,005853.OF,0.74764299645491
321,005854.OF,0.7879349542247
322,005862.OF,2.7813599540893
323,005864.OF,1.8677086487049
324,005871.OF,2.7246140236179
325,005879.OF,1.1154906020214
326,005897.OF,2.5064806474851
327,005898.OF,3.1159597081943
328,005920.OF,1.5412232922709
329,005921.OF,1.7032122310713
330,005971.OF,1.9584288275706
331,005972.OF,0.3189
332,005988.OF,2.5647717614878
333,006029.OF,0.32472784937063
334,006032.OF,0.96922319310889
335,006043.OF,4.3857452566786
336,006045.OF,1.8768173120578
337,006053.OF,1.192736351172
338,006066.OF,1.3487266791338
339,006076.OF,0.35813267012073
340,006082.OF,3.7503446311016
341,006088.OF,0.62710022547287
342,006097.OF,1.374135553458
343,006107.OF,1.92229921274
344,006112.OF,2.1790493072419
345,006116.OF,2.7528744750876
346,006120.OF,1.8275605428524
347,006137.OF,0.95393830709802
348,006150.OF,0.38795506959106
349,006151.OF,2.0641840768858
350,006169.OF,0.66069775861107
351,006171.OF,1.7212393583408
352,006172.OF,2.1567408193638
353,006191.OF,3.7599312061153
354,006275.OF,2.1170982987542
355,006287.OF,2.7662561013604
356,006319.OF,0.34721580588426
357,006325.OF,2.2352427389023
358,006332.OF,1.7358801231164
359,006360.OF,1.0401700756544
360,006367.OF,2.1235434954351
361,006378.OF,1.6294684631957
362,006393.OF,1.1703920872203
363,006405.OF,0.84069467926019
364,006411.OF,0.36606396381651
365,006421.OF,2.8160695038969
366,006427.OF,3.4419782028148
367,006434.OF,3.482708811804
368,006436.OF,0.74943772080935
369,006450.OF,2.5123188028107
370,006464.OF,1.6185408693697
371,006468.OF,1.384040459755
372,006489.OF,1.5399434183251
373,006504.OF,2.119457916415
374,006517.OF,0.36882218545238
375,006552.OF,1.2578059999655
376,006570.OF,0.99479458093177
377,006582.OF,1.8385885862639
378,006591.OF,0.98908488543906
379,006597.OF,0.54856821796315
380,006599.OF,0.91366132685797
381,006617.OF,2.184050936097
382,006626.OF,0.46345370949549
383,006629.OF,0.92283731434014
384,006635.OF,2.0982466057548
385,006646.OF,0.80369634210312
386,006653.OF,1.4560294696726
387,006660.OF,1.6257618345445
388,006662.OF,0.32056135433978
389,006664.OF,0.32056135433978
390,006665.OF,2.4244363484749
391,006668.OF,5.8955539836428
392,006683.OF,0.4371787421108
393,006684.OF,1.2206760776506
394,006707.OF,2.3941808247454
395,006714.OF,2.8275470474781
396,006740.OF,1.1799499673865
397,006750.OF,0.92317982017547
398,006758.OF,2.2760984358334
399,006764.OF,0.65220466162519
400,006771.OF,1.1289084744268
401,006772.OF,1.7400005479747
402,006776.OF,0.83006629250156
403,006782.OF,1.0736798447927
404,006791.OF,2.1650101277832
405,006793.OF,0.5597504825944
406,006797.OF,1.0050076466606
407,006804.OF,0.81904804725912
408,006806.OF,0.51427544473487
409,006824.OF,0.79024914709078
410,006829.OF,0.42683898754054
411,006834.OF,0.47747730604371
412,006838.OF,3.518997642054
413,006841.OF,2.2859171342406
414,006846.OF,1.5500307379462
415,006850.OF,1.9921882955362
416,006852.OF,0.67478822398148
417,006869.OF,1.8345696181581
418,006874.OF,1.2122905777198
419,006884.OF,0.79198574892583
420,006885.OF,0.79198574892583
421,006893.OF,0.56950486315984
422,006901.OF,1.8504576936166
423,006907.OF,2.4422001647253
424,006915.OF,1.337342143341
425,006919.OF,2.1101089249822
426,006929.OF,1.1871006529808
427,006934.OF,2.1700624965333
428,006936.OF,2.2422281015886
429,006944.OF,1.7657435547391
430,006953.OF,0.7438895338106
431,006955.OF,2.2447691792247
432,006956.OF,1.4913851290772
433,006958.OF,9.254983251528
434,006963.OF,1.4093444183211
435,006965.OF,0.4274368911632
436,006970.OF,2.4222201763971
437,006984.OF,1.3195561339486
438,006985.OF,2.0184544908356
439,006986.OF,1.1568793620023
440,006995.OF,1.4534398540026
441,006998.OF,0.29587261074925
442,007017.OF,1.4694726113977
443,007050.OF,0.92833433693268
444,007053.OF,1.4708217658941
445,007061.OF,0.90041822817764
446,007068.OF,2.3739557329514
447,007086.OF,1.6988391480042
448,007104.OF,1.969464700008
449,007105.OF,1.1167050620202
450,007121.OF,0.87997429110317
451,007145.OF,4.697196396627
452,007158.OF,0.33814805023458
453,007167.OF,0.87488333252524
454,007175.OF,2.4080132576421
455,007184.OF,2.1793327686999
456,007199.OF,1.4658504509374
457,007201.OF,2.9308355090222
458,007213.OF,1.641776972888
459,007215.OF,1.1862372054077
460,007220.OF,1.065232548744
461,007268.OF,0.10677708123006
462,007278.OF,2.2051019918166
463,007295.OF,0.93372567343271
464,007321.OF,3.4731683988378
465,007342.OF,2.6741407120357
466,007347.OF,3.3163294938438
467,007373.OF,0.93878179299352
468,007374.OF,0.68188428241341
469,007408.OF,2.7345391478989
470,007417.OF,4.9666161159921
471,007427.OF,1.5082000449894
472,007440.OF,1.1353742638911
473,007447.OF,1.6056480281028
474,007451.OF,1.5768644067707
475,007454.OF,1.6302635640168
476,007496.OF,2.0110885662334
477,007513.OF,0.7709382805362
478,007515.OF,0.72169677858397
479,007517.OF,2.3631884059113
480,007525.OF,1.3799851912097
481,007529.OF,1.7276659406989
482,007535.OF,0.65463767114214
483,007537.OF,1.9198881695902
484,007542.OF,0.87600965822951
485,007544.OF,5.7399400092325
486,007555.OF,2.4719569415712
487,007562.OF,1.4327684628121
488,007572.OF,1.8287772373202
489,007573.OF,2.2656593880551
490,007576.OF,1.9363980434524
491,007584.OF,1.6597704631224
492,007585.OF,1.1235829046056
493,007589.OF,2.5531694177119
494,007595.OF,2.0906297978675
495,007600.OF,2.0554975587836
496,007603.OF,0.98969525925348
497,007616.OF,1.7119812890465
498,007618.OF,1.7119812890465
499,007619.OF,1.993774160536
500,007645.OF,2.132609790562
501,007653.OF,0.15863876674837
502,007659.OF,2.2554179092044
503,007670.OF,2.9790548574129
504,007680.OF,1.9901788776291
505,007681.OF,1.31941040539
506,007682.OF,0.10270071228877
507,007691.OF,1.3283704775998
508,007692.OF,2.2304070965051
509,007706.OF,1.3161901738323
510,007714.OF,2.1511559229648
511,007716.OF,2.3699633810831
512,007717.OF,0.47747730604371
513,007723.OF,3.5902681574339
514,007740.OF,1.7310457883368
515,007744.OF,1.9004505631695
516,007754.OF,0.77821942325186
517,007758.OF,0.29611416567315
518,007761.OF,2.0245022672073
519,007762.OF,1.8763641379902
520,007772.OF,1.7922270718754
521,007823.OF,0.12394871234554
522,007828.OF,1.0462645073905
523,007830.OF,0.24307903057048
524,007836.OF,0.33431938899741
525,007852.OF,0.96488713226555
526,007867.OF,0.35433916233053
527,007870.OF,2.8184509029891
528,007871.OF,1.3937107322693
529,007888.OF,1.5385612800856
530,007915.OF,0.60571761652239
531,007928.OF,0.3204136067544
532,007930.OF,1.6172318381573
533,007935.OF,1.909561169812
534,007948.OF,2.4983221573425
535,007949.OF,1.3713547706333
536,007953.OF,1.3546825511949
537,007954.OF,1.3103077620405
538,007958.OF,2.5631270724405
539,007967.OF,0.40369893471692
540,007970.OF,2.49779336347
541,007985.OF,3.9967497949095
542,007986.OF,3.5623963297442
543,007990.OF,2.2263103200924
544,007996.OF,0.45102167308064
545,007997.OF,0.55235255697913
546,008003.OF,2.1903561058286
547,008014.OF,2.289620076272
548,008017.OF,2.1285612278254
549,008018.OF,2.4501908305614
550,008022.OF,0.45560894042291
551,008027.OF,0.082887044980162
552,008030.OF,2.2264245149625
553,008031.OF,3.4528754027685
554,008032.OF,2.5908611741498
555,008102.OF,3.6823979672421
556,008104.OF,0.4098063860369
557,008117.OF,2.6422625958403
558,008130.OF,1.6457507128473
559,008139.OF,3.7774902725262
560,008170.OF,4.5860120095506
561,008204.OF,1.7202526573204
562,008207.OF,1.7303169153209
563,008214.OF,2.7642210040937
564,008217.OF,2.2837063887372
565,008219.OF,2.2865934469471
566,008223.OF,0.41312112702895
567,008229.OF,1.0599609869755
568,008231.OF,1.434555551085
569,008242.OF,1.0009540277372
570,008266.OF,0.96965881445457
571,008278.OF,0.4395299823098
572,008302.OF,0.48048365440977
573,008316.OF,2.54690244477
574,008338.OF,2.6028738579387
575,008349.OF,1.6630463176956
576,008352.OF,1.3050943425787
577,008366.OF,0.76245545532899
578,008383.OF,1.922524225024
579,008406.OF,0.72296963966764
580,008409.OF,1.0669548741901
581,008411.OF,1.4804128882986
582,008429.OF,1.0922686834842
583,008460.OF,2.7204572974147
584,008463.OF,1.3926439991844
585,008465.OF,1.7833487666807
586,008471.OF,2.1842057464874
587,008478.OF,0.10686353936378
588,008493.OF,9.5193995844964
589,008497.OF,1.3358688727101
590,008508.OF,2.4337309051565
591,008509.OF,2.3735844000182
592,008516.OF,1.8932068166217
593,008521.OF,1.6660821094482
594,008535.OF,2.467719641705
595,008539.OF,1.716453682084
596,008558.OF,2.1037410496138
597,008568.OF,4.2685108489473
598,008569.OF,3.8227642812259
599,008575.OF,1.4745098373181
600,008582.OF,0.72035169210459
601,008587.OF,3.4706441517114
602,008596.OF,2.726302136899
603,008608.OF,0.033816929824498
604,008620.OF,1.8775089919559
605,008644.OF,5.6291122038117
606,008646.OF,1.0830796971068
607,008648.OF,1.6487370004164
608,008649.OF,2.7929587792572
609,008650.OF,1.3230017375473
610,008651.OF,1.5653400740308
611,008661.OF,1.8251393705538
612,008674.OF,1.629982591895
613,008675.OF,3.4205984995675
614,008700.OF,3.4084450335777
615,008722.OF,3.2139101626888
616,008730.OF,1.7435197368973
617,008738.OF,1.9312673285671
618,008746.OF,0.53666396550571
619,008761.OF,1.5738319355794
620,008762.OF,1.8331518632757
621,008774.OF,0.91585474221207
622,008796.OF,0.85409756252917
623,008802.OF,2.2871946750266
624,008807.OF,1.2372938027283
625,008826.OF,2.0621368014623
626,008829.OF,0.93613228447164
627,008857.OF,1.7127702015785
628,008862.OF,0.92919630867329
629,008863.OF,2.0355498637392
630,008875.OF,1.2736044612704
631,008902.OF,1.1568850839229
632,008925.OF,2.9759050389042
633,008995.OF,2.1041919163816
634,009001.OF,1.9513637038888
635,009021.OF,2.3198724643416
636,009041.OF,2.5116173638639
637,009045.OF,3.060946118476
638,009082.OF,2.5416094442157
639,009091.OF,1.8356570243372
640,009105.OF,1.9512630604636
641,009148.OF,2.5934238798975
642,009166.OF,2.4440642491933
643,009167.OF,2.337044751534
644,009207.OF,1.0743310354538
645,009212.OF,0.13368222866304
646,009235.OF,2.3183589859207
647,009237.OF,2.1423019560965
648,009252.OF,0.94360889881262
649,009254.OF,3.6412781409626
650,009257.OF,1.1799499673865
651,009271.OF,1.8924151527397
652,009284.OF,3.0508167385478
653,009289.OF,1.2406120831181
654,009290.OF,3.0420972408995
655,009292.OF,1.1568239593264
656,009294.OF,1.3312098564488
657,009298.OF,0.84158461281774
658,009306.OF,2.2136049478778
659,009309.OF,2.0396660843164
660,009338.OF,4.6433360344407
661,009343.OF,1.853489180069
662,009356.OF,0.48131144257182
663,009417.OF,0.14099962177157
664,009450.OF,1.6402225668874
665,009453.OF,2.1955410303078
666,009483.OF,1.4112297559512
667,009577.OF,1.6959618967558
668,009578.OF,3.2871136463923
669,009580.OF,6.085029154051
670,009583.OF,3.7004464623249
671,009587.OF,2.1619173109793
672,009599.OF,0.65126592163423
673,009600.OF,3.2473279880714
674,009632.OF,3.6333323764284
675,009643.OF,0.4138618027091
676,009655.OF,1.630098555571
677,009666.OF,3.6849711507491
678,009685.OF,1.4154971730874
679,009711.OF,3.1124898521374
680,009732.OF,2.214255760616
681,009749.OF,3.6663162640452
682,009770.OF,2.4519314071695
683,009792.OF,0.42003529038699
684,009799.OF,0.10304926613669
685,009809.OF,2.0441025090425
686,009831.OF,2.1612749313416
687,009851.OF,0.4160108838758
688,009866.OF,3.6880286197801
689,009920.OF,1.7311295585526
690,009922.OF,2.0768741411833
691,009933.OF,2.2065604369571
692,009953.OF,2.6117763900308
693,010048.OF,0.63799162712555
694,010083.OF,1.5859261807092
695,010084.OF,1.4143860553963
696,010092.OF,1.8939005809406
697,010168.OF,0.4159390200822
698,010191.OF,5.1854504351932
699,010232.OF,1.2225595992617
700,010254.OF,2.1809750826913
701,010258.OF,2.8208403549249
702,010462.OF,2.6236829122057
703,010471.OF,1.0375031255618
704,010477.OF,1.4485425786824
705,010479.OF,2.102950681114
706,010482.OF,2.5880444838068
707,010485.OF,3.9869265640247
708,010580.OF,2.4009664783149
709,010621.OF,2.4480006585264
710,010627.OF,4.0537397113611
711,010632.OF,1.532777241749
712,010634.OF,1.1756829703453
713,010639.OF,4.0898029056788
714,010653.OF,1.7287341204472
715,010753.OF,2.5090105001105
716,010836.OF,1.2187178411906
717,010946.OF,1.6819175849369
718,010983.OF,3.9767184555979
719,011067.OF,0.81377633339872
720,011079.OF,2.2137772486531
721,011080.OF,2.2577122088213
722,011088.OF,1.1512011887564
723,011262.OF,4.7948201103562
724,011292.OF,1.5399434183251
725,011294.OF,0.96919494068734
726,011529.OF,0.94276920752815
727,011617.OF,0.79198574892583
728,011655.OF,1.7072607131841
729,011683.OF,1.4490732828819
730,011699.OF,1.5968414520035
731,011719.OF,1.2686885706753
732,011890.OF,1.8836342862481
733,011943.OF,1.7497789506725
734,011946.OF,2.3717429953845
735,011952.OF,2.2245768904657
736,011953.OF,1.3681812371063
737,011955.OF,
738,011960.OF,2.276488779184
739,011961.OF,0.77200556851834
740,011968.OF,1.6485153589299
741,012101.OF,0.61156912856742
742,012229.OF,0.57987998071322
743,012242.OF,2.483044154627
744,012265.OF,0.70665621978882
745,012273.OF,1.9399469850164
746,012279.OF,1.8994303519371
747,012290.OF,1.4636625545404
748,012352.OF,0.42821916870095
749,012356.OF,0.79573211539716
750,012395.OF,0.38607565106209
751,012451.OF,1.2380209649616
752,012452.OF,0.44614325898371
753,012465.OF,2.3953042485921
754,012468.OF,0.89130529613782
755,012489.OF,1.198695661968
756,012567.OF,0.82040084779019
757,012580.OF,0.68469768176833
758,012591.OF,2.1840192125836
759,012742.OF,0.13418348803188
760,012750.OF,1.0803596411721
761,012773.OF,1.330377107853
762,012803.OF,1.3699990082505
763,012806.OF,2.3207856052425
764,012823.OF,0.46118751806577
765,012933.OF,0.68026238008707
766,012941.OF,1.0446660348099
767,012948.OF,2.7031148036866
768,013008.OF,2.6389293760427
769,013062.OF,1.2090395504548
770,013065.OF,0.80456518899419
771,013068.OF,1.416848727579
772,013075.OF,0.89611371647133
773,013077.OF,0.92298286599088
774,013087.OF,1.3719975642407
775,013159.OF,2.6436627094451
776,013206.OF,1.5342674440123
777,013213.OF,2.7866082530044
778,013216.OF,0.63595456116917
779,013236.OF,0.2167506947438
780,013265.OF,1.4186444985594
781,013336.OF,0.80008720511532
782,013351.OF,1.5944970276845
783,013373.OF,0.89130529613782
784,013375.OF,1.3786089940949
785,013391.OF,6.149119038447
786,013405.OF,1.0655938873488
787,013408.OF,1.2352430427787
788,013419.OF,1.9855286348957
789,013456.OF,1.9004505631695
790,013457.OF,2.314100884059
791,013459.OF,0.43301232868284
792,013487.OF,1.9663965802262
793,013494.OF,1.8015256641073
794,013522.OF,0.81782122191145
795,013538.OF,1.3014313090913
796,013563.OF,0.75182004256758
797,013648.OF,0.60780318353151
798,013654.OF,2.5123421599961
799,013699.OF,1.5684679898314
800,013703.OF,2.0320452670396
801,013718.OF,0.84873306069965
802,013723.OF,1.7219991447308
803,013728.OF,0.54683768530423
804,013780.OF,1.3562943345415
805,013799.OF,0.56203996698388
806,013804.OF,1.0930705647859
807,013808.OF,0.63047126861531
808,013821.OF,1.4771258874219
809,013838.OF,0.67905343996341
810,013864.OF,0.28686175439747
811,013875.OF,2.5495642226408
812,013901.OF,0.80899594164345
813,013931.OF,2.7153544129611
814,013952.OF,2.3370443286968
815,013976.OF,1.7559217779983
816,014004.OF,1.278780455524
817,014012.OF,0.90826921649787
818,014059.OF,0.27699913698197
819,014097.OF,0.94645954208987
820,014105.OF,3.0813157362553
821,014230.OF,1.667690734765
822,014231.OF,1.9177279927376
823,014234.OF,1.7943777700521
824,014242.OF,1.5400598237474
825,014248.OF,2.0302383593002
826,014250.OF,0.26044927361763
827,014252.OF,0.66465556776562
828,014257.OF,1.6695863983194
829,014315.OF,4.2969500299467
830,014367.OF,3.4419782028148
831,014392.OF,2.5945004694248
832,014435.OF,2.1243569169662
833,014446.OF,0.82893880196449
834,014452.OF,1.7923088672946
835,014464.OF,2.1827511233555
836,014474.OF,0.0875
837,014476.OF,0.40096167713083
838,014480.OF,3.1863289731946
839,014504.OF,2.7345391478989
840,014517.OF,0.86441159162982
841,014552.OF,4.7951308353566
842,014638.OF,2.4422001647253
843,014714.OF,1.878868238257
844,014721.OF,1.5113229657468
845,014740.OF,0.32766574601922
846,014778.OF,1.6874681046689
847,014815.OF,0.47629239853489
848,014856.OF,0.50352031719158
849,014858.OF,
850,014952.OF,1.4192590401689
851,014959.OF,1.1986481984159
852,014965.OF,1.3695976056804
853,014966.OF,1.8151968628857
854,014973.OF,1.1282652003952
855,015018.OF,1.8180726221807
856,015049.OF,1.686950279018
857,015081.OF,0.68232355807847
858,015209.OF,3.0510174190447
859,015255.OF,2.0714112749307
860,015260.OF,1.6193211902392
861,015263.OF,2.3169580388681
862,015301.OF,6.02677971351
863,015315.OF,1.6804280657895
864,015397.OF,1.6844363395803
865,015423.OF,2.0040971618544
866,015469.OF,1.209986463145
867,015471.OF,2.1681438696895
868,015473.OF,0.75616590112661
869,015487.OF,1.7201290786883
870,015492.OF,0.9240966337898
871,015516.OF,0.84689878272924
872,015530.OF,1.2536033382326
873,015552.OF,0.94530312217845
874,015569.OF,4.6926450880659
875,015581.OF,0.77037719523037
876,015622.OF,2.4334111254459
877,015624.OF,2.148239580024
878,015629.OF,2.3264838481964
879,015653.OF,1.3994981240465
