,jydm,jydm_mc,p00475_f001,p00475_f002,p00475_f009
0,000011.OF,华夏大盘精选混合A/B,2019/06/30,002419.SZ,6.34442495252070341800
1,000011.OF,华夏大盘精选混合A/B,2019/06/30,600031.SH,6.36740782501767083500
2,000011.OF,华夏大盘精选混合A/B,2019/06/30,600690.SH,6.72641363920078141400
3,000011.OF,华夏大盘精选混合A/B,2019/06/30,603867.SH,0.000588073444701916688300
4,000011.OF,华夏大盘精选混合A/B,2019/06/30,002271.SZ,0.0000004940685152984148852400
5,000011.OF,华夏大盘精选混合A/B,2019/06/30,600019.SH,1.70105739193066671500
6,000011.OF,华夏大盘精选混合A/B,2019/06/30,300124.SZ,2.08023157261606324900
7,000011.OF,华夏大盘精选混合A/B,2019/06/30,002032.SZ,2.10147618452542467800
8,000011.OF,华夏大盘精选混合A/B,2019/06/30,600258.SH,2.43048351311437523400
9,000011.OF,华夏大盘精选混合A/B,2019/06/30,601336.SH,2.56409404809312154700
10,000011.OF,华夏大盘精选混合A/B,2019/06/30,603833.SH,2.79977852870517316600
11,000011.OF,华夏大盘精选混合A/B,2019/06/30,600885.SH,2.99659712635001093500
12,000011.OF,华夏大盘精选混合A/B,2019/06/30,603899.SH,3.18921022260422753200
13,000011.OF,华夏大盘精选混合A/B,2019/06/30,601318.SH,3.28424989282505782600
14,000011.OF,华夏大盘精选混合A/B,2019/06/30,601111.SH,3.77674607301171805700
15,000011.OF,华夏大盘精选混合A/B,2019/06/30,601100.SH,4.54959560215237618800
16,000011.OF,华夏大盘精选混合A/B,2019/06/30,600036.SH,4.62839048055968608200
17,000011.OF,华夏大盘精选混合A/B,2019/06/30,000568.SZ,5.05186924715816843900
18,000011.OF,华夏大盘精选混合A/B,2019/06/30,000596.SZ,5.36506632089940759500
19,000011.OF,华夏大盘精选混合A/B,2019/06/30,600009.SH,5.57332712607622879700
20,000011.OF,华夏大盘精选混合A/B,2019/06/30,600754.SH,5.61653649858114100700
21,000011.OF,华夏大盘精选混合A/B,2019/06/30,601668.SH,1.50444517014963049800
22,000011.OF,华夏大盘精选混合A/B,2019/06/30,002242.SZ,1.41469082163707797500
23,000011.OF,华夏大盘精选混合A/B,2019/06/30,601888.SH,1.35278174838727923900
24,000011.OF,华夏大盘精选混合A/B,2019/06/30,000338.SZ,1.33981226562067138800
25,000011.OF,华夏大盘精选混合A/B,2019/06/30,600600.SH,1.29282145099346127400
26,000011.OF,华夏大盘精选混合A/B,2019/06/30,000089.SZ,1.28480577846475170200
27,000011.OF,华夏大盘精选混合A/B,2019/06/30,600309.SH,1.17908419628061713100
28,000011.OF,华夏大盘精选混合A/B,2019/06/30,600004.SH,1.16591333502459900800
29,000011.OF,华夏大盘精选混合A/B,2019/06/30,001979.SZ,0.25073255235748415500
30,000011.OF,华夏大盘精选混合A/B,2019/06/30,601155.SH,0.17360249450171056500
31,000011.OF,华夏大盘精选混合A/B,2019/06/30,600968.SH,0.007924092590491926070700
32,000011.OF,华夏大盘精选混合A/B,2019/06/30,300782.SZ,0.001764508359043397552100
33,000011.OF,华夏大盘精选混合A/B,2019/06/30,601698.SH,0.000863502687706741019200
34,000011.OF,华夏大盘精选混合A/B,2019/06/30,603863.SH,0.000811200324313191256300
35,000011.OF,华夏大盘精选混合A/B,2019/06/30,601236.SH,0.000738485038351561970800
36,000011.OF,华夏大盘精选混合A/B,2019/06/30,300594.SZ,0.000693425161221325291400
37,000011.OF,华夏大盘精选混合A/B,2019/06/30,600176.SH,5.63737944477951907900
38,000011.OF,华夏大盘精选混合A/B,2019/06/30,600029.SH,6.24359071418684991600
39,000017.OF,财通可持续混合,2019/06/30,002271.SZ,3.34341106373342713800
40,000017.OF,财通可持续混合,2019/06/30,601012.SH,3.17598508979815118500
41,000017.OF,财通可持续混合,2019/06/30,300529.SZ,3.14127005609936256500
42,000017.OF,财通可持续混合,2019/06/30,603833.SH,2.99757692911474710800
43,000017.OF,财通可持续混合,2019/06/30,300015.SZ,2.69539618570481846900
44,000017.OF,财通可持续混合,2019/06/30,600486.SH,2.67318532336643354800
45,000017.OF,财通可持续混合,2019/06/30,601155.SH,0.003810321440275861085400
46,000017.OF,财通可持续混合,2019/06/30,002372.SZ,2.37710937340700466100
47,000017.OF,财通可持续混合,2019/06/30,600309.SH,0.000122866356013115369900
48,000017.OF,财通可持续混合,2019/06/30,300059.SZ,6.39762775585481011500
49,000017.OF,财通可持续混合,2019/06/30,002044.SZ,6.72952307231327637500
50,000017.OF,财通可持续混合,2019/06/30,600887.SH,5.87326246977024033800
51,000017.OF,财通可持续混合,2019/06/30,000063.SZ,4.80645459753615172700
52,000017.OF,财通可持续混合,2019/06/30,000661.SZ,4.77304925774492800900
53,000017.OF,财通可持续混合,2019/06/30,002410.SZ,4.70608728514312252300
54,000017.OF,财通可持续混合,2019/06/30,601318.SH,4.59641684467893900400
55,000017.OF,财通可持续混合,2019/06/30,600036.SH,4.44442443368993027800
56,000017.OF,财通可持续混合,2019/06/30,300347.SZ,4.29653539719786248800
57,000017.OF,财通可持续混合,2019/06/30,002475.SZ,3.95655325015125466300
58,000017.OF,财通可持续混合,2019/06/30,600585.SH,1.15698625492658733700
59,000017.OF,财通可持续混合,2019/06/30,300144.SZ,0.004916836489427862462900
60,000017.OF,财通可持续混合,2019/06/30,002371.SZ,0.005832730182627756205600
61,000017.OF,财通可持续混合,2019/06/30,600048.SH,0.006106468422245665341600
62,000017.OF,财通可持续混合,2019/06/30,603986.SH,0.008298288592612839892100
63,000017.OF,财通可持续混合,2019/06/30,300454.SZ,0.008378687236416701316700
64,000017.OF,财通可持续混合,2019/06/30,002821.SZ,0.009387498790812772048700
65,000017.OF,财通可持续混合,2019/06/30,300760.SZ,0.015620307939035933914600
66,000017.OF,财通可持续混合,2019/06/30,603863.SH,0.018511826020907571034200
67,000017.OF,财通可持续混合,2019/06/30,603867.SH,0.02581509525504355000
68,000017.OF,财通可持续混合,2019/06/30,300594.SZ,0.03043979752944981100
69,000017.OF,财通可持续混合,2019/06/30,601698.SH,0.03790581658968589200
70,000017.OF,财通可持续混合,2019/06/30,600968.SH,0.06809870414125377200
71,000017.OF,财通可持续混合,2019/06/30,300782.SZ,0.07485167337235367900
72,000017.OF,财通可持续混合,2019/06/30,603288.SH,0.44882542903505640300
73,000017.OF,财通可持续混合,2019/06/30,002035.SZ,0.97030228855703414300
74,000017.OF,财通可持续混合,2019/06/30,002415.SZ,2.35856871872953313400
75,000017.OF,财通可持续混合,2019/06/30,300124.SZ,0.002192777297079125281800
76,000017.OF,财通可持续混合,2019/06/30,300285.SZ,0.001628072537028193847300
77,000017.OF,财通可持续混合,2019/06/30,000830.SZ,0.001041353862602395594300
78,000017.OF,财通可持续混合,2019/06/30,002216.SZ,0.000978183499613647332100
79,000017.OF,财通可持续混合,2019/06/30,002230.SZ,2.35287033085219478300
80,000017.OF,财通可持续混合,2019/06/30,300357.SZ,2.05358779583985431700
81,000017.OF,财通可持续混合,2019/06/30,600276.SH,1.96769363673651961800
82,000017.OF,财通可持续混合,2019/06/30,300253.SZ,1.72990792865708156100
83,000017.OF,财通可持续混合,2019/06/30,601888.SH,1.40510412671899929900
84,000017.OF,财通可持续混合,2019/06/30,600030.SH,3.64239576005554277500
85,000017.OF,财通可持续混合,2019/06/30,601933.SH,3.57149854183501761800
86,000017.OF,财通可持续混合,2019/06/30,600519.SH,3.52897212904451973500
87,000017.OF,财通可持续混合,2019/06/30,000651.SZ,3.50548136815311293800
88,000020.OF,景顺长城品质投资混合A,2019/06/30,603867.SH,0.007834518859181254715700
89,000020.OF,景顺长城品质投资混合A,2019/06/30,300014.SZ,6.08112986772825777300
90,000020.OF,景顺长城品质投资混合A,2019/06/30,002475.SZ,4.65103755916307148200
91,000020.OF,景顺长城品质投资混合A,2019/06/30,000063.SZ,4.27731203433242941900
92,000020.OF,景顺长城品质投资混合A,2019/06/30,002463.SZ,3.95428476365259060500
93,000020.OF,景顺长城品质投资混合A,2019/06/30,002422.SZ,3.73585025212453297100
94,000020.OF,景顺长城品质投资混合A,2019/06/30,002007.SZ,3.71444460416082375100
95,000020.OF,景顺长城品质投资混合A,2019/06/30,300413.SZ,3.63272362242107871100
96,000020.OF,景顺长城品质投资混合A,2019/06/30,002841.SZ,3.60228120191357613600
97,000020.OF,景顺长城品质投资混合A,2019/06/30,002555.SZ,3.14323344168615824200
98,000020.OF,景顺长城品质投资混合A,2019/06/30,002727.SZ,3.09223466841156551400
99,000020.OF,景顺长城品质投资混合A,2019/06/30,300482.SZ,3.07238147892205867400
100,000020.OF,景顺长城品质投资混合A,2019/06/30,002916.SZ,2.98816747932360588000
101,000020.OF,景顺长城品质投资混合A,2019/06/30,002129.SZ,2.85601049834897838100
102,000020.OF,景顺长城品质投资混合A,2019/06/30,000651.SZ,2.82617179426408360500
103,000020.OF,景顺长城品质投资混合A,2019/06/30,002146.SZ,2.74426197504209887400
104,000020.OF,景顺长城品质投资混合A,2019/06/30,300594.SZ,0.009238051049513014313800
105,000020.OF,景顺长城品质投资混合A,2019/06/30,601236.SH,0.009838354396568873618100
106,000020.OF,景顺长城品质投资混合A,2019/06/30,603863.SH,0.010807092713780097638400
107,000020.OF,景顺长城品质投资混合A,2019/06/30,601698.SH,0.011503882980503021093100
108,000020.OF,景顺长城品质投资混合A,2019/06/30,603317.SH,0.01408632922816191200
109,000020.OF,景顺长城品质投资混合A,2019/06/30,300782.SZ,0.02350739374588769000
110,000020.OF,景顺长城品质投资混合A,2019/06/30,600968.SH,0.07324813060999643500
111,000020.OF,景顺长城品质投资混合A,2019/06/30,002705.SZ,0.13528850538861163900
112,000020.OF,景顺长城品质投资混合A,2019/06/30,300661.SZ,0.55871407741329301600
113,000020.OF,景顺长城品质投资混合A,2019/06/30,002739.SZ,1.08412525167510063400
114,000020.OF,景顺长城品质投资混合A,2019/06/30,002449.SZ,1.11109160432732728700
115,000020.OF,景顺长城品质投资混合A,2019/06/30,000739.SZ,1.16498870907521499300
116,000020.OF,景顺长城品质投资混合A,2019/06/30,300144.SZ,1.20047423773285182000
117,000020.OF,景顺长城品质投资混合A,2019/06/30,603197.SH,1.23071363398279923500
118,000020.OF,景顺长城品质投资混合A,2019/06/30,002382.SZ,1.23261659062585210100
119,000020.OF,景顺长城品质投资混合A,2019/06/30,300747.SZ,1.24216355551263979200
120,000020.OF,景顺长城品质投资混合A,2019/06/30,300567.SZ,1.27080160352275529000
121,000020.OF,景顺长城品质投资混合A,2019/06/30,600699.SH,1.29302522772086994200
122,000020.OF,景顺长城品质投资混合A,2019/06/30,002123.SZ,1.30160642584473546000
123,000020.OF,景顺长城品质投资混合A,2019/06/30,300009.SZ,1.31536155603082738800
124,000020.OF,景顺长城品质投资混合A,2019/06/30,300113.SZ,1.41861562561827337100
125,000020.OF,景顺长城品质投资混合A,2019/06/30,603515.SH,1.65060690809557961700
126,000020.OF,景顺长城品质投资混合A,2019/06/30,603583.SH,1.66783643300374073000
127,000020.OF,景顺长城品质投资混合A,2019/06/30,002027.SZ,1.68735164377599611400
128,000020.OF,景顺长城品质投资混合A,2019/06/30,300446.SZ,1.74702179008290919800
129,000020.OF,景顺长城品质投资混合A,2019/06/30,300770.SZ,1.89199123010939877300
130,000020.OF,景顺长城品质投资混合A,2019/06/30,002796.SZ,1.92213028484286429400
131,000020.OF,景顺长城品质投资混合A,2019/06/30,002821.SZ,1.93912569310137835700
132,000020.OF,景顺长城品质投资混合A,2019/06/30,300760.SZ,2.23303329159666336600
133,000020.OF,景顺长城品质投资混合A,2019/06/30,002311.SZ,2.34934376073371776200
134,000020.OF,景顺长城品质投资混合A,2019/06/30,603338.SH,2.47415932367169228400
135,000020.OF,景顺长城品质投资混合A,2019/06/30,300788.SZ,0.006711878429656454518200
136,000020.OF,景顺长城品质投资混合A,2019/06/30,002138.SZ,2.50193492089440170400
137,000020.OF,景顺长城品质投资混合A,2019/06/30,600585.SH,2.53630727568695949500
138,000020.OF,景顺长城品质投资混合A,2019/06/30,002352.SZ,2.60400495245407491900
139,000020.OF,景顺长城品质投资混合A,2019/06/30,603160.SH,2.69726501397131264900
140,000021.OF,华夏优势增长混合,2019/06/30,002475.SZ,4.16939980155905995800
141,000021.OF,华夏优势增长混合,2019/06/30,002371.SZ,3.22550953203397781000
142,000021.OF,华夏优势增长混合,2019/06/30,002410.SZ,2.90821678020859629900
143,000021.OF,华夏优势增长混合,2019/06/30,601318.SH,2.89047370264085619300
144,000021.OF,华夏优势增长混合,2019/06/30,002832.SZ,2.74194680743194201700
145,000021.OF,华夏优势增长混合,2019/06/30,600837.SH,2.65409050543930635000
146,000021.OF,华夏优势增长混合,2019/06/30,600519.SH,2.65383437305021868000
147,000021.OF,华夏优势增长混合,2019/06/30,000651.SZ,2.63145135253281732500
148,000021.OF,华夏优势增长混合,2019/06/30,000002.SZ,2.58019818643007971200
149,000021.OF,华夏优势增长混合,2019/06/30,601688.SH,2.48178791629350149000
150,000021.OF,华夏优势增长混合,2019/06/30,603659.SH,2.41900665488209925300
151,000021.OF,华夏优势增长混合,2019/06/30,002384.SZ,2.37533585500858136000
152,000021.OF,华夏优势增长混合,2019/06/30,300365.SZ,2.30888911598214240700
153,000021.OF,华夏优势增长混合,2019/06/30,002463.SZ,2.17926078755519153900
154,000021.OF,华夏优势增长混合,2019/06/30,600771.SH,2.05729508527540872200
155,000021.OF,华夏优势增长混合,2019/06/30,300059.SZ,1.86191625630477200700
156,000021.OF,华夏优势增长混合,2019/06/30,600570.SH,1.79138978431607061700
157,000021.OF,华夏优势增长混合,2019/06/30,002373.SZ,1.77506168778433498400
158,000021.OF,华夏优势增长混合,2019/06/30,300451.SZ,1.72703264466484453800
159,000021.OF,华夏优势增长混合,2019/06/30,300750.SZ,1.54053945347249558200
160,000021.OF,华夏优势增长混合,2019/06/30,002916.SZ,1.48918426512846369300
161,000021.OF,华夏优势增长混合,2019/06/30,600048.SH,1.47978324946059397000
162,000021.OF,华夏优势增长混合,2019/06/30,000063.SZ,4.77773752921322263300
163,000021.OF,华夏优势增长混合,2019/06/30,601222.SH,0.000009899007727857161500
164,000021.OF,华夏优势增长混合,2019/06/30,600036.SH,0.000015855947100254721800
165,000021.OF,华夏优势增长混合,2019/06/30,300253.SZ,0.000026311381162822849500
166,000021.OF,华夏优势增长混合,2019/06/30,603867.SH,0.000625578368709466101000
167,000021.OF,华夏优势增长混合,2019/06/30,300594.SZ,0.000737648987702235154000
168,000021.OF,华夏优势增长混合,2019/06/30,601236.SH,0.000785582599878297024200
169,000021.OF,华夏优势增长混合,2019/06/30,603863.SH,0.000862935369981997182500
170,000021.OF,华夏优势增长混合,2019/06/30,601698.SH,0.000918573364634129985300
171,000021.OF,华夏优势增长混合,2019/06/30,300782.SZ,0.001877041500120959031000
172,000021.OF,华夏优势增长混合,2019/06/30,600968.SH,0.008429458872735509285600
173,000021.OF,华夏优势增长混合,2019/06/30,603568.SH,0.04043009056112461700
174,000021.OF,华夏优势增长混合,2019/06/30,300424.SZ,0.04708545144447966000
175,000021.OF,华夏优势增长混合,2019/06/30,600416.SH,0.05004283677072405700
176,000021.OF,华夏优势增长混合,2019/06/30,000968.SZ,0.05070903402992647500
177,000021.OF,华夏优势增长混合,2019/06/30,603396.SH,0.05184027706518954900
178,000021.OF,华夏优势增长混合,2019/06/30,600681.SH,0.05244912205419175200
179,000021.OF,华夏优势增长混合,2019/06/30,603066.SH,0.06027419268324455400
180,000021.OF,华夏优势增长混合,2019/06/30,600729.SH,0.06319518740248152600
181,000021.OF,华夏优势增长混合,2019/06/30,600885.SH,0.06363230331344288000
182,000021.OF,华夏优势增长混合,2019/06/30,600031.SH,0.06446798654977619000
183,000021.OF,华夏优势增长混合,2019/06/30,600372.SH,0.06470966901779154100
184,000021.OF,华夏优势增长混合,2019/06/30,601066.SH,0.46248032362090085600
185,000021.OF,华夏优势增长混合,2019/06/30,600563.SH,0.45233654861041739900
186,000021.OF,华夏优势增长混合,2019/06/30,300037.SZ,0.40636490172101104900
187,000021.OF,华夏优势增长混合,2019/06/30,002027.SZ,0.40158650069456320200
188,000021.OF,华夏优势增长混合,2019/06/30,002419.SZ,0.38942736759115058400
189,000021.OF,华夏优势增长混合,2019/06/30,600887.SH,0.37877830922503234600
190,000021.OF,华夏优势增长混合,2019/06/30,002449.SZ,0.34944625161778644700
191,000021.OF,华夏优势增长混合,2019/06/30,300558.SZ,0.34700105406532259000
192,000021.OF,华夏优势增长混合,2019/06/30,300003.SZ,0.31608327742770298800
193,000021.OF,华夏优势增长混合,2019/06/30,000932.SZ,0.30978033040432120800
194,000021.OF,华夏优势增长混合,2019/06/30,002153.SZ,0.30692284389999039600
195,000021.OF,华夏优势增长混合,2019/06/30,002709.SZ,0.30548538245146437500
196,000021.OF,华夏优势增长混合,2019/06/30,002074.SZ,0.30410499053712272400
197,000021.OF,华夏优势增长混合,2019/06/30,300142.SZ,0.30231776956083454100
198,000021.OF,华夏优势增长混合,2019/06/30,002202.SZ,0.29649039240209665000
199,000021.OF,华夏优势增长混合,2019/06/30,600276.SH,0.29576019590900075000
200,000021.OF,华夏优势增长混合,2019/06/30,000975.SZ,0.29249977880618060600
201,000021.OF,华夏优势增长混合,2019/06/30,603218.SH,0.29040769464758975800
202,000021.OF,华夏优势增长混合,2019/06/30,600990.SH,0.06473935745916003000
203,000021.OF,华夏优势增长混合,2019/06/30,601100.SH,0.06547564936037439700
204,000021.OF,华夏优势增长混合,2019/06/30,603678.SH,0.06576704141240611100
205,000021.OF,华夏优势增长混合,2019/06/30,002262.SZ,0.06752130357995630800
206,000021.OF,华夏优势增长混合,2019/06/30,002616.SZ,0.06995338997450080600
207,000021.OF,华夏优势增长混合,2019/06/30,000333.SZ,0.07541842898397422400
208,000021.OF,华夏优势增长混合,2019/06/30,601888.SH,0.08183502892749733400
209,000021.OF,华夏优势增长混合,2019/06/30,002368.SZ,0.08201455122139741200
210,000021.OF,华夏优势增长混合,2019/06/30,300613.SZ,0.08307503162471774600
211,000021.OF,华夏优势增长混合,2019/06/30,601633.SH,0.10102904696002665100
212,000021.OF,华夏优势增长混合,2019/06/30,300379.SZ,0.13891963927349937200
213,000021.OF,华夏优势增长混合,2019/06/30,002230.SZ,0.14223425819262044800
214,000021.OF,华夏优势增长混合,2019/06/30,601600.SH,0.28927378174007205400
215,000021.OF,华夏优势增长混合,2019/06/30,603039.SH,0.63988569248683704600
216,000021.OF,华夏优势增长混合,2019/06/30,601336.SH,0.62254614462105545000
217,000021.OF,华夏优势增长混合,2019/06/30,300207.SZ,0.59814490362748330500
218,000021.OF,华夏优势增长混合,2019/06/30,002555.SZ,0.59794909907902019600
219,000021.OF,华夏优势增长混合,2019/06/30,601668.SH,0.58398323876557650500
220,000021.OF,华夏优势增长混合,2019/06/30,002439.SZ,0.58024667009021441000
221,000021.OF,华夏优势增长混合,2019/06/30,601009.SH,0.57476825319073121300
222,000021.OF,华夏优势增长混合,2019/06/30,300073.SZ,0.55226927820315962500
223,000021.OF,华夏优势增长混合,2019/06/30,000401.SZ,0.53081903349047299900
224,000021.OF,华夏优势增长混合,2019/06/30,300226.SZ,0.52576151472697172300
225,000021.OF,华夏优势增长混合,2019/06/30,002624.SZ,0.52375576130870716400
226,000021.OF,华夏优势增长混合,2019/06/30,601186.SH,0.52271951641506334100
227,000021.OF,华夏优势增长混合,2019/06/30,603228.SH,0.51941777207409446900
228,000021.OF,华夏优势增长混合,2019/06/30,002281.SZ,0.50982375555994337400
229,000021.OF,华夏优势增长混合,2019/06/30,601601.SH,0.50809068792429795200
230,000021.OF,华夏优势增长混合,2019/06/30,600489.SH,0.50789719095632839800
231,000021.OF,华夏优势增长混合,2019/06/30,600547.SH,0.50094100359093301200
232,000021.OF,华夏优势增长混合,2019/06/30,600309.SH,0.49665549076390765400
233,000021.OF,华夏优势增长混合,2019/06/30,600585.SH,0.48907416247043109000
234,000021.OF,华夏优势增长混合,2019/06/30,002179.SZ,0.06472460601485506200
235,000021.OF,华夏优势增长混合,2019/06/30,000001.SZ,0.48754015142728336700
236,000021.OF,华夏优势增长混合,2019/06/30,601166.SH,0.48602884740296357300
237,000021.OF,华夏优势增长混合,2019/06/30,002405.SZ,0.47783453606202812400
238,000021.OF,华夏优势增长混合,2019/06/30,600038.SH,0.47583932667926834300
239,000021.OF,华夏优势增长混合,2019/06/30,601238.SH,0.47561284330158796900
240,000021.OF,华夏优势增长混合,2019/06/30,601933.SH,0.47362507388862332000
241,000021.OF,华夏优势增长混合,2019/06/30,600406.SH,0.47159680526669498600
242,000021.OF,华夏优势增长混合,2019/06/30,600068.SH,0.46638868701359214000
243,000021.OF,华夏优势增长混合,2019/06/30,300496.SZ,0.46299905769600314800
244,000021.OF,华夏优势增长混合,2019/06/30,300571.SZ,0.46267939853673346300
245,000021.OF,华夏优势增长混合,2019/06/30,002594.SZ,0.46257400920869429300
246,000021.OF,华夏优势增长混合,2019/06/30,600536.SH,0.16058269189362006400
247,000021.OF,华夏优势增长混合,2019/06/30,300454.SZ,0.17705184447270298700
248,000021.OF,华夏优势增长混合,2019/06/30,601111.SH,0.17908581049208269200
249,000021.OF,华夏优势增长混合,2019/06/30,603885.SH,0.18309557614791373700
250,000021.OF,华夏优势增长混合,2019/06/30,600116.SH,0.18510257323354249800
251,000021.OF,华夏优势增长混合,2019/06/30,600588.SH,0.18919434277131132300
252,000021.OF,华夏优势增长混合,2019/06/30,002531.SZ,0.19401779415200826600
253,000021.OF,华夏优势增长混合,2019/06/30,600029.SH,0.19540644501963311400
254,000021.OF,华夏优势增长混合,2019/06/30,600195.SH,0.19997078774499519600
255,000021.OF,华夏优势增长混合,2019/06/30,000938.SZ,0.20103267139105208700
256,000021.OF,华夏优势增长混合,2019/06/30,300015.SZ,0.20296953301306201600
257,000021.OF,华夏优势增长混合,2019/06/30,002214.SZ,0.20489818763656114400
258,000021.OF,华夏优势增长混合,2019/06/30,300098.SZ,0.20846560177840731300
259,000021.OF,华夏优势增长混合,2019/06/30,601088.SH,0.21427293923922147500
260,000021.OF,华夏优势增长混合,2019/06/30,600348.SH,0.28640052046797285500
261,000021.OF,华夏优势增长混合,2019/06/30,000338.SZ,0.28505542532712695800
262,000021.OF,华夏优势增长混合,2019/06/30,300232.SZ,0.27983017614753164900
263,000021.OF,华夏优势增长混合,2019/06/30,300047.SZ,0.25675889266882169500
264,000021.OF,华夏优势增长混合,2019/06/30,002110.SZ,0.24537596293722441400
265,000021.OF,华夏优势增长混合,2019/06/30,002092.SZ,0.24400039307519566000
266,000021.OF,华夏优势增长混合,2019/06/30,600115.SH,0.24212136987161335400
267,000021.OF,华夏优势增长混合,2019/06/30,600835.SH,0.23255327229454074300
268,000021.OF,华夏优势增长混合,2019/06/30,300747.SZ,0.22147303570573484900
269,000021.OF,华夏优势增长混合,2019/06/30,600760.SH,0.21583015179929867200
270,000021.OF,华夏优势增长混合,2019/06/30,000858.SZ,1.36819729543287023200
271,000021.OF,华夏优势增长混合,2019/06/30,300450.SZ,1.35081680859808717900
272,000021.OF,华夏优势增长混合,2019/06/30,300559.SZ,1.22459350062616538200
273,000021.OF,华夏优势增长混合,2019/06/30,000625.SZ,1.16873480511613156300
274,000021.OF,华夏优势增长混合,2019/06/30,600867.SH,1.09336714336689745400
275,000021.OF,华夏优势增长混合,2019/06/30,300271.SZ,0.99117252819874394800
276,000021.OF,华夏优势增长混合,2019/06/30,600438.SH,0.97832691947096949300
277,000021.OF,华夏优势增长混合,2019/06/30,601881.SH,0.96472706197377169900
278,000021.OF,华夏优势增长混合,2019/06/30,300498.SZ,0.94675328063085792900
279,000021.OF,华夏优势增长混合,2019/06/30,600498.SH,0.74683441286711535900
280,000021.OF,华夏优势增长混合,2019/06/30,002180.SZ,0.72558792387053678800
281,000021.OF,华夏优势增长混合,2019/06/30,600050.SH,0.72273634443827451300
282,000021.OF,华夏优势增长混合,2019/06/30,300413.SZ,0.69169914906048249200
283,000021.OF,华夏优势增长混合,2019/06/30,002913.SZ,0.64709487176088159200
284,000021.OF,华夏优势增长混合,2019/06/30,600426.SH,0.64562265860008806700
285,000031.OF,华夏复兴混合A,2019/06/30,601698.SH,0.003490118891931973262700
286,000031.OF,华夏复兴混合A,2019/06/30,600519.SH,0.19077505209743559000
287,000031.OF,华夏复兴混合A,2019/06/30,002466.SZ,0.25292485462012226700
288,000031.OF,华夏复兴混合A,2019/06/30,000333.SZ,0.33453949351893214600
289,000031.OF,华夏复兴混合A,2019/06/30,600588.SH,1.08136883188887880700
290,000031.OF,华夏复兴混合A,2019/06/30,600570.SH,1.08572551437711833200
291,000031.OF,华夏复兴混合A,2019/06/30,002913.SZ,1.09508581193741448900
292,000031.OF,华夏复兴混合A,2019/06/30,300059.SZ,1.10526506393190386000
293,000031.OF,华夏复兴混合A,2019/06/30,300451.SZ,1.16399220885706502600
294,000031.OF,华夏复兴混合A,2019/06/30,603228.SH,1.17483626978391084500
295,000031.OF,华夏复兴混合A,2019/06/30,002916.SZ,1.22978759237518264400
296,000031.OF,华夏复兴混合A,2019/06/30,002714.SZ,1.33305186852621938400
297,000031.OF,华夏复兴混合A,2019/06/30,002463.SZ,1.35571107663803060500
298,000031.OF,华夏复兴混合A,2019/06/30,300661.SZ,1.45201273314471527900
299,000031.OF,华夏复兴混合A,2019/06/30,002567.SZ,2.13250636137194851300
300,000031.OF,华夏复兴混合A,2019/06/30,300001.SZ,2.17163632765992919600
301,000031.OF,华夏复兴混合A,2019/06/30,300446.SZ,2.81013617300665446000
302,000031.OF,华夏复兴混合A,2019/06/30,002157.SZ,3.17787191445547991100
303,000031.OF,华夏复兴混合A,2019/06/30,002180.SZ,3.22706669150069744700
304,000031.OF,华夏复兴混合A,2019/06/30,300413.SZ,3.52351333864381834900
305,000031.OF,华夏复兴混合A,2019/06/30,002422.SZ,3.70854604404793154000
306,000031.OF,华夏复兴混合A,2019/06/30,600867.SH,3.75591098096022825900
307,000031.OF,华夏复兴混合A,2019/06/30,300351.SZ,3.79076453075461135500
308,000031.OF,华夏复兴混合A,2019/06/30,603186.SH,4.42223550336932432900
309,000031.OF,华夏复兴混合A,2019/06/30,300450.SZ,4.95315485927458568300
310,000031.OF,华夏复兴混合A,2019/06/30,300662.SZ,5.11078388465733920500
311,000031.OF,华夏复兴混合A,2019/06/30,300207.SZ,5.55701382036449322900
312,000031.OF,华夏复兴混合A,2019/06/30,600132.SH,5.90521774619172424100
313,000031.OF,华夏复兴混合A,2019/06/30,002410.SZ,6.28317091227064813800
314,000031.OF,华夏复兴混合A,2019/06/30,000063.SZ,6.92202623565987064400
315,000031.OF,华夏复兴混合A,2019/06/30,002384.SZ,8.76584840856787617800
316,000031.OF,华夏复兴混合A,2019/06/30,002475.SZ,10.44704880695045238400
317,000031.OF,华夏复兴混合A,2019/06/30,600338.SH,0.000052375013378856208300
318,000031.OF,华夏复兴混合A,2019/06/30,603867.SH,0.002376884598527983713000
319,000031.OF,华夏复兴混合A,2019/06/30,300594.SZ,0.002802696841334485528200
320,000031.OF,华夏复兴混合A,2019/06/30,601236.SH,0.002984820569122790828100
321,000031.OF,华夏复兴混合A,2019/06/30,603863.SH,0.003278722368016910211500
322,000031.OF,华夏复兴混合A,2019/06/30,300782.SZ,0.007131817939356219766300
323,000031.OF,华夏复兴混合A,2019/06/30,600968.SH,0.03202772341675265100
324,000031.OF,华夏复兴混合A,2019/06/30,300750.SZ,0.05523804917548475900
325,000031.OF,华夏复兴混合A,2019/06/30,300012.SZ,0.06643286459401831400
326,000031.OF,华夏复兴混合A,2019/06/30,002376.SZ,0.13005847711645319600
327,000031.OF,华夏复兴混合A,2019/06/30,002821.SZ,0.17459653807107952200
328,000039.OF,农银高增长混合,2019/06/30,300788.SZ,0.009676097487105045455500
