,thscode,20180331,20180630,20180930,20181231,20190331,20190630,20190930,20191231,20200331,20200630,20200930,20201231,20210331,20210630,20210930,20211231,20220331,20220630,20220930,20221231,20230331,20230630,Mean
13,519139.OF,88.824578545915,80.335276396588,80.410915644109,72.324687960398,84.46780790366,84.279764261516,86.775759264612,89.905785978592,85.321079383839,93.092653643748,87.89368515819,91.835127635819,89.765344500791,92.961699665889,93.483663258738,91.375449506766,94.373281322589,92.63929880207,94.168919796592,92.3461228163,90.982980609568,91.55829302983,88.59646250391451
14,519181.OF,81.497077941939,94.080918410963,90.505993088132,94.693748961175,94.088910222498,83.215308967948,86.521829685611,91.93061369395,86.571019249416,93.290025680031,94.101613866237,93.538694793735,93.379020907932,94.029347136952,76.95567506932,93.514755428049,88.62359917521,94.13581327176,90.667973307398,91.276373682969,94.242986266677,94.054941745572,90.67801093424883
15,519195.OF,82.361740695195,93.919960407959,74.168923043845,92.477666154964,93.576875605652,83.557634952334,84.076679595402,92.035181795364,84.20879863146,91.488458881325,93.902545951086,92.902099222986,93.633194664979,94.038632329665,76.798318892386,91.461329649959,79.864744520005,85.572418155978,69.015064730733,89.960791043367,94.11144386539,94.15504731784,87.6039795503579
16,519196.OF,85.514399506155,93.991366230383,87.19647138375,87.364188997802,91.177294897645,87.3836695182,86.577688207056,93.439316439902,88.633277764529,91.06197595283,93.722758639517,92.803007817328,92.268939930952,94.267433499048,72.18036291053,90.935139189438,80.698322753067,94.041505233893,83.833143867171,93.051564736654,94.345058270017,94.004499268604,89.47688113702141
17,519224.OF,77.527229622523,78.155391169947,82.769429866666,82.716291250415,88.986136256229,91.324314504823,90.270814725642,90.723262832008,91.366084100329,89.505075506633,88.055710988041,91.181356546007,82.741891163992,90.824844244746,84.002287890645,90.864490085205,90.660427073011,91.697340616788,85.548831982925,92.503063322516,81.83534933561,84.272609452375,87.16055602441257
18,519621.OF,80.03050474105,78.292981146425,70.711568563067,67.808611385928,67.24643887338,70.732904225365,71.048550076891,90.9397258577,80.963426425445,80.80574700066,79.544859868733,79.724849023145,93.949078298155,73.251534079814,88.479406482851,88.577666186818,93.359862102387,91.963895529332,90.37434613718,90.223037370041,91.857489833183,91.514139967191,82.33639196248824
19,519627.OF,4.1579408271292,7.2289930748042,4.1837061054161,1.8959458278573,7.8321344012098,14.445355537378,14.318726310237,13.276277981626,12.298970829987,13.593552463041,18.271940690548,17.961251835973,16.458436665354,15.130798425672,16.86316134352,21.293082012291,19.555548511751,24.13827094457,20.974531560296,22.430144154536,22.506640016361,16.436394738184,14.784172920806435
20,519651.OF,88.215880311238,83.887806526557,68.750937307135,69.426515771929,83.445051050645,81.515666432777,93.690848401877,89.572472993045,87.865491346455,85.801241475428,85.233699772784,90.874369582722,89.212676595575,83.305587086954,81.316599624007,93.555562725401,92.458680516091,87.302437362416,92.807350193143,84.25059469004,85.078565722945,92.42163830676,85.90862153617837
21,519652.OF,27.842333731128,37.086286185558,4.0410429760471,3.4870917745253,,37.70168030583,23.075874315489,24.943881917814,36.296159230536,48.767585663044,29.347917466747,30.859145445465,26.956483682266,28.321482076367,20.323346941408,29.120591131223,10.273291978662,24.082512893053,23.082268688396,26.153675380437,31.373696084947,30.138193204988,26.346406717806207
22,519664.OF,85.466789719186,65.715511867927,78.066922947898,62.038753453526,87.569354900384,91.871395063177,91.923068630545,94.499433993142,86.052837116865,94.288966036903,93.389282843022,95.163804814924,94.184728222954,94.643917647569,86.023336934588,94.077211432103,92.699757081786,90.296448411742,91.130602849965,93.910889689194,94.082514584147,92.810374793594,88.63208650159731
23,519668.OF,77.942511340506,90.042967995478,74.904103427444,66.516735593202,87.441253073616,82.670534966837,83.312770010255,86.964564752843,86.172686679297,91.296402973287,77.531466009062,82.611770547131,83.329474907933,85.921376227537,88.314142758165,91.631277218603,86.138465200029,87.58568571049,88.37374350327,87.879299456683,86.717689204864,87.426645967965,84.57843488747712
24,519672.OF,86.143534230424,87.698313679857,83.391137662624,77.367522578617,91.256305307298,90.912464965181,94.278216144317,93.834173896699,91.358378199292,94.682629658633,94.268638292687,94.833018201838,93.759168560841,94.271554444686,94.37014223079,93.832478662294,93.367969211012,93.494002281949,91.970978226403,93.503482733557,93.680161679857,92.976359248411,91.6023013680576
25,519674.OF,79.290007546809,90.436468039469,83.93955412494,87.55900597682,93.228621547132,93.664481512205,91.040310612592,93.643713903693,91.275374087895,93.180323936339,94.104734399805,94.989303126946,94.343924682703,94.653053695511,92.681634311448,91.357015967323,88.977278374272,94.159420988874,94.504734174893,92.479518511653,94.692872461733,92.800809497527,91.68191643093554
26,519688.OF,83.063140762745,91.632244108198,79.464440326198,78.977977670423,78.153409487992,78.679389321124,74.720130355042,85.017786138186,77.581816899752,80.657254483624,88.396303556501,89.227100724027,91.768439109911,87.256401866255,88.081577517577,90.40150696796,87.955153785409,79.995836088167,85.288388850479,79.451543672172,89.980648344423,89.182764776848,84.31514794604603
27,519690.OF,86.141868631882,93.41151958732,62.721856636366,76.609694983464,72.482154075145,83.593265062752,77.530418726099,86.77193213115,83.365588166557,73.682688738559,75.880460269697,66.609735728731,84.336396676434,86.125781930168,70.491133424416,67.795637614385,88.280294415722,76.644842347528,69.350672586979,79.304964546765,86.978843079084,81.457431290393,78.61669002952709
28,519692.OF,88.75134015997,86.553923860023,74.778273295237,76.233810218614,87.188711654202,80.766957291917,82.426980706365,85.651100631232,86.295339027896,89.874129077156,93.343473348805,86.037337517089,78.73305041617,77.764870444617,89.469578979485,93.13401945995,82.720158467007,85.491714580455,76.713700218185,80.90353021782,90.275681731926,90.564832011166,84.71238696887667
29,519694.OF,76.818337303426,91.763832331293,63.853140748772,69.719824085583,87.437403896227,79.684777837243,82.89271899924,85.517661920547,86.284179055066,88.871491641333,93.657824905783,86.421346009965,79.000624858469,78.809599113811,90.299020711613,94.343042686953,82.45247668709,86.742382086247,78.089226507027,81.137555856991,90.912984529488,90.736939365688,83.8839268699025
30,519696.OF,92.872342008482,89.383828733704,84.214846306253,84.23422618799,90.56184440202,86.436316141533,85.43788723856,85.299597754491,84.377503277958,89.673311501496,91.860748217465,95.019495898162,93.984438012353,92.232654998399,91.352599957405,68.353562537966,86.614649286024,90.411949656397,91.072343080865,92.821772142657,92.719459886943,93.248455632599,88.735628766351
31,519697.OF,72.88941460345,71.946158762274,70.591818951666,75.601386743455,78.100476245787,73.406059638737,77.992983041912,66.718882580549,54.116024074002,71.722711343263,78.415915260104,78.718623416596,79.607796677483,66.23188683177,76.307615580647,77.38072556278,79.601721749121,73.225252153021,79.554057021205,77.218309255862,77.627859790334,67.547078032353,73.8419435143805
32,519700.OF,77.993166867146,80.135598541847,76.745503054694,54.01709116339,75.800384187118,79.540962547605,61.554025427059,74.141259488439,78.922137536362,77.957297978833,79.001255007764,75.682297471907,70.753893445811,70.571028472648,70.539276091679,68.714958899353,79.039930936408,55.5415147688,70.227064053795,73.605588837329,78.220360042643,78.627792546831,73.06056306215731
33,519704.OF,86.012839698609,89.994065861843,80.563987879204,72.531885485372,84.816272712075,81.760855233842,89.165189938265,88.779888857931,83.153050077071,67.360127865924,86.083858521344,81.104471223329,81.620515050731,76.804013582067,85.229034213502,87.758809035402,86.305625875878,76.002823305833,74.264655355988,79.536748401609,88.696792919185,91.548974076451,82.68611296233887
34,519710.OF,78.887010728995,79.35154629899,66.7672091079,79.137995503684,79.999908834157,79.405822027948,79.72647670497,79.835296065703,79.763632738925,79.71573256443,79.156954228273,77.549492548681,79.823615618121,79.693601623978,79.503399998316,79.475201426535,79.920233189462,77.654531998286,79.442106147329,72.717654420688,79.798136543724,79.773989610973,78.50452490591218
35,519712.OF,76.828663927678,83.908334130967,74.818457483369,80.428231890694,83.247668077713,82.527170979462,85.282060594929,68.813996513088,60.164998442728,78.765955329984,89.49152035126,92.904813033374,92.891082815751,76.693259550419,77.074423117133,77.113852367761,92.167764937565,82.680239615409,90.939814814575,85.912355457719,91.067858370783,79.588692080742,81.96869154014104
36,519727.OF,85.094099462127,84.724302683623,82.148442161784,66.246705331366,89.855543283307,94.470459659027,67.244867563679,80.691116619708,60.167656928139,94.465971742783,88.977992190846,94.658408197875,93.300361754011,74.054430350199,77.673553662147,81.618739352602,64.16119137886,64.629826401337,63.062112579693,65.11418401434,72.802028114306,71.322353421908,78.02201576607577
37,519736.OF,84.28372194347,92.403358373943,81.634183802853,80.961999533252,78.080247136736,80.249785173089,74.297286797043,84.343216534638,77.31297517154,83.137325627602,87.476170321278,89.532272622642,91.511281393988,87.631521508641,88.05318549299,90.339711708097,88.577628766367,80.040012544804,85.693219577687,89.816269067187,90.55159512621,88.538112733179,85.20295822532893
38,519756.OF,88.135474515768,82.594666032036,85.640880188223,80.302055033451,84.806841085216,89.368537602682,91.00413263966,91.757107110397,87.650821569371,88.486609852662,90.705617939249,92.356362234755,76.726167141635,88.087209798138,85.080194536229,81.649947772861,87.699063171544,65.345890513043,71.215963403546,81.352521451575,87.600023913373,93.206336439816,85.03511017932864
39,519767.OF,92.626787772796,94.038371410017,94.752198594543,94.237273725767,93.734522357206,90.401428485228,92.16276542379,92.771656874907,91.283432427285,90.13487648821,89.583285242441,87.204346637171,92.996379547314,89.880919768718,94.64199110794,92.335490659572,90.381807221817,85.041804212392,93.463980361676,92.568781430077,88.018601407702,93.524906576973,91.62661853334282
40,519772.OF,78.016170815771,79.982462578115,69.103677580619,59.391124119245,83.672799575893,83.342286195753,83.978909641727,80.271903525791,81.933600652927,82.615022161716,84.25490041262,87.658986933457,89.851069929029,91.317772376682,76.619616349161,84.123183383766,86.325081690039,80.565775884588,83.548908436296,85.982564817266,89.498740130598,94.345256456625,82.56362789307654
41,519773.OF,93.737119920083,94.346905320414,94.065039581784,94.194913873946,94.456277957989,82.394141857287,84.294089831391,85.713701632683,76.025147208939,88.12473704326,82.296064378844,91.227879915842,84.737915166843,84.988152061908,73.307830357295,82.731635829752,86.278656155161,88.277046328457,77.280216997418,86.658777923149,90.960136284048,87.997671407011,86.54972986515928
42,519778.OF,81.732582729433,86.631952883088,73.979409938874,56.990054351042,89.762522203103,94.682399974874,85.871469139355,87.140537100483,70.643142596737,94.83115417139,92.312492536933,93.81848873858,93.702004863912,75.2183779641,80.320370363632,88.192095789074,63.821028901624,63.845017600532,68.177236157847,65.386225678626,80.141717818477,79.748904519988,80.31587209189563
43,519779.OF,77.762801706352,61.233796152415,38.850763905815,45.470186768794,81.132426660576,84.955198753499,83.553176686151,84.767309346612,85.129768757798,83.475400437934,85.483818299005,89.467635281632,83.958154632263,86.425769464847,87.015764742206,86.018953838849,84.442296162823,89.460457435796,83.77929329144,90.880923132547,87.548448897004,83.915176522986,80.21488731260654
44,519908.OF,91.094438853904,86.720992425224,80.403303215663,65.270064869134,79.819351502706,89.885709294315,89.181668700573,93.247621622356,85.817438760667,93.02963389889,92.211337013109,92.841441422706,89.817110500658,89.376538559176,91.683370700379,89.434553579175,91.832905713208,81.179657038433,83.777034258722,89.729755106708,92.936144261081,92.449427511614,87.80634085492733
45,519909.OF,56.122200602925,62.823117817194,53.723224984748,58.719884720691,64.980081073076,61.258747172086,72.692101818871,90.558427180434,88.160805421421,92.444698967755,90.59514019658,90.198630960845,79.615073944739,86.271544325989,76.462498886231,91.502166697912,87.447309954161,84.476518818237,81.509982781999,80.715940624237,84.647859931247,85.025752117037,78.1796231362916
46,519915.OF,89.668752391614,84.024805434781,84.572489585664,81.54179851524,87.842660725698,90.502538025925,83.466742627922,91.266350319874,83.871892736715,88.438997122823,92.512948326737,89.200253716482,93.805825433866,85.540671945628,83.484443858134,80.839733824992,84.557710815055,80.971177348955,80.571151195308,83.805905502513,90.943928152859,88.068531043828,86.34087766593696
47,519929.OF,89.126771731452,88.508051749714,90.392257454177,92.09867012281,91.980397563665,90.976758358288,93.448782025192,93.643269720722,93.632393306019,93.229346173101,92.73409805771,93.320019916031,92.585931107733,93.552112846867,92.764601517463,93.004975277114,93.921161098021,94.365172316912,93.945598925029,90.398828576016,94.18380429795,94.490147138362,92.55923405819766
48,519963.OF,19.447168457907,19.68720022905,18.749966961578,20.325314815329,22.183336586984,20.237835055108,20.535744731573,28.294675039413,28.35076360348,8.8793980221929,25.320334243414,26.541736518007,33.161048983093,21.56850244693,29.39834647671,25.324785710341,29.856132665723,32.255468794357,26.853175686471,34.672000489121,34.618067357265,,25.060047755906993
49,519983.OF,92.872753693119,88.467920521665,92.381051586325,92.375890448021,94.012514388494,93.354502981255,93.728702908426,93.857929788117,91.7594422569,92.746605096326,93.153491541447,93.526731834268,92.305697191502,92.273439249322,93.537661510441,94.093918312171,94.467939399291,94.287031164112,94.128136785261,93.869771875266,93.907687075624,94.530452911164,93.16542147811441
50,519991.OF,80.052111011762,80.105509807383,77.690605213243,78.023247460455,85.2135868561,78.29056296073,80.811898039037,88.946792633525,88.771801171741,90.562884543497,91.912255745933,88.832935773755,86.684741654441,87.755838977652,87.137805924348,87.13646686142,90.734420691956,93.541646085319,91.609504553229,91.645208010801,92.436217517588,90.880435077219,86.76256711686973
51,519995.OF,85.388222988341,70.775617071434,87.871689919139,81.671985387871,84.805029445517,86.223365864321,86.977555596914,86.588318287822,91.926784131599,89.650346137633,88.309338488538,89.478243035279,86.108062505885,87.237233053721,82.518484844323,89.131945136276,86.001726663175,92.406013531749,85.888170803691,86.705860115914,86.542526234032,87.481811702294,86.34946958843038
52,530001.OF,74.33137886035,69.040504511724,83.853590542101,71.500780154176,89.185279419867,90.684338619873,79.814395936812,90.942411324962,69.75803909608,90.464744441332,86.691847229211,94.533812627065,75.108596570572,84.461636834496,86.994532217696,94.280667276987,91.574175357827,94.466362850914,91.124919464629,90.46642918153,93.874592280482,94.249067623448,85.79100465555155
53,530003.OF,79.320797737299,68.215836448539,68.907050565241,74.119710927767,82.976620854286,83.151893220059,81.487855080876,90.061395050706,62.67565649488,91.034891403039,92.41127425562,90.109573809794,86.190438826917,67.721092696352,62.736273060539,87.169699655913,75.394331038814,89.405635995908,67.975118613129,87.61350157505,71.531387969377,82.881731165137,79.23144392932917
54,530006.OF,76.511524695125,78.173283843927,66.697118968656,74.86314882708,84.745225845845,74.759423479379,77.259979142943,85.526933591797,83.972128578939,79.8855086832,77.799311868283,79.684976122183,71.639577814583,70.977590183903,71.112847836034,65.861130067231,66.624548267913,71.057487177672,70.643542670153,70.917178705514,72.602493496413,75.75295837181,74.86672355629922
55,530012.OF,66.787592476559,55.32243567001,52.112898182319,61.647333780613,67.446523184672,66.284682745901,64.046455004593,78.940029151436,42.597854270234,74.681669041859,76.255231455878,78.977245165838,73.168719367494,47.264027912325,48.103035790837,59.902803318143,51.742372790597,73.247474686451,47.655126212235,72.289320595449,49.954921790632,56.609781283133,62.04716063078218
56,550001.OF,91.178543850929,90.021360461328,87.545863665513,60.35686023357,89.229686987655,86.0743468761,89.86676650029,89.828750410196,89.299894009795,89.796619052518,90.16506044104,86.259551299174,87.552988388512,88.209425633837,86.057685606254,88.076606743871,72.83667628835,81.279571812124,83.573520793705,82.78682552743,85.952548108519,89.721387311959,85.71229727284859
57,550002.OF,87.698101541311,75.333720692825,78.161483755572,78.442170422373,85.285720975595,83.390803957421,84.479018586151,84.000581268019,84.727303657341,91.775173534194,87.963157287929,88.23788919391,82.337652141689,86.274092426186,88.423229845522,81.687818052378,80.838070577932,84.24966538706,84.380509025658,83.724596327866,86.480844506465,88.253253235729,84.37022074541484
58,550003.OF,82.661629386766,83.45081477905,80.089603425229,76.370024978822,91.868878964854,85.351227609258,89.901762236223,92.458564912215,88.685393816999,88.49844382602,91.971276081521,91.566638552245,89.317105087681,89.033082694386,91.465761988863,90.918772843808,88.539084996051,92.767066028318,91.202873475813,88.265477877452,90.870576838393,90.63963498363,88.44971342652713
59,550008.OF,83.263273114612,77.516207561348,82.545623541897,64.536113244644,85.271796301571,83.110137561099,84.565268358978,84.041796699176,78.061237947187,89.031786280384,87.806068507081,83.70793667242,81.68714409479,83.072932588822,85.510682014304,83.889449934057,79.820304229624,82.559310706355,84.011136077163,84.537133636071,88.114397184753,87.467408126681,82.91487019922805
60,570001.OF,84.288704541491,88.931483951169,90.719132032377,88.276313989738,90.746838694999,89.396544035965,85.920200062916,90.947402759011,88.768993250783,89.416648220157,83.873620642873,82.054994789832,89.459546660969,87.429846417532,88.826721633333,92.887764408364,92.306128554489,92.674663353381,92.273966509348,92.654808811009,93.581805130809,93.58459616318,89.50094202789658
61,570005.OF,59.782581668063,67.940386573407,64.820586025893,62.741873337917,65.925316816492,60.676364604233,61.501644464169,67.308755139789,86.722163038433,65.305719522909,67.673149007373,64.216969109992,76.893344172723,62.489440377923,68.670712484041,71.262013454745,62.891895055435,80.316653138644,86.369109621541,78.148811217819,66.892542449685,76.332317252791,69.3128340242735
62,570008.OF,84.946774997544,89.861873179493,91.321413960105,69.520274493776,90.845672051925,91.685251538414,84.273712300356,86.570264539221,86.552372813,85.393453304629,85.804217892468,84.414429029565,90.743437384735,88.460833051197,91.956261247594,88.229946126514,91.956252778448,85.173424186672,89.224995223777,88.018019585113,93.205064904682,93.385459748207,87.79742746988342
63,590005.OF,81.396694845769,69.32035173188,82.873896814729,72.516437041365,85.100024386117,81.974367872416,87.595674521419,88.489179254802,79.38787089401,94.514061241703,92.740571192559,93.57137556797,82.378139459771,76.490188280133,93.008850852905,91.927762820626,65.059314935567,92.02150958918,82.289063728521,89.104117968436,90.380506708212,93.823204178727,84.81650744940076
64,610004.OF,75.079763755049,80.324831468461,78.347919640634,74.513363664751,83.522947158417,81.371364686811,84.624467590714,84.996852457027,86.862993151084,93.601379575302,94.36296450447,93.935144588474,91.790355784366,92.567656082922,93.339794679969,94.320895806229,93.539983579897,91.900740610552,91.492625538039,91.921996829753,86.0948954841,92.275676082843,87.76311875999382
65,610006.OF,82.23022216651,88.872664818106,80.321281446844,79.590532750224,86.933036888737,81.713423590286,84.597891817609,85.079961779947,87.306453002792,94.069429374906,94.344697917598,93.584511968435,92.608221941001,92.53138308547,93.627091223449,94.312188528493,93.441234427547,91.040201347266,92.312397114486,90.00700685357,85.809032249859,93.032927195838,88.97117234040786
66,630002.OF,80.401482530631,69.192572592547,80.172435885341,72.392226229958,68.694122306719,70.477900249026,72.811444525156,90.713790211863,92.591871539778,93.466704628963,93.285293951836,92.879414470136,92.467288054864,91.448368251608,92.749959909945,83.528165886951,93.394015823885,92.405800004131,91.63264107686,90.486732472748,87.995371544359,74.534761279947,84.89647106487506
67,630005.OF,68.872827822123,56.017232289337,55.80799249632,40.315764490598,35.359472068146,67.379110376629,73.409956822733,73.50240200057,71.722660042369,75.076321567192,76.657463124342,76.001923898159,70.266626632048,74.739848820901,73.511126465048,70.474266146747,62.308114363417,69.811968533566,67.417945748922,69.212682403926,70.311430682353,66.473671794377,66.57503675408286
68,630006.OF,89.355450492217,80.965092909963,82.128076263226,84.481675341881,88.40483678021,89.492610091964,87.700327981429,90.319116717039,86.107105195735,93.774678664458,85.284965060929,91.430778531964,79.245849378577,89.152203573541,85.552716039299,87.675453175549,87.952122814631,90.149410534821,81.971944643816,88.653533985653,87.281794127784,86.808367013938,86.99491405993746
69,630010.OF,92.802283085138,88.40097785014,80.624722559297,83.764755271301,88.122997956589,86.513767093785,86.849173782315,90.101353550636,84.779751001103,94.152647125569,87.170882937651,92.259229205525,79.883506206698,92.286074242919,86.612763380034,86.892352345358,89.487963596771,90.708560640482,81.813201781493,87.2533913248,90.022204863433,89.526890267668,87.72861136675931
70,630016.OF,81.677342912744,80.792603747373,80.453359638106,80.573771171308,81.427297249505,84.58890711946,84.315831594456,92.382968758225,84.054154325538,91.376713604172,87.494102884077,88.406551032479,89.255779087506,90.201658892164,84.242654078685,84.076818663269,84.903105500622,86.575437576522,81.593535528909,83.326145587987,84.27040057081,86.291907061294,85.1036839356914
71,660003.OF,56.284380975482,61.809524016783,62.762398362175,66.84841051981,76.970506162709,69.58614448671,74.249229961094,75.549916713905,69.203214104077,77.613061281084,76.928670915185,78.602600892859,55.150325149207,66.526855320299,71.277720642947,77.547532125363,69.467602364496,74.87663627457,73.752963357188,76.140437262714,78.15475457911,80.982309711398,71.37659978087115
72,660004.OF,66.103956774737,65.529559926965,65.288255617699,68.801078107379,78.820069376343,75.544517037219,84.123187378379,82.083535431753,80.660992901567,87.041673999499,86.656746970143,88.005955964631,67.870549552353,76.949110350343,78.489009889796,84.220729790426,78.82660957273,80.80801777587,83.98066481893,82.379969696673,85.003827737177,85.953977390838,78.77918163915682
73,660006.OF,84.141586116078,76.361648121076,69.442462667408,63.59044126075,77.971945406209,84.000493288203,83.206719829083,86.35902513528,87.846784791097,91.073250825099,93.112325019245,93.360138372685,76.634397699298,88.917366850081,82.594857843712,86.074679860872,80.39584674411,85.313012116343,84.422797955994,81.628921733754,82.048091744477,83.429576337926,82.81483498721727
74,660010.OF,61.695431472932,68.633834180787,66.909695906274,72.146280006593,82.754826929612,90.565503550916,89.795277355202,89.523117008733,83.216459210846,91.826218440206,89.995446544582,91.790797819956,66.176348706945,77.150773169198,88.065342766687,86.442435580969,75.603916806746,90.125689966347,84.348362576664,81.479029957649,83.01265260378,68.288331360607,80.88844417828322
75,660012.OF,79.354344355243,68.1151027324,68.226854567989,67.868893911607,87.312684941871,82.07129088058,82.466293246176,87.334619038802,89.309189086644,93.093394200964,91.116844791246,93.10565740646,85.875086007327,91.059817723067,76.861721608759,87.038263517012,65.925157111643,83.663162174674,70.322992557513,87.434707749228,92.793922536696,75.107662233969,82.0662573809032
76,688888.OF,88.904651142819,81.535052207699,84.857139028689,92.339533178892,73.855342428535,80.048389884019,81.166509988751,94.55209290942,92.905529296962,92.827022435278,92.418103514162,92.401642090887,93.427219342468,93.0019032958,96.234736783083,91.573847350395,93.397068013702,94.225024578018,91.559585513808,94.46552328657,91.215863747397,89.224663127852,89.82438377932755
77,690004.OF,92.116091760804,86.605808951709,84.142080089199,78.998511901636,94.245942960179,89.717063646091,93.778804161981,87.863232404997,92.177194668432,82.346399740743,83.183319011351,89.559975996567,87.613060381294,83.889402696533,91.229248667139,91.799800822466,88.886942613676,90.637265291058,92.051020016989,92.479588810611,87.217215636486,87.92794591951,88.56663255224777
78,690005.OF,81.092040786102,87.055777957957,92.474286390766,90.437849482608,92.137038159488,82.962287367097,81.194786799575,87.531991258451,88.772507754682,91.965448594265,88.225134758827,92.953056872911,89.845900872903,83.556271392979,89.133070147471,88.257402660712,88.932674223001,92.519440167658,89.94708164293,92.981769168426,92.769947772877,83.534394828837,88.55818904820559
79,690007.OF,86.676314326436,91.818437639354,92.304109133661,80.882791899997,91.193656207908,91.771464677014,82.718457342725,83.458429766542,79.784219202149,86.318926179956,86.732163724345,87.149377777709,85.082089772713,87.073819118488,87.007178962977,87.811447406564,88.396404338794,89.548128903068,89.135809596151,88.72912704444,82.163536782007,88.460031955465,87.00981462538468
80,690009.OF,72.430108604428,63.321018798898,64.824993477697,67.794147584542,35.950758314513,77.966341703942,71.196336618401,76.26331251102,76.99647679257,77.779752717325,76.708912712975,78.251264835781,76.453298180018,75.497113268598,73.967305606137,77.196700360103,72.942578612645,77.78690076837,76.402751669961,77.578707995454,74.590481493219,77.189925455939,72.68587218556982
