,jydm,jydm_mc,p00475_f001,p00475_f002,p00475_f009
42,000011.OF,华夏大盘精选混合A/B,2020/06/30,300845.SZ,0.000220533602676002902500
43,000011.OF,华夏大盘精选混合A/B,2020/06/30,300843.SZ,0.000200077667835637824700
44,000011.OF,华夏大盘精选混合A/B,2020/06/30,300840.SZ,0.000187339517490268863600
45,000017.OF,财通可持续混合,2020/06/30,002912.SZ,1.42574297234178876900
46,000017.OF,财通可持续混合,2020/06/30,300750.SZ,1.77744361648043911300
47,000017.OF,财通可持续混合,2020/06/30,002460.SZ,1.97384834316323359400
48,000017.OF,财通可持续混合,2020/06/30,600009.SH,1.81459313476533633600
49,000017.OF,财通可持续混合,2020/06/30,000063.SZ,1.92545524012955740700
50,000017.OF,财通可持续混合,2020/06/30,300846.SZ,0.002340633359628016286300
51,000017.OF,财通可持续混合,2020/06/30,300840.SZ,0.004322606279227081372200
52,000017.OF,财通可持续混合,2020/06/30,300843.SZ,0.004616521889805562870100
53,000017.OF,财通可持续混合,2020/06/30,600887.SH,0.09361600616773136300
54,000017.OF,财通可持续混合,2020/06/30,688312.SH,0.11373681140976850800
55,000017.OF,财通可持续混合,2020/06/30,600703.SH,2.14321782018532924000
56,000017.OF,财通可持续混合,2020/06/30,002050.SZ,2.15800172442691709600
57,000017.OF,财通可持续混合,2020/06/30,300413.SZ,2.24020917334294267900
58,000017.OF,财通可持续混合,2020/06/30,600438.SH,2.42279413675196906500
59,000017.OF,财通可持续混合,2020/06/30,601012.SH,2.57627678139349323100
60,000017.OF,财通可持续混合,2020/06/30,000799.SZ,2.59357113676657610800
61,000017.OF,财通可持续混合,2020/06/30,002044.SZ,2.72236439726056182700
62,000017.OF,财通可持续混合,2020/06/30,601888.SH,2.92529690484674536500
63,000017.OF,财通可持续混合,2020/06/30,002241.SZ,2.92827848315511425000
64,000017.OF,财通可持续混合,2020/06/30,300502.SZ,2.96375410533526982100
65,000017.OF,财通可持续混合,2020/06/30,600183.SH,3.10783963028394586500
66,000017.OF,财通可持续混合,2020/06/30,300253.SZ,3.12683598309341844000
67,000017.OF,财通可持续混合,2020/06/30,603005.SH,3.34079487964653476900
68,000017.OF,财通可持续混合,2020/06/30,688111.SH,3.67613410068948594600
69,000017.OF,财通可持续混合,2020/06/30,002384.SZ,4.37837741267725819200
70,000017.OF,财通可持续混合,2020/06/30,688008.SH,4.38386163073297517600
71,000017.OF,财通可持续混合,2020/06/30,300433.SZ,4.50238285352248061300
72,000017.OF,财通可持续混合,2020/06/30,300601.SZ,4.73924816736852465000
73,000017.OF,财通可持续混合,2020/06/30,603456.SH,5.06832553232547211400
74,000017.OF,财通可持续混合,2020/06/30,600519.SH,5.09998009804247560700
75,000017.OF,财通可持续混合,2020/06/30,600276.SH,5.16358616033046999000
76,000017.OF,财通可持续混合,2020/06/30,603259.SH,6.30898636702337913300
77,000017.OF,财通可持续混合,2020/06/30,002475.SZ,8.02427817126963551800
78,000017.OF,财通可持续混合,2020/06/30,300845.SZ,0.005088514951242881552300
79,000017.OF,财通可持续混合,2020/06/30,300847.SZ,0.006056119457316466699600
80,000017.OF,财通可持续混合,2020/06/30,300839.SZ,0.007216822362066004547800
81,000017.OF,财通可持续混合,2020/06/30,600956.SH,0.007839829375985206987400
82,000017.OF,财通可持续混合,2020/06/30,300842.SZ,0.011377845984316821212300
83,000017.OF,财通可持续混合,2020/06/30,300824.SZ,0.01645140139799531500
84,000017.OF,财通可持续混合,2020/06/30,603087.SH,0.02784070653547106400
85,000017.OF,财通可持续混合,2020/06/30,688600.SH,0.03903573419741849500
86,000017.OF,财通可持续混合,2020/06/30,002624.SZ,0.04010465333844170000
87,000017.OF,财通可持续混合,2020/06/30,688027.SH,0.04190358071773628400
88,000017.OF,财通可持续混合,2020/06/30,688377.SH,0.04274422566732129700
89,000017.OF,财通可持续混合,2020/06/30,688528.SH,0.04350005077583926300
90,000017.OF,财通可持续混合,2020/06/30,688277.SH,0.05329447023973239900
91,000017.OF,财通可持续混合,2020/06/30,688081.SH,0.06101332755886995300
92,000017.OF,财通可持续混合,2020/06/30,688568.SH,0.06169862299213053000
93,000017.OF,财通可持续混合,2020/06/30,600309.SH,0.08568086807951327300
94,000017.OF,财通可持续混合,2020/06/30,688080.SH,0.11900062806844694900
95,000017.OF,财通可持续混合,2020/06/30,000977.SZ,0.76031296978728192200
96,000017.OF,财通可持续混合,2020/06/30,002916.SZ,0.79213330634049768700
97,000017.OF,财通可持续混合,2020/06/30,688012.SH,0.96106809702968789400
98,000017.OF,财通可持续混合,2020/06/30,600885.SH,1.08652668868519815000
99,000020.OF,景顺长城品质投资混合A,2020/06/30,300846.SZ,0.000295372733875172660500
100,000020.OF,景顺长城品质投资混合A,2020/06/30,600438.SH,1.38088748679752969000
101,000020.OF,景顺长城品质投资混合A,2020/06/30,601799.SH,1.42077557639565006700
102,000020.OF,景顺长城品质投资混合A,2020/06/30,002120.SZ,1.44823421222557401500
103,000020.OF,景顺长城品质投资混合A,2020/06/30,603489.SH,1.47367218042023067100
104,000020.OF,景顺长城品质投资混合A,2020/06/30,300843.SZ,0.000582575090616992715900
105,000020.OF,景顺长城品质投资混合A,2020/06/30,300832.SZ,1.17536563871440034600
106,000020.OF,景顺长城品质投资混合A,2020/06/30,002511.SZ,1.17011837964767453500
107,000020.OF,景顺长城品质投资混合A,2020/06/30,603239.SH,1.09169550876860855500
108,000020.OF,景顺长城品质投资混合A,2020/06/30,688169.SH,1.07807277696103224500
109,000020.OF,景顺长城品质投资混合A,2020/06/30,300041.SZ,0.98880604019832904000
110,000020.OF,景顺长城品质投资混合A,2020/06/30,000568.SZ,0.89180702218764915300
111,000020.OF,景顺长城品质投资混合A,2020/06/30,603899.SH,0.74724193925404367700
112,000020.OF,景顺长城品质投资混合A,2020/06/30,603939.SH,0.68705215111197815500
113,000020.OF,景顺长城品质投资混合A,2020/06/30,002241.SZ,0.66483543644138226300
114,000020.OF,景顺长城品质投资混合A,2020/06/30,300010.SZ,0.57054186022945160700
115,000020.OF,景顺长城品质投资混合A,2020/06/30,688396.SH,0.26311442576864625700
116,000020.OF,景顺长城品质投资混合A,2020/06/30,688189.SH,0.02658762465019329600
117,000020.OF,景顺长城品质投资混合A,2020/06/30,688228.SH,0.01541836882810124500
118,000020.OF,景顺长城品质投资混合A,2020/06/30,688568.SH,0.01384339166190587000
119,000020.OF,景顺长城品质投资混合A,2020/06/30,688377.SH,0.010044959076439868387900
120,000020.OF,景顺长城品质投资混合A,2020/06/30,603087.SH,0.008363558543938030210100
121,000020.OF,景顺长城品质投资混合A,2020/06/30,688277.SH,0.008220160404437359998600
122,000020.OF,景顺长城品质投资混合A,2020/06/30,688027.SH,0.007934743549821618327100
123,000020.OF,景顺长城品质投资混合A,2020/06/30,688096.SH,0.007444916150155661666000
124,000020.OF,景顺长城品质投资混合A,2020/06/30,688528.SH,0.007320110016517294627000
125,000020.OF,景顺长城品质投资混合A,2020/06/30,688600.SH,0.006568074965002055287900
126,000020.OF,景顺长城品质投资混合A,2020/06/30,300824.SZ,0.002076060048881800974700
127,000020.OF,景顺长城品质投资混合A,2020/06/30,300842.SZ,0.001435810294753900459600
128,000020.OF,景顺长城品质投资混合A,2020/06/30,600956.SH,0.000989335568671744560300
129,000020.OF,景顺长城品质投资混合A,2020/06/30,300839.SZ,0.000910716128267815718100
130,000020.OF,景顺长城品质投资混合A,2020/06/30,300847.SZ,0.000764242957327788289800
131,000020.OF,景顺长城品质投资混合A,2020/06/30,002127.SZ,3.70193919546386340400
132,000020.OF,景顺长城品质投资混合A,2020/06/30,600276.SH,3.83878147720483435000
133,000020.OF,景顺长城品质投资混合A,2020/06/30,000858.SZ,4.16227953046506603400
134,000020.OF,景顺长城品质投资混合A,2020/06/30,000002.SZ,4.73534105192699744100
135,000020.OF,景顺长城品质投资混合A,2020/06/30,002352.SZ,4.83023766288303059100
136,000020.OF,景顺长城品质投资混合A,2020/06/30,002475.SZ,6.34738873499330182900
137,000020.OF,景顺长城品质投资混合A,2020/06/30,603179.SH,1.37228692144533523400
138,000020.OF,景顺长城品质投资混合A,2020/06/30,300840.SZ,0.000545484848752306286000
139,000020.OF,景顺长城品质投资混合A,2020/06/30,300845.SZ,0.000642137550646618806400
140,000020.OF,景顺长城品质投资混合A,2020/06/30,603233.SH,3.36588905373276796100
141,000020.OF,景顺长城品质投资混合A,2020/06/30,603338.SH,3.13465356181639261000
142,000020.OF,景顺长城品质投资混合A,2020/06/30,002555.SZ,3.01534789996466603300
143,000020.OF,景顺长城品质投资混合A,2020/06/30,300014.SZ,2.70792948988418107500
144,000020.OF,景顺长城品质投资混合A,2020/06/30,600745.SH,2.34636774271992112100
145,000020.OF,景顺长城品质投资混合A,2020/06/30,300750.SZ,2.32003775502212415200
146,000020.OF,景顺长城品质投资混合A,2020/06/30,002938.SZ,2.24691191873129353800
147,000020.OF,景顺长城品质投资混合A,2020/06/30,002142.SZ,2.20233479831665852400
148,000020.OF,景顺长城品质投资混合A,2020/06/30,603806.SH,2.15284791283525739500
149,000020.OF,景顺长城品质投资混合A,2020/06/30,600183.SH,2.08639202122534778300
150,000020.OF,景顺长城品质投资混合A,2020/06/30,688111.SH,2.06926446033816248500
151,000020.OF,景顺长城品质投资混合A,2020/06/30,300383.SZ,2.06718554534577700700
152,000020.OF,景顺长城品质投资混合A,2020/06/30,002273.SZ,2.05959473104316115700
153,000020.OF,景顺长城品质投资混合A,2020/06/30,300737.SZ,2.03187638834930496500
154,000020.OF,景顺长城品质投资混合A,2020/06/30,001914.SZ,1.91444320055621125300
155,000020.OF,景顺长城品质投资混合A,2020/06/30,600867.SH,1.91185290504561359700
156,000020.OF,景顺长城品质投资混合A,2020/06/30,300782.SZ,1.88710442275616047700
157,000020.OF,景顺长城品质投资混合A,2020/06/30,002146.SZ,1.80636774106073707100
158,000020.OF,景顺长城品质投资混合A,2020/06/30,603601.SH,1.69818462446658458700
159,000020.OF,景顺长城品质投资混合A,2020/06/30,000725.SZ,1.66259231349145520100
160,000020.OF,景顺长城品质投资混合A,2020/06/30,002439.SZ,1.58217470118095350600
161,000020.OF,景顺长城品质投资混合A,2020/06/30,002138.SZ,1.57852492172193129000
162,000020.OF,景顺长城品质投资混合A,2020/06/30,000789.SZ,1.53564012331612746400
163,000020.OF,景顺长城品质投资混合A,2020/06/30,002212.SZ,1.49936159598157142000
164,000020.OF,景顺长城品质投资混合A,2020/06/30,002709.SZ,1.18189150484311811900
165,000020.OF,景顺长城品质投资混合A,2020/06/30,000888.SZ,1.19586585967615875100
166,000020.OF,景顺长城品质投资混合A,2020/06/30,300760.SZ,1.27182188267773288400
167,000020.OF,景顺长城品质投资混合A,2020/06/30,600885.SH,1.30707807132771297400
168,000021.OF,华夏优势增长混合,2020/06/30,300394.SZ,0.19879887675322365500
169,000021.OF,华夏优势增长混合,2020/06/30,300598.SZ,0.42789391274301762200
170,000021.OF,华夏优势增长混合,2020/06/30,300142.SZ,3.27547594158972863300
171,000021.OF,华夏优势增长混合,2020/06/30,002410.SZ,3.59244661415484951200
172,000021.OF,华夏优势增长混合,2020/06/30,300451.SZ,4.73540821850979593000
173,000021.OF,华夏优势增长混合,2020/06/30,601628.SH,0.42626944265112061200
174,000021.OF,华夏优势增长混合,2020/06/30,300078.SZ,0.42393947987753792900
175,000021.OF,华夏优势增长混合,2020/06/30,002405.SZ,0.42270004759583429800
176,000021.OF,华夏优势增长混合,2020/06/30,600201.SH,0.41895972765186667800
177,000021.OF,华夏优势增长混合,2020/06/30,300567.SZ,0.41708763673056853300
178,000021.OF,华夏优势增长混合,2020/06/30,300454.SZ,0.41582479462573992200
179,000021.OF,华夏优势增长混合,2020/06/30,600585.SH,0.41458092990205188200
180,000021.OF,华夏优势增长混合,2020/06/30,603799.SH,0.41368252150408882700
181,000021.OF,华夏优势增长混合,2020/06/30,300659.SZ,0.40895737636577929400
182,000021.OF,华夏优势增长混合,2020/06/30,300352.SZ,0.40763372392661337100
183,000021.OF,华夏优势增长混合,2020/06/30,601336.SH,0.40269108333737466800
184,000021.OF,华夏优势增长混合,2020/06/30,688012.SH,0.39655141474626783700
185,000021.OF,华夏优势增长混合,2020/06/30,300724.SZ,0.39581581595487262400
186,000021.OF,华夏优势增长混合,2020/06/30,002271.SZ,0.38189747188774925500
187,000021.OF,华夏优势增长混合,2020/06/30,600362.SH,0.38028563207798100000
188,000021.OF,华夏优势增长混合,2020/06/30,601318.SH,0.37828622382722074800
189,000021.OF,华夏优势增长混合,2020/06/30,600741.SH,0.36985252149825195900
190,000021.OF,华夏优势增长混合,2020/06/30,601689.SH,0.35690943999298261600
191,000021.OF,华夏优势增长混合,2020/06/30,603806.SH,0.35649973848019712100
192,000021.OF,华夏优势增长混合,2020/06/30,300348.SZ,0.35132828525356435400
193,000021.OF,华夏优势增长混合,2020/06/30,603232.SH,0.33551958473161579800
194,000021.OF,华夏优势增长混合,2020/06/30,300662.SZ,0.31677218801984576800
195,000021.OF,华夏优势增长混合,2020/06/30,300188.SZ,0.31067924899744096900
196,000021.OF,华夏优势增长混合,2020/06/30,600546.SH,0.31030775321081796700
197,000021.OF,华夏优势增长混合,2020/06/30,300003.SZ,0.28609500858837621000
198,000021.OF,华夏优势增长混合,2020/06/30,600984.SH,0.28275639941708166900
199,000021.OF,华夏优势增长混合,2020/06/30,000100.SZ,0.27860907245393609700
200,000021.OF,华夏优势增长混合,2020/06/30,000513.SZ,0.26910437157861084500
201,000021.OF,华夏优势增长混合,2020/06/30,300118.SZ,0.26593241997007496400
202,000021.OF,华夏优势增长混合,2020/06/30,300059.SZ,0.26524532410015139900
203,000021.OF,华夏优势增长混合,2020/06/30,688015.SH,0.26411594230024027900
204,000021.OF,华夏优势增长混合,2020/06/30,603881.SH,0.25394818968071044800
205,000021.OF,华夏优势增长混合,2020/06/30,688159.SH,0.25130642198674210500
206,000021.OF,华夏优势增长混合,2020/06/30,002153.SZ,0.24313970966648435100
207,000021.OF,华夏优势增长混合,2020/06/30,603259.SH,0.23289730171517258800
208,000021.OF,华夏优势增长混合,2020/06/30,002131.SZ,0.22859870713415237200
209,000021.OF,华夏优势增长混合,2020/06/30,600720.SH,0.22574618225980958300
210,000021.OF,华夏优势增长混合,2020/06/30,002180.SZ,0.21490937293508887400
211,000021.OF,华夏优势增长混合,2020/06/30,600885.SH,0.20966970155323391700
212,000021.OF,华夏优势增长混合,2020/06/30,600519.SH,3.15289539027211209200
213,000021.OF,华夏优势增长混合,2020/06/30,688058.SH,0.19248762327915827600
214,000021.OF,华夏优势增长混合,2020/06/30,002920.SZ,0.18331586218012455000
215,000021.OF,华夏优势增长混合,2020/06/30,688020.SH,0.17434234938820546000
216,000021.OF,华夏优势增长混合,2020/06/30,000977.SZ,0.16771677070229173600
217,000021.OF,华夏优势增长混合,2020/06/30,002985.SZ,0.13980817154667102900
218,000021.OF,华夏优势增长混合,2020/06/30,300166.SZ,0.13264652085103086600
219,000021.OF,华夏优势增长混合,2020/06/30,300609.SZ,0.12710303857869137200
220,000021.OF,华夏优势增长混合,2020/06/30,601138.SH,0.10846198381690156500
221,000021.OF,华夏优势增长混合,2020/06/30,300070.SZ,0.10583469589294166600
222,000021.OF,华夏优势增长混合,2020/06/30,300699.SZ,0.10210324521932780700
223,000021.OF,华夏优势增长混合,2020/06/30,603393.SH,0.08486009969408250600
224,000021.OF,华夏优势增长混合,2020/06/30,002013.SZ,0.07178005645211531200
225,000021.OF,华夏优势增长混合,2020/06/30,000547.SZ,0.06475883273727758500
226,000021.OF,华夏优势增长混合,2020/06/30,002311.SZ,0.05912043254122743300
227,000021.OF,华夏优势增长混合,2020/06/30,603916.SH,0.04964291158688525000
228,000021.OF,华夏优势增长混合,2020/06/30,002714.SZ,0.01594168944714133200
229,000021.OF,华夏优势增长混合,2020/06/30,688086.SH,0.009464548847501123511700
230,000021.OF,华夏优势增长混合,2020/06/30,688358.SH,0.006781563077511015621100
231,000021.OF,华夏优势增长混合,2020/06/30,688222.SH,0.006298906740391837114500
232,000021.OF,华夏优势增长混合,2020/06/30,688181.SH,0.004120907453323608343400
233,000021.OF,华夏优势增长混合,2020/06/30,688568.SH,0.002798422732492024694000
234,000021.OF,华夏优势增长混合,2020/06/30,688288.SH,0.002320060979544776107100
235,000021.OF,华夏优势增长混合,2020/06/30,688081.SH,0.002075034696837136089700
236,000021.OF,华夏优势增长混合,2020/06/30,688377.SH,0.002030574769029644631300
237,000021.OF,华夏优势增长混合,2020/06/30,688277.SH,0.001661694207772011407400
238,000021.OF,华夏优势增长混合,2020/06/30,688027.SH,0.001603997580117463023400
239,000021.OF,华夏优势增长混合,2020/06/30,688528.SH,0.001479750250145299678800
240,000021.OF,华夏优势增长混合,2020/06/30,300842.SZ,0.000290247091646052305300
241,000021.OF,华夏优势增长混合,2020/06/30,688266.SH,0.000261334548610691323100
242,000021.OF,华夏优势增长混合,2020/06/30,600956.SH,0.000199992835068915049300
243,000021.OF,华夏优势增长混合,2020/06/30,300839.SZ,0.000184100022482561713500
244,000021.OF,华夏优势增长混合,2020/06/30,300847.SZ,0.000154381951183829328100
245,000021.OF,华夏优势增长混合,2020/06/30,300792.SZ,0.000144601566014867164800
246,000021.OF,华夏优势增长混合,2020/06/30,300845.SZ,0.000129807229543403031500
247,000021.OF,华夏优势增长混合,2020/06/30,300843.SZ,0.000117766759532811301300
248,000021.OF,华夏优势增长混合,2020/06/30,300136.SZ,0.000116283064826006447200
249,000021.OF,华夏优势增长混合,2020/06/30,300840.SZ,0.000110269017756611626500
250,000021.OF,华夏优势增长混合,2020/06/30,603700.SH,0.000074027765421942790600
251,000021.OF,华夏优势增长混合,2020/06/30,002373.SZ,0.000036078642778585693800
252,000021.OF,华夏优势增长混合,2020/06/30,603659.SH,0.64558120190433566900
253,000021.OF,华夏优势增长混合,2020/06/30,300010.SZ,0.64381164993727258800
254,000021.OF,华夏优势增长混合,2020/06/30,300601.SZ,0.63508587703377450200
255,000021.OF,华夏优势增长混合,2020/06/30,603712.SH,0.61814312054878876300
256,000021.OF,华夏优势增长混合,2020/06/30,000063.SZ,0.59075457996472222200
257,000021.OF,华夏优势增长混合,2020/06/30,600887.SH,0.54058442490774697000
258,000021.OF,华夏优势增长混合,2020/06/30,300122.SZ,0.49610375889887373300
259,000021.OF,华夏优势增长混合,2020/06/30,600031.SH,0.49205515316849718900
260,000021.OF,华夏优势增长混合,2020/06/30,600988.SH,0.48137723593862084300
261,000021.OF,华夏优势增长混合,2020/06/30,600048.SH,0.46309614233762128000
262,000021.OF,华夏优势增长混合,2020/06/30,000651.SZ,0.45986137080381799600
263,000021.OF,华夏优势增长混合,2020/06/30,300750.SZ,5.03750898941010838300
264,000021.OF,华夏优势增长混合,2020/06/30,600276.SH,0.45945915027055195600
265,000021.OF,华夏优势增长混合,2020/06/30,002007.SZ,0.44171909077724505000
266,000021.OF,华夏优势增长混合,2020/06/30,002179.SZ,0.43856249104603814800
267,000021.OF,华夏优势增长混合,2020/06/30,000338.SZ,0.42988442352523519800
268,000021.OF,华夏优势增长混合,2020/06/30,002475.SZ,7.91055899147308240100
269,000021.OF,华夏优势增长混合,2020/06/30,300450.SZ,5.63332128176002476200
270,000021.OF,华夏优势增长混合,2020/06/30,600998.SH,0.66839600407903264100
271,000021.OF,华夏优势增长混合,2020/06/30,002777.SZ,0.67271418261556833600
272,000021.OF,华夏优势增长混合,2020/06/30,600438.SH,0.71365454846047894400
273,000021.OF,华夏优势增长混合,2020/06/30,000725.SZ,0.72201719636639039300
274,000021.OF,华夏优势增长混合,2020/06/30,300413.SZ,0.74960828454144165200
275,000021.OF,华夏优势增长混合,2020/06/30,600309.SH,0.80929923521669247100
276,000021.OF,华夏优势增长混合,2020/06/30,002371.SZ,0.84249510163389631300
277,000021.OF,华夏优势增长混合,2020/06/30,300496.SZ,0.85211005006502327900
278,000021.OF,华夏优势增长混合,2020/06/30,000333.SZ,0.85549662623554345600
279,000021.OF,华夏优势增长混合,2020/06/30,600588.SH,0.88245752843885493600
280,000021.OF,华夏优势增长混合,2020/06/30,603986.SH,0.89211272351839550600
281,000021.OF,华夏优势增长混合,2020/06/30,002555.SZ,0.91730259444632204300
282,000021.OF,华夏优势增长混合,2020/06/30,601888.SH,1.00805929496968057200
283,000021.OF,华夏优势增长混合,2020/06/30,300073.SZ,1.05031654239862851900
284,000021.OF,华夏优势增长混合,2020/06/30,300308.SZ,1.13653448984894914400
285,000021.OF,华夏优势增长混合,2020/06/30,000858.SZ,1.29826680027490972700
286,000021.OF,华夏优势增长混合,2020/06/30,002230.SZ,1.38894092898160471900
287,000021.OF,华夏优势增长混合,2020/06/30,603444.SH,1.49381315489106398600
288,000021.OF,华夏优势增长混合,2020/06/30,002050.SZ,1.70732337661604320200
289,000021.OF,华夏优势增长混合,2020/06/30,300015.SZ,1.77110897157808754600
290,000021.OF,华夏优势增长混合,2020/06/30,002832.SZ,1.87739635665284756500
291,000021.OF,华夏优势增长混合,2020/06/30,300760.SZ,1.91559696703724583300
292,000021.OF,华夏优势增长混合,2020/06/30,002460.SZ,2.34988879725483052500
293,000021.OF,华夏优势增长混合,2020/06/30,000661.SZ,2.43491297375075944300
294,000021.OF,华夏优势增长混合,2020/06/30,002384.SZ,2.48425072767032620000
295,000021.OF,华夏优势增长混合,2020/06/30,600570.SH,2.58735392923216832700
296,000021.OF,华夏优势增长混合,2020/06/30,688111.SH,2.66501259121267640000
297,000021.OF,华夏优势增长混合,2020/06/30,300253.SZ,2.85646524038507143700
298,000021.OF,华夏优势增长混合,2020/06/30,300782.SZ,3.12855492320622746500
299,000021.OF,华夏优势增长混合,2020/06/30,002594.SZ,0.66066712676129863300
300,000031.OF,华夏复兴混合A,2020/06/30,688186.SH,0.006775553410138343997100
301,000031.OF,华夏复兴混合A,2020/06/30,688278.SH,0.01444674500846320200
302,000031.OF,华夏复兴混合A,2020/06/30,688158.SH,0.03496034743664405300
303,000031.OF,华夏复兴混合A,2020/06/30,603377.SH,0.05006313572676492600
304,000031.OF,华夏复兴混合A,2020/06/30,002179.SZ,0.05196170972791182200
305,000031.OF,华夏复兴混合A,2020/06/30,002271.SZ,0.09272462628619715500
306,000031.OF,华夏复兴混合A,2020/06/30,603712.SH,0.14304428401241454800
307,000031.OF,华夏复兴混合A,2020/06/30,688020.SH,0.21815827738511271500
308,000031.OF,华夏复兴混合A,2020/06/30,300699.SZ,0.57598907370853508900
309,000031.OF,华夏复兴混合A,2020/06/30,300298.SZ,0.66359244599278442900
310,000031.OF,华夏复兴混合A,2020/06/30,600588.SH,1.26207712283475573300
311,000031.OF,华夏复兴混合A,2020/06/30,002460.SZ,1.48607236912440761200
312,000031.OF,华夏复兴混合A,2020/06/30,603186.SH,1.84296148099266877200
313,000031.OF,华夏复兴混合A,2020/06/30,300792.SZ,2.04323071931767088800
314,000031.OF,华夏复兴混合A,2020/06/30,002291.SZ,2.22248753823293024100
315,000031.OF,华夏复兴混合A,2020/06/30,600867.SH,2.64609773614638112400
316,000031.OF,华夏复兴混合A,2020/06/30,300731.SZ,2.81718661673728943700
317,000031.OF,华夏复兴混合A,2020/06/30,300413.SZ,3.03589896780987731800
318,000031.OF,华夏复兴混合A,2020/06/30,300010.SZ,3.18529001065550412500
319,000031.OF,华夏复兴混合A,2020/06/30,001914.SZ,3.27362090807963329700
320,000031.OF,华夏复兴混合A,2020/06/30,002947.SZ,3.35579501126356665400
321,000031.OF,华夏复兴混合A,2020/06/30,600079.SH,3.60593627963658889600
322,000031.OF,华夏复兴混合A,2020/06/30,300253.SZ,3.64893193097686381700
323,000031.OF,华夏复兴混合A,2020/06/30,300450.SZ,4.01846243660463591100
324,000031.OF,华夏复兴混合A,2020/06/30,002850.SZ,4.21136706145202601800
325,000031.OF,华夏复兴混合A,2020/06/30,688111.SH,4.89684478926798764500
326,000031.OF,华夏复兴混合A,2020/06/30,300782.SZ,5.03092494485897338100
