,time,thscode,close
0,2021-06-30,930609.CSI,1304.5415
1,2021-07-01,930609.CSI,1304.8339
2,2021-07-02,930609.CSI,1305.0834
3,2021-07-05,930609.CSI,1305.6659
4,2021-07-06,930609.CSI,1305.9527
5,2021-07-07,930609.CSI,1306.4165
6,2021-07-08,930609.CSI,1307.8139
7,2021-07-09,930609.CSI,1307.8738
8,2021-07-12,930609.CSI,1309.0472
9,2021-07-13,930609.CSI,1309.7533
10,2021-07-14,930609.CSI,1310.2646
11,2021-07-15,930609.CSI,1310.27
12,2021-07-16,930609.CSI,1310.6463
13,2021-07-19,930609.CSI,1311.1419
14,2021-07-20,930609.CSI,1311.6263
15,2021-07-21,930609.CSI,1312.1276
16,2021-07-22,930609.CSI,1312.4277
17,2021-07-23,930609.CSI,1312.9229
18,2021-07-26,930609.CSI,1313.745
19,2021-07-27,930609.CSI,1313.2955
20,2021-07-28,930609.CSI,1312.9805
21,2021-07-29,930609.CSI,1313.4247
22,2021-07-30,930609.CSI,1314.0484
23,2021-08-02,930609.CSI,1314.8363
24,2021-08-03,930609.CSI,1314.8965
25,2021-08-04,930609.CSI,1314.8284
26,2021-08-05,930609.CSI,1315.3883
27,2021-08-06,930609.CSI,1315.5746
28,2021-08-09,930609.CSI,1315.2306
29,2021-08-10,930609.CSI,1315.1494
30,2021-08-11,930609.CSI,1315.25
31,2021-08-12,930609.CSI,1315.6437
32,2021-08-13,930609.CSI,1315.6691
33,2021-08-16,930609.CSI,1315.9422
34,2021-08-17,930609.CSI,1316.0516
35,2021-08-18,930609.CSI,1316.5056
36,2021-08-19,930609.CSI,1316.8214
37,2021-08-20,930609.CSI,1316.8921
38,2021-08-23,930609.CSI,1317.0285
39,2021-08-24,930609.CSI,1317.0716
40,2021-08-25,930609.CSI,1317.1922
41,2021-08-26,930609.CSI,1316.6071
42,2021-08-27,930609.CSI,1316.7612
43,2021-08-30,930609.CSI,1316.8365
44,2021-08-31,930609.CSI,1317.021
45,2021-09-01,930609.CSI,1317.4628
46,2021-09-02,930609.CSI,1317.6621
47,2021-09-03,930609.CSI,1317.6814
48,2021-09-06,930609.CSI,1317.9537
49,2021-09-07,930609.CSI,1317.9253
50,2021-09-08,930609.CSI,1317.8705
51,2021-09-09,930609.CSI,1317.8327
52,2021-09-10,930609.CSI,1317.8311
53,2021-09-13,930609.CSI,1317.8014
54,2021-09-14,930609.CSI,1317.401
55,2021-09-15,930609.CSI,1317.3594
56,2021-09-16,930609.CSI,1317.233
57,2021-09-17,930609.CSI,1317.2146
58,2021-09-22,930609.CSI,1317.5712
59,2021-09-23,930609.CSI,1317.5615
60,2021-09-24,930609.CSI,1317.37
61,2021-09-27,930609.CSI,1317.0698
62,2021-09-28,930609.CSI,1316.85
63,2021-09-29,930609.CSI,1316.9443
64,2021-09-30,930609.CSI,1317.3258
65,2021-10-08,930609.CSI,1317.7926
66,2021-10-11,930609.CSI,1317.567
67,2021-10-12,930609.CSI,1317.3112
68,2021-10-13,930609.CSI,1317.2219
69,2021-10-14,930609.CSI,1317.31
70,2021-10-15,930609.CSI,1317.4307
71,2021-10-18,930609.CSI,1316.8371
72,2021-10-19,930609.CSI,1316.8856
73,2021-10-20,930609.CSI,1317.1918
74,2021-10-21,930609.CSI,1317.721
75,2021-10-22,930609.CSI,1317.9452
76,2021-10-25,930609.CSI,1318.3831
77,2021-10-26,930609.CSI,1318.7515
78,2021-10-27,930609.CSI,1318.8721
79,2021-10-28,930609.CSI,1319.2032
80,2021-10-29,930609.CSI,1319.4451
81,2021-11-01,930609.CSI,1320.0445
82,2021-11-02,930609.CSI,1320.4278
83,2021-11-03,930609.CSI,1320.7219
84,2021-11-04,930609.CSI,1321.0634
85,2021-11-05,930609.CSI,1321.6475
86,2021-11-08,930609.CSI,1321.8079
87,2021-11-09,930609.CSI,1321.695
88,2021-11-10,930609.CSI,1321.7661
89,2021-11-11,930609.CSI,1321.7547
90,2021-11-12,930609.CSI,1321.9324
91,2021-11-15,930609.CSI,1322.2481
92,2021-11-16,930609.CSI,1322.4245
93,2021-11-17,930609.CSI,1322.3248
94,2021-11-18,930609.CSI,1322.6151
95,2021-11-19,930609.CSI,1322.731
96,2021-11-22,930609.CSI,1323.3781
97,2021-11-23,930609.CSI,1323.5088
98,2021-11-24,930609.CSI,1323.8996
99,2021-11-25,930609.CSI,1324.1233
100,2021-11-26,930609.CSI,1324.4874
101,2021-11-29,930609.CSI,1324.7802
102,2021-11-30,930609.CSI,1324.7437
103,2021-12-01,930609.CSI,1324.8013
104,2021-12-02,930609.CSI,1324.8076
105,2021-12-03,930609.CSI,1324.8184
106,2021-12-06,930609.CSI,1325.7776
107,2021-12-07,930609.CSI,1325.444
108,2021-12-08,930609.CSI,1325.4582
109,2021-12-09,930609.CSI,1325.6317
110,2021-12-10,930609.CSI,1325.9266
111,2021-12-13,930609.CSI,1326.2647
112,2021-12-14,930609.CSI,1326.3413
113,2021-12-15,930609.CSI,1326.3685
114,2021-12-16,930609.CSI,1326.3854
115,2021-12-17,930609.CSI,1326.4173
116,2021-12-20,930609.CSI,1326.2665
117,2021-12-21,930609.CSI,1326.0191
118,2021-12-22,930609.CSI,1326.0124
119,2021-12-23,930609.CSI,1326.3131
120,2021-12-24,930609.CSI,1326.3951
121,2021-12-27,930609.CSI,1326.824
122,2021-12-28,930609.CSI,1327.0561
123,2021-12-29,930609.CSI,1327.4865
124,2021-12-30,930609.CSI,1327.9856
125,2021-12-31,930609.CSI,1328.4723
