,jydm,jydm_mc,p00475_f001,p00475_f002,p00475_f009
55,000017.OF,财通可持续混合,2019/12/31,002372.SZ,0.002329844791185039034300
56,000017.OF,财通可持续混合,2019/12/31,600276.SH,6.22307052195260370100
57,000017.OF,财通可持续混合,2019/12/31,600519.SH,5.54499537443486913100
58,000017.OF,财通可持续混合,2019/12/31,601318.SH,5.01094767793868265300
59,000017.OF,财通可持续混合,2019/12/31,002241.SZ,4.66422995227576503900
60,000017.OF,财通可持续混合,2019/12/31,600036.SH,4.62668119075874130600
61,000017.OF,财通可持续混合,2019/12/31,600009.SH,4.23944000791736076300
62,000017.OF,财通可持续混合,2019/12/31,002507.SZ,4.22524105789489047700
63,000017.OF,财通可持续混合,2019/12/31,600887.SH,4.14241429169410826100
64,000017.OF,财通可持续混合,2019/12/31,002044.SZ,4.12034612206670844900
65,000017.OF,财通可持续混合,2019/12/31,000661.SZ,4.06256734531265960800
66,000017.OF,财通可持续混合,2019/12/31,002475.SZ,3.93601665831522466100
67,000017.OF,财通可持续混合,2019/12/31,603160.SH,3.93538917773021360900
68,000017.OF,财通可持续混合,2019/12/31,300601.SZ,3.49369973013524846300
69,000017.OF,财通可持续混合,2019/12/31,600183.SH,3.37056010049517983000
70,000017.OF,财通可持续混合,2019/12/31,300059.SZ,3.24092869656939605400
71,000017.OF,财通可持续混合,2019/12/31,688081.SH,0.05087301321178466400
72,000017.OF,财通可持续混合,2019/12/31,603986.SH,0.08249125586246059400
73,000017.OF,财通可持续混合,2019/12/31,688138.SH,0.10661354941005972800
74,000017.OF,财通可持续混合,2019/12/31,300347.SZ,0.10945258451629256100
75,000017.OF,财通可持续混合,2019/12/31,688369.SH,0.11794530433358305000
76,000017.OF,财通可持续混合,2019/12/31,600309.SH,0.11954116688304480700
77,000017.OF,财通可持续混合,2019/12/31,300015.SZ,0.13764485485001678900
78,000017.OF,财通可持续混合,2019/12/31,688039.SH,0.15699367505914504300
79,000017.OF,财通可持续混合,2019/12/31,688030.SH,0.22995443950171156300
80,000017.OF,财通可持续混合,2019/12/31,603456.SH,0.46639397358331168400
81,000017.OF,财通可持续混合,2019/12/31,002624.SZ,1.07933791741637265100
82,000017.OF,财通可持续混合,2019/12/31,603721.SH,1.23694673543036046500
83,000017.OF,财通可持续混合,2019/12/31,600547.SH,1.59936710745022618100
84,000017.OF,财通可持续混合,2019/12/31,002174.SZ,3.08744238558518555400
85,000017.OF,财通可持续混合,2019/12/31,601888.SH,2.99521669376854111000
86,000017.OF,财通可持续混合,2019/12/31,688111.SH,2.95921963706531503200
87,000017.OF,财通可持续混合,2019/12/31,300529.SZ,2.60959477532272025700
88,000017.OF,财通可持续混合,2019/12/31,688363.SH,2.57945487510027397500
89,000017.OF,财通可持续混合,2019/12/31,002273.SZ,2.32319985642988007100
90,000017.OF,财通可持续混合,2019/12/31,601933.SH,2.29541279870726378200
91,000017.OF,财通可持续混合,2019/12/31,002008.SZ,2.17471701112105992100
92,000017.OF,财通可持续混合,2019/12/31,002555.SZ,2.13356133046143966600
93,000017.OF,财通可持续混合,2019/12/31,603259.SH,2.03706626958965258000
94,000017.OF,财通可持续混合,2019/12/31,688008.SH,1.62584325765390523500
95,000017.OF,财通可持续混合,2019/12/31,002237.SZ,1.61336856388718442200
96,000020.OF,景顺长城品质投资混合A,2019/12/31,688111.SH,0.28495868634227999100
97,000020.OF,景顺长城品质投资混合A,2019/12/31,688363.SH,0.12351719253651491600
98,000020.OF,景顺长城品质投资混合A,2019/12/31,300782.SZ,0.04607864541892863500
99,000020.OF,景顺长城品质投资混合A,2019/12/31,688181.SH,0.02861966434948002900
100,000020.OF,景顺长城品质投资混合A,2019/12/31,688078.SH,0.02170786096271880000
101,000020.OF,景顺长城品质投资混合A,2019/12/31,688138.SH,0.02112975480155611800
102,000020.OF,景顺长城品质投资混合A,2019/12/31,688198.SH,0.01824747540120506900
103,000020.OF,景顺长城品质投资混合A,2019/12/31,688310.SH,0.01342668696834749200
104,000020.OF,景顺长城品质投资混合A,2019/12/31,688081.SH,0.01344195206845285300
105,000020.OF,景顺长城品质投资混合A,2019/12/31,688021.SH,0.01480429084646286700
106,000020.OF,景顺长城品质投资混合A,2019/12/31,603109.SH,0.002736184186274678319300
107,000020.OF,景顺长城品质投资混合A,2019/12/31,300207.SZ,4.68305041149308009300
108,000020.OF,景顺长城品质投资混合A,2019/12/31,000002.SZ,6.12956591743979472200
109,000020.OF,景顺长城品质投资混合A,2019/12/31,002008.SZ,1.25385697612276515500
110,000020.OF,景顺长城品质投资混合A,2019/12/31,300747.SZ,1.20131154253962013200
111,000020.OF,景顺长城品质投资混合A,2019/12/31,002876.SZ,1.16936137519109099100
112,000020.OF,景顺长城品质投资混合A,2019/12/31,300302.SZ,0.99536812902156197500
113,000020.OF,景顺长城品质投资混合A,2019/12/31,002600.SZ,1.74398743809393422800
114,000020.OF,景顺长城品质投资混合A,2019/12/31,300383.SZ,1.70501085140753102100
115,000020.OF,景顺长城品质投资混合A,2019/12/31,300413.SZ,1.66237999833368428100
116,000020.OF,景顺长城品质投资混合A,2019/12/31,002027.SZ,1.59975407960906926000
117,000020.OF,景顺长城品质投资混合A,2019/12/31,002050.SZ,1.49099103476274596300
118,000020.OF,景顺长城品质投资混合A,2019/12/31,300482.SZ,1.48462962430026670000
119,000020.OF,景顺长城品质投资混合A,2019/12/31,002821.SZ,1.33205611996316373900
120,000020.OF,景顺长城品质投资混合A,2019/12/31,603899.SH,1.30080293946431208900
121,000020.OF,景顺长城品质投资混合A,2019/12/31,002449.SZ,1.26461653077633724000
122,000020.OF,景顺长城品质投资混合A,2019/12/31,603197.SH,1.75201860054778180200
123,000020.OF,景顺长城品质投资混合A,2019/12/31,002714.SZ,1.83160572750671983900
124,000020.OF,景顺长城品质投资混合A,2019/12/31,300552.SZ,1.86221829064742255500
125,000020.OF,景顺长城品质投资混合A,2019/12/31,603515.SH,2.04275219772875238000
126,000020.OF,景顺长城品质投资混合A,2019/12/31,600885.SH,2.06430174656132197100
127,000020.OF,景顺长城品质投资混合A,2019/12/31,603160.SH,2.07015370829882176600
128,000020.OF,景顺长城品质投资混合A,2019/12/31,300446.SZ,2.08038333532715423700
129,000020.OF,景顺长城品质投资混合A,2019/12/31,002841.SZ,2.14989053026081261000
130,000020.OF,景顺长城品质投资混合A,2019/12/31,002475.SZ,2.31690624591420881500
131,000020.OF,景顺长城品质投资混合A,2019/12/31,000739.SZ,2.34259751064504105200
132,000020.OF,景顺长城品质投资混合A,2019/12/31,002353.SZ,2.40011804301066826000
133,000020.OF,景顺长城品质投资混合A,2019/12/31,000858.SZ,2.42563857014327225800
134,000020.OF,景顺长城品质投资混合A,2019/12/31,002146.SZ,2.54592227414477762600
135,000020.OF,景顺长城品质投资混合A,2019/12/31,002727.SZ,2.57248487973620266500
136,000020.OF,景顺长城品质投资混合A,2019/12/31,000596.SZ,2.59287292990646386700
137,000020.OF,景顺长城品质投资混合A,2019/12/31,600383.SH,2.63351312687877768800
138,000020.OF,景顺长城品质投资混合A,2019/12/31,002415.SZ,2.65747454339303720200
139,000020.OF,景顺长城品质投资混合A,2019/12/31,601688.SH,2.74859529751270172200
140,000020.OF,景顺长城品质投资混合A,2019/12/31,002352.SZ,2.80778532344655913400
141,000020.OF,景顺长城品质投资混合A,2019/12/31,603233.SH,2.93164539814994910800
142,000020.OF,景顺长城品质投资混合A,2019/12/31,300014.SZ,3.02618387534464341300
143,000020.OF,景顺长城品质投资混合A,2019/12/31,000063.SZ,3.11895269960326444100
144,000020.OF,景顺长城品质投资混合A,2019/12/31,002311.SZ,3.28815424732230674400
145,000020.OF,景顺长城品质投资混合A,2019/12/31,000568.SZ,3.73499037068062732400
146,000020.OF,景顺长城品质投资混合A,2019/12/31,600438.SH,3.77149543474409132500
147,000020.OF,景顺长城品质投资混合A,2019/12/31,002555.SZ,4.04170508594282423000
148,000020.OF,景顺长城品质投资混合A,2019/12/31,002973.SZ,0.000994103941164900625200
149,000020.OF,景顺长城品质投资混合A,2019/12/31,300760.SZ,0.83856940637641302000
150,000020.OF,景顺长城品质投资混合A,2019/12/31,600745.SH,0.59970036128202578700
151,000020.OF,景顺长城品质投资混合A,2019/12/31,002382.SZ,0.58993639159111184600
152,000020.OF,景顺长城品质投资混合A,2019/12/31,688018.SH,0.55502838100990137800
153,000021.OF,华夏优势增长混合,2019/12/31,002973.SZ,0.000119177861899943046300
154,000021.OF,华夏优势增长混合,2019/12/31,600760.SH,0.51091155376380957200
155,000021.OF,华夏优势增长混合,2019/12/31,002212.SZ,0.51533302174919523700
156,000021.OF,华夏优势增长混合,2019/12/31,002812.SZ,0.59882525584861030800
157,000021.OF,华夏优势增长混合,2019/12/31,603589.SH,0.60555532176891273000
158,000021.OF,华夏优势增长混合,2019/12/31,600362.SH,0.61345969375863806600
159,000021.OF,华夏优势增长混合,2019/12/31,600703.SH,0.66527584036672149400
160,000021.OF,华夏优势增长混合,2019/12/31,300253.SZ,0.71528185692792651000
161,000021.OF,华夏优势增长混合,2019/12/31,300618.SZ,0.74427396060555704300
162,000021.OF,华夏优势增长混合,2019/12/31,601818.SH,0.79898323965611159900
163,000021.OF,华夏优势增长混合,2019/12/31,002410.SZ,0.84347986638239120800
164,000021.OF,华夏优势增长混合,2019/12/31,600038.SH,0.87605936150517195000
165,000021.OF,华夏优势增长混合,2019/12/31,688368.SH,0.88439522774521731800
166,000021.OF,华夏优势增长混合,2019/12/31,600862.SH,0.89768841267200970000
167,000021.OF,华夏优势增长混合,2019/12/31,002142.SZ,0.91801543658447108200
168,000021.OF,华夏优势增长混合,2019/12/31,002131.SZ,0.92272248980541321200
169,000021.OF,华夏优势增长混合,2019/12/31,601628.SH,0.94763760431321807600
170,000021.OF,华夏优势增长混合,2019/12/31,600426.SH,0.96869973175886070600
171,000021.OF,华夏优势增长混合,2019/12/31,002602.SZ,0.99070360534918228100
172,000021.OF,华夏优势增长混合,2019/12/31,601601.SH,0.99571820533660182800
173,000021.OF,华夏优势增长混合,2019/12/31,600585.SH,1.01381163554871233000
174,000021.OF,华夏优势增长混合,2019/12/31,000333.SZ,1.05546454142004573900
175,000021.OF,华夏优势增长混合,2019/12/31,002301.SZ,1.10153503830571143500
176,000021.OF,华夏优势增长混合,2019/12/31,000651.SZ,1.17269124965133032700
177,000021.OF,华夏优势增长混合,2019/12/31,000001.SZ,1.19213640496237583400
178,000021.OF,华夏优势增长混合,2019/12/31,000625.SZ,1.22535519411385677500
179,000021.OF,华夏优势增长混合,2019/12/31,002230.SZ,1.26079394370269519900
180,000021.OF,华夏优势增长混合,2019/12/31,002008.SZ,1.27094644400307032000
181,000021.OF,华夏优势增长混合,2019/12/31,600309.SH,1.28726187325918016400
182,000021.OF,华夏优势增长混合,2019/12/31,600031.SH,1.44996301966768989800
183,000021.OF,华夏优势增长混合,2019/12/31,300760.SZ,1.46389636699657650900
184,000021.OF,华夏优势增长混合,2019/12/31,600519.SH,1.71633660720369485100
185,000021.OF,华夏优势增长混合,2019/12/31,002832.SZ,1.97617634605843260100
186,000021.OF,华夏优势增长混合,2019/12/31,300136.SZ,2.02728544685202170700
187,000021.OF,华夏优势增长混合,2019/12/31,002371.SZ,2.07268572289765102800
188,000021.OF,华夏优势增长混合,2019/12/31,601688.SH,2.11334550890787229200
189,000021.OF,华夏优势增长混合,2019/12/31,002460.SZ,2.16742533736700414400
190,000021.OF,华夏优势增长混合,2019/12/31,002241.SZ,2.19514590215727703200
191,000021.OF,华夏优势增长混合,2019/12/31,600887.SH,2.72038067083585783800
192,000021.OF,华夏优势增长混合,2019/12/31,603799.SH,2.73869834991644184400
193,000021.OF,华夏优势增长混合,2019/12/31,300451.SZ,2.89855623311890863700
194,000021.OF,华夏优势增长混合,2019/12/31,000338.SZ,3.30048969465348117700
195,000021.OF,华夏优势增长混合,2019/12/31,603659.SH,3.62292478167234921000
196,000021.OF,华夏优势增长混合,2019/12/31,600048.SH,4.14999322032827221100
197,000021.OF,华夏优势增长混合,2019/12/31,601318.SH,4.15291580427130388700
198,000021.OF,华夏优势增长混合,2019/12/31,300782.SZ,4.33251994170219697700
199,000021.OF,华夏优势增长混合,2019/12/31,300750.SZ,4.34284696929251771600
200,000021.OF,华夏优势增长混合,2019/12/31,600036.SH,4.42864676862742413800
201,000021.OF,华夏优势增长混合,2019/12/31,002475.SZ,5.63765647540957959900
202,000021.OF,华夏优势增长混合,2019/12/31,000661.SZ,0.46268565011951783700
203,000021.OF,华夏优势增长混合,2019/12/31,002624.SZ,0.46199127751990196100
204,000021.OF,华夏优势增长混合,2019/12/31,000768.SZ,0.45574232270910221600
205,000021.OF,华夏优势增长混合,2019/12/31,002311.SZ,0.45317024890862558300
206,000021.OF,华夏优势增长混合,2019/12/31,002555.SZ,0.43984652397984320700
207,000021.OF,华夏优势增长混合,2019/12/31,601111.SH,0.43547385720226945400
208,000021.OF,华夏优势增长混合,2019/12/31,000977.SZ,0.43479780142930419700
209,000021.OF,华夏优势增长混合,2019/12/31,000725.SZ,0.41126801678443839700
210,000021.OF,华夏优势增长混合,2019/12/31,600183.SH,0.40867058495898325300
211,000021.OF,华夏优势增长混合,2019/12/31,688058.SH,0.40301302485990331700
212,000021.OF,华夏优势增长混合,2019/12/31,002180.SZ,0.40284081480252804000
213,000021.OF,华夏优势增长混合,2019/12/31,300567.SZ,0.37199094283470046100
214,000021.OF,华夏优势增长混合,2019/12/31,002384.SZ,0.35151666214413768900
215,000021.OF,华夏优势增长混合,2019/12/31,002466.SZ,0.34164629315267939400
216,000021.OF,华夏优势增长混合,2019/12/31,300438.SZ,0.32308490697234318400
217,000021.OF,华夏优势增长混合,2019/12/31,603444.SH,0.32179183974429724500
218,000021.OF,华夏优势增长混合,2019/12/31,300059.SZ,0.21179570897916370000
219,000021.OF,华夏优势增长混合,2019/12/31,300207.SZ,0.21106086199026076400
220,000021.OF,华夏优势增长混合,2019/12/31,688023.SH,0.19441418207352902200
221,000021.OF,华夏优势增长混合,2019/12/31,688012.SH,0.19010626736168159300
222,000021.OF,华夏优势增长混合,2019/12/31,603489.SH,0.17590186723343336900
223,000021.OF,华夏优势增长混合,2019/12/31,688066.SH,0.17253514934264070700
224,000021.OF,华夏优势增长混合,2019/12/31,300415.SZ,0.16349303790191871300
225,000021.OF,华夏优势增长混合,2019/12/31,300724.SZ,0.16228230109557288400
226,000021.OF,华夏优势增长混合,2019/12/31,603232.SH,0.16179858106120602400
227,000021.OF,华夏优势增长混合,2019/12/31,601100.SH,0.15896161079934589800
228,000021.OF,华夏优势增长混合,2019/12/31,600176.SH,0.15555804909186015900
229,000021.OF,华夏优势增长混合,2019/12/31,601138.SH,0.15127035535946352900
230,000021.OF,华夏优势增长混合,2019/12/31,300662.SZ,0.14911511165864150200
231,000021.OF,华夏优势增长混合,2019/12/31,300413.SZ,0.14812688063284429500
232,000021.OF,华夏优势增长混合,2019/12/31,300747.SZ,0.14726293806287542600
233,000021.OF,华夏优势增长混合,2019/12/31,603986.SH,0.13771896550121360900
234,000021.OF,华夏优势增长混合,2019/12/31,688111.SH,0.13314926456500653800
235,000021.OF,华夏优势增长混合,2019/12/31,300450.SZ,0.13287776118257984000
236,000021.OF,华夏优势增长混合,2019/12/31,603806.SH,0.13223355241049139800
237,000021.OF,华夏优势增长混合,2019/12/31,688015.SH,0.13193188097904319000
238,000021.OF,华夏优势增长混合,2019/12/31,300460.SZ,0.12287862181978694600
239,000021.OF,华夏优势增长混合,2019/12/31,600885.SH,0.12164664764034531500
240,000021.OF,华夏优势增长混合,2019/12/31,002690.SZ,0.11977552310424635300
241,000021.OF,华夏优势增长混合,2019/12/31,601633.SH,0.11840352212973319900
242,000021.OF,华夏优势增长混合,2019/12/31,002013.SZ,0.11309924814173393100
243,000021.OF,华夏优势增长混合,2019/12/31,002179.SZ,0.09454482815313576600
244,000021.OF,华夏优势增长混合,2019/12/31,002938.SZ,0.08826228343470966100
245,000021.OF,华夏优势增长混合,2019/12/31,603236.SH,0.07850744089739348000
246,000021.OF,华夏优势增长混合,2019/12/31,002373.SZ,0.07007619653134634200
247,000021.OF,华夏优势增长混合,2019/12/31,600438.SH,0.06660730118529997000
248,000021.OF,华夏优势增长混合,2019/12/31,000921.SZ,0.05379211731216175300
249,000021.OF,华夏优势增长混合,2019/12/31,601928.SH,0.02688551425142147000
250,000021.OF,华夏优势增长混合,2019/12/31,688388.SH,0.02417702085684872200
251,000021.OF,华夏优势增长混合,2019/12/31,601077.SH,0.01676035439657096100
252,000021.OF,华夏优势增长混合,2019/12/31,000961.SZ,0.01630424041077391500
253,000021.OF,华夏优势增长混合,2019/12/31,002213.SZ,0.01524807877912418700
254,000021.OF,华夏优势增长混合,2019/12/31,688122.SH,0.009338719021478957726500
255,000021.OF,华夏优势增长混合,2019/12/31,688358.SH,0.004028023454807043074600
256,000021.OF,华夏优势增长混合,2019/12/31,688181.SH,0.003431060137904905750400
257,000021.OF,华夏优势增长混合,2019/12/31,688288.SH,0.001767456913691926299500
258,000021.OF,华夏优势增长混合,2019/12/31,688081.SH,0.001611484514790785885400
259,000021.OF,华夏优势增长混合,2019/12/31,603995.SH,0.000929032346524835896700
260,000021.OF,华夏优势增长混合,2019/12/31,002972.SZ,0.000390111266713952584300
261,000021.OF,华夏优势增长混合,2019/12/31,603109.SH,0.000328026645485916903100
262,000021.OF,华夏优势增长混合,2019/12/31,300454.SZ,0.000194811680764641381900
263,000021.OF,华夏优势增长混合,2019/12/31,600276.SH,0.000153807715965219502300
264,000021.OF,华夏优势增长混合,2019/12/31,603039.SH,0.000039215401864754048900
265,000021.OF,华夏优势增长混合,2019/12/31,603186.SH,0.51018871924332815900
266,000021.OF,华夏优势增长混合,2019/12/31,300659.SZ,0.31621573100417845900
267,000021.OF,华夏优势增长混合,2019/12/31,601888.SH,0.31522008555885751400
268,000021.OF,华夏优势增长混合,2019/12/31,000581.SZ,0.30189309947399491000
269,000021.OF,华夏优势增长混合,2019/12/31,300015.SZ,0.29351583738689447900
270,000021.OF,华夏优势增长混合,2019/12/31,600570.SH,0.27472223787023549400
271,000021.OF,华夏优势增长混合,2019/12/31,000951.SZ,0.27295876391516955400
272,000021.OF,华夏优势增长混合,2019/12/31,600486.SH,0.26217222747557225100
273,000021.OF,华夏优势增长混合,2019/12/31,002368.SZ,0.26109576079911499000
274,000021.OF,华夏优势增长混合,2019/12/31,300740.SZ,0.25591122178717937100
275,000021.OF,华夏优势增长混合,2019/12/31,002850.SZ,0.24726311869468720300
276,000021.OF,华夏优势增长混合,2019/12/31,300315.SZ,0.24408294799045053100
277,000021.OF,华夏优势增长混合,2019/12/31,002415.SZ,0.23732653917603337000
278,000021.OF,华夏优势增长混合,2019/12/31,002153.SZ,0.23610356941087992700
279,000031.OF,华夏复兴混合A,2019/12/31,603799.SH,5.39864549880051914300
280,000031.OF,华夏复兴混合A,2019/12/31,300782.SZ,5.22366757056140456800
281,000031.OF,华夏复兴混合A,2019/12/31,300450.SZ,4.73702767052983959200
282,000031.OF,华夏复兴混合A,2019/12/31,002850.SZ,4.50957276015065280000
283,000031.OF,华夏复兴混合A,2019/12/31,002410.SZ,4.38587787105048744800
284,000031.OF,华夏复兴混合A,2019/12/31,603186.SH,3.43244402250805307100
285,000031.OF,华夏复兴混合A,2019/12/31,603659.SH,3.35279223677617763500
286,000031.OF,华夏复兴混合A,2019/12/31,002291.SZ,3.32111964409150390400
287,000031.OF,华夏复兴混合A,2019/12/31,002600.SZ,3.21518963415485161000
288,000031.OF,华夏复兴混合A,2019/12/31,600867.SH,2.61684009206647245100
289,000031.OF,华夏复兴混合A,2019/12/31,300413.SZ,2.52574681992435388100
290,000031.OF,华夏复兴混合A,2019/12/31,002947.SZ,2.18770392633151831300
291,000031.OF,华夏复兴混合A,2019/12/31,002180.SZ,2.18729814692919272400
292,000031.OF,华夏复兴混合A,2019/12/31,603259.SH,2.14660993433807525200
293,000031.OF,华夏复兴混合A,2019/12/31,300792.SZ,1.99850881585463001800
294,000031.OF,华夏复兴混合A,2019/12/31,603598.SH,1.87566139171727964800
295,000031.OF,华夏复兴混合A,2019/12/31,688300.SH,1.67392049513953746900
296,000031.OF,华夏复兴混合A,2019/12/31,300731.SZ,1.66682180279610469900
297,000031.OF,华夏复兴混合A,2019/12/31,300785.SZ,0.82122934623935141800
298,000031.OF,华夏复兴混合A,2019/12/31,688363.SH,0.64025223543995898400
299,000031.OF,华夏复兴混合A,2019/12/31,300750.SZ,0.60853272035990498600
300,000031.OF,华夏复兴混合A,2019/12/31,002460.SZ,0.56906921726388576100
301,000031.OF,华夏复兴混合A,2019/12/31,002530.SZ,0.53815825616020065400
302,000031.OF,华夏复兴混合A,2019/12/31,300251.SZ,0.53159503807495690600
303,000031.OF,华夏复兴混合A,2019/12/31,688008.SH,0.49927548232401867300
304,000031.OF,华夏复兴混合A,2019/12/31,003816.SZ,0.10928477642919959200
305,000031.OF,华夏复兴混合A,2019/12/31,688018.SH,0.05643228534214039500
306,000031.OF,华夏复兴混合A,2019/12/31,603825.SH,0.05320591806573598100
307,000031.OF,华夏复兴混合A,2019/12/31,300661.SZ,0.04329243963050442400
308,000031.OF,华夏复兴混合A,2019/12/31,300059.SZ,0.02766504264589492500
309,000031.OF,华夏复兴混合A,2019/12/31,688123.SH,0.02625313630832043500
310,000031.OF,华夏复兴混合A,2019/12/31,688181.SH,0.010414495056064889679000
311,000031.OF,华夏复兴混合A,2019/12/31,688089.SH,0.009659105202932038637900
312,000031.OF,华夏复兴混合A,2019/12/31,688098.SH,0.006537309690288575586600
313,000031.OF,华夏复兴混合A,2019/12/31,688078.SH,0.006484877526504167672800
314,000031.OF,华夏复兴混合A,2019/12/31,002970.SZ,0.005305651804753527327800
315,000031.OF,华夏复兴混合A,2019/12/31,688081.SH,0.004891432046557417190600
316,000031.OF,华夏复兴混合A,2019/12/31,300806.SZ,0.001467948804739792199400
317,000031.OF,华夏复兴混合A,2019/12/31,002972.SZ,0.001184127265396324115500
318,000031.OF,华夏复兴混合A,2019/12/31,603109.SH,0.000995678227825138494400
319,000031.OF,华夏复兴混合A,2019/12/31,002973.SZ,0.000361747449377916190100
320,000031.OF,华夏复兴混合A,2019/12/31,002475.SZ,8.40549692031053730200
321,000031.OF,华夏复兴混合A,2019/12/31,002384.SZ,6.54255099015410207200
322,000031.OF,华夏复兴混合A,2019/12/31,300136.SZ,6.51581663202619663700
323,000031.OF,华夏复兴混合A,2019/12/31,603489.SH,6.42042390045647783100
324,000031.OF,华夏复兴混合A,2019/12/31,300207.SZ,5.62631320755509827400
325,000031.OF,华夏复兴混合A,2019/12/31,300662.SZ,5.46240174841842073900
326,000039.OF,农银高增长混合,2019/12/31,002602.SZ,4.21365577731482912100
327,000039.OF,农银高增长混合,2019/12/31,688099.SH,0.25745221294115157600
328,000039.OF,农银高增长混合,2019/12/31,688008.SH,0.18215482598254431100
