,Unnamed: 0,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund,行业标签,风格标签,大小盘标签,共振因子标签,集中度标签,3年滚动累计超额收益率均值,3年滚动超额夏普比例,3年滚动累计超额收益率均值排名,3年滚动超额夏普比例排名,总得分
176,218,001053.OF,南方创新经济,章晖,杜冬松(20150324-20160330) 章晖(20150619-至今),否,混合型基金,灵活配置型基金,2096798773.65,8.2739726027397,0.64,85.993225227867,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,稳定低,-0.02337287961657282,-0.002605404933149822,203.0,190.0,196.5
177,361,163807.OF,中银优选混合A,王伟,李志磊(20090403-20111018) 俞岱曦(20090421-20110926) 张琦(20110926-20150528) 王伟(20150528-至今),否,混合型基金,灵活配置型基金,2613171685.46,14.249315068493,56.2691,75.596393498997,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,稳定低,-0.024489111164714847,-0.002620155203343315,202.0,189.0,195.5
178,190,000339.OF,长城医疗保健混合A,谭小兵,徐九龙(20140228-20160301) 谭小兵(20160203-至今) 陈蔚丰(20211108-20221028),否,混合型基金,偏股混合型基金,786581489.83,9.3397260273973,44.67,88.593698258701,稳定医药行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.033380646370306466,-0.0020277033891874835,192.0,196.0,194.0
179,282,003095.OF,中欧医疗健康混合A,葛兰,葛兰(20160929-至今),否,混合型基金,偏股混合型基金,25210482765.94,6.7534246575342,0.51,92.835038200869,稳定医药行业基金,风格轮动基金,风格轮动基金,稳定中立基金,轮动基金,-0.0333174291536274,-0.0021899478577287767,193.0,194.0,193.5
180,150,161810.SZ,银华内需精选混合(LOF),"王利刚,刘辉",齐海滔(20090701-20101229) 徐子涵(20100621-20130625) 邹积建(20111130-20160708) 倪明(20160708-20170904) 刘辉(20170315-至今) 王利刚(20210426-至今),否,混合型基金,偏股混合型基金,2169280690.48,14.005479452055,19.88,94.687597171461,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,稳定高,-0.0474183188821508,-0.0007352595956699173,180.0,204.0,192.0
181,271,002562.OF,泓德泓益量化混合,苏昌景,郭堃(20160426-20170606) 苏昌景(20160429-至今),否,混合型基金,偏股混合型基金,230773050.41,7.1808219178082,75.86,92.753495847852,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.02665944129061816,-0.0034893862815962265,200.0,184.0,192.0
182,44,000925.OF,汇添富外延增长主题股票A,蔡志文,韩贤旺(20141208-20190118) 李威(20150129-20190118) 王栩(20190118-20221104) 蔡志文(20191204-至今),否,股票型基金,普通股票型基金,1631274341.3,8.5643835616438,21.37,80.358549984374,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,轮动基金,-0.033919248313351316,-0.0022936055535381257,190.0,192.0,191.0
183,136,519975.OF,长信量化中小盘股票,左金保,胡倩(20150204-20150313) 左金保(20150313-至今),否,股票型基金,普通股票型基金,665732111.78,8.4054794520548,61.57,93.767842769509,稳定行业均衡基金,风格轮动基金,稳定小盘,轮动基金,稳定低,-0.03310051936050845,-0.002981714538984251,194.0,187.0,190.5
184,397,240022.OF,华宝资源优选A,"丁靖斐,蔡目荣",蔡目荣(20120821-至今) 丁靖斐(20190905-至今),否,混合型基金,偏股混合型基金,1190691558.44,10.86301369863,33.48,87.271393386365,稳定周期行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.038622949384223546,-0.0021625363207931386,186.0,195.0,190.5
185,111,002229.OF,华夏经济转型股票,张帆,彭海伟(20160315-20180724) 张帆(20170106-至今),否,股票型基金,普通股票型基金,1119136451.29,7.2958904109589,1.04,88.409194024511,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.034359602833011205,-0.0022429717766896244,188.0,193.0,190.5
186,331,070002.OF,嘉实增长混合,归凯,刘欣(20030709-20040810) 邵健(20040406-20150708) 张弢(20090116-20100608) 董理(20150708-20160722) 刘美玲(20151231-20171118) 季文华(20171118-20181204) 归凯(20181204-至今),否,混合型基金,偏股混合型基金,2813565893.7,19.98904109589,0.15,71.167493382101,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,稳定高,-0.03338553351361534,-0.002736787530673484,191.0,188.0,189.5
187,394,233011.OF,大摩主题优选混合,缪东航,盛军锋(20120313-20140320) 周志超(20140320-20151121) 王增财(20151121-20170125) 袁斌(20170121-20170701) 缪东航(20170125-至今),否,混合型基金,偏股混合型基金,131262222.29,11.304109589041,1.06,88.997462485366,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.03396045143704218,-0.003401160785347965,189.0,185.0,187.0
188,89,001605.OF,国富沪港深成长精选股票A,徐成,卫学海(20160120-20171021) 徐成(20170708-至今),否,股票型基金,普通股票型基金,1657181773.81,7.4465753424658,39.99,83.280016704788,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,稳定低,-0.04009151913345889,-0.0031474955051812915,185.0,186.0,185.5
189,195,000522.OF,华润元大信息传媒科技混合A,刘宏毅,张仲维(20140331-20150508) 杨伟(20150508-20160812) 袁华涛(20160805-20190916) 石武斌(20170801-20190220) 李仆(20180822-20211103) 刘宏毅(20190214-至今),否,混合型基金,偏股混合型基金,199508314.45,9.2547945205479,0.78,76.809057618701,稳定TMT行业基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.05303507846859766,-0.002454274931624091,175.0,191.0,183.0
190,185,000251.OF,工银金融地产混合A,鄢耀,王君正(20130826-20220909) 鄢耀(20130826-至今) 甘宗卫(20160927-20190412),否,混合型基金,偏股混合型基金,2811182986.0,9.8493150684932,38.07,91.225744498793,稳定金融地产行业基金,稳定价值型,稳定大盘,稳定中立基金,稳定高,-0.036449565044311155,-0.0047738867364423235,187.0,176.0,181.5
191,261,001927.OF,华夏消费升级混合A,黄文倩,黄文倩(20160203-至今),否,混合型基金,灵活配置型基金,674083069.03,7.4082191780822,4.43,83.38130770337,稳定消费行业基金,风格轮动基金,稳定大盘,稳定共振基金,稳定高,-0.047785516004275067,-0.003931096185126774,179.0,183.0,181.0
192,127,162208.OF,宏利首选企业股票A,张勋,陈少平(20061201-20080805) 温震宇(20061201-20070430) 史博(20070726-20090523) 梁辉(20080805-20100208) 许杰(20100208-20110930) 刘金玉(20110308-20130724) 吴俊峰(20130724-20140911) 陈桥宁(20130724-20141124) 张勋(20141121-至今),否,股票型基金,普通股票型基金,578990018.56,16.58904109589,18.14,92.663050099452,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定中立基金,稳定低,-0.04058698242661876,-0.004732425949895231,184.0,177.0,180.5
193,380,202212.OF,南方平衡配置混合,"邹寅隆,黄春逢",黄春逢(20170715-至今) 邹寅隆(20210604-至今),否,混合型基金,灵活配置型基金,187580179.86,5.9616438356164,3.44,76.88606752464,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,轮动基金,-0.04541282370980029,-0.004972571704974458,182.0,175.0,178.5
194,135,519965.OF,长信量化多策略股票A,左金保,左金保(20150714-20180205) 常松(20150924-20180907) 左金保(20180830-至今),否,股票型基金,普通股票型基金,129945251.29,7.9671232876712,79.32,93.062725740687,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.051410480130728256,-0.004435689163866474,177.0,179.0,178.0
195,500,519736.OF,交银新成长混合,王崇,管华雨(20140509-20150523) 王崇(20141022-至今),否,混合型基金,偏股混合型基金,8309528377.12,9.1479452054795,6.49,88.538112733179,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,稳定高,-0.04799028630882969,-0.004675111225811205,178.0,178.0,178.0
196,121,004851.OF,广发医疗保健股票A,吴兴武,邱璟旻(20170810-20181105) 吴兴武(20181016-至今),否,股票型基金,普通股票型基金,7481120891.09,5.8904109589041,0.78,82.77378066505,稳定医药行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.059702586481290745,-0.0042827231414762235,172.0,181.0,176.5
197,46,000960.OF,招商医药健康产业股票,李佳存,李佳存(20150130-至今),否,股票型基金,普通股票型基金,2179289058.26,8.4191780821918,5.14,90.618404428954,稳定医药行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.06231999143137444,-0.0041605005827294395,170.0,182.0,176.0
198,516,550008.OF,中信保诚优胜精选混合A,王睿,黄小坚(20090826-20140314) 杨建标(20110329-20150521) 王睿(20150430-至今),否,混合型基金,偏股混合型基金,2782003831.98,13.852054794521,96.3,87.467408126681,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.044081060293901755,-0.006349483340443732,183.0,168.0,175.5
199,157,163409.SZ,兴全绿色投资混合(LOF),邹欣,陈锦泉(20110506-20150203) 傅鹏博(20110506-20130118) 杨岳斌(20141208-20170713) 邹欣(20170629-至今),否,混合型基金,偏股混合型基金,5955258258.25,12.158904109589,45.37,88.329944131521,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.04676528111986486,-0.006487112128002856,181.0,167.0,174.0
200,252,001810.OF,中欧潜力价值灵活配置混合A,"曹名长,沈悦",张燕(20150930-20161117) 曹名长(20151120-至今) 袁维德(20161228-20220211) 沈悦(20200512-至今),否,混合型基金,灵活配置型基金,1788813451.12,7.7534246575342,12.66,93.391606430357,稳定行业均衡基金,稳定价值型,稳定小盘,稳定独立基金,轮动基金,-0.0583248099331755,-0.005340955985371364,174.0,172.0,173.0
201,410,270008.OF,广发核心精选混合,程琨,许雪梅(20080716-20100429) 朱纪刚(20090910-20150217) 李巍(20130909-20150217) 吴兴武(20150217-20200210) 程琨(20181105-至今),否,混合型基金,偏股混合型基金,851995249.13,14.964383561644,16.97,94.778528095617,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定中立基金,稳定高,-0.06240860217461512,-0.005066924549103761,169.0,174.0,171.5
202,313,005335.OF,浙商全景消费混合A,"刘新正,贾腾",倪权生(20171229-20190823) 刘宏达(20171229-20201215) 贾腾(20190731-至今) 刘新正(20210618-至今),否,混合型基金,偏股混合型基金,183609655.28,5.5041095890411,84.75,93.984252972435,稳定行业均衡基金,稳定价值型,风格轮动基金,稳定独立基金,稳定高,-0.08181018072679674,-0.004430381294082323,161.0,180.0,170.5
203,15,690005.OF,民生加银内需增长混合,柳世庆,陈东(20110128-20110729) 蔡锋亮(20110406-20160704) 宋磊(20160704-20180321) 柳世庆(20161124-至今),否,混合型基金,偏股混合型基金,233814934.16,12.427397260274,35.49,83.534394828837,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.05267492548612514,-0.006753784308443224,176.0,164.0,170.0
204,231,001256.OF,泓德优选成长混合,王克玉,王德晓(20150521-20151118) 王克玉(20151009-至今),否,混合型基金,偏股混合型基金,2866322821.91,8.1150684931507,68.25,89.142872913295,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.0593406319219409,-0.007140338294103001,173.0,162.0,167.5
205,196,000527.OF,南方新优享灵活配置混合A,章晖,史博(20140226-20181116) 章晖(20150528-至今),否,混合型基金,灵活配置型基金,3803783656.26,9.3452054794521,10.14,85.155823203426,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,稳定低,-0.06576436920317154,-0.006174817297769579,165.0,169.0,167.0
206,270,002545.OF,东方岳灵活配置混合,盛泽,姚航(20160922-20180124) 邱义鹏(20160922-20170119) 张玉坤(20161227-20190102) 刘志刚(20170724-20180912) 盛泽(20180912-至今),否,混合型基金,灵活配置型基金,210984018.8,6.772602739726,97.83,93.3320662816,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.062054808110506815,-0.00690709533043929,171.0,163.0,167.0
207,16,690007.OF,民生加银景气行业混合A,王亮,蔡锋亮(20111122-20130403) 乐瑞祺(20111122-20140707) 吴剑飞(20120203-20181108) 王亮(20181101-至今),否,混合型基金,偏股混合型基金,1281619876.59,11.61095890411,10.31,88.460031955465,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,轮动基金,-0.06416750149003543,-0.006503476717198864,167.0,166.0,166.5
208,39,000780.OF,鹏华医疗保健股票,郎超,梁冬冬(20140923-20161014) 陈鹏(20161014-20180214) 金笑非(20170729-20200313) 郎超(20180412-至今),否,股票型基金,普通股票型基金,730482876.75,8.772602739726,11.32,89.833429252933,稳定医药行业基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.08204106891859599,-0.005823391316316845,160.0,171.0,165.5
209,49,000979.OF,景顺长城沪港深精选股票,鲍无可,谢天翎(20150415-20160622) 鲍无可(20160528-至今) 黎海威(20171213-20190516),否,股票型基金,普通股票型基金,4467841717.78,8.213698630137,69.44,83.608467670965,稳定行业均衡基金,稳定价值型,风格轮动基金,稳定独立基金,稳定高,-0.06380349773163614,-0.007615483090034204,168.0,159.0,163.5
210,6,630006.OF,华商产业升级混合,彭欣杨,胡宇权(20100618-20120706) 刘宏(20120424-20131210) 佘中强(20130731-20160118) 高兵(20160118-20170421) 彭欣杨(20160805-至今),否,混合型基金,偏股混合型基金,85818015.04,13.041095890411,,86.808367013938,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.08380152286638236,-0.006713968478975708,158.0,165.0,161.5
211,409,270006.OF,广发策略优选混合,罗洋,何震(20060517-20080213) 冯永欢(20080214-20141208) 李巍(20140317-20190522) 王小松(20141224-20190522) 罗洋(20190522-至今),否,混合型基金,灵活配置型基金,4219018456.12,17.131506849315,13.66,92.958257100794,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,轮动基金,-0.06457894592720109,-0.00900828529342913,166.0,153.0,159.5
212,187,000264.OF,博时内需增长混合A,"陈雷,刘阳",王燕(20130715-20160801) 刘阳(20150707-至今) 陈雷(20170310-至今),否,混合型基金,灵活配置型基金,223480702.8,9.9643835616438,56.01,79.14904442406,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.09526424892145581,-0.005313155362335247,146.0,173.0,159.5
213,28,000457.OF,摩根核心成长股票A,李博,孙芳(20140210-20150709) 李博(20141231-至今),否,股票型基金,普通股票型基金,896948658.8,9.3890410958904,7.62,86.13748145179,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.07794749236288448,-0.00841468516127066,162.0,155.0,158.5
214,159,163415.SZ,兴全商业模式混合(LOF),乔迁,董承非(20121218-20131223) 吴圣涛(20121218-20180710) 谢治宇(20150327-20150511) 乔迁(20180710-至今),否,混合型基金,偏股混合型基金,11635024561.27,10.53698630137,7.03,92.86312490784,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.07160289245615153,-0.009256913308670055,164.0,152.0,158.0
215,118,004476.OF,景顺长城沪港深领先科技股票,詹成,黎海威(20170707-20190808) 詹成(20170707-至今),否,股票型基金,普通股票型基金,845555625.96,5.9835616438356,53.4,86.781330579747,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.08854384198018697,-0.007384428466773441,153.0,161.0,157.0
216,335,070019.OF,嘉实价值优势混合A,谭丽,陈勤(20100607-20141126) 顾义河(20121010-20141126) 翟琳琳(20141126-20171114) 谭丽(20171114-至今),否,混合型基金,偏股混合型基金,1825463734.34,13.071232876712,24.74,92.678887517445,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,稳定高,-0.08213586030918818,-0.010499566887999244,159.0,143.0,151.0
217,374,200008.OF,长城品牌优选混合A,杨建华,杨毅平(20070806-20130617) 杨建华(20130618-至今),否,混合型基金,偏股混合型基金,1496477618.33,15.909589041096,0.53,88.081005791517,稳定消费行业基金,风格轮动基金,稳定大盘,稳定共振基金,稳定高,-0.09570875004609122,-0.008357397538998982,145.0,156.0,150.5
218,164,166009.SZ,中欧新动力混合(LOF)A,王健,苟开红(20110210-20150529) 袁争光(20150529-20170616) 王健(20161103-至今) 孔晓语(20170621-20180919) 许文星(20180416-20230217),否,混合型基金,偏股混合型基金,1515583545.4,12.391780821918,43.48,87.320256831495,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,稳定中,-0.0778988854248786,-0.011172120665490283,163.0,137.0,150.0
219,370,180028.OF,银华永祥混合,"贾鹏,郭思捷,孙慧",贾鹏(20170808-至今) 孙慧(20170808-至今) 郭思捷(20200729-至今),否,混合型基金,灵活配置型基金,77152424.58,5.8958904109589,38.55,76.454557029295,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.09909039034522123,-0.007750685231877051,141.0,158.0,149.5
220,358,162209.OF,宏利市值优选混合,庄腾飞,李泽刚(20070803-20090613) 魏延军(20070803-20080805) 史博(20080805-20090925) 吴俊峰(20090825-20140911) 梁辉(20140911-20150403) 张勋(20150403-20170228) 李坤元(20150518-20191220) 王鹏(20171107-20190929) 庄腾飞(20190929-至今),否,混合型基金,偏股混合型基金,747772705.41,15.917808219178,17.81,86.721604641138,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定中立基金,轮动基金,-0.0996421449321198,-0.007444857205846854,139.0,160.0,149.5
221,106,001974.OF,景顺长城量化新动力股票,黎海威,黎海威(20160713-至今),否,股票型基金,普通股票型基金,864173973.7,6.9671232876712,6.97,92.963615851603,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.09188323239049138,-0.010070097517491996,150.0,148.0,149.0
222,498,519712.OF,交银阿尔法核心混合A,何帅,龙向东(20120803-20150926) 何帅(20150916-至今),否,混合型基金,偏股混合型基金,5495697536.39,10.912328767123,4.6,79.588692080742,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.08400109378889166,-0.01081679848122705,157.0,140.0,148.5
223,281,002983.OF,长信国防军工量化混合A,宋海岸,左金保(20170105-20181130) 宋海岸(20180212-至今),否,混合型基金,灵活配置型基金,816048648.47,6.4849315068493,8.91,94.127555783761,稳定制造行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.10985263583903322,-0.0060275381241260036,126.0,170.0,148.0
224,74,001291.OF,大摩量化多策略股票,余斌,刘钊(20150602-20150812) 杨雨龙(20150725-20170617) 夏青(20170615-20190824) 余斌(20190820-至今),否,股票型基金,普通股票型基金,142116454.13,8.0821917808219,19.6,93.41959313772,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.0979768773333959,-0.009735936129531974,143.0,151.0,147.0
225,351,110023.OF,易方达医疗保健行业混合A,杨桢霄,李文健(20110128-20150314) 王勇(20150214-20170217) 杨桢霄(20160820-至今),否,混合型基金,偏股混合型基金,6039405392.770001,12.427397260274,37.49,94.50156646617,稳定医药行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.10113889961602987,-0.008035005615103794,137.0,157.0,147.0
226,11,660010.OF,农银策略精选混合,张峰,张惟(20110906-20140210) 赵谦(20140128-20160308) 张峰(20151202-至今),否,混合型基金,偏股混合型基金,2660974657.99,11.821917808219,2.84,68.288331360607,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.09860335982565281,-0.009909860474650464,142.0,149.0,145.5
227,386,217010.OF,招商大盘蓝筹混合,郭锐,游海(20080619-20100715) 黄顺祥(20080619-20090624) 周德昕(20100715-20120120) 刘军(20100824-20120529) 袁野(20120120-20131019) 陈玉辉(20121114-20150411) 郭锐(20150401-至今) 张林(20150722-20161231),否,混合型基金,偏股混合型基金,597896681.3,15.038356164384,3.0,86.612023307111,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.08822852251201212,-0.011509804634681757,154.0,136.0,145.0
228,385,217009.OF,招商核心价值混合,郭锐,张冰(20070330-20110728) 程国发(20070330-20080320) 黄顺祥(20080403-20090624) 张力(20090827-20111221) 赵龙(20111125-20140129) 吴渭(20140129-20150228) 郭锐(20150210-至今),否,混合型基金,灵活配置型基金,706221216.77,16.26301369863,0.08,83.614651305826,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,稳定中,-0.09296280430625056,-0.01062698208088704,148.0,141.0,144.5
229,406,260116.OF,景顺长城核心竞争力混合A类,余广,余广(20111220-至今) 陈嘉平(20111220-20130911),否,混合型基金,偏股混合型基金,2403820929.96,11.534246575342,62.52,92.994964508447,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,轮动基金,-0.09983553346858053,-0.010149832934894973,138.0,147.0,142.5
230,234,001349.OF,富国改革动力混合,徐斌,汪鸣(20150520-20171229) 张啸伟(20150818-20180427) 李晓铭(20160205-20190823) 徐斌(20190820-至今),否,混合型基金,偏股混合型基金,1404800306.5,8.1178082191781,0.03,79.220160642811,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.10353691306111543,-0.009763046270391809,134.0,150.0,142.0
231,311,005258.OF,景顺长城量化平衡混合A,"徐喻军,黎海威",黎海威(20171227-至今) 徐喻军(20171227-至今),否,混合型基金,灵活配置型基金,78187975.15,5.5095890410959,4.63,90.61805929118,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.09161519023781647,-0.011700982792717439,151.0,132.0,141.5
232,408,270005.OF,广发聚丰混合A,邱璟旻,易阳方(20051223-20180202) 傅友兴(20130205-20160223) 白金(20150106-20160223) 李琛(20180202-20200513) 邱璟旻(20180202-至今) 苗宇(20180202-20200513),否,混合型基金,偏股混合型基金,3002072419.84,17.528767123288,0.18,88.619867850527,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.10329593704297695,-0.010400705300679446,136.0,145.0,140.5
233,337,070032.OF,嘉实优化红利混合A,常蓁,郭志喜(20120626-20130720) 赵勇(20130720-20140723) 翟琳琳(20140207-20150312) 董理(20150312-20161010) 季文华(20161010-20181011) 常蓁(20181011-至今),否,混合型基金,偏股混合型基金,1926495031.42,11.016438356164,1.06,85.681490705592,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,轮动基金,-0.09101064900749899,-0.012388724216077734,152.0,128.0,140.0
234,79,001416.OF,嘉实事件驱动股票,雍大为,张自力(20150609-20230926) 陶羽(20160301-20170701) 张楠(20190117-20230926) 雍大为(20230926-至今),否,股票型基金,普通股票型基金,937503825.78,8.0630136986301,0.01,88.703676885597,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.1033300996393135,-0.010423762809466768,135.0,144.0,139.5
235,131,450009.OF,国富中小盘股票A,赵晓东,赵晓东(20101123-至今),否,股票型基金,普通股票型基金,4091968963.6,12.608219178082,64.51,85.732826037879,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.08628506632464321,-0.013794764315524809,156.0,117.0,136.5
236,48,000978.OF,景顺长城量化精选股票,黎海威,黎海威(20150204-至今),否,股票型基金,普通股票型基金,631252127.49,8.4054794520548,18.17,92.862060983594,稳定行业均衡基金,稳定价值型,稳定小盘,稳定独立基金,稳定低,-0.1052474200551561,-0.010889994068684407,132.0,139.0,135.5
237,325,040020.OF,华安升级主题混合A,饶晓鹏,陈俏宇(20110422-20150618) 蒋璆(20150616-20160921) 饶晓鹏(20150907-至今),否,混合型基金,偏股混合型基金,362575308.5,12.197260273973,0.57,91.626786559223,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.09617967372481094,-0.01249338558599536,144.0,127.0,135.5
238,349,110013.OF,易方达科翔混合,陈皓,刘芳洁(20081113-20110101) 付浩(20110101-20140510) 陈皓(20140510-至今),否,混合型基金,偏股混合型基金,5893277234.95,14.635616438356,29.34,87.6455565241,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.08775531757905038,-0.014387043107692347,155.0,113.0,134.0
239,101,001766.OF,摩根医疗健康股票A,方钰涵,张飞(20151021-20180209) 张一甫(20180209-20190816) 方钰涵(20190816-至今),否,股票型基金,普通股票型基金,812614943.52,7.6958904109589,14.93,82.016069505785,稳定医药行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.1220126990034803,-0.010340088328763508,118.0,146.0,132.0
240,421,320007.OF,诺安成长混合,刘慧影,梅律吾(20090310-20101016) 刘红辉(20101016-20171117) 史高飞(20150404-20171117) 李嘉(20171117-20180621) 王创练(20180613-20200514) 蔡嵩松(20190220-20230929) 刘慧影(20230218-至今),否,混合型基金,偏股混合型基金,22692914378.79,14.315068493151,1.39,76.118616133831,稳定TMT行业基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.12975825836590946,-0.008423574096577338,110.0,154.0,132.0
241,163,166006.SZ,中欧行业成长混合(LOF)A,"尹为醇,王培",沈洋(20091230-20120118) 王海(20120118-20140110) 魏博(20140110-20150116) 曹剑飞(20140818-20160408) 李欣(20160108-20190820) 王培(20170726-至今) 尹为醇(20220707-至今),否,混合型基金,偏股混合型基金,2865531234.98,13.506849315068,19.06,91.589424951435,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.10504691527013701,-0.012195421429871754,133.0,129.0,131.0
242,423,320012.OF,诺安主题精选混合,罗春蕾,杨谷(20100915-20150117) 刘魁(20150117-20151121) 罗春蕾(20150926-至今),否,混合型基金,偏股混合型基金,389971145.92,12.797260273973,39.04,83.986880267082,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.1250944180344457,-0.01108873281136863,117.0,138.0,127.5
243,165,166024.SZ,中欧恒利三年定期开放混合,"沈悦,曹名长",曹名长(20171101-至今) 卢博森(20180328-20200731) 沈悦(20200731-至今),否,混合型基金,偏股混合型基金,431605885.48,5.6630136986301,4.38,96.521239998083,稳定行业均衡基金,稳定价值型,稳定小盘,稳定独立基金,稳定中,-0.11473313771133037,-0.011678838661381877,122.0,133.0,127.5
244,170,501049.SH,东方红睿玺三年定开混合A,"王延飞,张伟锋",王延飞(20171115-至今) 张伟锋(20201221-至今),否,混合型基金,灵活配置型基金,13540767238.22,5.6246575342466,0.4,96.098358686641,稳定行业均衡基金,稳定价值型,风格轮动基金,稳定中立基金,轮动基金,-0.11288590267899642,-0.012092063522069561,124.0,130.0,127.0
245,334,070017.OF,嘉实量化阿尔法混合,金猛,王永宏(20090320-20100918) 陶羽(20090320-20170701) 张自力(20170701-20180920) 张楠(20180105-20190801) 金猛(20180920-至今),否,混合型基金,偏股混合型基金,131365005.28,14.287671232877,0.24,92.219145678704,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.09920209348144864,-0.014374614359198876,140.0,114.0,127.0
246,303,004881.OF,中银量化价值混合A,赵志华,赵志华(20171124-至今),否,混合型基金,偏股混合型基金,134348220.52,5.6,88.5637,91.524602745976,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.1088630259323921,-0.012946821269196527,129.0,124.0,126.5
247,377,202007.OF,南方隆元产业主题混合,蒋秋洁,吕一凡(20071114-20080414) 汪澂(20080411-20131114) 蒋朋宸(20080414-20140117) 彭砚(20140117-20150724) 蒋秋洁(20150724-至今),否,混合型基金,偏股混合型基金,1056179090.11,15.649315068493,10.28,73.933262098445,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.10571254650612327,-0.013641415892362245,131.0,119.0,125.0
