,Unnamed: 0,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund,行业标签,风格标签,大小盘标签,共振因子标签,集中度标签,3年滚动累计超额收益率均值,3年滚动超额夏普比例,3年滚动累计超额收益率均值排名,3年滚动超额夏普比例排名,总得分
258,467.0,001810.OF,中欧潜力价值灵活配置混合A,"曹名长,沈悦",张燕(20150930-20161117) 曹名长(20151120-至今) 袁维德(20161228-20220211) 沈悦(20200512-至今),否,混合型基金,灵活配置型基金,1717220005.81,8.0054794520548,,94.041831033079,稳定行业均衡基金,稳定价值型,稳定小盘,稳定独立基金,轮动基金,-0.12806900019554515,-0.016687439689212644,98.0,104.0,101.0
259,177.0,550008.OF,中信保诚优胜精选混合A,王睿,黄小坚(20090826-20140314) 杨建标(20110329-20150521) 王睿(20150430-至今),否,混合型基金,偏股混合型基金,2220074266.39,14.104109589041,,88.893997335719,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.10943307206637354,-0.020210823206999833,114.0,88.0,101.0
260,515.0,003580.OF,泰康沪港深价值优选混合,黄成扬,彭一博(20161228-20171205) 刘伟(20170504-20220823) 黄成扬(20171121-至今),否,混合型基金,灵活配置型基金,115130668.39,6.758904109589,,86.987814229261,稳定行业均衡基金,稳定价值型,稳定小盘,轮动基金,稳定低,-0.1452400737644748,-0.013255987411278232,82.0,119.0,100.5
261,92.0,420001.OF,天弘精选混合A,"赵鼎龙,于洋,谷琦彬,周楷宁",陈天丰(20051008-20060419) 王国强(20060419-20070727) 许利明(20070727-20090330) 徐正国(20090317-20110314) 吕宜振(20090317-20110426) 高喜阳(20110407-20130607) 周可彦(20110714-20130116) 钱文成(20130116-20200624) 肖志刚(20130918-20160222) 程桯(20150805-20180927) 姜晓丽(20160714-20191218) 谷琦彬(20180504-至今) 赵鼎龙(20191115-至今) 周楷宁(20200115-至今) 于洋(20200612-至今),否,混合型基金,灵活配置型基金,486198960.62,17.98904109589,,75.596280350393,稳定行业均衡基金,稳定均衡-价值型,风格轮动基金,轮动基金,轮动基金,-0.12207282239185209,-0.018802090967694546,106.0,95.0,100.5
262,378.0,000017.OF,财通可持续混合,夏钦,吴松凯(20130327-20140414) 赵媛媛(20130327-20140414) 赵艰申(20130826-20150716) 金梓才(20150713-20180307) 夏钦(20160511-至今),否,混合型基金,偏股混合型基金,94271429.29,10.517808219178,,92.714774018252,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.12127708461716134,-0.018996733174629434,108.0,93.0,100.5
263,568.0,070006.OF,嘉实服务增值行业混合,"牛歌,常蓁",徐轶(20040401-20061222) 孙林(20050610-20070417) 党开宇(20061222-20080320) 陈勤(20080320-20150312) 焦云(20150312-20171123) 陈少平(20170612-20171123) 李帅(20171123-20191119) 常蓁(20191119-至今) 牛歌(20220301-至今),否,混合型基金,灵活配置型基金,1149433310.73,19.509589041096,,81.938403764534,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定高,-0.1308974919035274,-0.01607541918072746,92.0,108.0,100.0
264,105.0,470006.OF,汇添富医药保健混合A,郑磊,王栩(20100921-20130510) 周睿(20120302-20190426) 刘闯(20150115-20161031) 郑磊(20190409-至今),否,混合型基金,偏股混合型基金,3444717649.99,13.032876712329,,91.700418478977,稳定医药行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.1435960438281137,-0.014736443732756118,83.0,115.0,99.0
265,427.0,001017.OF,宏利改革动力混合A,刘欣,刘欣(20150213-至今),否,混合型基金,灵活配置型基金,96364665.23,8.6328767123288,,92.715717706603,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.13261849315867597,-0.016313834973506778,90.0,107.0,98.5
266,570.0,070017.OF,嘉实量化阿尔法混合,金猛,王永宏(20090320-20100918) 陶羽(20090320-20170701) 张自力(20170701-20180920) 张楠(20180105-20190801) 金猛(20180920-至今),否,混合型基金,偏股混合型基金,124080345.39,14.539726027397,,92.589537721628,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.12515340277300135,-0.019095082247765856,103.0,92.0,97.5
267,593.0,121008.OF,国投瑞银成长优选混合,桑俊,靳奕(20080110-20090123) 唐咸德(20090123-20100629) 袁野(20100629-20110903) 綦缚鹏(20100629-20180106) 董晗(20150619-20180324) 桑俊(20180106-至今),否,混合型基金,偏股混合型基金,414957795.64,15.731506849315,,84.320148132258,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,稳定中,-0.10931791108142005,-0.023422482520513148,115.0,77.0,96.0
268,475.0,001910.OF,泰康新机遇混合,"任慧娟,桂跃强,陆建巍",桂跃强(20151208-至今) 蒋利娟(20151208-20161227) 任慧娟(20160509-至今) 金宏伟(20170828-20230207) 陆建巍(20230602-至今),否,混合型基金,灵活配置型基金,1624380964.59,7.8164383561644,,88.168656512267,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,轮动基金,-0.13632653740801792,-0.01747904720627427,87.0,103.0,95.0
269,445.0,001349.OF,富国改革动力混合,徐斌,汪鸣(20150520-20171229) 张啸伟(20150818-20180427) 李晓铭(20160205-20190823) 徐斌(20190820-至今),否,混合型基金,偏股混合型基金,1291493781.0,8.3698630136986,,85.253530854594,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.14060627578387386,-0.016405474150080337,84.0,106.0,95.0
270,591.0,110029.OF,易方达科讯混合,刘健维,侯清濯(20071218-20100911) 宋昆(20100911-20190112) 陈皓(20181211-20220112) 刘健维(20190712-至今),否,混合型基金,偏股混合型基金,2715674546.25,15.794520547945,,90.061883205678,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.12609654023420758,-0.0206983091462811,102.0,85.0,93.5
271,116.0,519003.OF,海富通收益增长混合,周雪军,陈绍胜(20040312-20090114) 张炜(20050420-20060304) 陈洪(20060304-20060926) 蒋征(20090112-20120120) 牟永宁(20090121-20110421) 牟永宁(20120120-20131025) 黄春雨(20130731-20140428) 丁俊(20140415-20160812) 周雪军(20150609-至今),否,混合型基金,灵活配置型基金,2020340327.77,19.564383561644,,78.656358054984,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.10663794726970974,-0.02592945480091367,120.0,66.0,93.0
272,380.0,000021.OF,华夏优势增长混合,郑晓辉,张益驰(20061124-20090721) 刘文动(20090721-20120229) 巩怀志(20100116-20130628) 罗泽萍(20120120-20140317) 郑晓辉(20130510-至今) 孙振峰(20130628-20150804) 钱悦(20130628-20151225) 孙轶佳(20151119-20190321) 刘平(20151130-20200728),否,混合型基金,偏股混合型基金,4797661484.45,16.860273972603,,87.547999717023,稳定行业均衡基金,稳定成长-均衡型,稳定大盘,轮动基金,稳定低,-0.1298057671008114,-0.019489001272749155,95.0,89.0,92.0
273,57.0,270006.OF,广发策略优选混合,罗洋,何震(20060517-20080213) 冯永欢(20080214-20141208) 李巍(20140317-20190522) 王小松(20141224-20190522) 罗洋(20190522-至今),否,混合型基金,灵活配置型基金,3554531514.25,17.383561643836,,94.234408213335,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,轮动基金,-0.12466532379193934,-0.02324994787830597,104.0,78.0,91.0
274,52.0,260108.OF,景顺长城新兴成长混合A,刘彦春,李志嘉(20060628-20100529) 邓春鸣(20100529-20141030) 杨鹏(20141031-20160127) 刘彦春(20150409-至今),否,混合型基金,偏股混合型基金,31393803460.32,17.268493150685,,93.937975799218,稳定消费行业基金,风格轮动基金,稳定大盘,稳定共振基金,稳定高,-0.1288467963034352,-0.02076182836194041,97.0,84.0,90.5
