,thscode,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,wwsum,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,H,HCategory
71,610005.OF,129.0,1600.0,859.0,718.0,696.0,228.0,389.0,75.0,69.0,34.0,220129394.92000002,0.15251249844302256,0.14222936928245475,0.1349253724646544,0.13396027691220802,0.10265967654257521,0.08995775333501742,0.0751231015558365,0.057621515947971054,0.05578539387919015,0.05522504163706988,590.55832334984,共振基金
10071,016156.OF,777.0,1600.0,25.0,859.0,3.0,34.0,8.0,26.0,696.0,15.0,8376227.31,0.23091062938214366,0.1816927769119962,0.10597921559986892,0.08006432671655851,0.07553519939038045,0.07233924982869168,0.06821448115643367,0.06218288744124353,0.06190089891435862,0.06118033465832484,590.4000808079788,共振基金
10070,016155.OF,777.0,1600.0,25.0,859.0,3.0,34.0,8.0,26.0,696.0,15.0,8376227.31,0.23091062938214366,0.1816927769119962,0.10597921559986892,0.08006432671655851,0.07553519939038045,0.07233924982869168,0.06821448115643367,0.06218288744124353,0.06190089891435862,0.06118033465832484,590.4000808079788,共振基金
6937,009941.OF,1600.0,718.0,859.0,208.0,179.0,178.0,320.0,84.0,325.0,389.0,44110728.77,0.14567431051763147,0.1416605180699217,0.1412812069484201,0.11272400476370546,0.08992755528214774,0.0823172389405073,0.07675357207661024,0.07615029480729206,0.06770995998668013,0.06580133860708373,588.9080250310268,共振基金
6936,009940.OF,1600.0,718.0,859.0,208.0,179.0,178.0,320.0,84.0,325.0,389.0,44110728.77,0.14567431051763147,0.1416605180699217,0.1412812069484201,0.11272400476370546,0.08992755528214774,0.0823172389405073,0.07675357207661024,0.07615029480729206,0.06770995998668013,0.06580133860708373,588.9080250310268,共振基金
4358,001272.OF,1600.0,755.0,34.0,58.0,22.0,126.0,72.0,23.0,19.0,1602.0,16333474.78,0.22776537449063244,0.148582116340097,0.1170728841080073,0.08963943494698316,0.08004323009093355,0.07870333883724893,0.07699635361974091,0.07488522904493689,0.05448454857197264,0.05182748994944725,588.7901771144132,共振基金
5901,006253.OF,347.0,718.0,494.0,859.0,722.0,178.0,207.0,672.0,1600.0,207.0,588862224.92,0.1389247748250688,0.12125304402010208,0.1150425653627271,0.11027586293011421,0.10801460054368604,0.09191362510535142,0.08608132404296524,0.08264821175549486,0.0740882979986143,0.07175769341587604,587.9252945896369,共振基金
5900,006252.OF,347.0,718.0,494.0,859.0,722.0,178.0,207.0,672.0,1600.0,207.0,588862224.92,0.1389247748250688,0.12125304402010208,0.1150425653627271,0.11027586293011421,0.10801460054368604,0.09191362510535142,0.08608132404296524,0.08264821175549486,0.0740882979986143,0.07175769341587604,587.9252945896369,共振基金
8915,013534.OF,1602.0,342.0,81.0,95.0,82.0,760.0,514.0,282.0,1600.0,102.0,640499141.6899999,0.17868147878860277,0.16913405943708754,0.1496589153376169,0.09427160361320859,0.07931038145650822,0.07809096135246377,0.06950875825146338,0.06255925635477802,0.0609869669722461,0.0577976184360248,587.8660500091014,共振基金
8916,013535.OF,1602.0,342.0,81.0,95.0,82.0,760.0,514.0,282.0,1600.0,102.0,640499141.6899999,0.17868147878860277,0.16913405943708754,0.1496589153376169,0.09427160361320859,0.07931038145650822,0.07809096135246377,0.06950875825146338,0.06255925635477802,0.0609869669722461,0.0577976184360248,587.8660500091014,共振基金
4628,001796.OF,777.0,125.0,1602.0,72.0,50.0,1600.0,718.0,172.0,84.0,282.0,85131936.49000001,0.12794698111066072,0.12649027431984824,0.1237851250010958,0.10531502476809217,0.10416708753056111,0.09780682013474541,0.09044808866651918,0.0896880808167318,0.06726606061254885,0.0670864570391966,587.7486147796894,共振基金
4800,002158.OF,777.0,125.0,1602.0,72.0,50.0,1600.0,718.0,172.0,84.0,282.0,85131936.49000001,0.12794698111066072,0.12649027431984824,0.1237851250010958,0.10531502476809217,0.10416708753056111,0.09780682013474541,0.09044808866651918,0.0896880808167318,0.06726606061254885,0.0670864570391966,587.7486147796894,共振基金
10401,017112.OF,859.0,718.0,1600.0,45.0,84.0,151.0,760.0,69.0,208.0,26.0,176610380.48,0.15818864057746468,0.1523636237964352,0.1484086038927263,0.1051586735701709,0.09488706130666959,0.09315841999368304,0.08032260347010833,0.07430058733997243,0.05168621445234769,0.04152557160042193,587.5067818811484,共振基金
10402,017113.OF,859.0,718.0,1600.0,45.0,84.0,151.0,760.0,69.0,208.0,26.0,176610380.48,0.15818864057746468,0.1523636237964352,0.1484086038927263,0.1051586735701709,0.09488706130666959,0.09315841999368304,0.08032260347010833,0.07430058733997243,0.05168621445234769,0.04152557160042193,587.5067818811484,共振基金
4195,000753.OF,13.0,1600.0,565.0,1602.0,152.0,777.0,483.0,400.0,696.0,122.0,34673506.78,0.29200423897821853,0.13674890255793157,0.10344266655107562,0.08617522937493892,0.08415502990551565,0.07339745806928155,0.06509765551899564,0.058468675027971886,0.05454349258641672,0.045966651429653865,587.3133526663148,共振基金
4196,000754.OF,13.0,1600.0,565.0,1602.0,152.0,777.0,483.0,400.0,696.0,122.0,34673506.78,0.29200423897821853,0.13674890255793157,0.10344266655107562,0.08617522937493892,0.08415502990551565,0.07339745806928155,0.06509765551899564,0.058468675027971886,0.05454349258641672,0.045966651429653865,587.3133526663148,共振基金
8177,011931.OF,760.0,1602.0,135.0,321.0,32.0,438.0,161.0,578.0,514.0,81.0,1047732389.86,0.18850295823763777,0.17680703603594136,0.1572344720411028,0.14834175046432213,0.0818281804874391,0.059817130410919524,0.04912568575538415,0.04897930091371624,0.04529624211230262,0.04406724354123424,587.2408670176682,共振基金
8176,011930.OF,760.0,1602.0,135.0,321.0,32.0,438.0,161.0,578.0,514.0,81.0,1047732389.86,0.18850295823763777,0.17680703603594136,0.1572344720411028,0.14834175046432213,0.0818281804874391,0.059817130410919524,0.04912568575538415,0.04897930091371624,0.04529624211230262,0.04406724354123424,587.2408670176682,共振基金
6732,009531.OF,307.0,578.0,859.0,47.0,282.0,1600.0,237.0,1602.0,93.0,289.0,30458068.11,0.14377888919889215,0.14091451842905475,0.12996208379678484,0.09008465507696313,0.08978245074913913,0.08883032207521056,0.08535654955563103,0.08112569684578068,0.0780937080910612,0.07207112618148256,587.1914247482456,共振基金
2233,009379.OF,755.0,294.0,578.0,1602.0,7.0,672.0,46.0,438.0,48.0,36.0,37528625.9,0.23711219599969421,0.14855058682017985,0.13922769285299091,0.13095094963229123,0.06456511374694378,0.063795445279013,0.05867582271377541,0.05417091490152322,0.05194834485000422,0.051002933203584205,587.0286780284167,共振基金
3033,014455.OF,755.0,294.0,578.0,1602.0,7.0,672.0,46.0,438.0,48.0,36.0,37528625.9,0.23711219599969421,0.14855058682017985,0.13922769285299091,0.13095094963229123,0.06456511374694378,0.063795445279013,0.05867582271377541,0.05417091490152322,0.05194834485000422,0.051002933203584205,587.0286780284167,共振基金
4314,001184.OF,1600.0,859.0,718.0,81.0,483.0,325.0,30.0,36.0,56.0,42.0,974160437.94,0.19728324464336025,0.11431223406637535,0.1041417176769485,0.10100598803629547,0.09680593135091815,0.09664289225200352,0.07814415472565993,0.07761639923490403,0.06737731121456468,0.06667012679897005,586.6806334075753,共振基金
10560,017765.OF,755.0,682.0,11.0,722.0,79.0,1602.0,41.0,224.0,563.0,83.0,123384091.11,0.2638946521960565,0.2622306144894696,0.08149942305799428,0.07817354663172021,0.0703787653811733,0.06612401425988022,0.047255815539475506,0.04594137484828939,0.042658579016540764,0.04184321457940025,586.6282523205597,共振基金
10559,017764.OF,755.0,682.0,11.0,722.0,79.0,1602.0,41.0,224.0,563.0,83.0,123384091.11,0.2638946521960565,0.2622306144894696,0.08149942305799428,0.07817354663172021,0.0703787653811733,0.06612401425988022,0.047255815539475506,0.04594137484828939,0.042658579016540764,0.04184321457940025,586.6282523205597,共振基金
9783,015294.OF,601.0,578.0,1602.0,632.0,7.0,237.0,83.0,722.0,342.0,307.0,438621279.5199999,0.16174944174537026,0.15791882481351804,0.1365683805071036,0.11345393468930166,0.09689074184113357,0.08343691838218548,0.08227146899824447,0.06125839947711619,0.05401342594669928,0.05243846359932757,585.0550087247623,共振基金
9782,015293.OF,601.0,578.0,1602.0,632.0,7.0,237.0,83.0,722.0,342.0,307.0,438621279.5199999,0.16174944174537026,0.15791882481351804,0.1365683805071036,0.11345393468930166,0.09689074184113357,0.08343691838218548,0.08227146899824447,0.06125839947711619,0.05401342594669928,0.05243846359932757,585.0550087247623,共振基金
4021,501088.SH,1600.0,760.0,202.0,179.0,468.0,33.0,325.0,672.0,722.0,18.0,317627789.52,0.16145614046396553,0.15910740167405238,0.11337517559285377,0.10352882771905392,0.09947879575571716,0.09695826626675194,0.08230131261343547,0.0626424713343514,0.06170875674833176,0.05944285183148669,584.9079558878832,共振基金
7231,010446.OF,1600.0,859.0,696.0,75.0,126.0,23.0,325.0,514.0,269.0,483.0,519804242.63,0.1538738883609562,0.14068447098469195,0.10647861133253021,0.10640498534631977,0.09467812350087128,0.09380373902547653,0.08822288284523,0.0805243077436634,0.06941877853368147,0.06591021232657922,583.7928139847319,共振基金
4548,001623.OF,1600.0,718.0,483.0,859.0,208.0,179.0,325.0,389.0,230.0,86.0,181126323.29,0.13070435909028935,0.12727415640790377,0.12660777066226728,0.12191463724819697,0.1201892668308908,0.10007545932999544,0.08729377217404677,0.06651453566310615,0.06481664170482374,0.05460940088847977,583.1477865903408,共振基金
10009,015946.OF,1600.0,718.0,483.0,859.0,208.0,179.0,325.0,389.0,230.0,86.0,181126323.29,0.13070435909028935,0.12727415640790377,0.12660777066226728,0.12191463724819697,0.1201892668308908,0.10007545932999544,0.08729377217404677,0.06651453566310615,0.06481664170482374,0.05460940088847977,583.1477865903408,共振基金
5334,004341.OF,1602.0,514.0,494.0,348.0,1600.0,139.0,117.0,116.0,26.0,483.0,90067844.12,0.11374998813505517,0.10917814338820658,0.10896519280426183,0.10896012995409088,0.10889346909350671,0.09702066353844908,0.0899690125723862,0.08874632093281194,0.08751386465405274,0.08700321492717883,582.9262609346888,共振基金
10419,017170.OF,1600.0,718.0,859.0,228.0,208.0,151.0,98.0,244.0,42.0,40.0,134176715.87,0.1736915518380991,0.1404143996060678,0.13953893832175818,0.09607905452455906,0.09015634286145686,0.07689202953809038,0.07473797197209639,0.07434845111029025,0.07291323011273222,0.06122803011484976,581.8340302770448,共振基金
4141,000532.OF,1600.0,718.0,859.0,228.0,208.0,151.0,98.0,244.0,42.0,40.0,134176715.87,0.1736915518380991,0.1404143996060678,0.13953893832175818,0.09607905452455906,0.09015634286145686,0.07689202953809038,0.07473797197209639,0.07434845111029025,0.07291323011273222,0.06122803011484976,581.8340302770448,共振基金
2474,011418.OF,1600.0,760.0,59.0,859.0,718.0,321.0,178.0,71.0,45.0,192.0,3436050930.12,0.1427190719733813,0.14236276433275,0.12045667250501006,0.1142521419163859,0.10984549978914852,0.08860375529688891,0.08348763139258285,0.07832957283627938,0.073514472176691,0.046428417780882136,581.7512294543171,共振基金
2475,011419.OF,1600.0,760.0,59.0,859.0,718.0,321.0,178.0,71.0,45.0,192.0,3436050930.12,0.1427190719733813,0.14236276433275,0.12045667250501006,0.1142521419163859,0.10984549978914852,0.08860375529688891,0.08348763139258285,0.07832957283627938,0.073514472176691,0.046428417780882136,581.7512294543171,共振基金
6302,008260.OF,1600.0,718.0,859.0,208.0,228.0,86.0,115.0,119.0,44.0,99.0,51610348.0,0.16710021021365715,0.15633386157365187,0.14483818245131772,0.12030994249447804,0.10320763580202946,0.07713972399488568,0.06470582217349126,0.06276345976198416,0.051991433965917065,0.0516097275685876,581.5208803281079,共振基金
10757,018447.OF,1600.0,718.0,859.0,208.0,228.0,86.0,115.0,119.0,44.0,99.0,51610348.0,0.16710021021365715,0.15633386157365187,0.14483818245131772,0.12030994249447804,0.10320763580202946,0.07713972399488568,0.06470582217349126,0.06276345976198416,0.051991433965917065,0.0516097275685876,581.5208803281079,共振基金
1379,001193.OF,1600.0,859.0,718.0,42.0,777.0,51.0,22.0,102.0,12.0,15.0,90313963.72,0.1677070341742277,0.14809399099641243,0.13543368651077517,0.09134215419418201,0.08904529276261955,0.08472344347240217,0.0778653013370367,0.07102405581363626,0.06898451516662102,0.06578052557208702,580.9028508172091,共振基金
1993,007657.OF,1600.0,565.0,563.0,178.0,389.0,342.0,601.0,483.0,269.0,216.0,141551242.16,0.1446207443157629,0.12947961261465485,0.11611289840481892,0.11549678696228263,0.08754069417485923,0.08363612087994411,0.08239627446586867,0.08199764143984252,0.07938089082467434,0.07933833591729182,580.7516072480645,共振基金
1994,007658.OF,1600.0,565.0,563.0,178.0,389.0,342.0,601.0,483.0,269.0,216.0,141551242.16,0.1446207443157629,0.12947961261465485,0.11611289840481892,0.11549678696228263,0.08754069417485923,0.08363612087994411,0.08239627446586867,0.08199764143984252,0.07938089082467434,0.07933833591729182,580.7516072480645,共振基金
2530,011854.OF,1600.0,320.0,389.0,718.0,117.0,112.0,216.0,230.0,48.0,135.0,1221191944.21,0.21658429885164496,0.1338911273164138,0.12168984057304355,0.11811437624026445,0.08406888834041107,0.07986261525258542,0.07140309786141641,0.06582018853063917,0.05772439929220322,0.05084116774137788,580.5002231826503,共振基金
2529,011853.OF,1600.0,320.0,389.0,718.0,117.0,112.0,216.0,230.0,48.0,135.0,1221191944.21,0.21658429885164496,0.1338911273164138,0.12168984057304355,0.11811437624026445,0.08406888834041107,0.07986261525258542,0.07140309786141641,0.06582018853063917,0.05772439929220322,0.05084116774137788,580.5002231826503,共振基金
2342,010419.OF,1602.0,400.0,237.0,578.0,229.0,167.0,81.0,73.0,282.0,342.0,157892312.58,0.221531377927456,0.16509661144390592,0.13296954510918596,0.09275084841499126,0.08203700983502307,0.0708615309838538,0.06628033264569212,0.05908648019372749,0.05679575118931987,0.05259051225684441,580.360412544285,共振基金
708,163114.SZ,1602.0,400.0,237.0,578.0,229.0,167.0,81.0,73.0,282.0,342.0,157892312.58,0.221531377927456,0.16509661144390592,0.13296954510918596,0.09275084841499126,0.08203700983502307,0.0708615309838538,0.06628033264569212,0.05908648019372749,0.05679575118931987,0.05259051225684441,580.360412544285,共振基金
613,160225.SZ,1602.0,494.0,289.0,135.0,126.0,307.0,144.0,282.0,112.0,166.0,1370202639.9,0.23014372890349585,0.1893344279930255,0.11873766051996058,0.08053084992454333,0.07716437380949466,0.06927567769605783,0.06903030307758204,0.06487373977507982,0.05856517620332166,0.04234406209743867,580.2218262174142,共振基金
3103,014997.OF,1602.0,494.0,289.0,135.0,126.0,307.0,144.0,282.0,112.0,166.0,1370202639.9,0.23014372890349585,0.1893344279930255,0.11873766051996058,0.08053084992454333,0.07716437380949466,0.06927567769605783,0.06903030307758204,0.06487373977507982,0.05856517620332166,0.04234406209743867,580.2218262174142,共振基金
716,164304.SZ,1602.0,400.0,237.0,578.0,229.0,167.0,81.0,73.0,282.0,342.0,62066451.78,0.22095145133492275,0.16525224538943345,0.13309423791907313,0.09294478570239285,0.08217563359475807,0.07092354845099218,0.06633153470079033,0.05882506402881728,0.056827632301296664,0.052673866577523244,579.6999350649847,共振基金
3208,015685.OF,1602.0,400.0,237.0,578.0,229.0,167.0,81.0,73.0,282.0,342.0,135481370.17000002,0.22095202877294606,0.16527328792071957,0.1331093076293177,0.0928803759085868,0.08212922548715022,0.07095929121426008,0.0663527168991577,0.058828413013532185,0.056855938866978456,0.05265941428735108,579.6759613807794,共振基金
632,160634.SZ,1602.0,400.0,237.0,578.0,229.0,167.0,81.0,73.0,282.0,342.0,135481370.17000002,0.22095202877294606,0.16527328792071957,0.1331093076293177,0.0928803759085868,0.08212922548715022,0.07095929121426008,0.0663527168991577,0.058828413013532185,0.056855938866978456,0.05265941428735108,579.6759613807794,共振基金
6446,008838.OF,237.0,1602.0,71.0,859.0,1600.0,58.0,15.0,32.0,565.0,563.0,3205743.6,0.1198405262354731,0.11704479422496546,0.10949971170495357,0.10715049076289195,0.10549814401875433,0.10502243535633979,0.09381910643134404,0.091953704594466,0.07526490889664414,0.0749061777741676,579.6597046002057,共振基金
6447,008839.OF,237.0,1602.0,71.0,859.0,1600.0,58.0,15.0,32.0,565.0,563.0,3205743.6,0.1198405262354731,0.11704479422496546,0.10949971170495357,0.10715049076289195,0.10549814401875433,0.10502243535633979,0.09381910643134404,0.091953704594466,0.07526490889664414,0.0749061777741676,579.6597046002057,共振基金
879,512580.SH,1602.0,400.0,237.0,578.0,229.0,167.0,81.0,73.0,282.0,342.0,675955716.4299998,0.22093558626701182,0.16529097244726149,0.13312382758629823,0.09281681818056967,0.0821403637108672,0.07094788130986442,0.06635006984905721,0.05884716312495201,0.05686862403209044,0.05267869349202777,579.6353694107336,共振基金
8197,011981.OF,777.0,563.0,200.0,1600.0,307.0,468.0,760.0,134.0,389.0,45.0,90187987.84,0.24041949686766623,0.12945748407995528,0.09864674013776067,0.08999868158052034,0.08988618322854468,0.07430566043771711,0.07220494276413829,0.07103052361435187,0.06760512287752576,0.06644516441181975,579.4701303585485,共振基金
8196,011980.OF,777.0,563.0,200.0,1600.0,307.0,468.0,760.0,134.0,389.0,45.0,90187987.84,0.24041949686766623,0.12945748407995528,0.09864674013776067,0.08999868158052034,0.08988618322854468,0.07430566043771711,0.07220494276413829,0.07103052361435187,0.06760512287752576,0.06644516441181975,579.4701303585485,共振基金
775,501090.SH,1600.0,320.0,389.0,718.0,117.0,112.0,216.0,230.0,48.0,135.0,414277187.55999994,0.21705014830674693,0.1339036221780032,0.12215245999436274,0.11452874892641363,0.08560695849288971,0.08012358832862981,0.07145510515399234,0.06600606748601054,0.05804370810670664,0.051129593026244605,579.1724923739125,共振基金
2227,009329.OF,1600.0,320.0,389.0,718.0,117.0,112.0,216.0,230.0,48.0,135.0,414277187.55999994,0.21705014830674693,0.1339036221780032,0.12215245999436274,0.11452874892641363,0.08560695849288971,0.08012358832862981,0.07145510515399234,0.06600606748601054,0.05804370810670664,0.051129593026244605,579.1724923739125,共振基金
8588,012706.OF,1600.0,76.0,682.0,601.0,672.0,477.0,200.0,244.0,209.0,102.0,185836343.85999998,0.16833897692029207,0.16806224149313181,0.10881579108785207,0.10314720792419706,0.10164212019921086,0.09142452787813904,0.06714952867024189,0.06435748487933043,0.0638841668610516,0.06317795408655325,579.1610137174381,共振基金
8589,012707.OF,1600.0,76.0,682.0,601.0,672.0,477.0,200.0,244.0,209.0,102.0,185836343.85999998,0.16833897692029207,0.16806224149313181,0.10881579108785207,0.10314720792419706,0.10164212019921086,0.09142452787813904,0.06714952867024189,0.06435748487933043,0.0638841668610516,0.06317795408655325,579.1610137174381,共振基金
4434,001385.OF,1600.0,718.0,859.0,228.0,60.0,40.0,632.0,56.0,60.0,244.0,122922568.44,0.15544989209468882,0.14355210946160082,0.14291450482158508,0.10116612561728214,0.09851288167567678,0.08058731708681502,0.07793524103489681,0.07670519839977402,0.062348192827917454,0.0608285369797631,578.8875618486061,共振基金
4433,001384.OF,1600.0,718.0,859.0,228.0,60.0,40.0,632.0,56.0,60.0,244.0,122922568.44,0.15544989209468882,0.14355210946160082,0.14291450482158508,0.10116612561728214,0.09851288167567678,0.08058731708681502,0.07793524103489681,0.07670519839977402,0.062348192827917454,0.0608285369797631,578.8875618486061,共振基金
1041,516130.SH,1600.0,320.0,389.0,718.0,117.0,112.0,216.0,230.0,48.0,135.0,54581041.85,0.21687017321015098,0.13391814725867127,0.12221051071783452,0.11442042490070203,0.08564209918979404,0.08019245971941813,0.07147555026013121,0.06603355080515012,0.05809443613616181,0.051142647801985845,578.8607450299154,共振基金
2341,010409.OF,228.0,1600.0,718.0,859.0,151.0,208.0,760.0,34.0,76.0,91.0,642699989.1899999,0.14981750815236858,0.14950103098818446,0.14347409608052744,0.12043811750729119,0.1095597964592211,0.08231399316915244,0.07016487402906846,0.059326130887374325,0.058650025134599,0.05675442759221311,578.4600727423268,共振基金
1002,515580.SH,563.0,1602.0,632.0,722.0,514.0,348.0,229.0,340.0,167.0,81.0,208165728.49,0.12420279186946964,0.12045545542913205,0.11641478247061282,0.11433253193329239,0.11420775250783934,0.10662014141807305,0.08442912350408482,0.07813044019290286,0.0729660790475876,0.06824090162700537,578.4361031805213,共振基金
11174,519001.OF,1600.0,141.0,494.0,859.0,149.0,31.0,19.0,22.0,144.0,112.0,527413238.8,0.24759029996499207,0.12560509851957094,0.10827969732033203,0.08860594608191318,0.08718965675686789,0.07627283642239888,0.07169852348803042,0.06543660541878685,0.0652556486414842,0.0640656873856235,578.1872414387714,共振基金
11252,519619.OF,325.0,1600.0,320.0,216.0,859.0,755.0,282.0,230.0,565.0,70.0,34348815.5,0.15701781623299355,0.1476906823759323,0.1155100093626227,0.09335649434548915,0.09102615343460678,0.08831680993482875,0.08550402560460928,0.07916689994739412,0.07375625514655665,0.06865485361496672,578.133391272255,共振基金
11254,519621.OF,325.0,1600.0,320.0,216.0,859.0,755.0,282.0,230.0,565.0,70.0,34348815.5,0.15701781623299355,0.1476906823759323,0.1155100093626227,0.09335649434548915,0.09102615343460678,0.08831680993482875,0.08550402560460928,0.07916689994739412,0.07375625514655665,0.06865485361496672,578.133391272255,共振基金
11253,519620.OF,325.0,1600.0,320.0,216.0,859.0,755.0,282.0,230.0,565.0,70.0,34348815.5,0.15701781623299355,0.1476906823759323,0.1155100093626227,0.09335649434548915,0.09102615343460678,0.08831680993482875,0.08550402560460928,0.07916689994739412,0.07375625514655665,0.06865485361496672,578.133391272255,共振基金
185,900003.OF,1600.0,222.0,760.0,63.0,59.0,82.0,49.0,157.0,257.0,859.0,974855610.28,0.21804121324074696,0.14632612495201078,0.1296954238727572,0.09235910410787855,0.07841397556100035,0.0719214079096924,0.07075804793305518,0.06710106744034812,0.06620447204634002,0.059179162936170454,578.1129288482613,共振基金
197,900079.OF,1600.0,222.0,760.0,63.0,59.0,82.0,49.0,157.0,257.0,859.0,974855610.28,0.21804121324074696,0.14632612495201078,0.1296954238727572,0.09235910410787855,0.07841397556100035,0.0719214079096924,0.07075804793305518,0.06710106744034812,0.06620447204634002,0.059179162936170454,578.1129288482613,共振基金
498,159853.SZ,563.0,1602.0,632.0,514.0,722.0,348.0,229.0,340.0,167.0,81.0,13320443.6,0.12643385239812885,0.1192004296313375,0.1186672191607793,0.11478446558641636,0.11316244753290348,0.10564025059946203,0.08380726900116149,0.07832171595246272,0.07237829526938577,0.0676040548679625,577.9886910973445,共振基金
5980,006548.OF,1602.0,682.0,152.0,578.0,468.0,563.0,144.0,342.0,172.0,494.0,30124160.75,0.1367082068834067,0.1342572091406729,0.09759607991734674,0.09679107823775639,0.09435947522621024,0.0931785294632648,0.08818768502953232,0.08720906855471484,0.08597749897480546,0.0857351685722896,577.6353891120435,共振基金
5979,006547.OF,1602.0,682.0,152.0,578.0,468.0,563.0,144.0,342.0,172.0,494.0,30124160.75,0.1367082068834067,0.1342572091406729,0.09759607991734674,0.09679107823775639,0.09435947522621024,0.0931785294632648,0.08818768502953232,0.08720906855471484,0.08597749897480546,0.0857351685722896,577.6353891120435,共振基金
4641,001811.OF,1602.0,578.0,342.0,124.0,175.0,494.0,152.0,722.0,438.0,340.0,2797678998.94,0.1635570057084356,0.15366956820024374,0.15024454205048512,0.11151006810223783,0.08300856327619754,0.07569896334791837,0.0709135817136878,0.07042255457993855,0.06077825406861364,0.060196898952241736,576.6837716108155,共振基金
5766,005765.OF,1602.0,578.0,342.0,124.0,175.0,494.0,152.0,722.0,438.0,340.0,2797678998.94,0.1635570057084356,0.15366956820024374,0.15024454205048512,0.11151006810223783,0.08300856327619754,0.07569896334791837,0.0709135817136878,0.07042255457993855,0.06077825406861364,0.060196898952241736,576.6837716108155,共振基金
2272,009877.OF,76.0,1600.0,682.0,672.0,601.0,477.0,200.0,244.0,209.0,102.0,136868956.04999998,0.16886030490038212,0.16679092658279981,0.11080998217345578,0.10350484440624183,0.10277516835052972,0.08366586792564347,0.06830329002133133,0.06537586081047632,0.0650549274062356,0.06485882742290414,576.3274724344624,共振基金
2645,012600.OF,76.0,1600.0,682.0,672.0,601.0,477.0,200.0,244.0,209.0,102.0,136868956.04999998,0.16886030490038212,0.16679092658279981,0.11080998217345578,0.10350484440624183,0.10277516835052972,0.08366586792564347,0.06830329002133133,0.06537586081047632,0.0650549274062356,0.06485882742290414,576.3274724344624,共振基金
487,159840.SZ,1602.0,494.0,282.0,112.0,135.0,307.0,166.0,126.0,67.0,93.0,954323041.1999999,0.23240288130433961,0.22006816925002484,0.09690917593659794,0.08781662701407697,0.07400409405519025,0.07277064159812723,0.06301257471933708,0.0626729350732143,0.04576715386131663,0.044575747187775225,576.0869019866435,共振基金
370,159672.SZ,1600.0,859.0,320.0,718.0,117.0,216.0,178.0,179.0,48.0,208.0,73076258.15,0.1527253896483204,0.14683554237238952,0.1423048232526394,0.13163321773064812,0.0984588590350531,0.08218750045564559,0.07698982053037699,0.06758364652254707,0.06675184626978604,0.0345293541825937,576.0025897850381,共振基金
4560,001660.OF,1600.0,216.0,61.0,483.0,859.0,565.0,696.0,183.0,34.0,148.0,57691865.8,0.17000316880027133,0.15144934002117158,0.12256753880197788,0.11027537265054098,0.10433664982975815,0.07965598505569568,0.07537104130197848,0.07016039339119451,0.05820006604813256,0.0579804440992789,575.9460708514649,共振基金
9848,015511.OF,1602.0,1600.0,112.0,389.0,718.0,82.0,72.0,134.0,66.0,207.0,67657322.78999999,0.12511919849792213,0.12496799535274666,0.10812133407503399,0.10792623324254952,0.1022182036594298,0.09632043541284203,0.08585323451282842,0.08461168376065448,0.08458064499185013,0.08028103649414296,575.4934842697463,共振基金
9847,015510.OF,1602.0,1600.0,112.0,389.0,718.0,82.0,72.0,134.0,66.0,207.0,67657322.78999999,0.12511919849792213,0.12496799535274666,0.10812133407503399,0.10792623324254952,0.1022182036594298,0.09632043541284203,0.08585323451282842,0.08461168376065448,0.08458064499185013,0.08028103649414296,575.4934842697463,共振基金
3667,018379.OF,1602.0,494.0,282.0,112.0,135.0,307.0,166.0,126.0,67.0,93.0,6323285.4,0.23156569842632754,0.2205590783550589,0.0966348917289104,0.08772907830476859,0.0740567553696058,0.07321795090887405,0.06318598240085763,0.06247306186749059,0.04633303440644953,0.04424446823165692,575.0562304526063,共振基金
3668,018380.OF,1602.0,494.0,282.0,112.0,135.0,307.0,166.0,126.0,67.0,93.0,6323285.4,0.23156569842632754,0.2205590783550589,0.0966348917289104,0.08772907830476859,0.0740567553696058,0.07321795090887405,0.06318598240085763,0.06247306186749059,0.04633303440644953,0.04424446823165692,575.0562304526063,共振基金
437,159767.SZ,1602.0,494.0,282.0,112.0,135.0,307.0,166.0,126.0,67.0,93.0,111584923.34999998,0.23119113645024522,0.2208090238384342,0.09690579314270777,0.0876063298384656,0.07399667672039496,0.07295326676406236,0.0631591507922114,0.06286046348751649,0.045974197194266396,0.04454396177169575,574.6011023191692,共振基金
6973,010016.OF,1602.0,760.0,135.0,348.0,494.0,102.0,321.0,32.0,85.0,76.0,194547194.23,0.19844040800896212,0.16027605421611224,0.1087190041661286,0.09754154360903013,0.08761791742854888,0.07663356471938773,0.06895357639617603,0.06858852913717502,0.06766598743355211,0.06556341488492717,574.4960918027216,共振基金
6974,010017.OF,1602.0,760.0,135.0,348.0,494.0,102.0,321.0,32.0,85.0,76.0,194547194.23,0.19844040800896212,0.16027605421611224,0.1087190041661286,0.09754154360903013,0.08761791742854888,0.07663356471938773,0.06895357639617603,0.06858852913717502,0.06766598743355211,0.06556341488492717,574.4960918027216,共振基金
430,159755.SZ,1602.0,494.0,282.0,112.0,135.0,307.0,166.0,126.0,67.0,93.0,3809301023.1399994,0.23062053433778032,0.2214700080579571,0.09687822549550112,0.0874402176505961,0.0739371957136213,0.07297842109386456,0.06316201989247658,0.06302613173429333,0.04605428306513555,0.04443296295877413,574.0032310747105,共振基金
