,time,thscode,close
0,2022-06-30,CI005925.CI,1924.925
1,2022-07-01,CI005925.CI,1940.4726
2,2022-07-04,CI005925.CI,1966.048
3,2022-07-05,CI005925.CI,1988.7342
4,2022-07-06,CI005925.CI,1940.3026
5,2022-07-07,CI005925.CI,1958.7665
6,2022-07-08,CI005925.CI,1933.1968
7,2022-07-11,CI005925.CI,1884.6581
8,2022-07-12,CI005925.CI,1862.6585
9,2022-07-13,CI005925.CI,1871.901
10,2022-07-14,CI005925.CI,1881.3167
11,2022-07-15,CI005925.CI,1856.4137
12,2022-07-18,CI005925.CI,1892.7381
13,2022-07-19,CI005925.CI,1901.0378
14,2022-07-20,CI005925.CI,1914.3051
15,2022-07-21,CI005925.CI,1881.5303
16,2022-07-22,CI005925.CI,1869.8027
17,2022-07-25,CI005925.CI,1855.6614
18,2022-07-26,CI005925.CI,1884.3611
19,2022-07-27,CI005925.CI,1887.6493
20,2022-07-28,CI005925.CI,1893.2235
21,2022-07-29,CI005925.CI,1880.1678
22,2022-08-01,CI005925.CI,1904.6325
23,2022-08-02,CI005925.CI,1847.2669
24,2022-08-03,CI005925.CI,1828.3915
25,2022-08-04,CI005925.CI,1838.9724
26,2022-08-05,CI005925.CI,1865.7
27,2022-08-08,CI005925.CI,1891.3702
28,2022-08-09,CI005925.CI,1908.4568
29,2022-08-10,CI005925.CI,1906.9701
30,2022-08-11,CI005925.CI,1925.9311
31,2022-08-12,CI005925.CI,1929.6019
32,2022-08-15,CI005925.CI,1951.665
33,2022-08-16,CI005925.CI,1949.5338
34,2022-08-17,CI005925.CI,1930.9119
35,2022-08-18,CI005925.CI,1918.5695
36,2022-08-19,CI005925.CI,1891.9743
37,2022-08-22,CI005925.CI,1938.0004
38,2022-08-23,CI005925.CI,1946.1032
39,2022-08-24,CI005925.CI,1890.0535
40,2022-08-25,CI005925.CI,1898.7232
41,2022-08-26,CI005925.CI,1892.1118
42,2022-08-29,CI005925.CI,1896.5715
43,2022-08-30,CI005925.CI,1869.0997
44,2022-08-31,CI005925.CI,1816.4827
45,2022-09-01,CI005925.CI,1808.5429
46,2022-09-02,CI005925.CI,1806.9622
47,2022-09-05,CI005925.CI,1828.2103
48,2022-09-06,CI005925.CI,1873.7565
49,2022-09-07,CI005925.CI,1885.7617
50,2022-09-08,CI005925.CI,1866.9475
51,2022-09-09,CI005925.CI,1885.602
52,2022-09-13,CI005925.CI,1883.0036
53,2022-09-14,CI005925.CI,1856.3045
54,2022-09-15,CI005925.CI,1808.5288
55,2022-09-16,CI005925.CI,1757.7091
56,2022-09-19,CI005925.CI,1754.2534
57,2022-09-20,CI005925.CI,1783.9687
58,2022-09-21,CI005925.CI,1791.1242
59,2022-09-22,CI005925.CI,1794.5703
60,2022-09-23,CI005925.CI,1764.2492
61,2022-09-26,CI005925.CI,1726.0532
62,2022-09-27,CI005925.CI,1736.3871
63,2022-09-28,CI005925.CI,1676.3203
64,2022-09-29,CI005925.CI,1692.5052
65,2022-09-30,CI005925.CI,1679.1361
66,2022-10-10,CI005925.CI,1650.2785
67,2022-10-11,CI005925.CI,1669.5472
68,2022-10-12,CI005925.CI,1696.8126
69,2022-10-13,CI005925.CI,1680.6997
70,2022-10-14,CI005925.CI,1711.6111
71,2022-10-17,CI005925.CI,1714.5961
72,2022-10-18,CI005925.CI,1712.5317
73,2022-10-19,CI005925.CI,1693.6716
74,2022-10-20,CI005925.CI,1677.0855
75,2022-10-21,CI005925.CI,1668.8661
76,2022-10-24,CI005925.CI,1654.6223
77,2022-10-25,CI005925.CI,1645.9885
78,2022-10-26,CI005925.CI,1658.5556
79,2022-10-27,CI005925.CI,1655.7178
80,2022-10-28,CI005925.CI,1597.9647
81,2022-10-31,CI005925.CI,1582.7744
82,2022-11-01,CI005925.CI,1629.4235
83,2022-11-02,CI005925.CI,1652.1442
84,2022-11-03,CI005925.CI,1658.1431
85,2022-11-04,CI005925.CI,1714.6891
86,2022-11-07,CI005925.CI,1743.4667
87,2022-11-08,CI005925.CI,1742.2829
88,2022-11-09,CI005925.CI,1737.2198
89,2022-11-10,CI005925.CI,1711.839
90,2022-11-11,CI005925.CI,1741.9246
91,2022-11-14,CI005925.CI,1715.7888
92,2022-11-15,CI005925.CI,1745.1099
93,2022-11-16,CI005925.CI,1731.8017
94,2022-11-17,CI005925.CI,1711.0201
95,2022-11-18,CI005925.CI,1692.8987
96,2022-11-21,CI005925.CI,1700.1138
97,2022-11-22,CI005925.CI,1686.9583
98,2022-11-23,CI005925.CI,1692.8964
99,2022-11-24,CI005925.CI,1708.1223
100,2022-11-25,CI005925.CI,1697.906
101,2022-11-28,CI005925.CI,1680.6111
102,2022-11-29,CI005925.CI,1705.0606
103,2022-11-30,CI005925.CI,1709.9405
104,2022-12-01,CI005925.CI,1729.1414
105,2022-12-02,CI005925.CI,1723.5338
106,2022-12-05,CI005925.CI,1741.2862
107,2022-12-06,CI005925.CI,1748.0389
108,2022-12-07,CI005925.CI,1740.0381
109,2022-12-08,CI005925.CI,1738.8914
