,time,thscode,close
0,2021-12-31,CI005925.CI,1953.6617
1,2022-01-04,CI005925.CI,1939.0034
2,2022-01-05,CI005925.CI,1898.9766
3,2022-01-06,CI005925.CI,1915.7977
4,2022-01-07,CI005925.CI,1888.5167
5,2022-01-10,CI005925.CI,1902.0234
6,2022-01-11,CI005925.CI,1894.5865
7,2022-01-12,CI005925.CI,1930.6556
8,2022-01-13,CI005925.CI,1905.001
9,2022-01-14,CI005925.CI,1894.7845
10,2022-01-17,CI005925.CI,1905.4483
11,2022-01-18,CI005925.CI,1908.6075
12,2022-01-19,CI005925.CI,1883.2154
13,2022-01-20,CI005925.CI,1855.9596
14,2022-01-21,CI005925.CI,1846.9935
15,2022-01-24,CI005925.CI,1866.9872
16,2022-01-25,CI005925.CI,1812.3069
17,2022-01-26,CI005925.CI,1825.9989
18,2022-01-27,CI005925.CI,1786.0132
19,2022-01-28,CI005925.CI,1770.1463
20,2022-02-07,CI005925.CI,1820.1724
21,2022-02-08,CI005925.CI,1833.1994
22,2022-02-09,CI005925.CI,1858.4426
23,2022-02-10,CI005925.CI,1865.7296
24,2022-02-11,CI005925.CI,1854.3281
25,2022-02-14,CI005925.CI,1850.4896
26,2022-02-15,CI005925.CI,1863.7835
27,2022-02-16,CI005925.CI,1880.3637
28,2022-02-17,CI005925.CI,1913.539
29,2022-02-18,CI005925.CI,1924.5361
30,2022-02-21,CI005925.CI,1928.4775
31,2022-02-22,CI005925.CI,1939.7321
32,2022-02-23,CI005925.CI,1966.1862
33,2022-02-24,CI005925.CI,1939.7272
34,2022-02-25,CI005925.CI,1952.4731
35,2022-02-28,CI005925.CI,1977.621
36,2022-03-01,CI005925.CI,1961.3274
37,2022-03-02,CI005925.CI,1962.9416
38,2022-03-03,CI005925.CI,1963.8583
39,2022-03-04,CI005925.CI,1929.6381
40,2022-03-07,CI005925.CI,1902.8296
41,2022-03-08,CI005925.CI,1826.3454
42,2022-03-09,CI005925.CI,1796.9759
43,2022-03-10,CI005925.CI,1835.1383
44,2022-03-11,CI005925.CI,1834.4721
45,2022-03-14,CI005925.CI,1781.5439
46,2022-03-15,CI005925.CI,1689.8532
47,2022-03-16,CI005925.CI,1748.165
48,2022-03-17,CI005925.CI,1775.6846
49,2022-03-18,CI005925.CI,1793.4557
50,2022-03-21,CI005925.CI,1816.9177
51,2022-03-22,CI005925.CI,1824.9848
52,2022-03-23,CI005925.CI,1824.3187
53,2022-03-24,CI005925.CI,1828.5292
54,2022-03-25,CI005925.CI,1808.2014
55,2022-03-28,CI005925.CI,1799.7209
56,2022-03-29,CI005925.CI,1805.3972
57,2022-03-30,CI005925.CI,1827.284
58,2022-03-31,CI005925.CI,1801.0881
59,2022-04-01,CI005925.CI,1811.6623
60,2022-04-06,CI005925.CI,1810.1351
61,2022-04-07,CI005925.CI,1796.693
62,2022-04-08,CI005925.CI,1811.9954
63,2022-04-11,CI005925.CI,1751.848
64,2022-04-12,CI005925.CI,1762.4099
65,2022-04-13,CI005925.CI,1766.8529
66,2022-04-14,CI005925.CI,1790.4333
67,2022-04-15,CI005925.CI,1757.0793
68,2022-04-18,CI005925.CI,1745.639
69,2022-04-19,CI005925.CI,1767.7423
70,2022-04-20,CI005925.CI,1711.1498
71,2022-04-21,CI005925.CI,1642.2093
72,2022-04-22,CI005925.CI,1636.0395
73,2022-04-25,CI005925.CI,1516.8098
74,2022-04-26,CI005925.CI,1467.3876
75,2022-04-27,CI005925.CI,1546.3404
76,2022-04-28,CI005925.CI,1554.6195
77,2022-04-29,CI005925.CI,1612.0487
78,2022-05-05,CI005925.CI,1631.0886
79,2022-05-06,CI005925.CI,1597.4507
80,2022-05-09,CI005925.CI,1602.9268
81,2022-05-10,CI005925.CI,1612.1629
82,2022-05-11,CI005925.CI,1641.0706
83,2022-05-12,CI005925.CI,1631.8182
84,2022-05-13,CI005925.CI,1644.0209
85,2022-05-16,CI005925.CI,1657.663
86,2022-05-17,CI005925.CI,1685.2614
87,2022-05-18,CI005925.CI,1681.0078
88,2022-05-19,CI005925.CI,1691.8234
89,2022-05-20,CI005925.CI,1728.58
90,2022-05-23,CI005925.CI,1757.7653
91,2022-05-24,CI005925.CI,1699.5534
92,2022-05-25,CI005925.CI,1716.9398
93,2022-05-26,CI005925.CI,1733.1529
94,2022-05-27,CI005925.CI,1737.9087
95,2022-05-30,CI005925.CI,1757.0813
96,2022-05-31,CI005925.CI,1768.6903
97,2022-06-01,CI005925.CI,1764.8505
98,2022-06-02,CI005925.CI,1776.8815
99,2022-06-06,CI005925.CI,1838.5873
100,2022-06-07,CI005925.CI,1835.5702
101,2022-06-08,CI005925.CI,1864.3079
102,2022-06-09,CI005925.CI,1854.071
103,2022-06-10,CI005925.CI,1897.6491
104,2022-06-13,CI005925.CI,1914.6862
105,2022-06-14,CI005925.CI,1929.5844
106,2022-06-15,CI005925.CI,1904.0734
107,2022-06-16,CI005925.CI,1888.0011
108,2022-06-17,CI005925.CI,1922.8857
109,2022-06-20,CI005925.CI,1899.1458
110,2022-06-21,CI005925.CI,1868.5715
111,2022-06-22,CI005925.CI,1851.945
112,2022-06-23,CI005925.CI,1882.4613
113,2022-06-24,CI005925.CI,1896.6419
114,2022-06-27,CI005925.CI,1928.9417
115,2022-06-28,CI005925.CI,1958.3118
116,2022-06-29,CI005925.CI,1904.1488
117,2022-06-30,CI005925.CI,1924.925
118,2021-12-31,CI005930.CI,1482.6168
119,2022-01-04,CI005930.CI,1453.5382
120,2022-01-05,CI005930.CI,1428.0649
121,2022-01-06,CI005930.CI,1428.0606
122,2022-01-07,CI005930.CI,1415.0938
123,2022-01-10,CI005930.CI,1435.6268
124,2022-01-11,CI005930.CI,1439.134
125,2022-01-12,CI005930.CI,1456.405
126,2022-01-13,CI005930.CI,1426.4307
127,2022-01-14,CI005930.CI,1455.0549
128,2022-01-17,CI005930.CI,1458.5092
129,2022-01-18,CI005930.CI,1431.2147
130,2022-01-19,CI005930.CI,1403.14
131,2022-01-20,CI005930.CI,1394.5626
132,2022-01-21,CI005930.CI,1350.1458
133,2022-01-24,CI005930.CI,1339.0584
134,2022-01-25,CI005930.CI,1301.9129
135,2022-01-26,CI005930.CI,1281.6408
136,2022-01-27,CI005930.CI,1257.6062
137,2022-01-28,CI005930.CI,1256.795
138,2022-02-07,CI005930.CI,1265.5322
139,2022-02-08,CI005930.CI,1258.2744
140,2022-02-09,CI005930.CI,1275.2888
141,2022-02-10,CI005930.CI,1261.8689
142,2022-02-11,CI005930.CI,1218.4328
143,2022-02-14,CI005930.CI,1224.4409
144,2022-02-15,CI005930.CI,1266.0633
145,2022-02-16,CI005930.CI,1271.3162
146,2022-02-17,CI005930.CI,1265.4821
147,2022-02-18,CI005930.CI,1277.4067
148,2022-02-21,CI005930.CI,1289.5089
149,2022-02-22,CI005930.CI,1266.8303
150,2022-02-23,CI005930.CI,1289.6231
151,2022-02-24,CI005930.CI,1263.2697
152,2022-02-25,CI005930.CI,1302.0723
153,2022-02-28,CI005930.CI,1306.1999
154,2022-03-01,CI005930.CI,1308.5223
155,2022-03-02,CI005930.CI,1306.1971
156,2022-03-03,CI005930.CI,1301.8031
157,2022-03-04,CI005930.CI,1301.9372
158,2022-03-07,CI005930.CI,1267.7522
159,2022-03-08,CI005930.CI,1216.4361
160,2022-03-09,CI005930.CI,1189.2561
161,2022-03-10,CI005930.CI,1239.5022
162,2022-03-11,CI005930.CI,1277.5946
163,2022-03-14,CI005930.CI,1262.565
164,2022-03-15,CI005930.CI,1207.5172
165,2022-03-16,CI005930.CI,1231.3934
166,2022-03-17,CI005930.CI,1274.4774
167,2022-03-18,CI005930.CI,1288.4559
168,2022-03-21,CI005930.CI,1313.4519
169,2022-03-22,CI005930.CI,1280.7141
170,2022-03-23,CI005930.CI,1302.6425
171,2022-03-24,CI005930.CI,1330.9216
172,2022-03-25,CI005930.CI,1294.4477
173,2022-03-28,CI005930.CI,1283.762
174,2022-03-29,CI005930.CI,1294.7009
175,2022-03-30,CI005930.CI,1319.4828
176,2022-03-31,CI005930.CI,1313.5847
177,2022-04-01,CI005930.CI,1294.8438
178,2022-04-06,CI005930.CI,1298.8993
179,2022-04-07,CI005930.CI,1271.4743
180,2022-04-08,CI005930.CI,1247.5121
181,2022-04-11,CI005930.CI,1222.9885
182,2022-04-12,CI005930.CI,1248.4951
183,2022-04-13,CI005930.CI,1212.7245
184,2022-04-14,CI005930.CI,1227.5622
185,2022-04-15,CI005930.CI,1230.938
186,2022-04-18,CI005930.CI,1226.8205
187,2022-04-19,CI005930.CI,1207.9054
188,2022-04-20,CI005930.CI,1186.2766
189,2022-04-21,CI005930.CI,1152.3325
190,2022-04-22,CI005930.CI,1142.8765
191,2022-04-25,CI005930.CI,1079.584
192,2022-04-26,CI005930.CI,1082.3607
193,2022-04-27,CI005930.CI,1106.007
194,2022-04-28,CI005930.CI,1097.4609
195,2022-04-29,CI005930.CI,1132.1999
196,2022-05-05,CI005930.CI,1147.0045
197,2022-05-06,CI005930.CI,1135.5712
198,2022-05-09,CI005930.CI,1142.5868
199,2022-05-10,CI005930.CI,1152.1503
200,2022-05-11,CI005930.CI,1168.8703
201,2022-05-12,CI005930.CI,1182.5847
202,2022-05-13,CI005930.CI,1185.2609
203,2022-05-16,CI005930.CI,1164.7239
204,2022-05-17,CI005930.CI,1149.8236
205,2022-05-18,CI005930.CI,1139.873
206,2022-05-19,CI005930.CI,1139.7795
207,2022-05-20,CI005930.CI,1163.2578
208,2022-05-23,CI005930.CI,1170.7666
209,2022-05-24,CI005930.CI,1117.9486
210,2022-05-25,CI005930.CI,1129.0331
211,2022-05-26,CI005930.CI,1122.3312
212,2022-05-27,CI005930.CI,1127.5803
213,2022-05-30,CI005930.CI,1132.1312
214,2022-05-31,CI005930.CI,1153.6292
215,2022-06-01,CI005930.CI,1146.6013
216,2022-06-02,CI005930.CI,1137.6406
217,2022-06-06,CI005930.CI,1164.8348
218,2022-06-07,CI005930.CI,1186.8781
219,2022-06-08,CI005930.CI,1195.5803
220,2022-06-09,CI005930.CI,1168.6427
221,2022-06-10,CI005930.CI,1182.4222
222,2022-06-13,CI005930.CI,1172.8339
223,2022-06-14,CI005930.CI,1171.8124
224,2022-06-15,CI005930.CI,1180.7123
225,2022-06-16,CI005930.CI,1197.8137
226,2022-06-17,CI005930.CI,1220.8333
227,2022-06-20,CI005930.CI,1241.1406
228,2022-06-21,CI005930.CI,1231.7998
229,2022-06-22,CI005930.CI,1220.7358
230,2022-06-23,CI005930.CI,1224.0232
231,2022-06-24,CI005930.CI,1245.9112
232,2022-06-27,CI005930.CI,1259.924
233,2022-06-28,CI005930.CI,1258.8417
234,2022-06-29,CI005930.CI,1251.4573
235,2022-06-30,CI005930.CI,1276.982
236,2021-12-31,CI005926.CI,2052.4088
237,2022-01-04,CI005926.CI,2024.1328
238,2022-01-05,CI005926.CI,1971.3171
239,2022-01-06,CI005926.CI,1973.5861
240,2022-01-07,CI005926.CI,1955.0857
241,2022-01-10,CI005926.CI,1951.416
242,2022-01-11,CI005926.CI,1921.9106
243,2022-01-12,CI005926.CI,1965.6437
244,2022-01-13,CI005926.CI,1936.7664
245,2022-01-14,CI005926.CI,1940.0938
246,2022-01-17,CI005926.CI,1971.3739
247,2022-01-18,CI005926.CI,1964.482
248,2022-01-19,CI005926.CI,1936.2858
249,2022-01-20,CI005926.CI,1910.2369
250,2022-01-21,CI005926.CI,1888.1909
251,2022-01-24,CI005926.CI,1903.9535
252,2022-01-25,CI005926.CI,1846.8806
253,2022-01-26,CI005926.CI,1874.7389
254,2022-01-27,CI005926.CI,1815.8496
255,2022-01-28,CI005926.CI,1813.3583
256,2022-02-07,CI005926.CI,1835.6209
257,2022-02-08,CI005926.CI,1811.1319
258,2022-02-09,CI005926.CI,1831.5886
259,2022-02-10,CI005926.CI,1794.5832
260,2022-02-11,CI005926.CI,1751.7806
261,2022-02-14,CI005926.CI,1750.3459
262,2022-02-15,CI005926.CI,1787.3675
263,2022-02-16,CI005926.CI,1794.9263
264,2022-02-17,CI005926.CI,1808.25
265,2022-02-18,CI005926.CI,1800.5776
